GWW,W.W. Grainger,NASDAQ
251.35,251.23,253.04,248.54
249.44,250.94,253.23,247.40
248.04,255.45,255.84,248.04
257.06,253.91,258.13,253.72
255.50,254.67,257.03,253.51
254.05,252.18,254.87,250.61
253.47,254.52,256.80,252.41
254.53,253.86,255.94,252.53
252.02,255.16,255.39,250.97
257.62,256.10,257.90,253.43
256.12,255.96,258.01,254.82
257.04,261.75,264.31,256.85
261.19,261.65,261.88,259.55
265.00,264.39,265.94,263.08
264.21,265.25,266.32,263.70
266.58,264.80,267.29,263.61
265.00,262.68,266.16,261.50
259.57,262.65,264.34,256.86
262.65,263.20,265.27,260.04
263.64,262.52,264.21,261.88
261.10,261.60,263.27,260.30
262.50,257.73,262.50,257.48
258.43,255.15,259.35,254.40
254.06,255.46,255.85,252.83
255.46,256.65,257.69,254.09
255.25,257.31,258.17,253.53
258.63,260.15,261.68,256.63
261.23,262.14,264.53,260.46
265.30,269.53,270.47,265.30
268.54,267.95,269.28,266.84
266.12,266.09,266.90,264.50
265.10,263.55,266.06,262.56
262.44,261.16,263.13,260.37
261.51,261.00,265.00,260.71
260.29,259.83,262.80,259.15
257.45,258.03,259.62,255.00
258.23,257.15,258.92,255.67
256.83,253.88,257.49,253.80
251.97,251.94,253.25,247.21
250.79,253.41,253.71,250.06
253.00,251.63,254.80,251.60
252.04,251.31,253.48,249.75
251.02,249.50,252.47,248.29
249.82,251.36,251.53,248.31
251.28,254.03,254.18,250.11
253.86,252.25,256.14,251.35
250.71,247.69,251.68,247.38
247.12,248.83,250.03,245.01
247.91,247.20,249.84,246.93
247.96,247.35,248.53,246.00
249.39,251.27,252.03,248.87
252.00,255.82,256.48,251.08
255.93,259.55,260.40,255.88
259.80,258.28,261.36,257.00
258.93,263.96,264.38,258.09
264.87,269.36,269.41,264.67
269.46,269.69,270.00,267.26
267.70,268.08,271.32,265.55
268.95,267.29,268.95,265.08
272.43,270.04,272.47,269.07
270.72,269.37,271.71,268.39
269.53,274.01,274.01,268.92
273.93,273.51,276.38,272.93
272.93,270.15,275.22,270.15
270.69,268.05,270.85,267.44
267.88,268.26,270.59,266.91
269.10,267.16,270.27,267.09
268.17,269.05,271.96,267.97
269.05,263.92,269.55,263.55
261.72,261.71,263.72,261.04
261.77,264.65,264.65,261.00
263.16,264.65,265.00,261.03
263.71,263.74,265.40,261.40
264.85,264.88,265.86,263.44
262.31,261.13,263.17,259.96
260.63,258.04,262.25,257.86
256.15,252.36,258.06,251.21
254.55,255.90,256.47,253.65
256.83,257.90,258.61,256.21
256.33,258.61,260.12,255.07
258.29,255.42,258.52,255.19
260.35,257.77,266.37,253.25
256.29,261.90,262.44,254.81
262.98,264.30,264.38,260.81
263.12,263.44,264.26,260.91
265.38,265.39,266.32,262.95
265.15,264.17,265.46,262.60
264.31,263.04,265.06,263.04
263.68,267.40,267.46,262.13
267.31,269.20,269.80,264.94
268.58,273.04,273.11,265.90
273.60,270.06,274.37,268.80
269.94,268.97,271.26,268.63
269.46,270.06,271.86,267.46
270.77,271.88,272.17,269.79
269.19,268.96,271.13,267.66
269.54,272.13,272.22,268.33
273.00,263.68,273.00,263.47
264.42,268.11,268.11,264.05
267.80,270.02,270.19,267.76
268.78,268.24,269.32,266.92
267.13,265.00,269.15,262.75
265.00,265.60,267.32,262.93
263.86,260.75,264.37,259.53
259.79,258.06,261.56,257.81
258.14,256.15,260.30,255.89
257.38,253.24,259.50,252.55
253.00,255.22,256.91,252.66
255.86,256.39,256.88,255.22
256.89,256.86,257.80,255.39
257.12,258.13,259.26,255.90
258.00,258.47,259.99,257.00
259.07,257.92,259.96,256.50
257.91,258.32,259.97,256.39
257.85,254.89,258.95,254.11
254.89,255.05,256.28,251.00
255.16,255.17,257.30,254.01
258.74,257.78,260.00,256.11
258.91,257.18,259.73,256.37
257.16,256.71,259.27,256.57
256.50,254.05,258.63,253.40
254.00,252.03,254.80,246.86
251.88,251.55,253.34,251.02
252.15,253.92,255.28,251.19
255.31,250.06,256.84,249.89
250.93,254.82,255.10,248.69
255.14,253.39,256.71,252.66
251.00,248.34,253.07,247.78
253.00,252.41,253.07,250.54
253.06,254.33,254.76,252.50
255.61,255.42,256.15,253.88
255.66,255.45,257.02,254.57
255.73,255.38,256.29,254.72
255.96,255.42,256.38,254.25
254.70,253.06,255.48,252.82
253.07,252.84,254.24,251.90
253.69,250.97,253.72,249.79
252.28,252.92,253.77,251.17
252.92,253.44,253.97,250.82
254.44,254.50,256.26,252.56
255.49,263.71,267.49,255.38
262.76,261.66,264.19,260.90
262.25,264.26,264.44,258.00
263.48,263.78,266.18,261.89
263.73,265.94,266.30,262.13
266.58,264.10,266.96,262.88
263.69,264.06,264.99,262.69
265.00,262.03,265.84,261.04
260.36,256.66,262.76,256.02
248.60,241.85,252.13,240.38
241.68,238.93,243.36,236.90
239.46,237.86,239.48,237.33
236.75,238.16,240.49,235.89
238.17,237.17,239.80,236.92
234.01,234.48,236.11,232.26
234.50,229.29,234.50,228.19
230.63,231.29,231.85,228.77
230.23,230.87,233.81,229.97
231.48,233.95,234.17,230.33
234.62,234.00,236.03,231.63
233.23,234.29,236.72,232.52
231.90,237.86,239.01,230.11
238.51,238.05,239.61,237.45
237.21,239.64,239.72,235.33
242.64,245.67,245.96,241.00
246.16,247.76,248.04,245.04
247.30,248.00,249.35,246.03
247.16,248.04,250.44,246.83
248.62,249.24,250.64,247.87
250.24,251.61,252.36,249.58
251.57,250.14,252.85,249.84
250.68,251.47,252.10,249.39
245.58,252.91,252.95,237.26
253.49,255.02,255.68,252.93
253.16,253.29,253.78,250.80
256.00,254.90,256.48,253.42
255.08,256.97,257.65,254.38
257.24,257.48,259.38,256.20
258.47,256.95,259.33,256.53
253.91,255.77,256.69,253.91
257.63,253.84,257.63,253.25
250.76,251.83,252.44,248.59
253.60,245.84,253.68,245.54
245.00,247.03,248.52,243.99
247.49,251.68,251.80,247.49
251.68,253.12,253.58,250.72
253.32,249.96,253.45,247.89
248.85,251.04,251.20,247.09
253.28,251.97,254.52,250.69
253.10,251.46,253.54,250.75
252.42,254.61,255.24,252.42
255.65,250.72,255.93,250.71
251.51,250.24,252.36,249.29
250.89,249.45,251.96,249.18
251.80,252.66,253.36,250.19
253.95,253.05,254.97,252.41
252.97,254.98,256.15,252.91
255.50,256.74,257.20,254.48
257.44,254.59,259.34,254.40
253.85,246.62,253.97,246.43
246.49,253.42,253.88,245.23
255.31,258.58,258.98,254.90
258.79,252.23,259.22,252.06
251.99,250.23,254.91,250.00
251.55,248.93,251.55,246.95
249.96,250.77,251.27,246.74
256.00,250.20,258.00,248.56
249.54,252.15,254.60,248.64
251.83,252.21,253.35,251.32
253.36,255.05,255.71,252.50
254.40,254.97,255.92,254.40
255.76,252.53,255.80,250.88
251.52,249.33,251.54,247.50
250.47,250.03,251.54,246.52
251.08,248.22,251.87,248.05
248.09,254.40,254.82,246.12
255.24,252.75,255.24,251.85
252.31,252.25,254.42,252.09
250.62,251.70,252.44,250.00
251.02,250.87,251.74,250.08
250.44,252.30,252.80,250.22
249.19,252.29,253.97,248.33
251.93,250.89,252.00,249.56
251.52,254.62,254.88,251.52
254.94,253.97,255.81,252.40
254.55,253.57,254.94,252.60
253.19,252.23,254.70,250.97
252.48,254.18,254.30,251.45
254.03,256.11,256.27,252.68
255.15,249.83,255.82,248.53
250.17,252.36,252.74,249.36
252.40,252.15,253.70,251.54
252.30,253.23,253.62,250.47
254.25,252.81,255.16,252.49
253.54,254.51,255.54,252.37
255.72,256.64,256.73,253.67
256.43,258.37,259.34,255.77
258.74,260.06,261.57,257.50
259.58,263.11,263.51,259.20
262.90,261.47,265.00,261.29
261.54,265.01,265.03,259.54
265.37,267.77,268.65,265.01
267.77,267.39,269.23,265.85
267.58,269.11,269.12,266.83
267.95,269.22,269.69,266.87
264.60,260.21,265.00,259.34
260.54,259.81,261.28,259.05
259.46,260.11,260.36,258.17
259.04,258.28,259.74,257.25
258.11,259.39,259.55,255.30
259.43,261.10,263.11,258.63
262.26,261.44,263.37,260.95
262.12,259.93,262.12,259.44
259.25,256.10,259.99,256.00
256.10,255.63,256.78,254.99
255.76,254.88,255.85,253.57
254.00,254.40,254.98,252.98
254.51,254.27,255.00,253.72
255.00,251.77,255.00,251.71
251.50,251.54,252.80,250.20
252.76,255.58,256.42,252.76
253.48,250.53,253.48,248.67
250.53,250.81,251.13,248.65
249.65,250.06,250.94,249.07
248.02,247.65,248.54,246.42
240.70,244.79,246.00,240.70
246.62,244.88,247.22,244.77
244.88,245.84,246.43,243.91
246.99,244.88,247.00,244.15
242.94,241.39,247.49,240.00
242.25,242.85,243.04,240.28
242.70,240.26,245.03,239.63
241.58,241.83,242.71,241.13
241.75,241.03,241.89,239.60
241.13,240.49,241.92,239.84
241.77,241.16,242.70,239.62
241.19,239.96,241.69,238.48
239.73,238.74,240.31,238.16
239.76,240.03,240.97,237.26
238.09,235.15,239.11,234.80
233.82,235.21,235.93,233.13
235.45,235.01,235.45,231.21
233.45,234.87,236.16,232.80
234.10,235.63,236.70,232.32
236.00,233.07,236.94,232.70
234.00,236.59,236.72,233.28
237.84,237.61,239.93,237.48
237.34,238.76,239.39,236.68
239.02,239.58,240.53,237.05
239.99,238.45,240.54,238.16
239.08,237.23,239.97,235.36
239.13,242.83,242.87,237.55
242.81,245.67,246.17,242.06
245.72,245.21,245.99,244.58
245.04,247.86,248.40,243.86
247.47,247.02,248.11,246.68
248.41,249.57,250.66,248.11
249.73,248.79,250.35,247.79
248.27,246.00,248.37,245.44
244.63,245.56,245.87,244.01
245.57,246.20,246.63,245.03
246.97,247.43,247.73,245.64
248.00,249.85,250.01,248.00
251.14,251.64,253.32,249.85
251.18,249.48,251.47,248.94
248.59,248.84,250.57,248.59
249.23,246.88,249.23,246.82
247.26,246.58,247.26,245.24
245.59,246.54,247.43,244.68
245.91,248.45,248.50,245.30
248.88,248.42,249.29,246.71
248.37,248.67,249.01,245.82
249.86,250.30,251.49,248.92
251.10,253.08,253.49,250.14
254.38,253.42,254.57,252.17
252.79,251.32,253.50,250.63
250.93,251.62,252.47,250.11
251.20,252.65,254.34,251.20
251.82,250.13,252.34,250.13
250.51,252.02,253.20,250.34
249.80,252.02,253.32,249.80
252.28,251.65,254.75,251.03
251.42,250.63,251.67,249.84
250.90,252.80,253.33,250.85
254.31,255.27,257.29,252.96
255.72,255.54,258.19,254.38
253.77,249.75,254.83,249.58
250.10,252.19,252.31,247.35
251.76,246.15,252.99,245.64
245.10,240.69,245.35,239.01
240.02,234.20,240.66,233.64
235.00,238.69,239.80,234.06
237.07,239.16,241.55,232.30
228.60,229.72,237.49,223.92
232.75,231.90,233.81,230.16
230.51,230.42,232.26,229.37
231.32,234.50,235.23,231.32
235.02,231.54,235.07,231.43
234.51,235.38,236.67,233.28
235.77,237.78,238.31,234.25
237.64,238.42,238.78,235.45
239.81,242.63,243.13,239.06
242.67,242.19,243.94,240.94
241.25,243.86,244.63,240.60
247.25,246.80,248.02,245.77
246.80,247.60,248.39,245.95
247.23,249.43,249.90,247.01
251.38,253.16,253.20,249.74
252.85,254.77,255.08,251.13
254.84,254.81,254.84,252.23
251.39,248.77,252.27,247.33
249.18,246.31,249.23,245.34
245.45,246.77,248.21,245.12
246.52,244.37,246.73,243.95
244.14,246.27,247.01,243.65
245.84,244.44,245.96,243.92
244.90,243.33,246.25,242.97
243.50,244.34,244.84,241.98
243.37,244.87,246.43,243.37
246.71,248.21,248.95,246.71
249.00,250.85,251.04,247.58
250.35,249.24,250.60,248.34
249.04,247.16,249.31,246.71
247.84,245.68,248.84,245.33
244.91,242.46,245.31,242.12
241.01,244.17,244.26,239.70
244.62,248.57,248.57,243.97
248.39,250.57,251.10,246.81
251.79,252.83,254.49,251.51
251.70,250.12,253.46,249.74
248.36,249.46,249.65,247.27
248.69,242.65,248.71,241.08
242.05,246.16,247.14,241.28
246.43,245.97,249.96,244.41
246.41,244.17,248.14,242.85
243.92,244.23,249.23,242.42
244.26,244.02,245.22,242.00
246.24,252.23,252.30,246.24
253.17,257.81,261.57,252.82
257.92,258.22,259.03,256.13
259.21,257.80,259.89,257.26
257.85,256.98,258.40,256.48
258.00,257.09,259.14,256.74
256.79,258.86,259.67,256.79
258.37,257.49,259.41,256.80
258.24,254.89,259.00,254.51
256.02,255.22,256.97,253.33
253.70,248.98,254.34,248.18
249.53,245.45,249.94,242.84
246.00,245.67,247.07,243.11
247.38,251.14,251.23,247.38
250.70,248.23,250.78,246.88
249.04,245.15,249.95,244.10
246.84,243.44,247.98,241.33
241.92,241.90,243.00,240.00
241.90,237.92,244.80,237.76
237.92,241.29,241.59,235.04
242.00,242.61,243.77,239.81
241.16,244.19,246.97,240.91
245.22,245.16,246.12,243.18
243.50,245.99,247.69,243.50
236.42,234.81,241.88,233.50
230.56,231.68,233.35,229.04
232.76,231.04,232.93,229.38
231.49,235.92,236.85,231.13
234.32,235.84,238.36,233.27
233.75,240.51,241.01,233.29
241.84,244.57,245.24,241.77
242.22,239.16,242.45,236.20
239.65,240.02,241.40,237.97
239.54,240.30,242.77,239.54
239.17,238.63,241.86,237.38
239.66,238.88,240.00,236.66
237.73,237.60,238.97,235.56
236.76,234.31,237.59,230.51
234.39,234.87,236.62,234.34
234.93,233.84,236.06,231.79
234.34,235.65,237.85,234.21
235.77,235.55,236.77,234.51
234.71,238.14,238.24,233.25
236.86,236.17,237.77,235.33
236.00,237.51,238.29,235.04
237.17,239.59,240.93,235.50
239.55,240.38,240.69,238.42
240.14,236.91,240.96,236.91
236.91,239.20,239.40,236.00
238.50,241.29,241.47,237.46
238.44,236.00,238.73,233.11
236.72,238.04,239.15,235.46
236.20,235.27,236.54,234.67
235.55,235.83,237.38,234.71
233.56,230.27,234.71,230.20
230.00,232.17,232.49,228.15
233.01,231.71,234.04,230.15
230.82,230.72,232.19,229.39
231.91,234.01,234.17,230.79
232.09,234.48,235.03,230.98
233.99,238.41,239.35,232.18
237.07,237.06,237.99,234.78
238.07,236.15,238.38,235.83
234.26,233.57,234.41,232.19
233.53,234.21,236.26,233.53
235.71,234.83,236.56,234.21
234.44,234.33,235.30,233.35
234.13,234.60,235.18,233.18
235.65,237.49,238.19,234.95
236.80,235.81,237.00,234.77
234.88,231.88,235.78,231.31
231.88,230.42,233.55,229.85
228.80,235.15,236.29,228.05
233.81,232.86,234.94,232.24
232.33,234.31,235.55,232.33
233.00,234.85,235.63,231.31
235.32,234.71,235.97,233.59
235.46,234.96,237.40,234.75
236.66,238.15,238.69,235.15
238.39,241.83,242.29,237.69
250.10,241.87,252.87,241.47
239.91,239.33,242.36,237.76
240.78,238.95,241.25,238.26
240.14,243.01,243.97,239.78
243.96,243.45,245.15,241.30
243.05,244.28,246.25,242.19
245.21,247.10,247.25,244.01
248.57,249.44,251.13,246.26
249.26,249.19,249.97,246.46
248.38,250.13,251.24,245.67
249.45,248.43,251.06,247.70
249.02,248.94,250.84,247.34
249.01,248.86,249.94,248.15
248.15,245.99,249.90,245.33
246.67,246.10,247.56,244.88
244.30,245.81,246.33,242.47
247.99,249.16,250.25,247.99
248.51,248.81,250.15,247.14
247.93,251.24,251.79,247.41
249.91,245.93,251.90,243.01
246.69,247.04,248.60,245.96
247.07,246.05,248.19,244.08
246.22,246.41,247.16,244.73
246.91,246.16,247.15,245.08
245.53,246.00,246.99,245.21
245.74,246.60,247.44,244.99
246.55,245.95,247.41,245.70
246.00,244.92,246.00,243.64
245.46,245.54,245.98,243.40
244.73,244.66,245.24,243.06
245.35,240.33,246.04,239.69
240.84,241.00,242.65,239.53
240.56,241.96,243.11,240.39
242.78,242.91,243.48,241.35
241.53,239.25,242.32,238.80
239.60,241.10,241.46,238.17
240.44,239.49,241.98,239.35
239.84,241.51,242.89,239.58
241.76,242.29,244.05,241.01
242.80,243.34,243.87,241.63
242.59,238.15,242.60,237.36
236.20,236.92,237.89,234.28
235.87,237.87,238.59,235.25
238.46,239.98,240.44,238.07
240.76,243.38,244.18,239.70
243.00,242.19,244.04,241.63
243.78,244.12,244.69,242.73
244.78,245.41,245.87,244.56
245.31,243.63,246.00,243.41
243.69,239.53,243.98,239.18
239.32,240.33,241.17,238.88
239.28,236.71,239.80,236.25
238.65,236.65,239.35,236.33
238.50,236.70,238.74,236.40
237.59,235.50,237.99,234.18
233.79,233.87,235.82,232.90
234.19,236.98,237.64,232.50
235.45,234.39,236.51,233.83
236.98,235.70,238.75,235.70
237.62,236.50,238.37,235.41
237.66,238.00,240.00,236.29
236.81,233.27,237.51,232.51
232.63,230.78,233.26,229.90
232.67,232.36,233.34,231.07
229.25,233.36,234.47,227.18
233.25,235.10,237.19,233.09
234.83,229.94,236.32,229.40
229.63,224.70,230.00,221.67
224.52,226.18,228.12,224.10
226.46,225.77,227.31,225.01
224.18,225.87,226.65,223.96
225.87,225.95,227.46,225.63
225.89,226.96,227.69,224.70
224.64,225.01,226.70,221.81
226.59,228.71,230.00,225.35
227.29,224.85,228.50,223.90
225.48,226.13,227.69,224.85
227.52,227.05,228.18,224.75
226.64,226.07,227.62,224.57
225.62,225.96,227.29,224.88
227.32,230.90,230.99,226.35
228.49,228.05,229.89,226.53
226.68,230.41,231.01,226.13
228.00,225.86,230.14,224.91
226.20,224.78,227.86,223.76
223.88,226.46,227.04,223.04
225.65,226.73,227.80,225.53
226.25,225.60,227.13,223.95
223.67,224.04,226.79,223.32
223.23,219.85,224.64,219.56
212.90,213.16,219.36,194.42
218.42,213.32,218.42,213.32
217.18,217.67,218.01,214.46
220.17,223.74,224.28,218.58
222.99,223.23,224.66,222.04
222.32,223.44,224.40,220.53
219.68,218.74,223.87,217.75
222.23,223.03,223.66,219.56
220.80,220.69,223.90,219.01
218.73,218.40,219.70,217.20
221.97,225.27,225.27,221.57
227.17,222.87,227.20,222.49
222.97,222.61,224.76,220.55
221.80,221.93,222.99,220.60
221.93,218.14,222.02,213.84
218.55,222.03,222.89,217.93
221.63,222.43,223.87,221.63
221.64,218.67,223.00,218.16
216.24,214.25,216.47,213.94
214.29,214.25,216.00,213.26
211.86,212.66,214.01,210.71
212.79,210.88,213.74,209.85
208.55,213.37,214.14,208.10
214.26,213.77,215.10,212.10
212.11,211.77,214.78,210.90
211.83,211.93,213.15,209.72
214.17,215.01,217.71,209.37
214.01,209.46,215.73,207.62
207.69,215.15,215.16,204.13
216.35,219.82,220.04,215.92
219.93,223.73,226.22,219.93
225.10,227.84,228.16,223.75
227.28,231.44,232.64,227.15
231.00,229.20,233.00,228.10
229.02,225.09,229.02,224.27
222.93,222.68,226.05,220.16
222.21,221.45,224.29,219.92
222.11,221.63,222.79,217.77
211.15,207.65,217.06,203.90
206.68,201.96,208.49,200.34
200.54,201.75,205.19,198.94
201.85,201.67,204.50,199.15
203.01,209.42,213.21,202.08
209.57,207.85,211.13,206.25
208.03,206.28,209.54,205.88
204.22,202.46,205.50,202.13
203.30,207.29,208.19,202.39
207.12,208.28,209.54,205.45
208.79,210.00,210.99,208.23
210.03,211.13,211.90,206.76
211.83,211.05,212.55,209.80
211.83,210.65,213.97,209.97
209.63,209.78,211.75,206.66
208.80,212.19,212.33,206.85
211.01,208.75,211.27,206.95
209.02,210.94,212.17,207.15
211.05,211.18,212.72,208.54
209.45,199.83,212.15,199.09
199.00,197.01,200.97,196.58
197.00,198.28,199.67,196.41
197.90,193.26,198.86,192.50
194.25,198.25,198.64,193.61
198.10,198.31,198.61,196.51
199.13,199.19,201.06,198.46
198.84,198.06,199.63,197.45
197.11,198.46,199.50,197.00
199.05,198.68,199.62,197.54
199.20,199.65,199.99,196.93
199.70,200.54,201.05,198.75
200.09,201.64,202.17,199.87
201.29,199.56,202.36,199.06
200.47,198.80,201.34,196.88
198.88,200.86,201.12,197.55
200.07,198.43,200.07,197.10
196.72,195.06,197.86,193.82
193.86,193.12,197.56,192.44
193.46,194.47,195.28,192.24
192.32,190.83,194.35,189.60
191.20,194.13,194.74,189.81
194.28,194.58,195.95,192.22
196.20,196.79,197.22,193.50
196.72,194.85,196.72,193.49
193.80,193.93,195.49,192.70
195.70,196.37,196.50,193.73
195.85,201.95,202.74,195.85
203.94,205.60,207.02,202.87
205.64,205.45,207.67,205.21
204.15,204.37,206.17,203.05
205.37,205.54,206.94,204.49
205.54,204.70,206.71,204.62
203.86,202.59,205.28,202.24
199.55,202.12,202.13,197.77
202.73,199.68,203.43,197.76
197.41,199.05,201.13,196.32
197.18,197.13,198.80,194.09
198.14,194.79,198.83,194.38
194.16,189.12,194.34,187.76
189.60,187.65,191.88,185.02
188.65,185.60,191.42,184.89
185.62,188.96,190.84,183.50
185.25,189.42,189.93,183.53
190.41,186.58,191.98,184.65
185.11,182.78,185.44,176.85
183.10,185.53,186.52,182.00
187.81,187.23,190.48,184.67
187.18,185.53,187.37,182.75
196.71,186.00,197.00,182.57
186.77,185.12,188.68,183.00
185.86,192.18,192.63,185.50
193.08,196.69,197.37,193.08
195.36,197.70,199.00,193.63
195.16,192.93,195.70,191.90
195.23,197.65,198.90,189.57
201.37,208.48,212.65,199.35
208.00,208.31,212.14,205.93
206.84,210.32,212.93,205.38
207.99,209.79,212.03,206.21
211.05,204.08,212.00,203.88
200.55,204.37,205.95,197.66
206.23,211.09,211.78,204.43
212.20,213.97,217.01,209.69
216.25,216.36,218.72,214.11
217.74,215.85,217.95,215.22
215.06,217.27,217.41,212.32
218.57,220.53,224.18,217.64
220.70,217.90,221.47,217.49
214.50,215.97,216.81,212.40
217.53,217.50,217.88,213.72
218.98,217.95,219.41,215.27
218.07,216.90,218.74,215.05
219.01,223.68,225.86,215.21
223.00,220.61,223.88,219.52
221.11,221.71,223.25,219.60
220.79,221.96,222.69,215.18
221.62,224.29,225.68,220.89
223.86,224.79,225.95,222.05
226.00,218.94,226.18,217.59
219.37,217.94,220.40,216.00
219.49,217.27,220.54,214.73
217.50,217.43,218.83,215.26
215.23,217.92,218.28,214.08
218.11,220.64,221.32,216.22
220.35,226.60,232.00,218.32
227.53,225.59,227.83,225.20
225.59,227.45,227.94,224.18
227.29,228.47,230.32,227.19
228.20,229.11,230.29,227.46
228.05,229.15,231.00,228.05
229.78,228.20,230.00,227.37
227.19,230.61,230.84,226.58
232.31,233.50,234.29,230.24
233.33,233.43,234.77,231.83
230.38,234.38,234.57,226.97
233.85,231.26,234.61,230.60
231.66,233.65,234.76,229.52
231.95,232.84,233.00,226.31
232.02,229.97,233.82,229.10
231.34,230.64,234.58,229.88
232.13,232.41,234.75,232.00
229.49,229.64,230.96,226.96
231.30,233.78,234.24,229.88
234.55,234.47,234.80,232.25
234.87,235.05,235.89,232.72
235.00,231.99,235.00,229.50
232.96,230.26,233.90,227.93
230.63,228.56,232.53,228.22
228.43,227.89,230.81,227.80
227.25,229.13,229.95,227.25
228.68,229.19,230.38,228.07
229.74,234.32,234.64,229.74
235.00,238.73,239.23,233.45
237.50,235.96,239.95,235.06
234.84,234.52,235.51,232.48
234.77,234.45,235.71,231.86
233.18,232.82,233.81,230.66
231.82,229.09,232.12,228.19
230.06,232.26,235.49,229.80
230.67,232.48,233.29,230.67
232.42,230.58,232.42,228.72
230.99,232.15,233.56,230.23
232.10,231.08,233.81,229.77
231.21,227.76,231.86,225.79
227.57,226.40,228.56,225.00
226.72,228.85,229.42,226.14
228.64,225.87,229.99,225.41
225.20,225.02,228.37,222.88
221.77,221.75,223.88,219.38
223.09,222.59,223.98,221.77
222.41,223.07,223.88,220.53
224.24,226.26,227.15,224.06
226.26,226.34,226.96,225.61
225.59,227.52,228.60,225.59
227.95,225.88,228.26,225.17
225.61,228.35,228.65,225.61
227.87,228.17,228.22,225.41
227.87,229.73,229.73,227.78
229.00,227.79,229.78,226.18
226.61,228.60,228.99,225.05
229.00,228.79,229.96,228.27
229.72,230.61,231.24,228.38
228.85,227.17,230.78,226.77
225.00,222.47,225.96,219.81
220.25,217.45,221.56,216.39
217.72,219.96,220.71,217.46
220.14,219.80,222.00,219.22
218.91,221.40,222.18,216.85
220.61,221.53,222.42,219.65
222.99,222.83,225.88,222.74
223.15,222.89,224.30,222.24
223.26,224.01,225.97,222.82
226.33,225.97,227.38,225.25
219.65,217.37,223.99,216.20
214.61,216.21,217.22,212.64
218.36,217.37,219.20,215.51
216.99,219.10,220.15,216.99
220.60,227.25,227.42,219.67
226.76,229.73,231.43,226.76
229.62,225.78,229.66,223.39
224.28,223.50,225.54,220.11
224.28,225.44,227.09,223.68
227.61,230.47,230.82,226.88
226.63,231.56,233.09,226.63
228.29,230.44,231.65,227.77
231.18,230.57,231.59,228.80
232.55,231.60,233.01,231.30
232.70,231.31,233.25,230.92
231.54,228.85,232.66,227.72
225.00,217.78,225.00,217.09
217.12,217.05,222.00,214.82
217.05,215.27,218.37,214.94
215.00,217.84,218.13,214.79
217.76,218.30,219.44,216.75
218.30,219.47,220.50,218.29
219.76,219.31,220.90,217.95
218.75,220.22,221.03,218.48
219.40,218.85,220.20,217.05
218.47,218.19,218.74,216.47
218.19,216.51,218.19,215.16
216.40,217.35,217.87,215.27
218.30,218.36,221.79,217.55
219.74,221.01,221.39,219.08
221.89,220.68,222.99,220.21
220.97,219.57,221.10,219.12
219.70,219.80,221.78,219.52
222.60,229.38,230.35,221.68
229.23,228.97,232.10,228.26
228.73,230.99,231.50,228.55
230.54,231.00,231.91,229.57
230.65,230.88,231.59,229.78
231.01,231.32,231.50,229.94
229.96,231.38,232.08,229.56
230.73,230.76,231.61,229.38
231.44,230.80,231.95,230.02
231.03,231.04,232.66,229.73
230.11,230.93,231.45,229.13
232.36,232.66,234.71,231.48
232.61,234.73,234.79,232.14
234.77,234.49,235.53,233.48
233.54,230.66,233.97,230.31
230.93,228.62,230.93,226.23
230.30,230.21,230.93,228.69
230.34,230.41,231.09,229.62
227.77,227.65,227.97,225.41
227.40,229.48,229.79,226.01
226.88,222.45,227.72,222.44
221.44,224.25,224.80,220.42
229.09,222.08,229.85,222.06
223.46,223.99,225.47,222.71
223.57,227.94,228.57,222.17
226.17,218.23,227.08,215.20
219.07,220.57,221.73,218.88
221.36,216.59,221.43,216.59
217.00,218.42,218.72,215.73
220.18,220.50,221.46,219.52
220.02,216.57,220.71,216.50
215.10,216.52,217.44,214.55
216.52,218.04,218.56,216.05
218.34,219.27,219.47,216.17
219.23,220.32,222.22,218.95
221.75,224.84,226.30,221.20
223.69,226.30,227.20,223.38
226.25,222.31,226.96,221.64
223.80,225.11,226.97,223.66
225.03,228.09,228.44,223.98
227.48,224.41,227.67,223.43
224.86,223.40,226.16,222.41
221.03,216.57,221.62,214.37
216.61,218.06,218.45,215.68
216.84,213.72,217.03,212.66
214.12,214.21,215.87,212.85
213.87,214.58,215.98,213.45
214.75,205.86,215.54,203.55
205.45,205.00,206.70,203.33
204.79,205.46,207.31,204.75
203.36,203.76,204.71,202.35
205.48,204.79,207.39,204.44
204.27,203.08,204.52,201.94
203.05,207.57,208.87,203.03
209.56,206.41,209.56,204.93
207.02,208.31,210.34,206.86
209.25,208.12,209.91,207.95
208.83,204.81,209.01,203.53
204.46,203.55,205.33,202.63
203.54,204.06,204.44,202.06
205.13,205.25,208.75,204.90
209.06,209.90,210.53,208.05
210.02,211.55,212.66,208.82
210.01,220.26,225.18,209.97
222.73,227.25,229.60,222.20
227.67,226.58,229.89,214.26
226.78,223.37,228.48,222.10
223.02,223.89,224.32,219.57
223.14,224.70,225.40,223.14
224.55,220.16,225.00,219.97
218.83,217.62,221.62,216.49
219.52,222.15,222.15,218.83
223.44,225.06,225.33,220.60
225.66,224.62,225.66,223.40
225.20,225.77,225.77,224.09
225.16,223.59,226.27,222.80
223.56,226.35,227.88,222.62
227.88,230.57,234.21,226.71
231.69,237.98,239.76,231.69
237.95,236.54,239.13,234.77
237.50,235.30,239.59,234.59
231.36,236.31,236.57,230.42
