HMTA,HomeTown Bankshares Corporation - Common Stock,NASDAQ
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.09,9.09,9.09,9.09
9.13,9.13,9.13,9.13
9.14,9.14,9.14,9.14
9.14,9.14,9.14,9.14
9.14,9.20,9.20,9.00
9.20,9.03,9.20,9.03
9.03,9.03,9.03,9.03
9.25,9.09,9.25,9.09
9.01,9.25,9.25,9.01
9.10,9.10,9.10,9.10
9.10,9.10,9.10,9.10
9.11,9.11,9.11,9.11
9.11,9.11,9.11,9.11
9.11,9.11,9.11,9.11
9.11,9.11,9.11,9.11
9.11,9.11,9.11,9.11
9.01,9.25,9.25,9.01
9.14,9.25,9.25,9.09
9.25,9.25,9.25,9.25
9.10,9.10,9.10,9.10
9.10,9.10,9.10,9.10
9.40,9.60,9.60,9.40
9.60,9.60,9.60,9.60
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,9.34,11.00,9.15
9.34,9.34,9.34,9.34
