NFEC,NF Energy Saving Corporation - Common Stock,NASDAQ
0.70,0.60,0.70,0.58
0.62,0.66,0.66,0.62
0.66,0.66,0.66,0.66
0.62,0.65,0.66,0.62
0.60,0.62,0.66,0.60
0.58,0.62,0.62,0.58
0.57,0.64,0.64,0.56
0.64,0.64,0.64,0.64
0.59,0.60,0.63,0.59
0.63,0.63,0.63,0.63
0.63,0.63,0.63,0.63
0.62,0.55,0.62,0.55
0.65,0.60,0.65,0.56
0.60,0.60,0.60,0.60
0.64,0.70,0.77,0.64
0.69,0.69,0.77,0.61
0.61,0.77,0.77,0.60
0.78,0.73,0.78,0.61
0.69,0.67,0.69,0.67
0.62,0.61,0.62,0.61
0.64,0.67,0.67,0.64
0.62,0.64,0.65,0.61
0.63,0.62,0.63,0.60
0.67,0.62,0.67,0.60
0.63,0.63,0.63,0.63
0.63,0.63,0.63,0.63
0.63,0.63,0.63,0.63
0.62,0.63,0.63,0.62
0.64,0.65,0.65,0.63
0.64,0.72,0.74,0.64
0.70,0.70,0.74,0.70
0.68,0.68,0.68,0.61
0.60,0.76,0.80,0.60
0.82,0.81,0.85,0.77
0.77,0.79,0.85,0.70
0.80,0.78,0.81,0.68
0.79,0.81,0.81,0.79
0.69,0.79,0.79,0.69
0.92,1.09,1.77,0.92
1.10,1.25,1.57,1.10
1.46,2.16,2.70,1.33
2.30,1.90,2.35,1.78
1.81,2.33,2.88,1.80
2.32,2.30,2.40,2.10
2.39,2.30,2.40,2.15
2.30,2.00,2.34,1.93
2.00,1.97,2.18,1.88
2.00,1.94,2.15,1.92
1.94,1.85,1.99,1.85
1.84,1.90,1.99,1.81
1.95,1.93,1.95,1.87
1.91,1.92,1.94,1.86
2.00,2.01,2.04,1.87
2.00,2.24,2.30,1.99
2.25,2.30,2.30,2.21
2.23,2.25,2.35,2.23
2.34,2.26,2.34,2.25
2.26,2.27,2.30,2.22
2.30,2.14,2.30,2.10
2.13,2.19,2.19,2.13
2.20,2.12,2.29,2.12
2.08,1.93,2.13,1.91
1.93,1.85,1.99,1.73
1.88,1.93,1.99,1.85
1.92,1.97,1.99,1.92
1.95,1.89,2.04,1.88
1.91,1.91,1.95,1.90
2.00,1.93,2.02,1.93
1.95,1.93,1.98,1.93
1.93,1.88,1.93,1.88
1.88,1.88,1.88,1.85
1.88,1.80,1.91,1.80
1.72,1.70,1.79,1.68
1.69,1.51,1.69,1.50
1.54,1.54,1.56,1.52
1.54,1.72,1.81,1.54
1.80,1.71,1.85,1.71
1.70,1.80,1.95,1.66
1.81,1.89,1.93,1.81
1.93,1.90,1.94,1.86
1.98,2.07,2.10,1.95
2.10,1.95,2.10,1.90
2.05,1.92,2.05,1.90
1.90,1.90,1.93,1.85
1.85,1.90,1.93,1.83
1.90,1.81,1.90,1.80
1.80,1.77,1.86,1.76
1.80,1.72,1.80,1.65
1.72,1.73,1.78,1.71
1.72,1.67,1.73,1.67
1.67,1.68,1.74,1.67
1.68,1.63,1.68,1.62
1.63,1.63,1.64,1.62
1.63,1.60,1.63,1.55
1.62,1.65,1.65,1.62
1.64,1.58,1.64,1.57
1.61,1.61,1.63,1.55
1.62,1.53,1.62,1.51
1.50,1.54,1.57,1.37
1.57,1.72,1.77,1.54
1.68,1.99,2.00,1.68
1.99,1.93,2.00,1.85
1.87,1.89,1.93,1.85
1.87,1.74,1.87,1.55
1.72,1.62,1.76,1.60
1.60,1.62,1.65,1.60
1.65,1.67,1.70,1.64
1.64,1.70,1.83,1.54
1.71,1.68,1.72,1.56
1.78,1.65,1.78,1.57
1.61,1.62,1.62,1.56
1.58,1.61,1.77,1.50
1.58,1.62,1.68,1.55
1.60,1.62,1.65,1.59
1.60,1.60,1.63,1.60
1.61,1.61,1.61,1.60
1.62,1.59,1.62,1.59
1.59,1.56,1.59,1.50
1.56,1.70,1.84,1.56
1.70,1.67,1.72,1.67
1.67,1.69,1.70,1.63
1.63,1.58,1.65,1.58
1.67,1.57,1.68,1.57
1.59,1.59,1.62,1.56
1.56,1.59,1.65,1.55
1.56,1.51,1.62,1.51
1.52,1.52,1.54,1.49
1.53,1.52,1.56,1.52
1.52,1.52,1.53,1.52
1.52,1.53,1.54,1.52
1.56,1.82,2.03,1.54
1.92,1.64,1.94,1.63
1.65,1.64,1.78,1.57
1.70,1.62,1.70,1.59
1.63,1.59,1.63,1.57
1.64,1.71,1.74,1.59
1.76,1.66,1.76,1.63
1.70,1.63,1.75,1.60
1.69,1.65,1.73,1.65
1.65,1.65,1.66,1.65
1.66,1.68,1.77,1.62
1.69,1.71,1.82,1.69
1.72,1.72,1.82,1.72
1.73,1.73,1.77,1.68
1.70,1.65,1.76,1.65
1.72,1.67,1.72,1.65
1.65,1.79,1.82,1.65
1.80,2.03,2.15,1.80
2.08,1.79,2.09,1.76
1.74,1.74,1.79,1.70
1.70,1.55,1.83,1.55
1.53,1.61,1.63,1.52
1.61,1.65,1.69,1.61
1.65,1.62,1.67,1.55
1.61,1.64,1.65,1.58
1.57,1.60,1.63,1.54
1.56,1.54,1.61,1.54
1.60,1.56,1.60,1.55
1.55,1.52,1.58,1.52
1.52,1.59,1.59,1.50
1.55,1.53,1.56,1.51
1.52,1.55,1.55,1.52
1.55,1.54,1.55,1.53
1.53,1.52,1.58,1.52
1.58,1.56,1.58,1.53
1.58,1.56,1.80,1.56
1.64,1.65,1.65,1.58
1.65,1.58,1.65,1.58
1.56,1.60,1.60,1.56
1.62,1.61,1.62,1.60
1.65,1.57,1.65,1.57
1.67,1.62,1.67,1.56
1.61,1.69,1.82,1.60
1.68,1.67,1.75,1.62
1.72,1.69,1.88,1.68
1.74,1.84,1.97,1.66
1.89,1.85,1.90,1.80
1.88,1.77,1.88,1.77
1.83,1.97,2.15,1.70
2.00,2.01,2.32,1.80
2.14,2.08,2.44,2.03
2.13,2.08,2.52,2.01
2.10,1.98,2.29,1.96
1.94,1.84,2.07,1.80
1.81,1.77,1.94,1.70
1.76,1.82,1.88,1.72
1.77,1.76,1.83,1.72
1.76,1.74,1.82,1.71
1.74,1.69,1.76,1.66
1.75,1.79,1.79,1.73
1.85,1.68,1.86,1.66
1.68,1.69,1.74,1.65
1.66,1.61,1.70,1.58
1.56,1.65,1.65,1.56
1.62,1.66,1.66,1.58
1.61,1.60,1.64,1.60
1.60,1.63,1.66,1.60
1.61,1.61,1.64,1.60
1.60,1.63,1.63,1.60
1.62,1.59,1.62,1.56
1.55,1.44,1.55,1.35
1.48,1.38,1.48,1.37
1.42,1.41,1.42,1.40
1.37,1.35,1.37,1.35
1.35,1.23,1.35,1.22
1.23,1.23,1.26,1.23
1.23,1.22,1.24,1.18
1.20,1.22,1.23,1.20
1.18,1.19,1.22,1.18
1.19,1.17,1.19,1.14
1.18,1.17,1.18,1.17
1.18,1.24,1.24,1.18
1.26,1.24,1.26,1.21
1.22,1.25,1.27,1.22
1.22,1.14,1.22,1.14
1.13,1.14,1.15,1.13
1.14,1.12,1.14,1.12
1.10,1.09,1.12,1.07
1.11,1.05,1.11,0.98
1.01,1.05,1.05,1.01
1.02,1.00,1.02,1.00
0.92,0.83,0.95,0.82
0.83,0.88,0.90,0.83
0.87,0.87,0.88,0.87
0.89,0.96,0.99,0.89
0.99,1.18,1.48,0.99
1.28,1.14,1.28,1.01
1.15,1.12,1.15,1.12
1.12,1.13,1.13,1.07
1.10,1.14,1.15,1.10
1.14,1.13,1.14,1.10
1.16,1.17,1.29,1.13
1.15,1.18,1.25,1.14
1.13,1.21,1.22,1.12
1.17,1.11,1.17,1.10
1.20,1.10,1.20,1.10
1.14,1.12,1.15,1.12
1.11,1.11,1.11,1.10
1.10,1.17,1.20,1.10
1.17,1.74,2.40,1.17
1.59,1.70,1.99,1.59
1.56,1.52,1.73,1.51
1.69,1.43,1.69,1.35
1.46,1.46,1.55,1.40
1.48,1.56,1.62,1.48
1.55,1.79,1.87,1.50
1.97,1.96,2.17,1.84
2.16,2.09,2.35,2.00
2.10,2.54,2.65,2.05
2.54,2.49,2.69,2.38
2.45,2.60,2.63,2.12
2.60,2.54,2.95,2.54
2.37,2.54,2.60,2.36
2.62,2.45,2.62,2.44
2.53,2.48,2.54,2.39
2.45,2.32,2.45,2.32
2.30,2.47,2.54,2.26
2.40,2.44,2.53,2.36
2.44,2.65,2.85,2.40
2.70,2.63,2.82,2.62
2.80,2.72,3.04,2.69
2.67,2.67,2.78,2.60
2.53,2.68,2.88,2.53
2.71,2.56,2.71,2.48
2.60,2.46,2.62,2.40
2.39,2.57,2.60,2.36
2.60,2.64,2.72,2.47
2.65,2.64,2.97,2.51
2.68,2.60,2.72,2.54
2.69,2.56,2.71,2.53
2.60,2.64,2.90,2.55
2.69,2.74,2.82,2.61
2.74,2.70,3.10,2.70
2.82,2.64,2.86,2.60
2.65,2.49,2.70,2.49
2.57,2.51,2.57,2.41
2.51,2.49,2.53,2.46
2.46,2.28,2.47,2.23
2.25,2.35,2.54,2.25
2.36,2.50,2.57,2.33
2.52,2.44,2.52,2.37
2.45,2.43,2.45,2.32
2.35,2.16,2.42,2.15
2.16,2.36,2.45,2.16
2.30,2.45,2.52,2.30
2.34,2.45,2.50,2.34
2.35,2.46,2.54,2.32
2.41,2.52,2.57,2.35
2.44,2.47,2.52,2.44
2.50,2.41,2.50,2.38
2.33,2.68,2.78,2.32
2.59,2.65,2.74,2.59
2.71,2.88,2.91,2.68
2.83,2.80,2.90,2.75
2.82,2.70,2.87,2.63
2.68,2.88,3.00,2.66
2.96,3.21,3.47,2.76
3.48,3.20,3.48,3.02
3.23,3.40,3.40,3.05
3.48,3.44,4.30,3.42
3.42,3.29,3.51,3.07
3.27,3.18,3.42,3.16
3.19,3.17,3.29,3.06
3.18,3.10,3.18,3.10
3.11,3.21,3.48,3.11
3.24,3.18,3.33,3.13
3.07,3.12,3.17,3.01
3.08,3.04,3.35,3.02
3.03,3.06,3.21,3.00
3.01,2.83,3.05,2.80
2.82,2.93,3.04,2.78
2.93,2.92,3.00,2.88
2.93,3.03,3.19,2.88
3.09,2.95,3.09,2.95
3.01,2.89,3.01,2.88
2.95,2.84,2.97,2.84
2.80,2.70,2.87,2.67
2.77,2.86,2.91,2.67
2.89,2.89,2.98,2.85
2.78,2.75,2.81,2.75
2.80,2.86,2.86,2.73
2.82,2.77,2.85,2.73
2.82,2.80,2.85,2.80
2.91,2.75,2.91,2.75
2.84,2.73,2.84,2.65
2.75,2.70,2.79,2.70
2.74,2.75,2.85,2.71
2.73,2.70,2.75,2.70
2.70,2.66,2.71,2.65
2.68,2.61,2.68,2.60
2.60,2.55,2.78,2.50
2.51,2.45,2.55,2.45
2.39,2.39,2.51,2.39
2.39,2.30,2.41,2.30
2.30,2.23,2.35,2.23
2.23,2.15,2.23,2.13
2.11,2.23,2.36,2.03
2.30,2.26,2.30,2.24
2.43,2.32,2.43,2.31
2.35,2.32,2.35,2.24
2.39,2.39,2.41,2.37
2.42,2.37,2.45,2.24
2.22,2.29,2.35,2.22
2.25,2.26,2.36,2.25
2.28,2.30,2.42,2.28
2.35,2.40,2.42,2.19
2.20,2.42,2.42,2.20
2.34,2.30,2.38,2.26
2.23,2.35,2.35,2.23
2.32,2.29,2.32,2.29
2.25,2.30,2.34,2.25
2.25,2.25,2.25,2.20
2.20,2.15,2.20,2.07
2.17,2.16,2.20,2.08
2.13,2.13,2.19,2.09
2.25,2.24,2.44,2.12
2.28,2.26,2.34,2.25
2.26,2.25,2.26,2.23
2.20,2.17,2.26,2.17
2.17,2.17,2.21,2.17
2.20,2.10,2.21,2.06
2.14,2.01,2.14,2.01
2.00,1.89,2.00,1.76
1.86,1.96,1.97,1.80
1.97,1.98,1.98,1.88
1.97,1.93,1.97,1.88
1.85,1.90,1.92,1.85
1.83,1.89,1.92,1.81
1.83,1.79,1.83,1.77
1.79,1.83,1.83,1.79
1.83,1.78,1.87,1.78
1.75,1.77,1.77,1.75
1.75,1.74,1.76,1.71
1.74,1.71,1.74,1.70
1.71,1.70,1.71,1.70
1.61,1.58,1.63,1.58
1.55,1.53,1.60,1.53
1.60,1.65,1.68,1.58
1.65,1.65,1.65,1.65
1.51,1.58,1.62,1.50
1.59,1.55,1.59,1.55
1.53,1.54,1.54,1.52
1.55,1.69,1.70,1.55
1.70,1.66,1.70,1.57
1.58,1.69,1.70,1.58
1.69,1.69,1.69,1.63
1.69,1.59,1.69,1.57
1.54,1.56,1.69,1.53
1.56,1.61,1.61,1.56
1.55,1.56,1.68,1.55
1.68,1.57,1.68,1.57
1.66,1.63,1.68,1.59
1.55,1.59,1.65,1.55
1.68,1.67,1.68,1.55
1.67,1.66,1.67,1.66
1.56,1.64,1.64,1.56
1.59,1.60,1.60,1.59
1.65,1.64,1.65,1.64
1.57,1.57,1.63,1.56
1.65,1.65,1.65,1.65
1.64,1.54,1.64,1.53
1.54,1.42,1.54,1.41
1.59,1.46,1.64,1.44
1.63,2.01,2.73,1.45
2.02,2.06,2.10,1.91
2.07,2.14,2.14,1.93
2.10,1.97,2.13,1.93
2.03,2.14,2.34,1.98
2.13,2.11,2.19,2.05
2.18,2.11,2.18,2.10
2.12,2.16,2.17,2.12
2.19,2.11,2.19,2.10
2.18,2.17,2.24,2.11
2.26,2.14,2.26,2.13
2.14,2.16,2.16,2.12
2.20,2.09,2.20,2.09
2.10,2.11,2.16,2.06
2.12,2.02,2.13,2.02
2.00,1.96,2.00,1.89
1.84,2.07,2.07,1.84
2.07,2.09,2.13,1.89
2.05,1.93,2.07,1.90
2.00,1.95,2.02,1.95
2.00,1.98,2.00,1.94
2.00,1.91,2.01,1.90
1.93,1.98,1.98,1.93
2.00,2.02,2.02,1.92
2.00,1.95,2.12,1.91
1.89,1.94,1.99,1.82
1.86,2.15,2.19,1.84
2.04,2.10,2.10,1.87
2.12,2.07,2.12,1.90
1.87,2.02,2.10,1.87
1.89,1.88,1.98,1.80
1.89,1.94,1.94,1.89
1.89,1.82,1.94,1.80
1.82,1.94,1.94,1.81
1.85,1.87,1.87,1.85
1.87,1.87,1.88,1.86
1.92,1.97,2.00,1.83
1.85,1.84,1.96,1.84
1.84,1.86,1.86,1.83
1.83,1.80,1.88,1.76
1.87,1.98,1.98,1.85
1.99,2.19,2.20,1.95
2.19,2.01,2.25,1.90
2.00,1.79,2.00,1.76
2.17,1.75,2.17,1.60
1.75,1.76,1.81,1.75
1.75,1.73,1.75,1.73
1.73,1.57,1.73,1.57
1.69,1.69,1.70,1.69
1.71,1.79,1.80,1.71
1.79,1.80,1.84,1.74
1.76,1.80,1.88,1.76
1.79,1.77,1.79,1.70
1.78,1.73,1.78,1.73
1.70,1.76,1.76,1.70
1.75,1.71,1.94,1.70
1.72,1.76,1.76,1.66
1.69,1.67,1.69,1.67
1.76,1.73,1.83,1.71
1.75,1.78,1.83,1.70
1.84,2.30,2.39,1.84
2.30,2.13,2.45,1.92
2.07,2.26,2.29,2.00
2.24,2.15,2.26,2.01
2.06,2.19,2.19,2.04
2.15,2.06,2.18,2.05
2.06,2.06,2.06,2.05
2.06,1.97,2.22,1.95
2.01,2.00,2.01,2.00
2.01,1.95,2.01,1.94
2.05,2.00,2.05,1.92
1.92,2.11,2.11,1.92
1.91,1.87,1.91,1.87
1.88,1.80,1.91,1.70
1.88,1.82,1.94,1.82
1.84,1.88,1.88,1.73
1.80,1.86,1.92,1.66
1.86,1.78,1.86,1.77
1.77,1.67,1.77,1.67
1.69,1.74,1.75,1.66
1.69,1.79,1.80,1.65
1.80,1.69,1.82,1.69
1.70,1.73,1.74,1.70
1.72,1.64,1.73,1.63
1.63,1.62,1.66,1.50
1.61,1.62,1.62,1.53
1.62,1.62,1.62,1.62
1.62,1.61,1.62,1.50
1.61,1.55,1.62,1.46
1.55,1.63,1.67,1.55
1.70,1.64,1.79,1.54
1.64,1.64,1.73,1.60
1.64,1.61,1.65,1.61
1.66,1.67,1.67,1.65
1.68,1.78,1.78,1.68
1.78,1.75,1.78,1.75
1.79,1.79,1.79,1.79
1.73,1.71,1.73,1.69
1.69,1.69,1.71,1.69
1.61,1.70,1.70,1.61
1.69,1.65,1.69,1.60
1.61,1.61,1.61,1.61
1.68,1.67,1.68,1.64
1.60,1.63,1.63,1.60
1.61,1.61,1.62,1.60
1.64,1.66,1.66,1.64
1.63,1.55,1.63,1.47
1.60,1.55,1.60,1.47
1.50,1.52,1.52,1.47
1.46,1.47,1.48,1.42
1.45,1.48,1.48,1.45
1.45,1.43,1.45,1.42
1.42,1.41,1.42,1.40
1.41,1.40,1.41,1.40
1.30,1.13,1.31,1.06
1.08,1.17,1.17,1.08
1.14,1.22,1.40,1.14
1.15,1.22,1.24,1.14
1.21,1.21,1.21,1.21
1.14,1.16,1.16,1.14
1.22,1.52,1.79,1.22
1.51,1.44,1.51,1.40
1.50,1.44,1.50,1.44
1.40,1.48,1.48,1.40
1.45,1.54,1.55,1.45
1.50,1.50,1.55,1.50
1.50,1.51,1.51,1.50
1.54,1.38,1.54,1.37
1.33,1.41,1.41,1.33
1.41,1.41,1.41,1.41
1.38,1.41,1.41,1.36
1.39,1.39,1.39,1.39
1.41,1.40,1.43,1.39
1.40,1.39,1.40,1.39
1.33,1.19,1.33,1.13
1.26,1.19,1.26,1.19
1.19,1.19,1.19,1.19
1.15,1.25,1.25,1.13
1.20,1.24,1.24,1.20
1.24,1.16,1.27,1.16
1.16,1.25,1.26,1.02
1.25,1.25,1.25,1.25
1.10,1.05,1.17,1.03
1.06,1.16,1.16,1.05
1.08,1.11,1.11,1.06
1.07,1.05,1.07,1.03
1.15,1.10,1.15,1.10
1.10,1.14,1.14,1.10
1.10,1.10,1.10,1.10
1.07,1.08,1.08,1.07
1.08,1.08,1.08,1.08
1.11,1.11,1.11,1.11
1.11,1.11,1.12,1.07
1.11,1.11,1.11,1.11
1.10,1.12,1.12,1.10
1.06,1.08,1.08,1.05
1.12,1.13,1.13,1.10
1.20,1.19,1.27,1.11
1.20,1.31,1.37,1.20
1.16,1.18,1.18,1.15
1.16,1.13,1.20,1.12
1.12,1.18,1.18,1.12
1.16,1.14,1.23,1.14
1.14,1.14,1.14,1.14
1.14,1.14,1.14,1.14
1.14,1.19,1.21,1.14
1.16,1.31,1.33,1.16
1.13,1.14,1.14,1.13
1.16,1.14,1.17,1.14
1.14,1.14,1.14,1.14
1.14,1.14,1.14,1.14
1.19,1.23,1.23,1.19
1.18,1.18,1.19,1.18
1.17,1.17,1.17,1.17
1.14,1.14,1.25,1.14
1.16,1.16,1.16,1.16
1.16,1.15,1.16,1.15
1.17,1.17,1.17,1.17
1.13,1.14,1.14,1.13
1.14,1.14,1.14,1.14
1.19,1.19,1.19,1.19
1.19,1.19,1.19,1.19
1.13,1.18,1.19,1.12
1.18,1.18,1.18,1.18
1.25,1.10,1.25,1.10
1.21,1.20,1.21,1.19
1.11,1.11,1.11,1.11
1.20,1.13,1.21,1.13
1.13,1.13,1.13,1.13
1.13,1.08,1.13,1.08
1.07,1.08,1.10,1.03
1.08,1.08,1.08,1.08
1.04,1.04,1.04,1.04
1.03,1.06,1.06,1.00
1.00,0.99,1.00,0.99
0.99,0.99,0.99,0.99
0.99,0.98,0.99,0.98
0.97,0.97,0.97,0.96
0.96,0.96,0.97,0.96
0.95,0.95,0.99,0.94
1.00,0.96,1.00,0.96
0.76,0.88,0.91,0.76
0.76,0.85,0.88,0.76
0.76,0.83,0.84,0.76
0.76,0.80,0.82,0.76
0.80,0.89,1.07,0.80
0.99,0.99,0.99,0.99
0.90,0.96,1.00,0.90
0.96,0.96,0.96,0.96
0.88,1.14,1.16,0.88
1.14,0.92,1.14,0.92
0.93,0.88,1.01,0.88
0.89,0.89,0.89,0.89
0.89,0.87,0.90,0.87
0.87,0.87,0.87,0.87
0.95,0.97,0.97,0.94
0.97,0.97,0.97,0.97
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.91,0.87,0.91,0.87
0.87,0.87,0.87,0.87
0.87,0.87,0.87,0.87
0.87,0.87,0.87,0.87
0.85,0.85,0.85,0.85
0.91,0.91,0.91,0.90
0.85,0.92,0.92,0.84
0.92,0.92,0.92,0.92
0.87,0.85,0.92,0.84
0.86,0.90,0.95,0.82
0.85,0.85,0.86,0.85
0.85,0.78,0.85,0.72
0.77,0.96,0.96,0.72
0.80,0.89,0.89,0.73
0.80,0.86,0.92,0.80
0.90,0.75,0.90,0.75
0.75,0.73,0.78,0.73
0.86,0.86,0.86,0.86
0.84,0.86,0.86,0.84
0.86,0.86,0.86,0.86
0.90,0.90,0.90,0.90
0.82,0.82,0.82,0.82
0.82,0.82,0.82,0.82
0.77,0.75,0.78,0.75
0.76,0.77,0.77,0.75
0.75,0.69,0.79,0.64
0.69,0.69,0.69,0.69
0.69,0.69,0.69,0.69
0.60,0.67,0.67,0.60
0.65,0.67,0.67,0.62
0.58,0.68,0.68,0.58
0.59,0.61,0.61,0.59
0.65,0.77,0.79,0.52
0.54,0.65,0.65,0.54
0.65,0.65,0.65,0.65
0.65,0.70,0.70,0.64
0.69,0.65,0.69,0.64
0.60,0.60,0.60,0.56
0.59,0.60,0.60,0.59
0.59,0.77,0.77,0.59
0.78,0.71,0.79,0.62
0.62,0.68,0.68,0.62
0.79,0.70,0.79,0.70
0.70,0.75,0.75,0.70
0.70,0.77,0.77,0.70
0.70,0.77,0.77,0.69
0.69,0.76,0.76,0.68
0.69,0.75,0.75,0.69
0.70,0.75,0.75,0.69
0.69,0.68,0.69,0.68
0.66,0.72,0.72,0.66
0.64,0.72,0.72,0.60
0.56,0.67,0.73,0.56
0.70,0.70,0.70,0.70
0.70,0.74,0.76,0.70
0.74,0.74,0.74,0.74
0.69,0.83,0.83,0.69
0.72,0.80,0.80,0.71
0.75,0.77,0.79,0.75
0.70,0.74,0.74,0.70
0.80,0.80,0.80,0.80
0.66,0.63,0.74,0.63
0.66,0.73,0.78,0.66
0.65,0.70,0.70,0.65
0.70,0.63,0.72,0.61
0.71,0.72,0.72,0.71
0.67,0.66,0.67,0.66
0.72,0.69,0.72,0.69
0.66,0.65,0.72,0.65
0.70,0.66,0.70,0.64
0.72,0.75,0.80,0.72
0.79,0.80,0.82,0.77
0.70,0.87,0.91,0.70
0.78,0.92,0.96,0.78
0.91,0.98,1.01,0.90
1.00,1.04,1.06,1.00
1.04,0.71,1.04,0.65
0.76,0.74,0.83,0.74
0.73,0.71,0.73,0.71
0.70,0.70,0.70,0.70
0.75,0.78,0.84,0.75
0.78,0.77,0.78,0.71
0.76,0.73,0.76,0.71
0.72,0.72,0.73,0.72
0.70,0.70,0.70,0.70
0.70,0.74,0.74,0.70
0.74,0.73,0.82,0.71
0.74,0.72,0.75,0.72
0.71,0.72,0.72,0.71
0.73,0.71,0.75,0.71
0.70,0.77,0.77,0.70
0.72,0.73,0.73,0.72
0.73,0.73,0.73,0.73
0.78,0.73,0.78,0.73
0.75,0.75,0.75,0.66
0.75,0.78,0.78,0.68
0.78,0.73,0.78,0.73
0.78,0.78,0.78,0.78
0.77,0.70,0.77,0.66
0.72,0.72,0.74,0.66
0.77,0.77,0.77,0.77
0.77,0.77,0.77,0.77
0.77,0.77,0.77,0.77
0.77,0.75,0.77,0.75
0.75,0.75,0.75,0.75
0.73,0.70,0.73,0.70
0.68,0.72,0.72,0.68
0.67,0.75,0.75,0.66
0.75,0.75,0.75,0.75
0.67,0.75,0.75,0.66
0.69,0.72,0.72,0.69
0.72,0.72,0.72,0.72
0.72,0.72,0.72,0.72
0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75
0.75,0.73,0.76,0.72
0.67,0.72,0.72,0.67
0.69,0.71,0.71,0.67
0.71,0.71,0.71,0.71
0.71,0.71,0.71,0.71
0.67,0.66,0.67,0.66
0.66,0.66,0.66,0.66
0.66,0.67,0.67,0.66
0.66,0.76,0.80,0.66
0.87,0.91,0.97,0.78
0.90,0.77,0.90,0.75
0.80,0.80,0.80,0.80
0.70,0.70,0.70,0.70
0.72,0.79,0.79,0.72
0.83,0.81,0.90,0.75
0.82,0.76,0.86,0.75
0.76,0.76,0.76,0.76
0.76,0.76,0.76,0.76
0.72,0.70,0.80,0.70
0.70,0.73,0.73,0.70
0.70,0.70,0.70,0.69
0.69,0.70,0.70,0.68
0.69,0.69,0.69,0.69
0.67,0.67,0.67,0.67
0.67,0.67,0.71,0.67
0.67,0.67,0.67,0.67
0.72,0.75,0.80,0.72
0.75,0.75,0.75,0.75
0.68,0.68,0.68,0.68
0.70,0.68,0.70,0.68
0.68,0.68,0.69,0.68
0.70,0.75,0.75,0.70
0.79,1.02,2.19,0.79
0.93,0.83,1.00,0.78
0.83,0.76,0.86,0.75
0.79,0.80,0.84,0.77
0.78,0.75,0.80,0.75
0.75,0.80,0.80,0.71
0.76,0.77,0.77,0.75
0.73,0.75,0.79,0.73
0.78,0.88,1.15,0.75
0.82,1.06,1.60,0.82
1.02,0.96,1.08,0.91
0.91,0.93,1.00,0.86
1.01,1.02,1.20,0.94
1.06,0.97,1.07,0.96
0.98,1.31,1.85,0.96
1.22,1.20,1.60,1.17
1.38,1.19,1.38,1.07
1.27,1.41,1.59,1.16
1.42,1.40,1.68,1.35
1.44,1.35,1.44,1.34
1.57,1.45,1.75,1.42
1.43,1.40,1.55,1.39
1.44,1.42,1.54,1.28
1.41,1.32,1.48,1.30
1.30,1.26,1.43,1.24
1.23,1.18,1.26,1.18
1.22,1.04,1.22,1.01
1.06,1.09,1.17,1.05
1.22,1.23,1.40,1.15
1.21,1.19,1.21,1.15
1.18,1.15,1.31,1.10
1.17,1.15,1.19,1.14
1.14,1.11,1.18,1.09
1.14,1.11,1.22,1.09
1.15,1.12,1.15,1.07
1.12,1.07,1.12,1.05
1.03,1.08,1.10,1.02
1.06,1.06,1.13,1.05
1.05,1.07,1.08,1.05
1.05,1.08,1.18,1.05
1.08,1.08,1.11,1.07
1.12,1.09,1.13,1.06
1.12,1.21,1.29,1.10
1.21,1.15,1.23,1.12
1.15,1.13,1.16,1.12
1.13,1.10,1.13,1.05
1.12,1.21,1.22,1.11
1.22,1.21,1.22,1.15
1.24,1.19,1.30,1.12
1.17,1.18,1.18,1.15
1.20,1.17,1.20,1.15
1.20,1.13,1.20,1.13
1.17,1.19,1.19,1.17
1.19,1.18,1.19,1.18
1.19,1.18,1.19,1.16
1.19,1.20,1.24,1.19
1.20,1.19,1.34,1.15
1.16,1.19,1.20,1.15
1.19,1.15,1.22,1.13
1.15,1.14,1.20,1.13
1.13,1.11,1.13,1.08
1.11,1.11,1.11,1.07
1.09,1.13,1.15,1.04
1.13,1.11,1.19,1.10
1.13,1.13,1.16,1.10
1.11,1.11,1.15,1.11
1.11,1.15,1.19,1.11
1.14,1.12,1.26,1.12
1.15,1.11,1.18,1.11
1.13,1.11,1.13,1.10
1.10,1.10,1.14,1.10
1.09,1.09,1.11,1.07
1.13,1.12,1.17,1.10
1.13,1.11,1.14,1.10
1.14,1.10,1.14,1.10
1.08,1.07,1.09,1.07
1.08,1.07,1.08,1.07
1.04,1.10,1.10,1.04
1.03,1.04,1.06,1.00
1.03,1.01,1.04,1.00
1.06,1.07,1.09,1.03
1.04,1.03,1.04,1.03
1.03,1.03,1.04,1.03
1.03,0.99,1.04,0.97
0.95,0.98,1.00,0.95
0.95,0.93,0.96,0.91
0.92,0.98,0.98,0.91
0.92,0.92,0.93,0.89
0.93,0.91,0.95,0.89
0.92,0.86,0.92,0.78
0.87,0.80,0.87,0.80
0.80,0.83,0.84,0.75
0.81,1.08,1.36,0.81
1.06,0.99,1.10,0.92
0.93,1.02,1.04,0.90
1.05,0.95,1.08,0.95
1.00,0.96,1.00,0.96
0.95,0.93,1.00,0.93
0.95,0.93,0.95,0.90
0.94,0.92,0.95,0.91
0.95,0.91,0.96,0.91
0.96,0.91,0.96,0.90
0.91,0.88,0.91,0.88
0.92,0.91,0.94,0.88
