PBBI,PB Bancorp,NASDAQ
5.65,5.65,5.65,5.65
5.60,5.60,5.60,5.60
5.60,5.60,5.60,5.60
5.60,5.60,5.60,5.60
5.61,5.61,5.61,5.61
5.61,5.61,5.61,5.61
5.61,5.61,5.61,5.61
5.61,5.61,5.61,5.61
5.61,5.61,5.61,5.61
5.61,5.61,5.61,5.61
5.75,5.75,5.75,5.74
5.75,5.75,5.75,5.75
5.75,5.75,5.75,5.75
5.75,5.75,5.75,5.75
5.98,5.80,5.98,5.80
6.00,6.00,6.00,6.00
5.97,6.00,6.00,5.97
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
5.93,5.91,5.93,5.91
6.50,6.50,6.50,6.40
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
6.02,6.02,6.02,6.02
6.02,6.02,6.02,6.02
6.04,5.95,6.11,5.95
5.97,5.97,5.97,5.97
5.88,5.88,5.88,5.88
5.85,5.85,5.85,5.85
6.49,6.01,6.49,5.88
6.01,6.01,6.01,6.01
6.01,6.01,6.01,6.01
6.43,6.43,6.43,6.43
6.43,6.43,6.43,6.43
6.39,6.39,6.39,6.39
6.39,6.39,6.39,6.39
6.39,6.39,6.39,6.39
6.39,6.39,6.39,6.39
6.39,6.39,6.39,6.39
6.39,6.39,6.39,6.39
6.40,6.43,6.75,6.25
6.66,6.30,6.68,6.30
6.47,6.46,6.50,6.45
6.35,6.50,6.60,6.26
6.50,6.50,6.50,6.50
6.55,6.41,6.55,6.21
6.10,6.21,6.58,6.10
6.28,6.28,6.60,6.28
6.28,6.28,6.28,6.28
6.30,6.40,6.45,6.28
6.36,6.25,6.36,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.27,6.27,6.27,6.27
6.37,6.31,6.50,6.25
6.31,6.31,6.31,6.31
6.31,6.31,6.31,6.31
6.31,6.31,6.31,6.31
6.31,6.31,6.31,6.31
6.31,6.31,6.31,6.31
6.53,6.34,6.53,6.33
6.34,6.34,6.34,6.34
6.44,6.40,6.70,6.35
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.68,6.31,6.68,6.31
6.38,6.26,6.38,6.26
6.25,6.30,6.38,6.23
6.25,6.13,6.40,6.11
6.30,6.20,6.30,6.13
6.30,6.21,6.30,6.11
6.26,6.16,6.26,6.16
6.11,6.11,6.11,6.08
6.11,6.11,6.11,6.11
6.11,6.08,6.16,6.08
6.08,6.08,6.08,6.08
6.08,6.08,6.08,6.08
6.45,6.16,6.61,6.13
6.26,6.25,6.26,6.25
6.25,6.25,6.25,6.25
6.50,6.12,6.50,6.12
6.40,6.24,6.40,6.20
6.24,6.24,6.24,6.24
6.14,6.14,6.20,6.08
6.08,6.08,6.08,6.08
6.08,6.08,6.08,6.08
6.30,6.30,6.30,6.30
6.16,6.11,6.16,6.11
6.16,6.12,6.22,6.12
6.22,6.22,6.22,6.22
6.22,6.22,6.22,6.22
6.22,6.22,6.22,6.22
6.22,6.22,6.22,6.22
6.22,6.22,6.22,6.22
6.22,6.22,6.22,6.22
6.22,6.22,6.22,6.22
6.22,6.22,6.22,6.22
6.22,6.22,6.22,6.22
6.22,6.22,6.22,6.22
6.18,6.18,6.18,6.18
6.18,6.18,6.18,6.18
6.18,6.18,6.18,6.18
6.19,6.19,6.19,6.19
6.19,6.19,6.19,6.19
6.19,6.25,6.31,6.19
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.26,6.25
6.25,6.31,6.31,6.25
6.31,6.31,6.31,6.31
6.25,6.25,6.25,6.25
6.25,6.25,6.53,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.30,6.30,6.30,6.30
6.33,6.33,6.33,6.33
6.33,6.33,6.33,6.33
6.42,6.53,6.53,6.42
6.53,6.35,6.78,6.35
6.37,6.35,6.50,6.35
6.43,6.38,6.60,6.38
6.35,6.43,6.51,6.35
6.43,6.43,6.43,6.43
6.43,6.43,6.43,6.43
6.43,6.43,6.43,6.43
6.43,6.43,6.43,6.43
6.84,6.84,6.84,6.84
6.33,6.33,6.35,6.33
6.35,6.33,6.56,6.32
6.33,6.33,6.33,6.33
6.41,6.38,6.41,6.37
6.38,6.38,6.38,6.38
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.47,6.33,6.47,6.33
6.33,6.33,6.33,6.33
6.33,6.33,6.33,6.33
6.33,6.33,6.33,6.33
6.45,6.33,6.46,6.33
6.33,6.33,6.33,6.33
6.33,6.33,6.33,6.33
6.33,6.33,6.33,6.33
6.33,6.33,6.33,6.33
6.33,6.33,6.33,6.33
6.39,6.38,6.60,6.35
6.50,6.40,6.62,6.38
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.55,6.52,6.55,6.50
6.94,6.94,6.94,6.94
6.94,6.94,6.94,6.94
6.94,6.94,6.94,6.94
6.75,6.56,6.75,6.56
6.56,6.56,6.56,6.56
6.56,6.56,6.56,6.56
6.66,6.61,6.66,6.61
6.75,6.61,6.93,6.61
6.61,6.61,6.61,6.61
6.61,6.61,6.61,6.61
6.61,6.61,6.61,6.61
6.61,6.61,6.61,6.61
6.61,6.61,6.61,6.61
6.61,6.61,6.61,6.61
6.61,6.61,6.61,6.61
6.79,6.81,6.81,6.79
6.81,6.81,6.81,6.81
6.81,6.81,6.81,6.81
6.81,6.81,6.81,6.81
6.81,6.81,6.81,6.81
6.81,6.81,6.81,6.81
6.81,6.81,6.81,6.81
6.81,6.81,6.81,6.81
6.75,6.75,6.75,6.75
6.90,6.90,6.90,6.90
6.62,6.96,6.96,6.62
6.90,6.65,6.99,6.62
6.62,6.69,6.84,6.62
6.69,6.69,6.69,6.69
6.69,6.69,6.69,6.69
6.69,6.69,6.69,6.69
6.69,6.69,6.69,6.69
7.19,7.19,7.19,7.19
7.19,7.19,7.19,7.19
6.92,7.00,7.00,6.92
6.66,6.60,6.70,6.59
6.60,6.60,6.60,6.60
6.61,6.56,6.61,6.50
6.76,6.60,6.76,6.60
6.60,6.60,6.60,6.60
6.74,6.74,6.74,6.74
6.74,6.74,6.74,6.74
6.55,6.55,6.55,6.55
6.53,6.54,6.57,6.53
6.54,6.54,6.54,6.54
6.54,6.54,6.54,6.54
6.54,6.54,6.54,6.54
6.60,6.45,6.68,6.31
6.60,6.45,6.68,6.40
6.50,6.43,6.53,6.43
6.43,6.43,6.43,6.43
6.52,6.51,6.52,6.38
6.45,6.30,6.45,6.04
6.30,6.30,6.30,6.30
6.20,6.26,6.26,6.20
6.30,6.13,6.31,6.13
6.10,6.08,6.13,6.08
6.08,6.08,6.08,6.08
6.08,6.08,6.08,6.08
6.08,6.08,6.08,6.08
6.08,6.08,6.08,6.08
6.10,6.09,6.10,6.09
6.07,6.07,6.09,6.07
6.05,6.12,6.12,6.05
6.17,6.60,6.60,6.04
6.60,6.60,6.60,6.60
6.60,6.60,6.60,6.60
6.15,6.18,6.19,6.15
6.18,6.18,6.18,6.18
6.18,6.16,6.18,6.16
6.18,6.18,6.18,6.18
6.25,6.24,6.25,6.24
6.26,6.25,6.30,6.25
6.25,6.30,6.30,6.25
6.40,6.60,6.85,6.40
6.53,6.50,6.53,6.50
6.50,6.50,6.50,6.50
6.60,6.61,6.64,6.60
6.61,6.61,6.61,6.61
6.61,6.61,6.61,6.61
6.71,6.71,6.71,6.71
6.71,6.71,6.71,6.71
6.70,6.71,6.71,6.70
6.71,6.71,6.71,6.71
6.71,6.70,6.71,6.70
6.71,6.72,6.72,6.70
6.61,6.61,6.61,6.61
6.66,6.61,6.66,6.61
6.61,6.61,6.61,6.61
6.63,6.63,6.63,6.63
6.61,6.62,6.62,6.61
6.65,6.62,6.65,6.61
6.62,6.62,6.62,6.62
6.62,6.71,6.81,6.62
6.62,6.62,6.67,6.62
6.62,6.62,6.66,6.62
6.62,6.62,6.62,6.62
6.62,6.62,6.62,6.62
6.62,6.62,6.62,6.62
6.62,6.62,6.62,6.62
6.75,6.65,6.75,6.65
6.65,6.65,6.65,6.65
6.65,6.65,6.65,6.65
6.62,6.70,6.96,6.62
6.65,6.75,6.96,6.65
6.82,6.71,6.86,6.71
6.65,6.75,6.79,6.65
6.70,6.75,6.75,6.70
6.75,6.75,6.75,6.75
6.75,6.75,6.75,6.75
6.70,6.82,6.85,6.65
6.66,6.81,6.86,6.66
6.75,6.80,7.60,6.75
6.80,6.80,6.80,6.80
6.90,6.80,6.96,6.68
6.80,6.80,6.80,6.80
6.80,6.70,6.82,6.70
6.78,7.01,7.08,6.78
7.13,7.39,7.79,7.13
7.50,7.46,7.51,7.45
7.46,7.46,7.46,7.46
7.46,7.30,7.63,7.30
6.90,7.30,7.30,6.90
7.04,7.37,7.37,6.90
7.42,7.78,7.99,7.42
7.80,7.78,8.18,7.73
7.68,7.80,7.85,7.68
7.70,7.85,7.85,7.68
7.73,7.22,7.73,7.00
7.01,7.00,7.01,7.00
6.94,6.99,6.99,6.94
6.99,6.99,6.99,6.81
7.00,7.56,7.56,7.00
7.56,7.64,7.95,7.56
7.43,7.95,7.95,7.43
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.51,7.58,7.58,7.43
7.35,7.25,7.45,7.25
7.23,7.00,7.34,7.00
7.04,7.20,7.25,7.03
7.00,7.31,7.36,7.00
7.30,7.59,7.59,7.30
7.67,7.80,7.80,7.65
7.99,7.68,8.50,7.58
7.80,7.72,7.80,7.25
7.28,7.60,7.60,7.28
7.29,7.29,7.29,7.06
7.37,7.32,7.41,7.30
7.29,7.28,7.29,7.28
7.34,7.35,7.41,7.28
7.35,7.35,7.35,7.35
7.32,7.40,7.48,7.25
7.40,7.40,7.40,7.40
7.53,7.40,7.53,7.40
7.53,7.60,7.60,7.53
7.48,7.66,7.66,7.48
7.41,7.42,7.42,7.41
7.41,7.40,7.42,7.40
7.44,7.43,7.44,7.43
7.43,7.43,7.43,7.43
7.25,7.59,7.59,7.25
7.59,7.59,7.59,7.59
7.25,7.25,7.25,7.25
7.27,7.04,7.29,7.04
7.07,7.44,7.47,7.06
7.40,7.49,7.99,7.24
7.70,7.60,8.05,7.29
7.70,7.88,8.55,7.50
8.00,7.55,8.05,7.29
7.56,7.56,7.56,7.56
7.52,7.53,7.88,7.52
8.61,7.66,9.20,7.55
7.57,7.16,7.57,7.16
7.18,7.22,7.22,7.18
7.39,7.25,7.39,7.05
7.24,7.19,7.25,7.18
7.26,7.23,7.50,7.07
7.41,7.79,7.90,7.37
7.60,7.55,7.87,7.55
7.80,7.60,7.80,7.55
7.63,7.75,7.75,7.56
7.60,7.35,7.70,7.25
7.40,7.40,7.40,7.40
7.40,7.40,7.40,7.40
7.26,7.17,7.28,7.15
7.29,7.30,7.36,7.29
7.27,7.52,7.52,7.27
7.37,7.71,7.98,7.37
7.75,7.70,7.88,7.63
7.70,7.80,7.80,7.70
7.71,7.63,7.74,7.63
7.65,7.20,7.73,7.20
7.39,7.39,7.39,7.39
7.39,7.39,7.39,7.39
7.31,7.35,7.35,7.31
7.39,7.39,7.39,7.39
7.26,7.15,7.35,7.11
7.23,7.80,7.89,7.07
7.74,7.53,7.90,7.53
7.60,7.25,7.77,7.25
7.50,7.67,7.70,7.26
7.48,7.51,7.64,7.48
7.56,7.49,7.63,7.45
7.49,7.49,7.49,7.49
7.64,7.41,7.64,7.40
7.56,7.54,7.56,7.54
7.54,7.54,7.54,7.54
7.54,7.54,7.54,7.54
7.67,7.67,7.67,7.66
7.67,7.67,7.67,7.67
7.69,7.57,7.69,7.57
7.57,7.57,7.57,7.57
7.65,7.78,7.80,7.65
7.78,7.78,7.78,7.78
7.69,7.80,7.90,7.69
7.91,7.67,7.92,7.67
7.88,7.68,7.88,7.68
7.58,7.58,7.58,7.58
7.58,7.58,7.58,7.58
7.55,7.50,7.58,7.50
7.50,7.51,7.90,7.50
7.51,7.51,7.51,7.51
7.51,7.51,7.51,7.51
7.51,7.51,7.51,7.51
7.31,7.35,7.48,7.30
7.35,7.35,7.35,7.35
7.61,7.42,7.61,7.33
7.42,7.42,7.42,7.42
7.38,7.38,7.38,7.38
7.45,7.55,7.55,7.45
7.55,7.55,7.55,7.55
7.40,7.58,7.60,7.40
7.58,7.58,7.58,7.58
7.36,7.44,7.53,7.36
7.54,7.55,7.70,7.54
7.62,7.62,7.62,7.62
7.46,7.54,7.54,7.46
7.48,7.48,7.48,7.48
7.50,7.50,7.50,7.50
7.35,7.46,7.61,7.35
7.63,7.61,7.78,7.42
7.95,7.99,8.23,7.95
8.17,7.62,8.17,7.46
7.62,7.64,8.19,7.48
7.64,7.50,7.64,7.46
7.50,7.50,7.50,7.50
7.58,7.56,7.58,7.56
7.56,7.63,7.64,7.52
7.56,7.66,8.08,7.52
7.64,7.61,7.64,7.61
7.95,7.95,7.95,7.95
7.61,7.65,7.88,7.58
7.59,7.57,7.99,7.57
7.90,7.85,7.93,7.85
7.98,7.81,7.98,7.80
7.92,7.92,7.92,7.92
7.63,7.72,7.74,7.62
7.63,7.64,7.74,7.63
7.66,7.51,7.66,7.50
7.87,7.55,7.87,7.53
7.55,7.55,7.55,7.55
7.56,7.56,7.56,7.42
7.56,7.56,7.56,7.56
7.56,7.56,7.56,7.56
7.56,7.56,7.56,7.56
7.56,7.56,7.56,7.56
7.74,7.94,7.94,7.70
7.65,7.54,7.71,7.54
7.54,7.54,7.54,7.54
7.66,7.66,7.66,7.66
7.55,7.53,7.55,7.53
7.54,7.54,7.54,7.54
7.61,7.53,7.61,7.53
7.53,7.53,7.53,7.53
7.53,7.53,7.53,7.53
7.53,7.53,7.53,7.53
7.58,7.53,7.80,7.49
7.50,7.50,7.50,7.50
7.50,7.60,7.60,7.50
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.62,7.63,7.83,7.62
7.63,7.63,7.63,7.63
7.63,7.63,7.63,7.63
7.63,7.63,7.63,7.63
7.63,7.63,7.63,7.63
7.63,7.63,7.63,7.63
7.82,7.65,7.82,7.65
7.74,7.74,7.74,7.74
7.74,7.74,7.74,7.74
7.74,7.74,7.74,7.74
7.78,7.59,7.78,7.59
7.63,7.63,7.63,7.63
7.63,7.63,7.63,7.63
7.63,7.63,7.63,7.63
7.63,7.63,7.63,7.63
7.63,7.63,7.63,7.63
7.63,7.63,7.63,7.63
7.63,7.63,7.63,7.63
7.63,7.63,7.63,7.63
7.63,7.63,7.63,7.63
7.63,7.63,7.63,7.63
7.63,7.63,7.63,7.63
7.84,7.84,7.84,7.84
7.84,7.84,7.84,7.84
7.84,7.84,7.84,7.84
7.55,7.65,7.66,7.55
7.55,7.56,7.56,7.55
7.56,7.56,7.56,7.56
7.56,7.56,7.56,7.56
7.60,7.77,8.00,7.60
7.77,7.77,7.77,7.77
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.59
7.99,7.99,7.99,7.99
7.99,7.99,7.99,7.99
8.00,7.99,8.10,7.96
7.97,7.99,8.28,7.97
7.97,8.09,8.12,7.97
8.05,8.28,8.28,8.05
8.28,8.50,8.50,8.28
8.50,8.77,8.84,8.49
8.82,8.90,8.90,8.37
8.53,8.89,8.90,8.46
8.57,8.52,8.78,8.22
8.31,7.76,8.40,7.76
8.20,8.33,8.33,7.77
8.15,8.15,8.15,8.15
8.33,8.33,8.33,8.33
7.94,7.94,7.94,7.94
7.86,7.88,8.29,7.86
7.88,7.88,7.88,7.88
8.10,8.10,8.10,8.10
8.10,8.10,8.10,8.10
7.86,7.86,7.86,7.86
7.98,7.99,8.00,7.98
7.96,7.96,7.96,7.96
7.98,7.90,7.98,7.90
7.92,7.95,7.95,7.92
8.09,8.05,8.17,8.04
8.13,8.13,8.13,8.13
8.07,8.08,8.08,8.06
8.08,8.08,8.08,8.08
8.08,8.08,8.08,8.08
8.30,8.30,8.30,8.30
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.31,8.31,8.31,8.31
8.23,8.21,8.40,8.21
8.21,8.21,8.21,8.21
8.47,8.47,8.52,8.47
8.47,8.47,8.47,8.47
8.47,8.47,8.47,8.47
8.25,8.43,8.45,8.25
8.43,8.43,8.43,8.43
8.48,8.48,8.48,8.48
8.48,8.48,8.48,8.48
8.48,8.48,8.48,8.48
8.48,8.48,8.48,8.48
8.00,7.89,8.80,7.89
7.89,7.89,7.89,7.89
7.90,8.01,8.01,7.90
7.99,7.96,7.99,7.96
7.96,7.96,7.96,7.96
7.96,7.96,7.96,7.96
8.10,8.10,8.10,8.10
8.11,8.19,8.39,8.10
8.15,8.16,8.16,8.14
8.25,8.05,8.25,8.05
8.05,8.05,8.05,8.05
8.20,8.00,8.22,7.99
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.14,8.01,8.14,8.01
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
7.96,7.96,7.96,7.84
9.44,10.01,10.15,9.20
10.00,10.15,10.15,9.85
10.11,10.04,10.11,9.75
9.69,9.77,9.77,9.69
9.61,9.36,9.61,9.27
9.55,9.20,9.56,9.10
9.55,9.90,9.90,9.30
9.55,9.55,9.55,9.55
9.38,9.36,9.38,9.36
9.48,9.48,9.54,9.30
9.48,9.48,9.48,9.48
9.57,9.57,9.57,9.57
9.47,9.44,9.47,9.44
9.39,9.56,9.73,9.39
9.56,9.56,9.56,9.56
9.75,9.75,9.75,9.75
9.38,9.41,9.41,9.38
9.41,9.41,9.41,9.41
9.34,9.35,9.35,9.34
9.30,9.38,9.38,9.30
9.38,9.38,9.50,9.38
9.38,9.38,9.38,9.38
9.49,9.64,9.74,9.30
9.64,9.64,9.64,9.64
9.34,9.30,9.34,9.30
9.33,9.30,9.50,9.30
9.30,9.30,9.30,9.30
9.52,9.52,9.52,9.52
9.44,9.44,9.44,9.44
9.44,9.59,9.59,9.44
9.46,9.45,9.46,9.44
9.45,9.43,9.45,9.27
9.43,9.43,9.43,9.43
9.45,9.45,9.50,9.45
9.42,9.42,9.42,9.42
9.42,9.42,9.42,9.42
9.72,9.43,9.72,9.43
9.59,9.59,9.59,9.59
9.60,9.70,9.70,9.60
9.70,9.70,9.70,9.70
9.70,9.70,9.70,9.70
9.70,9.85,9.89,9.65
9.85,9.85,9.85,9.85
9.85,9.85,9.85,9.85
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.83,9.84,9.84,9.83
9.90,9.75,9.90,9.75
9.75,9.75,9.75,9.75
9.75,9.76,9.76,9.75
9.76,9.76,9.76,9.76
9.77,9.76,9.78,9.76
9.85,9.75,9.85,9.75
9.77,9.90,9.90,9.77
9.90,9.90,9.90,9.90
9.82,9.82,9.82,9.82
9.82,9.82,9.82,9.82
9.82,9.82,9.82,9.82
9.80,9.80,9.80,9.75
9.80,9.80,9.80,9.80
9.86,9.83,9.86,9.83
9.94,9.94,9.94,9.93
9.94,9.94,9.94,9.94
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
9.99,9.80,9.99,9.78
9.75,9.78,9.78,9.72
10.00,9.95,10.00,9.95
9.93,9.93,9.93,9.93
9.94,9.94,9.94,9.94
9.82,9.82,9.82,9.82
9.95,9.95,9.95,9.95
9.95,9.95,9.95,9.95
9.95,10.00,10.00,9.95
10.07,10.10,10.10,10.05
10.20,10.18,10.25,10.11
10.15,10.15,10.15,10.15
10.15,10.15,10.15,10.15
10.15,10.10,10.16,10.01
10.03,10.30,10.32,10.03
10.25,10.25,10.30,10.18
8.70,9.00,9.02,8.65
9.02,8.90,9.04,8.80
8.90,8.95,9.00,8.75
8.95,8.95,8.99,8.80
8.98,8.90,8.98,8.85
8.90,8.77,8.90,8.75
8.80,8.80,8.80,8.77
8.75,8.88,8.95,8.75
8.91,8.75,8.95,8.70
8.80,8.90,8.90,8.80
8.90,8.89,8.90,8.80
8.90,8.85,8.90,8.80
8.89,8.84,8.89,8.83
8.85,8.80,8.88,8.76
8.77,8.80,8.80,8.70
8.75,8.79,8.80,8.60
8.73,8.65,8.73,8.65
8.67,8.68,8.72,8.65
8.62,8.62,8.68,8.60
8.60,8.62,8.68,8.60
8.60,8.70,8.70,8.54
8.63,8.52,8.63,8.50
8.50,8.55,8.55,8.50
8.51,8.47,8.56,8.47
8.55,8.56,8.56,8.55
8.60,8.61,8.72,8.55
8.71,8.64,8.73,8.64
8.67,8.51,8.67,8.51
8.51,8.51,8.51,8.51
8.68,8.50,8.70,8.50
8.50,8.69,8.72,8.50
8.67,8.68,8.68,8.67
8.68,8.64,8.68,8.64
8.53,8.52,8.53,8.50
8.55,8.40,8.55,8.38
8.50,8.60,8.64,8.47
8.60,8.59,8.62,8.59
8.60,8.55,8.65,8.55
8.54,8.55,8.62,8.50
8.55,8.60,8.60,8.55
8.60,8.56,8.60,8.56
8.58,8.58,8.58,8.58
8.59,8.56,8.62,8.56
8.57,8.57,8.57,8.57
8.61,8.61,8.61,8.61
8.50,8.51,8.60,8.48
8.58,8.58,8.58,8.58
8.56,8.51,8.56,8.51
8.59,8.50,8.59,8.47
8.50,8.50,8.50,8.48
8.50,8.45,8.50,8.45
8.45,8.44,8.48,8.40
8.42,8.40,8.46,8.40
8.45,8.43,8.45,8.42
8.40,8.40,8.43,8.40
8.43,8.36,8.43,8.20
8.40,8.40,8.40,8.30
8.40,8.36,8.40,8.30
8.35,8.38,8.38,8.35
8.38,8.35,8.38,8.35
8.35,8.35,8.35,8.35
8.44,8.39,8.45,8.35
8.39,8.46,8.46,8.36
8.46,8.35,8.46,8.35
8.40,8.38,8.46,8.37
8.43,8.46,8.46,8.38
8.46,8.44,8.46,8.44
8.49,8.40,8.50,8.38
8.41,8.41,8.45,8.40
8.40,8.50,8.59,8.40
8.54,8.52,8.54,8.48
8.51,8.51,8.52,8.47
8.50,8.45,8.50,8.45
8.45,8.45,8.50,8.45
8.52,8.52,8.52,8.52
8.52,8.52,8.52,8.52
8.52,8.52,8.52,8.52
8.50,8.50,8.50,8.47
8.47,8.50,8.51,8.47
8.46,8.50,8.50,8.46
8.50,8.50,8.50,8.47
8.49,8.53,8.53,8.49
8.48,8.52,8.52,8.48
8.53,8.60,8.65,8.50
8.59,8.59,8.59,8.50
8.59,8.59,8.59,8.59
8.59,8.59,8.59,8.59
8.50,8.54,8.54,8.50
8.51,8.53,8.53,8.51
8.55,8.56,8.61,8.54
8.65,8.55,8.65,8.53
8.58,8.62,8.63,8.53
8.55,8.50,8.64,8.50
8.52,8.63,8.64,8.52
8.65,8.57,8.65,8.57
8.60,8.60,8.60,8.60
8.61,8.63,8.63,8.59
8.58,8.62,8.62,8.58
8.59,8.63,8.63,8.58
8.63,8.60,8.63,8.60
8.62,8.58,8.62,8.58
8.59,8.57,8.59,8.57
8.60,8.63,8.63,8.60
8.58,8.64,8.64,8.58
8.64,8.60,8.64,8.60
8.60,8.60,8.60,8.60
8.60,8.60,8.60,8.60
8.63,8.63,8.63,8.63
8.63,8.63,8.63,8.63
8.63,8.63,8.63,8.63
8.59,8.59,8.59,8.59
8.64,8.55,8.64,8.55
8.60,8.60,8.64,8.60
8.60,8.60,8.60,8.60
8.61,8.55,8.64,8.55
8.61,8.62,8.62,8.61
8.57,8.52,8.58,8.52
8.52,8.43,8.53,8.40
8.40,8.40,8.45,8.40
8.42,8.42,8.42,8.42
8.42,8.42,8.44,8.41
8.44,8.40,8.44,8.40
8.39,8.40,8.40,8.39
8.40,8.40,8.40,8.40
8.60,8.55,8.60,8.54
8.55,8.55,8.55,8.55
8.52,8.43,8.52,8.40
8.41,8.40,8.44,8.36
8.40,8.44,8.58,8.40
8.40,8.40,8.42,8.40
8.41,8.52,8.52,8.38
8.60,8.59,8.60,8.58
8.50,8.42,8.55,8.41
8.45,8.57,8.57,8.45
8.58,8.58,8.58,8.58
8.53,8.46,8.54,8.45
8.44,8.45,8.59,8.44
8.57,8.53,8.57,8.53
8.50,8.45,8.50,8.45
8.45,8.45,8.45,8.45
8.56,8.48,8.56,8.42
8.52,8.54,8.54,8.49
8.48,8.42,8.54,8.42
8.44,8.46,8.53,8.42
8.50,8.53,8.53,8.50
8.54,8.52,8.54,8.51
8.51,8.46,8.54,8.46
8.45,8.53,8.57,8.43
8.53,8.53,8.53,8.53
8.46,8.53,8.53,8.45
8.45,8.48,8.48,8.45
8.51,8.51,8.58,8.50
8.59,8.60,8.60,8.54
8.60,8.53,8.60,8.53
8.56,8.55,8.56,8.55
8.56,8.56,8.56,8.56
8.57,8.58,8.58,8.56
8.58,8.58,8.58,8.58
8.58,8.54,8.60,8.54
8.58,8.62,8.64,8.55
8.65,8.63,8.65,8.63
8.62,8.63,8.63,8.62
8.60,8.60,8.61,8.60
8.60,8.60,8.60,8.60
8.64,8.64,8.64,8.64
8.62,8.65,8.65,8.62
8.65,8.69,8.70,8.63
8.70,8.59,8.76,8.59
8.68,8.67,8.68,8.66
8.60,8.60,8.60,8.59
8.50,8.59,8.68,8.46
8.47,8.68,8.68,8.47
8.68,8.66,8.68,8.66
8.66,8.65,8.66,8.65
8.65,8.48,8.65,8.48
8.64,8.59,8.64,8.54
8.59,8.59,8.59,8.59
8.51,8.63,8.63,8.47
8.58,8.62,8.67,8.58
8.64,8.60,8.67,8.57
8.60,8.60,8.60,8.60
8.65,8.66,8.68,8.61
8.68,8.65,8.68,8.65
8.68,8.68,8.68,8.67
8.68,8.68,8.68,8.66
8.68,8.68,8.68,8.68
8.60,8.68,8.68,8.59
8.67,8.75,8.75,8.67
8.74,8.78,8.78,8.73
8.75,8.78,8.78,8.75
8.78,8.75,8.78,8.75
8.72,8.65,8.75,8.64
8.77,8.79,8.80,8.74
8.76,8.75,8.80,8.69
8.75,8.80,8.80,8.74
8.74,8.75,8.75,8.74
8.75,8.75,8.75,8.75
8.80,8.80,8.80,8.74
8.75,8.80,8.80,8.75
8.75,8.80,8.80,8.75
8.85,8.75,8.90,8.75
8.80,8.80,8.85,8.80
8.80,8.90,8.91,8.80
8.93,8.93,8.93,8.93
8.95,9.00,9.00,8.95
9.00,9.00,9.00,8.92
9.00,9.00,9.00,9.00
8.95,8.93,8.95,8.85
8.93,8.93,8.93,8.93
8.80,8.85,8.85,8.80
8.95,8.95,8.95,8.80
9.19,8.95,9.19,8.86
8.90,9.20,9.20,8.90
9.04,9.05,9.05,9.04
9.00,9.10,9.10,9.00
9.20,9.30,9.30,9.15
9.30,9.30,9.30,9.30
9.25,9.28,9.35,9.20
9.50,9.35,9.50,9.27
9.50,9.50,9.50,9.50
9.40,9.30,9.55,9.30
9.55,9.50,9.75,9.40
9.50,9.40,9.50,8.90
9.30,9.30,9.35,9.30
9.35,9.57,9.64,9.35
9.57,9.57,9.57,9.57
9.70,9.65,9.70,9.55
9.50,9.59,9.59,9.50
9.55,9.40,9.55,9.40
9.40,9.35,9.50,9.00
9.48,9.48,9.48,9.48
