CBMX,CombiMatrix Corporation - Common Stock,NASDAQ
973.35,1008.00,1054.58,961.88
945.00,949.95,1012.50,945.00
945.00,1007.55,1007.55,945.00
1007.32,1007.55,1007.55,967.50
nan,1007.55,nan,nan
990.00,989.32,990.00,951.98
990.00,978.75,990.00,922.50
945.00,1012.50,1012.50,928.12
1035.00,1034.55,1035.00,967.50
967.50,990.00,990.00,967.50
945.22,990.00,1053.00,945.22
1035.00,989.78,1057.28,860.85
945.00,967.50,967.50,900.00
900.22,531.00,945.00,528.75
719.55,702.00,719.55,630.00
742.28,697.50,742.28,654.98
630.00,701.32,701.32,562.72
587.92,455.40,587.92,454.95
461.25,325.35,530.55,315.22
360.00,461.02,461.02,327.60
540.00,405.90,540.00,386.55
472.50,495.22,562.28,460.80
539.78,540.00,584.78,517.50
584.32,562.05,584.32,517.50
562.05,562.72,562.72,519.98
562.50,540.00,590.62,528.75
540.00,605.70,607.05,539.78
607.50,625.05,629.78,517.72
630.00,607.50,630.00,515.25
675.00,627.75,675.00,528.75
456.75,542.27,675.00,456.75
562.50,443.25,582.73,436.50
443.25,1935.00,2135.25,443.25
1739.25,2328.75,3181.50,1629.90
2364.75,1950.75,2740.50,1881.00
1962.00,2049.75,2326.50,1721.25
1912.50,1527.75,1912.50,1498.50
1518.75,1485.00,1665.00,1419.75
1563.75,1413.00,1665.00,1395.00
1487.25,1469.25,1602.00,1419.75
1507.50,1390.50,1595.25,1311.75
1460.25,1381.50,1460.25,1325.25
1327.50,1325.25,1406.25,1282.50
1307.25,1284.77,1383.73,1271.25
1291.50,1309.50,1334.25,1179.00
1318.52,1309.52,1410.75,1309.50
1314.00,1226.25,1314.00,1215.00
1277.98,1188.00,1280.25,1172.25
1224.00,1181.25,1237.50,1120.50
1257.75,1244.25,1305.00,1217.25
1271.25,1156.50,1271.25,1143.00
1440.00,1332.00,1494.00,1244.25
1314.00,1190.25,1316.25,1158.75
1199.25,1152.00,1264.50,1129.50
1170.00,1079.98,1170.00,1053.00
1089.00,1077.75,1114.88,1057.50
1073.25,993.38,1073.25,978.75
1010.25,1064.25,1064.25,976.50
1053.00,1003.50,1125.00,1001.25
1005.75,960.75,1012.50,913.50
974.25,974.25,1035.00,967.50
978.77,924.75,1005.75,915.75
938.25,911.25,956.23,846.00
902.25,945.00,958.50,884.25
945.11,956.25,1021.50,945.11
972.00,963.00,972.00,922.50
967.50,978.75,1050.73,947.25
978.75,1062.00,1080.00,978.75
1066.50,1107.40,1158.75,1066.50
1104.75,976.50,1135.91,956.25
967.50,911.25,967.50,891.00
936.00,911.25,936.00,900.02
913.50,875.27,920.23,875.25
875.25,837.00,882.00,810.00
834.75,859.50,877.50,823.50
855.00,828.00,866.25,821.25
823.50,758.25,832.50,724.50
769.50,749.25,780.75,720.00
744.75,742.50,753.75,720.00
735.75,722.25,742.48,715.50
717.75,645.75,717.75,643.50
645.75,643.50,663.75,629.48
648.00,1518.75,1719.00,648.00
1496.25,1185.75,1710.00,1158.75
1158.75,1129.50,1383.75,1075.50
1149.75,1102.50,1208.23,1050.75
1068.75,801.00,1068.75,789.75
807.75,839.25,895.50,776.25
830.25,762.75,830.25,720.00
749.25,704.25,751.50,702.00
720.00,731.25,773.98,706.50
733.50,704.25,751.50,697.50
708.75,657.00,729.00,652.50
670.50,715.50,735.75,630.00
711.00,846.00,990.00,711.00
778.50,769.50,816.75,702.00
760.50,760.50,911.25,733.50
753.75,740.25,771.75,686.25
742.50,717.75,787.50,708.75
720.00,765.00,787.50,695.25
776.25,720.00,776.25,706.50
704.25,693.00,740.23,686.25
697.50,679.50,704.25,668.25
677.25,729.00,765.00,672.75
729.00,713.25,742.50,704.81
713.25,787.50,839.25,706.50
789.75,740.25,821.25,735.75
733.50,756.00,781.60,715.52
792.00,796.50,922.50,778.50
798.75,852.75,884.23,776.48
857.25,778.50,875.25,747.00
954.00,805.50,1039.50,778.50
792.00,778.50,796.50,758.25
771.75,769.50,839.23,749.25
774.00,771.75,794.25,758.25
771.30,762.75,807.75,760.50
771.75,742.50,771.75,735.75
742.50,738.00,762.75,733.50
740.25,715.50,755.98,713.25
740.25,695.25,742.50,679.50
688.50,686.25,711.00,663.75
695.25,756.00,776.25,684.02
756.00,715.34,805.50,702.00
720.00,726.75,760.50,699.75
742.50,729.00,753.75,715.50
724.50,697.50,724.50,688.50
697.52,717.75,749.23,697.52
715.50,722.25,742.50,708.75
722.25,726.75,742.50,722.25
731.25,765.00,798.75,731.25
776.25,780.75,828.00,765.00
776.25,785.25,785.25,765.00
785.25,776.25,798.75,756.00
816.75,810.00,866.25,768.38
843.75,805.72,843.75,783.00
834.75,742.50,834.75,715.50
731.25,717.75,742.48,690.75
708.75,724.50,740.25,702.00
731.25,729.00,751.50,722.25
747.00,733.50,747.00,713.25
729.00,783.00,810.00,713.25
783.02,744.75,783.02,722.25
755.98,747.00,755.98,729.00
726.75,722.27,774.00,722.27
720.00,738.00,750.35,720.00
733.50,729.00,774.00,722.25
722.25,722.25,742.50,720.00
735.10,724.50,735.75,713.25
724.50,713.25,742.48,708.75
722.25,708.75,726.75,695.25
717.73,711.00,747.00,697.50
711.00,708.73,715.50,697.50
708.75,702.00,715.48,686.25
695.25,686.25,717.75,686.25
686.25,663.75,697.50,654.75
663.75,663.75,668.25,632.25
666.00,657.00,695.05,652.50
670.50,645.75,670.50,639.00
641.25,621.00,641.25,609.75
618.75,625.50,647.78,618.75
618.77,607.50,641.25,596.25
600.75,578.25,609.75,553.72
578.25,571.50,578.27,560.25
650.25,663.75,717.75,636.75
654.75,623.25,654.75,609.75
643.50,645.75,652.48,630.00
645.75,639.00,652.50,618.77
636.75,605.25,636.75,594.00
774.00,864.00,1035.00,753.75
780.75,735.75,866.25,731.25
760.50,729.00,771.75,720.00
725.08,715.50,740.25,699.75
693.00,713.25,738.00,675.00
715.50,681.75,731.25,675.00
681.75,663.75,688.48,634.50
659.25,666.00,672.73,641.27
672.75,668.25,674.78,648.00
666.00,666.00,672.75,656.98
659.25,702.00,731.25,659.25
708.77,679.50,731.25,675.00
688.50,690.75,697.48,670.50
690.75,684.00,693.00,670.50
675.00,686.25,690.75,668.25
692.98,699.75,708.75,686.27
699.75,706.50,715.50,699.75
708.75,695.25,731.25,690.75
690.75,690.75,715.50,684.02
861.75,749.25,863.98,729.00
765.00,738.00,773.78,702.00
742.50,735.75,742.50,713.25
729.00,749.25,787.50,722.25
760.50,753.75,787.50,740.25
751.50,729.00,764.98,708.75
733.50,731.25,746.98,722.25
832.50,787.50,832.50,756.00
785.25,776.25,787.50,742.50
794.25,888.75,900.00,776.27
945.00,877.50,1023.75,857.25
877.50,765.00,879.75,744.75
778.50,731.25,785.25,717.75
724.50,693.00,724.66,675.00
697.50,686.25,699.77,675.00
747.00,693.00,778.50,690.75
690.75,688.50,703.76,681.75
693.00,681.75,693.00,670.50
679.95,663.75,679.95,657.00
670.50,657.00,684.00,654.75
659.25,652.50,670.50,652.50
659.25,632.25,681.75,623.25
639.00,630.00,645.73,629.98
639.00,641.25,648.00,634.50
648.00,639.00,648.00,630.00
632.25,609.75,632.25,607.50
607.50,632.25,645.52,601.20
630.00,654.75,670.50,630.00
657.00,648.00,661.50,634.50
650.25,672.75,686.25,623.27
672.75,654.75,672.75,652.50
654.75,688.50,690.73,654.75
688.50,688.50,692.62,661.50
688.50,686.25,697.50,674.78
688.50,675.00,692.98,675.00
675.00,668.25,677.27,650.25
663.75,675.00,684.00,654.75
670.50,670.50,681.73,663.75
672.75,663.75,672.75,661.50
661.50,668.25,675.00,648.02
641.25,639.00,648.00,609.75
636.75,654.75,668.25,632.27
652.50,632.25,652.50,630.00
632.25,636.75,639.00,621.00
630.02,627.75,636.75,621.00
630.00,641.25,650.25,630.00
652.50,639.00,652.50,630.00
634.50,634.50,648.00,632.27
630.00,643.50,643.50,625.72
639.00,632.25,645.64,630.00
630.00,623.25,639.00,618.75
623.25,630.00,632.09,618.75
618.91,627.75,630.00,618.75
625.50,647.78,661.50,623.72
742.50,636.75,742.50,623.25
625.50,614.25,632.25,614.25
618.75,618.75,623.12,603.00
614.25,623.25,623.25,612.00
618.75,623.25,627.73,612.00
621.00,627.75,634.52,618.75
636.75,641.25,645.75,630.02
636.75,659.25,659.25,634.50
663.75,643.50,688.50,634.50
641.25,634.50,652.50,632.25
634.50,639.00,643.30,632.25
632.25,641.25,652.50,630.02
641.25,641.25,645.52,630.00
641.25,632.25,641.25,630.00
630.00,634.50,648.00,630.00
634.50,632.25,641.25,630.00
630.00,632.25,643.50,630.00
630.00,630.00,639.00,614.25
623.25,616.28,659.25,609.75
612.00,580.50,612.00,573.75
576.00,564.75,580.14,562.50
567.00,515.25,567.00,506.27
513.00,540.00,542.25,504.00
533.25,540.00,551.25,522.00
540.00,551.25,558.00,540.00
585.00,558.00,663.75,517.50
551.25,549.00,571.50,546.75
553.50,553.50,560.48,546.75
549.00,551.25,564.75,546.75
549.00,546.75,569.23,546.75
546.75,533.25,547.70,522.00
528.75,526.50,548.78,526.50
558.00,717.75,999.00,558.00
711.00,616.50,762.75,582.77
598.50,607.52,636.75,596.25
603.00,607.50,625.28,580.52
605.25,594.00,616.48,585.02
594.00,589.28,605.25,585.00
589.50,569.25,596.25,564.75
573.75,580.50,580.50,544.52
573.75,562.50,598.50,553.52
785.25,663.75,832.50,652.52
684.00,675.00,794.25,663.75
677.25,677.25,715.50,652.50
684.00,648.00,684.00,643.50
652.50,612.00,657.00,607.50
612.00,600.75,648.00,596.27
614.25,627.75,641.25,591.75
625.50,641.25,657.00,598.50
540.00,517.50,562.50,481.50
515.25,501.75,524.25,483.75
497.25,504.00,510.75,495.00
515.25,506.25,515.25,495.00
571.50,513.00,573.75,508.50
517.50,508.50,522.00,508.50
517.50,508.50,528.75,508.50
510.75,499.50,519.75,495.00
506.25,526.50,533.25,495.00
533.25,517.50,535.50,508.54
517.50,546.75,551.25,517.50
551.25,571.50,594.00,537.75
652.50,639.00,652.50,598.50
648.00,639.00,663.75,625.50
630.00,623.25,630.02,580.50
632.25,634.50,652.50,621.00
643.50,654.75,668.25,607.50
677.25,648.00,706.50,641.25
697.50,663.75,697.50,654.75
672.75,657.00,672.75,643.50
659.25,641.25,663.75,632.25
643.50,612.00,650.25,605.25
612.00,623.25,641.25,607.50
627.75,690.75,697.50,618.75
706.50,704.25,771.75,677.25
679.50,657.00,702.00,641.25
662.62,621.00,672.73,587.25
612.00,650.25,657.00,609.84
643.50,634.50,648.00,618.75
654.75,654.75,663.75,630.00
648.00,641.25,659.25,630.00
641.25,623.25,645.98,605.25
630.00,630.00,645.75,614.25
625.50,632.27,643.52,616.50
632.25,628.88,639.00,619.65
623.41,643.93,657.00,621.00
648.00,681.75,695.25,639.00
681.75,684.00,708.75,666.00
690.75,654.75,690.75,652.50
652.50,659.25,670.28,623.25
654.75,668.25,695.25,645.75
677.25,688.50,726.75,668.25
677.25,634.50,702.00,634.50
641.25,636.75,650.25,630.00
643.50,630.00,645.75,623.25
625.52,630.00,648.00,618.75
634.50,634.50,650.25,623.25
636.75,639.00,648.00,634.50
639.00,648.00,657.00,639.00
648.00,641.25,654.75,639.00
630.00,634.50,641.25,623.25
639.00,634.50,645.75,634.50
636.75,639.00,643.50,630.00
639.00,668.25,688.50,639.00
688.50,679.50,708.75,668.23
679.50,699.75,735.75,663.75
706.50,679.50,711.00,663.75
679.50,686.25,731.25,659.25
722.25,672.75,722.25,663.75
675.00,686.25,715.50,672.75
695.25,787.50,805.50,686.25
798.75,771.75,805.50,749.25
785.25,751.50,821.25,744.75
744.75,729.00,760.50,722.25
726.75,724.50,740.25,711.00
726.75,697.50,740.16,652.50
711.00,690.75,738.00,668.25
688.50,663.75,695.25,657.02
668.25,654.75,668.25,632.25
659.25,650.27,670.50,643.50
661.50,684.00,684.02,657.00
679.50,677.25,686.25,666.00
675.00,675.00,684.00,670.50
679.50,686.25,697.50,675.00
686.25,663.75,688.48,643.50
661.50,641.25,663.75,621.00
641.25,632.25,650.25,628.22
634.50,652.50,652.50,630.00
645.75,632.25,650.25,625.50
623.25,609.75,634.50,607.50
609.75,578.25,617.62,564.75
585.00,567.00,616.50,540.00
576.00,585.00,600.75,560.23
589.50,586.12,607.50,585.00
600.75,582.75,605.25,573.75
596.23,605.25,618.75,589.50
607.50,612.00,614.25,607.50
618.75,632.25,634.05,605.25
632.25,621.00,652.50,618.75
618.75,625.50,639.00,616.50
623.25,623.25,632.25,618.75
623.25,618.75,628.92,605.25
629.98,623.25,632.25,612.00
636.75,639.00,648.00,625.50
630.00,632.25,645.75,621.00
630.00,607.50,641.25,607.50
607.50,544.50,607.50,531.00
533.25,497.25,555.46,490.50
501.75,472.50,519.75,470.25
472.50,468.00,481.50,452.25
486.00,477.00,499.48,477.00
477.00,495.00,501.75,468.02
497.25,474.75,505.35,470.25
470.25,479.25,479.25,452.25
488.25,474.75,488.25,454.50
470.25,461.25,479.02,456.77
459.00,458.55,474.75,456.75
456.75,474.75,506.25,456.75
481.50,479.25,490.50,472.50
481.52,490.50,501.75,479.25
497.25,513.00,522.00,495.00
522.00,515.25,528.73,497.92
522.00,504.00,524.25,492.75
517.50,488.25,517.50,477.22
492.75,481.50,497.45,474.75
484.65,479.25,492.75,474.75
477.00,472.50,485.98,472.50
481.50,477.00,483.75,468.02
481.50,483.75,490.52,477.00
483.75,486.00,490.50,474.75
490.50,508.50,513.00,488.25
515.02,515.25,524.25,506.25
517.50,506.25,524.25,504.00
504.00,513.00,522.00,499.52
519.75,517.50,528.68,513.00
517.50,535.50,546.34,517.50
540.00,524.25,540.00,519.19
522.00,517.50,531.00,517.05
522.00,515.25,526.50,508.50
519.75,501.75,522.00,495.00
506.25,501.75,506.25,499.50
499.50,506.25,508.50,499.50
499.50,504.00,513.00,497.32
499.50,482.62,504.00,479.25
483.75,490.50,501.75,483.75
490.50,497.25,510.75,490.50
495.00,501.75,508.50,495.00
499.50,501.75,510.75,490.50
497.25,490.50,504.00,488.25
497.25,567.00,571.50,497.25
555.75,522.00,555.75,506.25
515.25,515.25,540.00,497.25
524.25,517.50,528.75,501.75
555.75,533.25,580.50,524.25
531.00,522.00,537.75,508.50
516.67,495.00,522.00,490.50
501.75,508.50,517.50,488.25
505.55,506.25,510.75,504.00
558.00,540.00,607.50,524.25
526.50,510.75,540.00,508.50
508.50,510.75,519.75,508.50
510.75,499.50,517.50,499.50
501.75,497.25,504.00,481.52
497.25,499.50,510.75,495.00
504.00,501.75,515.23,495.22
517.50,495.00,517.50,495.00
490.50,488.25,499.50,481.50
488.25,490.50,495.00,483.75
490.50,477.00,492.75,477.00
468.00,483.75,490.50,468.00
472.50,452.25,490.50,429.75
459.00,447.77,459.00,438.75
450.00,472.50,486.00,443.25
483.46,456.75,483.75,456.75
459.00,450.00,465.75,445.50
450.00,463.50,479.25,447.75
463.50,461.25,474.75,454.50
461.25,452.25,465.75,452.25
456.75,454.50,468.00,438.75
450.00,456.75,472.50,450.00
452.25,445.50,461.25,441.00
452.25,445.50,456.75,441.00
450.00,447.75,456.75,445.50
445.50,450.00,454.50,445.50
454.48,461.25,472.50,445.50
461.25,443.25,468.00,443.25
427.50,420.75,447.75,407.25
418.50,393.75,420.75,371.25
391.50,409.52,416.25,373.50
411.75,393.75,415.35,391.50
398.23,386.98,398.23,378.00
373.50,384.75,396.02,373.50
380.25,382.50,387.00,373.50
384.75,375.75,389.25,373.50
373.50,357.75,380.25,348.75
360.00,339.75,360.00,337.50
344.25,328.50,357.75,315.00
333.00,328.50,342.00,319.52
328.50,330.75,346.50,326.25
333.00,330.75,335.25,306.00
346.50,315.00,346.50,315.00
306.00,276.75,315.00,276.75
276.75,265.50,285.75,258.75
258.75,290.25,335.25,258.75
294.75,276.75,312.75,274.50
279.00,274.50,290.25,272.25
270.00,274.50,285.75,270.00
276.75,281.25,292.50,274.50
277.24,267.75,279.00,264.82
261.00,274.50,276.30,258.75
279.00,263.25,279.00,263.25
263.25,245.25,267.75,245.25
249.75,270.00,303.75,247.50
265.50,290.25,308.25,265.50
292.50,283.50,299.25,274.50
281.25,276.75,281.27,271.24
279.00,274.50,297.00,254.25
272.25,261.00,288.22,249.75
270.00,299.25,303.75,270.00
290.25,333.00,391.50,290.25
326.25,317.25,348.75,317.25
308.25,319.50,326.25,306.02
321.75,333.00,364.50,311.62
357.75,328.50,360.00,322.60
324.00,342.00,363.38,317.36
344.25,335.25,346.50,330.75
332.82,324.00,335.25,319.50
317.25,324.00,328.50,303.75
328.50,303.75,328.50,301.50
308.25,303.75,335.25,301.52
310.50,324.00,326.25,306.00
326.25,317.25,355.50,310.50
345.96,335.25,345.96,312.75
315.02,303.75,324.00,297.00
306.00,312.75,321.75,301.50
308.27,313.90,326.25,292.50
317.25,319.50,326.23,310.52
317.25,308.25,317.25,301.50
303.75,324.00,324.00,303.75
315.00,308.25,319.50,308.25
310.50,321.75,324.00,308.25
317.27,321.75,326.25,312.75
326.25,335.25,378.00,326.25
339.75,337.50,353.25,333.00
330.75,339.75,346.50,330.75
335.25,337.50,364.50,333.02
348.75,330.75,348.75,326.25
330.98,317.25,346.50,306.00
315.00,317.25,328.48,310.50
315.00,292.50,319.50,290.25
292.50,285.75,314.37,281.25
299.23,281.25,299.25,281.25
285.75,294.75,297.00,281.25
292.50,297.00,299.25,289.53
296.78,294.75,299.27,288.00
292.50,287.89,301.50,281.25
279.00,290.25,292.50,279.00
281.25,288.00,292.50,252.00
288.00,285.75,290.25,268.88
285.75,285.75,288.00,279.00
281.25,270.00,285.75,265.50
263.25,263.25,277.18,263.25
258.75,276.75,281.25,258.75
276.75,276.75,285.75,272.25
274.50,263.25,285.75,263.25
265.50,265.50,270.00,263.25
263.25,265.50,274.50,263.25
263.48,270.00,274.50,263.25
270.00,276.75,285.75,270.00
281.25,285.75,285.75,276.75
279.00,315.00,355.50,270.00
317.25,290.25,317.25,288.72
310.50,292.50,310.50,288.00
303.75,294.75,306.00,292.50
335.25,348.75,369.00,315.00
344.25,339.75,344.25,319.50
335.25,364.50,364.50,319.50
372.92,355.50,384.75,342.00
348.75,357.75,366.75,346.50
348.75,339.75,364.50,337.50
346.50,326.25,346.50,326.25
330.75,310.50,339.75,294.75
310.50,330.75,330.75,310.48
330.75,343.80,346.50,328.50
351.00,344.25,353.25,339.75
357.73,378.00,382.50,351.00
366.75,398.25,405.00,364.50
407.25,414.00,425.25,391.50
402.75,400.50,409.48,387.02
371.25,402.75,416.25,371.25
26.25,27.75,29.10,26.25
28.50,28.50,28.95,27.75
28.50,28.95,29.10,26.70
28.50,28.35,28.95,27.75
28.35,28.80,29.10,27.75
29.40,29.40,30.00,29.25
29.85,30.45,31.35,29.85
30.45,30.75,31.50,30.45
30.75,30.00,30.75,29.40
29.25,29.10,29.85,27.30
28.80,29.85,30.30,28.80
29.85,27.45,32.25,26.85
27.00,27.75,29.25,27.00
28.80,27.45,29.25,27.45
27.60,28.20,28.50,27.00
28.20,28.80,28.95,27.90
29.40,28.20,29.85,27.75
28.35,28.20,29.25,27.60
28.35,28.80,28.80,27.15
30.00,31.05,31.50,28.80
31.20,30.90,31.80,29.55
30.90,30.00,31.80,29.25
30.15,29.80,30.75,29.18
29.85,30.60,30.75,29.25
30.60,30.75,31.35,30.15
31.20,30.45,31.20,29.70
30.60,29.70,30.60,28.95
30.00,29.10,30.00,27.30
29.55,29.85,30.00,27.90
30.75,30.15,31.05,28.50
30.75,30.00,31.50,28.50
30.00,30.00,30.15,29.10
30.15,29.10,30.15,28.35
29.25,30.15,30.45,28.95
32.25,31.50,32.40,30.45
31.50,31.05,31.95,30.75
30.75,30.00,30.90,29.40
29.55,30.00,30.45,29.40
30.15,30.00,30.75,29.70
29.70,30.15,30.15,29.70
30.00,30.00,30.60,28.65
29.10,28.80,30.90,27.30
28.64,28.50,29.85,28.50
28.70,28.50,28.70,27.75
28.95,28.50,29.55,27.90
28.80,27.90,28.80,27.75
28.35,28.20,28.50,27.75
28.50,27.60,28.80,27.60
28.20,28.42,29.40,27.30
29.85,28.95,30.00,28.95
28.50,28.35,28.65,28.05
28.64,28.05,28.64,27.75
28.50,28.05,28.65,27.75
27.75,28.35,28.65,27.32
27.83,27.75,28.50,27.15
28.20,28.50,28.50,27.75
28.35,28.05,28.35,28.05
27.60,27.45,28.50,27.45
27.60,27.45,28.35,27.45
27.45,27.60,28.35,27.45
28.80,28.50,29.70,27.75
28.50,28.50,28.80,27.75
29.22,28.20,29.22,27.45
27.75,26.25,28.50,26.10
27.30,26.55,28.15,26.25
26.85,26.55,27.15,26.25
26.85,25.20,27.45,25.05
25.50,25.35,28.20,22.65
25.50,25.95,26.32,25.50
24.15,25.35,27.30,24.15
25.35,25.50,25.95,24.45
25.20,25.20,25.80,24.75
25.92,25.65,26.25,24.90
26.25,26.25,27.60,25.80
25.65,26.85,27.00,25.20
25.80,25.05,26.85,24.75
25.50,25.35,26.25,24.75
25.25,25.50,25.50,24.75
24.75,25.95,25.95,24.75
25.65,24.60,25.80,24.45
24.45,24.15,24.45,23.85
25.20,24.45,25.50,24.30
24.75,24.45,24.75,23.40
24.45,24.15,24.75,24.00
23.83,23.40,24.30,22.65
23.70,23.70,23.85,22.65
23.18,23.11,23.70,23.10
22.35,24.00,24.45,22.35
24.30,24.60,25.05,23.40
23.85,23.85,24.90,23.70
24.30,22.80,24.30,22.50
23.43,22.80,24.15,22.65
22.50,22.80,24.00,22.50
22.65,23.25,23.40,22.50
23.70,22.95,23.85,22.50
23.70,21.45,24.00,21.00
21.30,22.20,22.65,21.30
22.50,21.90,22.95,21.45
22.20,22.05,23.85,21.90
21.90,22.42,23.85,21.90
21.92,22.20,22.80,21.60
23.40,22.95,23.70,21.60
23.85,23.40,23.85,22.35
23.40,23.70,24.00,22.05
24.00,23.70,24.28,22.28
24.75,24.15,25.05,23.56
24.90,24.60,26.34,24.60
25.95,24.90,26.25,24.75
25.50,25.05,25.95,24.27
24.90,25.20,25.80,24.90
25.50,24.45,25.50,24.45
24.15,24.15,24.90,24.00
24.30,25.35,25.35,23.70
25.05,24.30,25.50,23.40
25.05,25.35,25.50,24.60
25.50,24.45,25.50,24.45
24.90,25.12,25.50,24.45
24.98,24.90,25.50,24.90
25.35,24.30,25.35,24.30
24.15,24.15,25.20,24.15
24.49,24.45,25.35,24.15
25.20,24.15,25.20,24.15
24.60,23.55,24.75,23.40
23.40,22.33,23.40,20.85
22.11,21.45,22.50,21.00
21.30,21.75,21.75,21.30
21.53,21.15,23.70,21.00
22.35,21.45,24.60,21.00
21.60,21.90,24.45,21.31
21.90,21.45,22.36,21.15
21.60,22.05,23.10,21.30
21.75,20.40,21.75,19.05
19.95,19.50,20.55,19.05
19.88,19.50,20.09,19.24
19.20,19.95,22.35,19.05
20.10,19.21,20.18,19.21
19.35,19.35,20.10,19.05
19.35,19.50,21.00,19.35
19.99,19.50,20.12,19.06
19.65,18.60,21.75,18.30
18.75,17.85,18.75,17.55
18.00,17.00,18.00,16.80
16.80,17.40,18.75,16.80
16.80,16.65,16.80,16.80
16.65,16.50,18.00,16.35
16.35,15.75,18.09,15.75
15.45,16.35,17.25,15.45
16.74,16.50,17.55,16.20
16.65,16.50,17.55,16.50
16.50,17.10,17.58,16.20
17.25,16.80,17.55,16.50
17.14,16.65,17.40,16.65
16.65,16.65,17.09,16.65
16.95,16.65,17.55,16.50
16.80,16.20,17.10,15.90
16.65,16.80,16.95,16.50
16.50,16.50,17.10,16.50
16.50,17.55,19.20,16.50
17.55,18.60,18.90,17.55
18.15,18.00,18.60,17.70
18.15,18.15,19.05,18.15
18.60,19.50,19.50,16.95
19.58,20.25,21.45,18.90
20.70,19.05,20.70,18.60
19.11,19.65,20.40,19.05
19.20,19.05,20.70,18.15
20.10,19.35,20.10,18.30
18.68,18.75,19.05,18.30
19.20,17.10,19.20,17.10
18.19,16.80,18.60,16.65
16.86,16.05,18.00,16.05
16.05,16.65,16.80,16.05
17.85,17.40,17.85,16.05
17.40,18.45,19.05,17.40
18.45,17.10,18.45,16.35
17.72,17.25,17.72,17.11
17.25,17.70,18.00,17.25
17.85,17.25,17.85,17.25
18.00,16.32,18.00,16.05
16.35,16.05,17.10,16.05
16.22,16.20,17.10,16.20
17.10,17.55,17.70,16.05
17.85,17.55,18.00,17.25
18.00,18.00,18.15,17.85
17.55,17.23,17.55,16.80
16.65,17.25,17.55,16.65
16.95,16.80,17.02,16.50
16.35,17.10,17.10,16.35
16.95,16.80,16.95,15.90
17.10,16.35,17.25,16.35
15.90,16.05,16.54,15.90
15.90,16.20,16.44,15.90
15.90,16.50,16.95,15.90
16.05,16.95,16.95,16.05
16.95,16.95,16.95,16.22
14.40,15.15,16.34,14.40
15.75,15.00,15.75,14.85
14.85,15.00,15.45,14.85
15.00,14.55,15.00,14.55
14.55,12.75,14.76,11.28
12.60,12.15,13.05,12.15
12.75,11.86,12.75,11.86
11.85,12.45,12.45,11.85
12.45,12.45,12.45,12.33
12.15,12.08,12.45,12.08
12.30,12.32,12.60,12.04
12.75,12.22,12.75,11.85
12.30,12.04,12.65,12.00
11.70,12.45,12.45,11.70
12.10,12.38,12.38,12.02
12.30,13.26,13.35,12.30
12.90,12.45,13.16,12.30
12.75,12.75,12.75,12.30
12.45,12.60,12.60,12.15
12.00,12.00,12.02,11.70
12.00,11.70,12.00,11.55
11.70,10.80,11.85,10.65
10.50,10.50,11.25,10.36
9.75,9.75,10.44,9.75
10.12,10.80,10.95,9.75
10.80,10.65,10.80,9.75
10.80,10.65,11.25,10.35
10.65,10.71,11.25,10.35
11.25,11.10,11.25,10.50
11.25,10.88,11.25,10.52
10.80,10.20,10.80,10.05
10.80,10.64,10.80,10.34
11.18,11.07,11.18,10.50
11.22,12.45,14.70,10.50
12.00,12.30,12.75,12.00
12.30,11.85,12.66,10.98
12.75,12.00,12.75,11.10
12.00,11.10,12.57,11.10
10.95,10.96,11.67,10.65
10.41,10.35,11.49,10.20
10.50,10.80,11.25,10.06
10.95,10.44,10.95,10.07
10.05,9.75,10.65,9.75
9.75,9.90,10.20,9.45
9.00,8.10,9.00,8.01
8.25,7.88,8.25,7.78
7.50,7.80,9.00,7.50
7.50,8.65,8.85,7.50
8.67,7.95,8.67,7.35
8.10,7.81,8.10,7.35
7.67,7.28,7.67,6.90
7.36,7.50,7.95,7.36
7.50,7.80,7.80,7.50
7.35,6.60,7.80,6.32
6.30,6.87,7.57,6.30
7.50,6.34,7.50,5.85
6.00,6.97,7.35,5.72
7.05,6.53,7.35,6.33
5.83,6.80,7.60,5.66
6.85,5.79,7.09,5.70
5.82,6.29,6.49,5.82
6.13,5.85,7.00,5.75
5.76,5.72,5.99,5.19
5.58,5.46,5.58,5.15
5.90,5.67,5.90,5.40
5.79,5.36,5.79,5.32
5.79,5.18,5.79,5.13
5.15,5.12,5.32,5.06
5.13,5.36,5.77,5.09
5.24,5.88,6.34,5.24
6.00,5.52,6.56,5.26
5.49,5.51,5.93,5.05
5.29,4.94,5.29,4.83
4.94,4.18,4.94,4.00
4.21,4.26,4.43,4.03
4.44,4.20,4.47,4.05
4.13,4.23,4.48,4.13
4.35,4.16,4.35,4.09
4.24,4.24,4.25,4.04
4.16,4.25,4.25,4.16
4.25,4.37,4.45,4.23
4.46,5.59,5.91,4.46
5.76,6.71,7.96,5.75
6.71,5.84,6.94,5.75
5.80,5.61,5.96,5.19
5.67,5.47,6.45,5.10
5.48,5.61,5.75,5.40
5.62,5.37,5.70,5.34
5.63,4.94,5.63,4.76
4.67,5.00,5.00,4.67
4.80,4.88,5.08,4.71
4.98,5.34,6.00,4.59
4.82,4.40,4.89,4.21
4.50,4.24,4.50,4.11
4.14,4.10,4.20,4.02
4.00,4.11,4.16,3.95
4.03,3.84,4.17,3.80
3.91,3.80,4.13,3.65
