EVK,Ever-Glory International Group,NASDAQ
2.70,2.77,2.78,2.60
2.65,2.72,2.80,2.60
2.66,2.65,2.79,2.65
2.65,2.64,2.65,2.60
2.61,2.72,2.74,2.61
2.72,2.60,2.72,2.60
2.61,2.60,2.61,2.50
2.65,2.62,2.65,2.53
2.61,2.75,2.75,2.59
2.63,2.74,2.74,2.58
2.63,2.64,2.75,2.63
2.74,2.65,2.74,2.65
2.67,2.89,2.89,2.67
2.83,3.25,3.30,2.83
3.20,3.29,3.35,3.03
3.14,3.02,3.33,2.76
3.02,3.08,3.20,2.90
3.15,3.10,3.15,2.92
3.00,3.10,3.10,3.00
3.09,3.09,3.10,2.93
3.09,3.05,3.10,3.00
3.05,3.05,3.05,2.93
2.97,3.05,3.05,2.93
3.05,3.04,3.05,2.90
2.97,3.04,3.04,2.92
3.03,3.04,3.04,2.95
3.00,2.90,3.00,2.90
2.96,3.12,3.12,2.90
3.07,3.18,3.19,3.05
3.23,3.20,3.35,3.00
3.30,3.25,3.30,3.20
3.29,3.38,3.40,3.12
3.38,3.33,3.38,3.23
3.21,3.24,3.32,3.18
3.19,3.04,3.29,3.02
3.05,3.09,3.09,2.93
2.93,2.94,3.00,2.84
2.93,2.94,3.75,2.93
2.99,2.92,3.01,2.77
2.94,2.78,2.94,2.61
2.78,2.77,2.85,2.71
2.70,2.83,2.83,2.63
2.89,3.03,3.03,2.89
3.05,3.03,3.05,2.90
3.05,3.04,3.05,2.91
2.90,3.03,3.05,2.90
2.90,3.02,3.03,2.90
2.91,3.03,3.03,2.90
2.97,3.00,3.03,2.91
2.94,3.02,3.02,2.78
3.00,2.99,3.02,2.84
2.99,2.97,3.02,2.85
3.01,3.00,3.02,2.95
3.00,3.05,3.05,3.00
3.07,3.05,3.07,2.95
3.11,3.00,3.11,2.88
3.05,3.15,3.20,2.90
3.21,3.24,3.24,3.02
3.24,3.15,3.39,3.07
3.29,3.24,3.29,3.10
3.30,3.25,3.40,3.11
3.32,3.29,3.39,3.15
3.39,3.30,3.39,3.16
3.40,3.41,3.49,3.26
3.45,3.47,3.53,3.43
3.45,3.44,3.47,3.40
3.31,3.80,3.92,3.31
4.16,4.00,4.28,3.92
4.00,4.20,4.28,3.85
4.28,4.90,4.99,4.25
4.90,4.74,4.90,4.50
4.78,3.98,4.78,3.94
4.03,4.09,4.34,3.96
4.07,4.00,4.22,4.00
4.20,3.97,4.21,3.97
4.21,3.99,4.21,3.62
4.02,4.20,4.20,3.94
4.22,4.67,4.83,4.22
4.60,4.30,4.81,4.20
4.53,4.69,4.80,4.53
4.79,4.89,4.90,4.61
4.90,5.10,5.20,4.88
5.10,4.84,5.10,4.61
4.94,4.82,4.94,4.81
4.80,4.26,4.80,4.22
5.06,4.55,5.06,4.27
4.22,4.54,4.54,4.22
4.48,4.48,4.48,4.31
4.44,4.48,4.48,4.36
4.40,4.30,4.48,4.30
4.32,4.38,4.38,4.32
4.30,4.32,4.38,4.20
4.25,4.23,4.38,3.93
4.01,4.13,4.22,3.98
4.12,4.22,4.23,3.90
4.23,4.11,4.23,4.11
4.04,4.21,4.33,4.04
4.32,4.25,4.45,4.17
4.49,4.47,4.95,4.29
4.56,4.59,4.99,4.56
4.73,4.58,4.77,4.58
4.70,4.55,4.88,4.55
4.67,4.67,4.83,4.54
4.79,4.98,4.99,4.76
4.98,4.67,5.29,4.48
4.75,4.75,4.78,4.61
4.76,4.66,4.95,4.58
4.69,4.75,4.91,4.67
4.70,4.88,4.92,4.70
4.92,4.92,4.92,4.84
4.92,5.88,5.95,4.92
5.89,5.80,5.98,5.35
5.80,6.06,6.20,5.80
6.24,6.75,6.75,5.24
6.45,6.40,6.70,6.22
6.15,6.31,6.45,6.13
6.25,5.85,6.25,5.48
5.91,6.10,6.25,5.83
6.10,6.08,6.10,5.86
5.87,5.76,6.05,5.76
5.75,5.70,5.75,5.50
5.70,5.95,6.01,5.65
5.79,5.36,6.00,5.35
5.38,5.07,5.57,4.81
4.81,4.99,5.05,4.81
5.05,4.92,5.05,4.82
4.95,4.94,4.98,4.94
4.86,4.82,4.93,4.81
4.82,4.84,4.97,4.54
4.83,4.95,4.95,4.58
4.90,4.99,5.15,4.90
5.10,5.28,5.35,5.03
5.47,5.43,5.59,5.38
5.60,5.61,5.81,5.49
5.66,5.65,5.67,5.61
5.70,5.67,5.70,5.51
5.37,5.74,5.79,5.33
5.80,5.39,5.83,5.09
5.27,5.10,5.30,5.03
5.27,5.23,5.34,5.15
5.12,5.37,5.56,5.12
5.45,5.20,5.45,5.02
5.23,5.27,5.45,5.23
5.27,5.46,5.50,5.27
5.33,5.56,5.59,5.33
5.59,5.50,5.60,5.40
5.35,5.10,5.48,5.07
5.18,5.42,5.45,5.13
5.50,5.57,5.58,5.32
5.34,5.31,5.40,5.12
5.29,5.09,5.38,5.09
5.03,5.11,5.25,5.03
5.11,5.25,5.38,5.11
5.21,5.35,5.35,5.21
5.29,5.50,5.50,5.26
5.33,5.50,5.50,5.20
5.40,5.45,5.45,5.21
5.44,5.58,5.58,5.24
5.62,5.70,5.79,5.31
5.85,5.80,5.85,5.75
5.98,6.34,6.49,5.71
6.39,6.29,6.48,6.14
6.29,6.42,6.50,6.07
6.45,6.50,6.55,6.23
6.40,6.40,6.44,6.07
6.25,5.51,6.25,5.13
5.72,5.63,5.72,5.30
5.38,5.38,5.49,5.18
5.31,5.24,5.50,5.03
5.25,5.35,5.35,5.22
5.39,5.43,5.82,5.20
5.25,5.71,5.71,5.22
5.80,6.28,6.45,5.70
6.40,6.34,6.40,6.15
6.71,6.65,6.95,6.20
6.82,7.24,7.45,6.82
7.26,7.34,7.45,6.94
7.45,8.00,8.05,7.21
7.95,7.60,8.00,7.46
7.89,7.60,7.90,7.30
7.70,8.07,8.36,7.21
8.41,8.00,8.41,7.52
8.02,7.74,8.02,7.25
7.61,7.77,7.81,7.38
7.62,7.59,7.84,7.26
7.62,7.51,7.66,7.27
7.49,7.45,7.50,6.81
7.66,7.35,7.73,7.28
7.42,7.33,7.79,7.29
7.02,7.59,7.67,7.02
7.77,7.62,7.90,7.62
8.05,8.15,8.24,7.85
8.22,8.22,8.50,8.04
8.07,8.10,8.39,8.07
8.26,8.10,8.34,7.90
8.19,7.75,8.20,7.73
7.75,7.64,7.97,7.16
7.61,7.58,7.89,7.26
7.72,7.50,8.20,7.25
7.42,7.35,7.75,7.29
7.39,7.31,7.50,7.04
7.49,7.43,7.50,7.41
7.23,7.24,7.45,6.53
6.96,7.05,7.38,6.61
6.80,7.30,7.48,6.80
7.42,7.36,7.46,7.20
7.29,7.46,7.50,7.29
7.48,7.49,7.49,7.30
7.50,7.23,7.50,7.13
7.19,7.20,7.44,7.00
7.41,7.41,7.43,6.85
7.33,7.44,7.69,7.21
7.41,7.40,7.44,6.82
7.30,6.75,7.30,6.63
6.55,6.27,6.73,6.25
6.36,6.39,6.57,6.36
6.39,5.67,6.39,5.45
5.52,5.53,5.75,5.05
5.42,5.36,5.49,5.19
5.33,4.95,5.33,4.77
4.99,5.36,5.39,4.85
5.40,5.73,5.92,5.30
5.86,5.77,5.88,5.76
5.77,5.50,5.82,5.33
5.50,5.60,5.87,5.50
5.77,5.80,5.96,5.73
5.90,5.93,5.96,5.73
5.75,5.83,6.08,5.62
6.00,5.95,6.00,5.78
5.92,6.35,6.35,5.92
6.28,6.45,6.49,6.06
6.42,6.25,6.45,6.06
6.15,6.25,6.33,5.62
6.19,6.03,6.19,5.62
6.14,5.65,6.43,5.65
5.85,5.22,6.02,5.04
5.55,5.35,5.55,5.00
5.33,5.03,5.33,5.00
5.42,5.37,5.80,5.17
5.18,5.23,5.34,5.02
5.23,5.31,5.35,5.11
5.24,5.35,5.36,5.13
5.36,5.30,5.36,5.08
5.35,5.17,5.35,5.03
5.30,5.35,5.36,5.06
5.13,5.19,5.36,5.09
5.28,5.30,5.36,5.15
5.35,5.24,5.35,5.15
5.30,6.08,6.40,5.26
6.08,6.19,6.40,5.84
5.85,6.40,6.40,5.85
6.35,6.36,6.43,6.16
6.01,6.01,6.04,5.57
5.75,6.24,6.27,5.75
6.09,6.08,6.15,5.88
6.13,5.89,6.13,5.84
5.90,5.71,5.97,5.50
5.89,5.86,5.98,5.31
5.74,5.40,5.74,5.32
5.58,5.38,5.58,5.32
5.51,5.60,5.74,5.48
5.21,5.31,5.69,5.10
5.37,5.42,5.53,5.35
5.31,5.37,5.48,5.10
5.45,5.37,5.45,5.10
5.29,5.41,5.42,5.20
5.42,5.27,5.78,5.27
5.26,5.21,5.38,5.19
5.17,5.20,5.32,5.14
5.22,5.29,5.36,5.03
5.22,5.30,5.55,5.20
5.24,5.24,5.33,5.13
5.12,5.20,5.25,5.06
5.17,5.14,5.26,5.02
5.24,5.22,5.24,5.13
5.21,5.21,5.21,5.21
5.15,5.11,5.19,5.02
5.06,5.06,5.06,5.05
5.18,5.18,5.18,5.05
5.18,5.13,5.22,5.02
5.14,5.13,5.14,5.08
5.01,5.12,5.14,5.01
5.00,5.10,5.10,5.00
4.91,5.10,5.25,4.70
5.13,4.99,5.27,4.90
5.55,6.19,6.19,5.49
6.15,6.22,6.35,5.95
6.41,6.43,6.76,6.37
6.27,6.50,6.50,6.27
6.41,6.58,6.60,6.41
6.59,6.60,6.60,6.40
6.27,6.37,6.60,6.27
6.57,6.50,6.57,6.50
6.46,6.49,6.49,6.46
6.49,6.27,6.49,6.12
6.13,6.35,6.46,6.13
6.45,6.51,6.60,6.13
6.60,6.45,6.60,6.45
6.60,6.95,7.20,6.58
6.62,6.90,6.90,6.62
6.95,6.95,6.95,6.63
7.01,6.90,7.02,6.71
6.90,6.82,6.90,6.51
6.90,6.89,6.95,6.67
6.87,6.95,6.95,6.66
nan,6.95,nan,nan
6.69,6.95,6.95,6.69
6.65,6.23,6.95,6.12
6.22,6.34,6.55,6.22
6.22,6.33,6.43,6.08
6.04,6.22,6.46,6.01
6.06,6.04,6.37,6.04
6.25,5.88,6.50,5.73
5.78,5.92,6.31,5.75
6.27,6.07,6.27,5.90
5.90,6.01,6.01,5.71
5.96,5.95,5.98,5.62
5.76,5.93,6.01,5.76
6.05,5.71,6.05,5.71
5.38,5.71,5.87,5.31
5.52,5.68,5.69,5.52
5.69,5.59,5.70,5.30
5.60,5.73,5.78,5.33
5.50,5.54,5.74,5.38
5.68,5.64,5.68,5.35
5.54,5.62,5.62,5.40
5.22,5.40,5.55,5.18
5.40,5.24,5.53,5.13
5.17,5.38,5.44,5.17
5.20,5.28,5.28,5.10
5.00,5.28,5.28,5.00
5.30,5.42,5.56,5.05
5.26,5.51,5.56,5.25
5.56,5.61,5.82,5.27
5.74,5.82,5.88,5.54
5.71,5.51,6.05,5.51
5.65,5.72,5.93,5.65
nan,5.72,nan,nan
5.76,6.25,6.39,5.76
6.37,6.43,6.43,6.25
nan,6.43,nan,nan
5.80,6.19,6.20,5.80
6.07,6.07,6.07,6.04
5.76,6.02,6.07,5.75
5.92,6.06,6.06,5.82
6.07,5.97,6.07,5.97
6.03,6.03,6.04,5.76
6.10,5.79,6.10,5.54
5.68,6.03,6.03,5.62
5.82,5.86,6.10,5.26
5.95,6.38,6.45,5.95
6.10,6.25,6.25,6.10
6.40,6.23,6.40,5.83
6.45,6.35,6.50,6.33
6.30,6.23,6.39,6.16
6.48,6.77,6.94,6.48
6.94,6.82,6.95,6.71
6.94,6.81,6.94,6.70
6.81,6.49,6.81,6.48
6.42,6.44,6.63,6.41
6.41,6.21,6.43,6.07
6.10,6.25,6.25,5.80
6.24,6.24,6.24,5.62
6.01,6.13,6.13,6.00
5.77,6.23,6.38,5.77
6.06,6.08,6.57,5.64
6.66,6.32,6.66,6.32
6.20,6.42,6.48,5.90
6.06,6.40,6.42,6.06
6.10,6.35,6.51,5.99
6.08,6.38,6.54,6.05
6.23,6.07,6.45,5.90
5.83,6.10,6.43,5.81
6.00,6.17,6.17,5.83
6.18,6.14,6.18,5.77
5.71,5.96,6.13,5.71
5.51,5.98,5.98,5.51
6.08,5.71,6.08,5.55
5.70,5.82,5.96,5.64
5.70,5.74,5.97,5.64
6.05,5.98,6.05,5.85
5.98,5.99,5.99,5.72
5.99,6.00,6.00,5.71
5.94,5.99,5.99,5.73
5.99,5.83,6.33,5.67
6.18,6.19,6.19,6.18
6.21,6.33,6.33,5.92
N/A,N/A,N/A,N/A
6.55,6.32,6.55,6.32
6.15,6.40,6.40,6.10
6.12,6.63,6.63,6.05
6.24,6.26,6.94,6.10
6.26,6.45,6.55,6.15
6.93,6.26,6.93,6.11
6.15,6.42,6.80,6.00
6.07,6.40,6.42,6.02
6.22,6.40,6.40,6.20
6.08,6.18,6.38,5.81
6.10,6.10,6.10,6.10
6.09,6.02,6.20,6.00
5.99,6.15,6.15,5.99
N/A,N/A,N/A,N/A
5.81,6.12,6.22,5.69
6.22,6.22,6.22,6.22
6.02,6.34,6.34,6.01
6.00,6.32,6.32,6.00
6.04,6.32,6.32,6.04
6.06,6.12,6.27,6.05
6.02,6.32,6.33,6.01
6.17,6.28,6.29,6.05
6.29,6.11,6.29,6.06
6.03,6.36,6.42,6.02
6.41,6.31,6.41,6.31
6.31,6.30,6.34,6.30
6.30,6.30,6.33,6.30
6.30,6.31,6.34,6.30
6.30,6.30,6.42,6.30
6.30,6.30,6.30,6.30
6.44,6.44,6.44,6.44
6.12,6.43,6.43,6.12
N/A,N/A,N/A,N/A
6.30,6.40,6.44,6.30
6.32,6.32,6.32,6.32
6.31,6.36,6.36,6.31
6.30,6.45,6.45,6.30
6.33,6.30,6.39,6.30
6.44,6.30,6.44,6.30
6.28,6.27,6.44,6.12
N/A,N/A,N/A,N/A
6.00,6.22,6.37,5.45
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
5.71,5.78,5.84,5.70
5.70,5.84,6.04,5.50
5.91,5.88,5.94,5.71
5.64,5.70,6.05,5.41
6.00,6.00,6.00,6.00
5.80,5.93,5.98,5.75
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
5.57,5.90,5.90,5.56
5.73,5.76,6.05,5.51
6.00,5.74,6.80,5.50
5.38,5.90,5.90,5.35
N/A,N/A,N/A,N/A
5.37,6.07,6.47,5.37
6.07,6.01,6.27,5.46
6.01,6.03,6.27,5.71
5.89,6.64,6.82,5.86
6.58,6.59,6.90,6.46
6.30,6.38,6.72,6.00
6.33,6.38,6.56,6.11
6.40,6.31,6.40,6.15
6.40,6.30,6.40,6.16
6.29,6.36,6.39,6.26
6.51,6.54,6.87,6.45
6.47,6.53,6.68,6.42
6.35,6.26,6.55,6.05
6.20,6.07,6.52,6.06
6.04,6.20,6.30,6.04
6.08,6.11,6.20,5.90
6.16,6.16,6.16,6.16
6.11,6.15,6.15,5.96
N/A,N/A,N/A,N/A
5.85,5.95,6.10,5.85
6.02,5.98,6.16,5.98
6.02,5.82,6.13,5.57
5.70,5.73,5.80,5.56
5.86,5.78,5.86,5.71
N/A,N/A,N/A,N/A
5.70,5.75,5.79,5.70
N/A,N/A,N/A,N/A
5.76,5.76,5.76,5.76
5.61,6.01,6.17,5.56
5.90,5.65,6.17,5.60
5.47,5.59,5.60,5.41
5.65,5.59,5.65,5.40
5.55,5.65,5.65,5.55
5.45,5.58,5.79,5.45
5.55,5.50,5.58,5.50
5.40,5.55,5.55,5.40
5.64,5.64,5.64,5.64
5.47,5.54,5.65,5.43
N/A,N/A,N/A,N/A
5.58,5.60,5.68,5.51
5.68,5.66,5.68,5.66
5.65,5.72,5.73,5.60
5.67,5.78,5.78,5.60
5.54,5.84,5.84,5.54
5.69,5.70,5.87,5.51
5.61,5.56,5.65,5.56
5.66,5.60,5.75,5.42
5.62,5.62,5.62,5.62
5.60,5.44,5.60,5.44
5.45,5.61,5.64,5.40
5.51,5.60,5.60,5.40
5.42,5.60,5.64,5.40
5.59,5.43,5.59,5.43
5.40,5.54,5.54,5.32
5.43,5.34,5.60,5.34
5.53,5.50,5.53,5.26
5.48,5.48,5.48,5.48
5.40,5.40,5.40,5.40
5.33,5.46,5.48,5.13
5.30,5.24,5.46,5.14
5.45,5.39,5.45,5.13
5.40,5.18,5.40,5.18
5.37,5.29,5.38,5.26
5.30,5.30,5.38,5.00
5.09,4.96,5.09,4.50
4.93,4.87,4.98,4.85
4.75,4.57,4.84,4.52
5.08,5.03,5.08,4.51
5.00,5.44,5.44,4.62
5.48,4.95,5.49,4.68
4.58,5.05,5.05,4.57
4.72,4.99,4.99,4.72
4.83,4.98,5.06,4.75
4.98,4.85,5.06,4.85
5.00,4.30,5.00,4.01
4.27,4.29,4.39,4.11
4.34,4.26,4.34,3.86
4.29,4.34,4.58,4.01
4.35,4.21,4.45,4.00
4.00,4.03,4.15,4.00
4.06,4.18,4.19,4.00
4.19,4.19,4.19,3.95
3.96,4.20,4.20,3.96
4.06,4.18,4.18,3.89
4.17,4.17,4.17,4.17
4.11,4.04,4.11,3.94
4.17,4.00,4.17,3.92
4.16,4.09,4.16,4.00
3.96,4.18,4.20,3.95
3.98,3.91,4.16,3.86
3.81,3.92,4.13,3.47
4.02,4.04,4.13,3.75
N/A,N/A,N/A,N/A
3.74,4.09,4.15,3.73
3.89,4.11,4.11,3.88
4.05,4.01,4.06,4.00
3.83,3.96,4.06,3.61
3.90,3.90,3.93,3.62
3.62,3.90,4.04,3.61
N/A,N/A,N/A,N/A
3.42,3.80,3.80,3.42
3.48,3.75,3.75,3.36
3.70,3.75,3.75,3.70
3.75,3.96,3.96,3.75
4.00,3.76,4.00,3.75
3.95,3.81,3.95,3.57
3.56,3.96,4.03,3.56
3.49,3.74,3.76,3.46
N/A,N/A,N/A,N/A
3.97,3.66,3.98,3.60
3.93,3.93,3.93,3.93
3.91,3.92,3.92,3.73
N/A,N/A,N/A,N/A
3.83,3.75,3.87,3.60
3.62,3.43,3.67,3.20
3.45,3.13,3.50,3.00
2.91,2.91,2.91,2.91
3.00,3.12,3.12,2.94
2.92,3.15,3.28,2.91
N/A,N/A,N/A,N/A
2.98,3.08,3.15,2.93
3.08,2.92,3.08,2.65
2.93,2.60,3.13,2.57
2.87,2.59,2.87,2.59
2.92,2.50,2.95,2.37
2.57,2.26,2.63,2.22
2.50,2.45,2.50,2.25
2.51,2.26,2.53,2.26
2.37,2.34,2.37,2.16
2.21,2.37,2.60,2.21
2.65,2.52,2.65,2.50
2.61,2.62,2.62,2.60
2.61,2.52,2.66,2.36
2.64,2.64,2.64,2.64
N/A,N/A,N/A,N/A
2.44,2.63,3.22,2.44
2.78,2.78,2.78,2.78
2.76,2.74,2.88,2.61
2.86,2.83,2.86,2.72
N/A,N/A,N/A,N/A
2.81,2.99,3.00,2.81
2.91,3.05,3.06,2.90
2.90,3.06,3.09,2.90
2.90,2.89,3.02,2.89
2.96,3.04,3.04,2.92
3.05,3.04,3.05,2.91
3.04,3.08,3.08,3.04
3.07,3.08,3.08,3.07
2.92,3.08,3.08,2.92
3.02,3.05,3.07,2.89
2.91,3.06,3.08,2.90
N/A,N/A,N/A,N/A
3.05,3.03,3.05,3.00
2.96,3.05,3.05,2.96
3.05,3.05,3.05,2.80
2.93,3.04,3.05,2.91
2.90,2.92,2.92,2.70
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
2.80,2.71,2.80,2.71
2.70,2.75,2.80,2.70
2.71,2.71,2.74,2.40
2.60,2.53,2.60,2.36
2.56,2.54,2.56,2.54
2.58,2.60,2.60,2.58
2.42,2.59,2.60,2.42
2.41,2.63,2.83,2.39
2.54,2.84,3.02,2.50
2.94,2.90,2.94,2.57
2.96,2.80,2.96,2.71
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
2.88,2.87,2.88,2.87
N/A,N/A,N/A,N/A
2.79,2.79,2.79,2.79
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
2.30,2.36,2.70,2.17
2.47,2.33,2.50,2.27
2.27,2.17,2.50,2.16
2.16,2.42,2.55,1.87
2.32,2.51,2.80,2.32
2.48,2.15,2.69,2.08
2.54,2.57,2.67,1.83
2.38,2.61,2.61,2.38
2.30,2.35,2.46,2.18
2.43,2.30,2.55,2.28
2.53,2.51,2.53,2.43
2.28,2.40,2.55,2.28
2.38,2.34,2.38,2.19
2.45,2.40,2.49,2.21
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
2.26,2.29,2.37,2.26
2.17,2.27,2.38,2.10
2.12,2.12,2.13,1.62
2.12,2.19,2.36,1.80
N/A,N/A,N/A,N/A
2.04,1.85,2.08,1.85
1.74,1.84,1.84,1.72
1.70,1.83,1.84,1.64
1.82,1.97,2.17,1.82
2.01,2.07,2.14,1.75
2.05,2.00,2.05,1.68
2.08,1.95,2.22,1.87
1.80,1.89,1.92,1.71
2.00,2.00,2.00,2.00
2.20,2.00,2.20,1.90
2.15,2.07,2.20,1.95
2.10,2.22,2.22,1.83
2.20,2.20,2.30,2.08
2.12,2.05,2.36,1.94
2.05,2.05,2.10,2.05
2.08,2.15,2.37,1.99
2.13,2.15,2.25,2.00
2.07,2.12,2.20,2.07
2.02,1.96,2.09,1.85
2.05,2.09,2.25,1.94
2.08,2.29,2.44,1.99
2.23,2.31,2.31,2.09
2.01,2.00,2.06,1.96
2.05,1.85,2.05,1.85
1.90,1.89,1.90,1.86
1.95,1.80,1.95,1.80
1.85,1.90,1.90,1.80
1.79,1.88,1.90,1.70
1.77,1.86,1.86,1.77
1.85,1.82,1.85,1.60
1.73,1.79,1.81,1.60
1.70,1.74,1.76,1.35
1.70,1.64,1.70,1.45
1.43,1.56,1.65,1.42
1.57,1.63,1.65,1.57
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
1.63,1.65,1.65,1.55
1.65,1.70,1.76,1.65
1.73,1.74,1.80,1.52
1.58,1.67,1.68,1.55
1.70,1.67,1.70,1.67
N/A,N/A,N/A,N/A
1.60,1.63,1.63,1.60
1.65,1.74,1.80,1.65
1.75,1.91,2.01,1.68
1.93,1.85,1.93,1.64
1.85,1.84,1.85,1.67
1.84,1.84,1.84,1.80
1.83,1.83,1.83,1.72
1.82,1.81,1.82,1.73
1.81,1.78,1.83,1.78
1.75,1.87,1.87,1.70
1.88,1.75,1.88,1.75
1.75,1.83,1.84,1.75
1.76,1.85,1.85,1.75
1.77,1.64,1.82,1.64
1.63,1.71,1.82,1.63
1.64,1.70,1.82,1.55
1.53,1.60,1.75,1.53
1.68,1.68,1.68,1.68
N/A,N/A,N/A,N/A
1.68,1.76,1.76,1.68
1.77,1.73,1.81,1.73
1.69,1.77,1.78,1.69
1.74,1.76,1.78,1.74
1.68,1.77,1.82,1.68
1.74,2.17,2.46,1.69
2.30,2.01,2.38,1.98
2.08,2.03,2.17,1.98
2.01,2.15,2.20,2.01
2.11,2.13,2.18,2.01
2.12,2.15,2.25,2.04
2.17,2.17,2.17,2.17
2.10,2.11,2.19,2.10
2.12,1.86,2.17,1.69
1.88,1.84,2.00,1.74
1.85,1.84,1.87,1.81
1.83,1.89,2.03,1.75
1.94,1.89,1.94,1.81
1.83,1.88,1.99,1.80
1.88,1.82,1.96,1.76
1.79,1.65,1.79,1.60
1.63,1.55,1.79,1.53
1.65,1.72,1.79,1.57
1.64,1.58,1.76,1.49
1.60,1.63,1.65,1.50
1.58,1.59,1.62,1.58
1.55,1.56,1.57,1.55
1.51,1.56,1.56,1.50
1.56,1.62,1.64,1.50
1.58,1.64,1.64,1.57
1.64,1.71,1.83,1.60
1.75,1.86,1.94,1.70
1.81,1.70,1.81,1.70
1.70,1.74,1.74,1.51
1.74,1.77,1.78,1.68
1.75,1.73,1.76,1.69
1.66,1.74,1.74,1.65
1.63,1.73,1.76,1.63
1.74,1.75,1.76,1.74
1.73,1.72,1.73,1.72
N/A,N/A,N/A,N/A
1.73,1.75,1.75,1.60
N/A,N/A,N/A,N/A
1.60,1.85,1.85,1.60
1.84,1.84,1.87,1.81
1.79,1.94,1.94,1.79
1.67,1.89,1.93,1.67
1.90,1.90,1.90,1.90
1.89,1.94,1.98,1.87
N/A,N/A,N/A,N/A
1.99,1.85,1.99,1.76
1.77,2.07,2.07,1.77
2.07,2.02,2.07,1.81
2.05,1.93,2.07,1.93
2.00,2.03,2.03,2.00
2.07,2.05,2.07,1.93
2.04,2.06,2.06,2.03
1.95,2.03,2.03,1.95
1.95,2.06,2.07,1.95
2.01,2.04,2.10,2.00
2.08,2.09,2.09,2.02
2.00,2.07,2.07,1.95
2.10,2.05,2.10,1.91
N/A,N/A,N/A,N/A
1.97,2.04,2.04,1.95
2.04,2.04,2.04,1.96
2.04,2.20,2.20,1.96
2.20,2.20,2.20,2.13
2.20,2.56,2.70,2.10
2.70,2.74,2.80,2.57
2.83,2.74,2.88,2.69
2.82,2.78,2.84,2.54
2.59,2.64,2.80,2.55
2.65,2.75,2.79,2.57
2.55,2.66,2.80,2.52
2.68,2.68,2.68,2.68
2.37,2.79,2.80,2.37
2.65,2.76,2.79,2.65
2.62,2.75,2.76,2.56
2.56,2.59,2.75,2.56
2.59,2.66,2.69,2.52
2.64,2.70,2.70,2.64
2.67,2.75,2.75,2.62
2.67,2.13,2.67,2.13
2.29,2.39,2.50,2.25
2.24,2.42,2.53,2.20
2.32,2.41,2.41,2.32
2.55,2.44,2.55,2.29
2.27,2.55,2.57,2.27
2.50,2.48,2.56,2.47
2.57,2.51,2.57,2.32
2.50,2.55,2.55,2.45
N/A,N/A,N/A,N/A
2.75,2.47,2.85,2.43
2.53,2.57,2.61,2.50
2.56,2.64,2.64,2.46
2.55,2.62,2.62,2.51
2.60,2.60,2.60,2.57
2.60,2.60,2.60,2.60
2.51,2.51,2.51,2.50
N/A,N/A,N/A,N/A
2.41,2.52,2.59,2.41
2.54,2.45,2.54,2.45
2.50,2.43,2.50,2.27
2.37,2.43,2.57,2.31
2.38,2.38,2.60,2.28
2.36,2.39,2.44,2.30
2.31,2.28,2.45,2.16
2.18,2.25,2.30,2.18
2.07,2.04,2.18,1.87
2.08,2.08,2.08,2.00
2.03,2.08,2.08,2.03
2.08,2.06,2.10,2.06
2.06,2.06,2.06,2.06
2.06,2.07,2.07,2.06
N/A,N/A,N/A,N/A
2.00,2.18,2.18,2.00
2.06,2.13,2.13,2.06
N/A,N/A,N/A,N/A
2.07,2.25,2.27,2.06
2.45,2.35,2.45,2.14
2.31,2.34,2.34,2.31
2.27,2.24,2.28,2.23
N/A,N/A,N/A,N/A
2.17,2.27,2.45,2.15
2.30,2.30,2.30,2.30
2.30,2.30,2.30,2.30
2.25,2.40,2.40,2.25
N/A,N/A,N/A,N/A
2.15,2.30,2.35,2.15
2.30,2.30,2.30,2.30
N/A,N/A,N/A,N/A
2.26,2.15,2.26,2.15
2.25,2.30,2.35,2.20
2.15,2.30,2.30,2.15
N/A,N/A,N/A,N/A
2.15,2.40,2.40,2.15
2.35,2.40,2.40,2.35
2.30,2.40,2.40,2.30
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
2.20,2.35,2.35,2.20
2.20,2.35,2.40,2.15
2.25,2.35,2.35,2.20
2.20,2.35,2.35,2.20
2.30,2.30,2.30,2.16
N/A,N/A,N/A,N/A
2.30,2.30,2.30,2.10
N/A,N/A,N/A,N/A
2.10,2.20,2.25,2.05
2.10,2.15,2.20,2.05
2.20,2.15,2.20,2.05
2.20,2.20,2.20,2.00
2.05,2.05,2.20,2.05
2.00,2.20,2.20,2.00
2.00,2.15,2.15,2.00
2.10,2.10,2.10,2.10
2.10,2.10,2.10,2.00
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.00
N/A,N/A,N/A,N/A
2.00,2.10,2.10,2.00
N/A,N/A,N/A,N/A
1.96,2.10,2.10,1.95
N/A,N/A,N/A,N/A
1.96,2.15,2.15,1.95
2.15,2.15,2.15,2.00
2.10,2.14,2.15,2.10
