TROV,TrovaGene,NASDAQ
6.41,6.34,6.55,6.15
6.16,6.00,6.34,5.75
6.26,5.88,6.26,5.84
6.18,6.03,6.19,6.00
6.26,6.56,6.65,6.15
6.75,6.99,7.00,6.31
7.02,7.00,7.40,6.95
7.04,7.30,7.70,7.04
7.34,7.18,7.40,7.04
7.29,7.25,7.30,7.18
7.33,7.08,7.40,7.06
7.16,6.91,7.20,6.91
6.94,7.18,7.18,6.61
7.20,7.17,7.20,6.75
7.20,7.06,7.20,6.90
7.12,6.87,7.36,6.85
7.20,7.26,7.28,6.95
7.20,7.05,7.20,7.01
7.06,6.99,7.17,6.84
7.00,7.04,7.08,6.84
7.45,8.54,8.72,7.40
8.67,8.24,8.83,8.03
8.33,7.83,8.35,7.80
7.77,7.97,8.35,7.73
7.99,8.08,8.17,7.96
8.15,8.00,8.19,7.87
8.09,8.01,8.10,7.85
7.95,8.18,8.27,7.65
8.19,9.45,9.45,7.95
9.48,10.02,10.20,9.21
10.19,9.84,10.27,9.58
9.64,8.91,9.95,8.70
9.05,9.45,9.97,9.05
9.37,9.54,9.79,9.25
9.46,9.34,9.84,9.25
9.34,9.25,9.59,9.06
9.25,8.96,9.25,8.91
9.00,9.41,9.60,8.90
9.00,8.81,9.15,8.30
8.64,8.47,8.97,8.31
8.45,7.84,8.52,7.77
7.71,8.20,8.36,7.70
8.22,8.01,8.59,7.95
8.01,8.05,8.37,7.95
8.18,8.19,8.32,8.05
8.21,8.24,8.45,8.13
8.12,8.00,8.18,7.90
7.87,8.76,9.01,7.58
8.93,9.06,9.14,8.40
9.06,8.20,9.06,7.81
8.20,7.96,8.87,7.87
8.05,7.84,8.10,7.70
7.91,7.80,7.92,7.50
7.85,7.93,8.07,7.56
8.10,7.77,8.10,7.70
7.81,8.00,8.00,7.63
8.09,7.84,8.09,7.60
7.86,7.35,7.86,6.81
7.23,7.27,7.49,6.98
7.19,7.17,7.45,7.06
7.17,7.28,7.30,7.07
7.23,7.19,7.50,7.11
7.10,7.31,7.36,7.10
7.29,7.10,7.47,6.81
7.08,6.99,7.24,6.85
7.05,7.04,7.46,6.88
7.40,7.01,7.40,6.99
7.07,7.11,7.19,6.82
7.09,6.87,7.23,6.86
6.86,7.18,7.34,6.86
7.35,8.15,8.50,7.35
8.17,7.62,8.24,7.60
7.64,7.55,7.75,7.47
7.61,7.47,7.81,7.39
7.22,7.22,7.48,7.05
7.17,7.00,7.28,6.98
6.93,6.92,7.10,6.80
7.03,7.13,7.22,7.00
7.15,7.00,7.25,6.97
6.95,7.11,7.17,6.95
7.11,7.07,7.11,6.87
7.23,7.27,7.49,7.01
7.36,7.73,7.75,7.32
7.74,8.30,8.34,7.69
8.21,7.93,8.25,7.81
7.91,7.63,7.91,7.50
7.50,7.28,7.50,7.16
7.28,7.13,7.56,7.12
7.16,7.02,7.24,6.90
7.01,6.83,7.09,6.81
6.80,6.54,6.81,6.52
6.59,6.34,6.61,6.21
6.42,6.37,6.88,6.34
6.44,6.39,6.58,6.20
6.42,5.69,6.65,5.69
5.74,6.08,6.15,5.28
6.19,5.89,6.19,5.76
5.88,5.46,5.88,5.42
5.50,5.85,5.88,5.50
6.00,5.91,6.03,5.75
5.90,5.68,5.95,5.52
5.64,5.57,5.78,5.52
5.50,5.50,5.69,5.49
5.35,6.25,6.28,5.35
6.35,5.92,6.53,5.83
5.78,5.77,5.96,5.71
5.84,5.65,5.84,5.52
5.66,5.51,5.71,5.40
5.50,5.39,5.59,5.35
5.35,5.47,5.50,5.20
5.46,5.72,5.96,5.46
5.71,5.66,5.90,5.58
5.83,5.70,5.83,5.64
5.64,5.76,6.11,5.55
5.79,5.74,6.02,5.65
5.75,5.76,5.96,5.75
5.84,5.73,5.90,5.72
5.89,5.56,5.90,5.56
5.56,5.55,5.76,5.51
5.54,5.53,5.69,5.50
5.52,5.43,5.59,5.43
5.62,5.06,5.62,5.00
5.06,5.07,5.17,5.00
4.94,4.92,5.07,4.84
4.86,4.88,5.00,4.81
4.84,5.20,5.21,4.84
5.12,5.15,5.32,5.00
5.11,5.15,5.24,4.89
5.14,5.21,5.25,5.02
5.29,5.28,5.40,5.18
5.32,5.56,5.78,5.32
5.75,5.89,6.03,5.60
5.97,5.77,5.97,5.61
5.68,5.74,5.90,5.67
5.74,5.84,5.90,5.59
5.84,5.69,5.90,5.62
5.61,5.68,5.78,5.55
5.81,5.75,5.90,5.67
5.77,6.30,6.44,5.75
6.24,6.15,6.29,6.04
6.20,6.29,6.44,6.17
6.30,6.12,6.42,5.99
6.15,5.96,6.32,5.75
6.20,6.03,6.25,5.92
6.04,6.01,6.19,5.99
6.15,6.12,6.20,5.98
6.12,6.33,6.40,6.09
6.40,6.37,6.42,6.33
6.35,6.30,6.39,6.15
6.30,6.27,6.35,5.92
6.22,6.02,6.39,5.87
6.02,5.79,6.02,5.75
5.76,5.84,5.99,5.63
5.88,5.85,6.22,5.76
5.80,5.80,6.04,5.73
5.78,5.28,5.79,4.97
5.28,5.30,5.37,5.13
5.25,5.13,5.37,5.08
5.20,5.18,5.30,5.17
5.18,5.60,5.73,5.10
5.66,5.89,5.95,5.31
5.94,5.95,6.00,5.55
5.95,6.38,6.55,5.95
6.30,6.44,6.46,6.25
6.50,6.55,6.60,6.34
6.55,6.52,6.65,6.45
6.62,6.73,6.90,6.55
6.71,6.65,6.71,6.55
6.61,6.74,6.75,6.50
6.70,6.47,6.70,6.20
6.44,6.22,6.50,6.20
6.20,6.20,6.39,6.15
6.27,6.69,6.79,6.09
6.70,6.30,6.76,6.23
6.17,6.05,6.21,5.91
6.11,6.01,6.53,5.92
6.06,5.75,6.07,5.66
5.75,6.01,6.04,5.75
6.01,5.88,6.14,5.85
5.88,5.86,5.96,5.75
5.83,5.84,6.05,5.83
5.85,5.92,6.00,5.83
6.02,5.90,6.05,5.87
5.87,5.82,5.89,5.82
5.95,6.20,6.51,5.95
6.60,6.28,6.60,6.17
6.32,6.17,6.32,6.11
6.25,6.20,6.27,6.15
6.13,6.13,6.25,6.10
6.13,5.86,6.13,5.80
5.88,5.77,5.88,5.75
5.90,5.58,5.90,5.55
5.56,5.64,5.75,5.56
5.58,5.41,5.82,5.31
5.40,5.73,5.84,5.40
5.78,5.92,5.94,5.72
5.88,6.01,6.07,5.77
6.12,5.98,6.14,5.90
6.08,5.62,6.08,5.60
5.61,5.63,5.72,5.58
5.61,5.45,5.65,5.40
5.45,5.64,5.70,5.45
5.62,5.58,5.79,5.51
5.50,5.30,5.53,5.30
5.30,4.93,5.41,4.89
4.93,4.47,5.00,4.02
4.53,5.01,5.07,4.46
4.98,4.85,5.02,4.82
4.90,4.96,5.01,4.80
5.02,5.16,5.24,5.00
5.20,5.04,5.20,4.95
4.91,5.05,5.10,4.90
5.05,5.07,5.14,5.00
5.10,5.10,5.21,5.09
5.10,5.90,5.92,5.06
5.81,5.63,5.81,5.36
5.66,5.47,5.66,5.39
5.46,5.28,5.46,5.25
5.42,5.20,5.42,5.09
5.10,5.00,5.19,5.00
5.20,4.95,5.46,4.93
5.01,4.79,5.16,4.75
4.75,4.75,4.93,4.70
4.70,4.81,4.89,4.70
4.95,4.64,4.95,4.02
4.39,4.21,4.50,4.05
4.10,4.08,4.42,3.93
4.04,3.95,4.04,3.49
3.77,3.70,3.95,3.62
3.64,3.82,3.87,3.56
3.82,3.63,3.82,3.61
3.70,3.53,3.70,3.52
3.70,3.55,3.70,3.47
3.62,3.57,3.63,3.51
3.65,3.57,3.82,3.38
3.51,3.69,3.90,3.50
3.65,3.78,3.81,3.60
3.84,4.11,4.19,3.77
4.22,3.90,4.22,3.86
3.88,3.83,4.15,3.82
4.03,3.92,4.03,3.81
4.04,3.92,4.04,3.88
3.84,3.90,4.17,3.84
3.82,3.88,4.07,3.79
3.94,3.79,3.99,3.66
3.79,3.70,3.82,3.64
3.67,3.55,3.74,3.50
3.52,3.71,3.75,3.50
3.67,3.85,3.86,3.67
3.91,3.64,3.98,3.56
3.59,3.58,3.59,3.48
3.62,3.52,3.65,3.52
3.48,3.50,3.58,3.48
3.47,3.53,3.58,3.47
3.51,3.53,3.57,3.49
3.55,3.54,3.59,3.48
3.50,3.51,3.53,3.42
3.61,3.50,3.61,3.45
3.50,3.49,3.54,3.43
3.53,3.46,3.59,3.44
3.46,3.55,3.60,3.46
3.55,3.49,3.58,3.40
3.43,3.35,3.44,3.35
3.35,3.41,3.42,3.32
3.50,3.35,3.50,3.32
3.32,3.44,3.50,3.32
3.48,3.42,3.50,3.35
3.46,3.42,3.48,3.39
3.39,3.29,3.50,3.25
3.25,3.22,3.26,3.17
3.19,3.17,3.20,3.15
3.16,3.16,3.24,3.15
3.24,3.19,3.42,3.15
3.24,3.26,3.29,3.20
3.26,3.22,3.26,3.19
3.19,3.18,3.20,3.16
3.18,3.02,3.18,3.00
3.06,3.02,3.06,2.98
3.09,3.19,3.19,2.99
3.20,3.16,3.22,3.11
3.12,3.00,3.17,2.97
3.00,3.04,3.12,3.00
3.03,3.10,3.15,3.03
3.08,3.13,3.20,3.07
3.19,3.15,3.25,3.15
3.25,3.18,3.25,3.10
3.22,3.27,3.28,3.06
3.36,3.44,3.45,3.25
3.46,3.30,3.46,3.30
3.31,3.31,3.45,3.27
3.35,3.60,3.70,3.35
3.78,4.44,4.78,3.75
4.81,4.37,4.87,4.17
4.71,4.37,4.71,4.36
4.54,4.06,4.58,3.96
3.93,4.14,4.20,3.93
4.33,4.52,4.64,4.25
4.72,4.58,4.72,4.40
4.65,5.24,5.34,4.60
5.36,6.01,6.01,5.26
6.03,5.84,7.10,5.77
6.03,5.49,6.04,5.00
5.30,5.64,5.65,5.30
5.54,5.88,5.92,5.46
5.76,6.10,6.20,5.76
6.08,6.30,6.32,6.00
6.31,5.73,6.35,5.56
5.96,5.82,5.96,5.71
5.90,5.77,5.90,5.38
5.75,5.72,5.91,5.60
5.76,5.53,5.76,5.51
5.53,5.28,5.60,5.25
5.25,5.43,5.51,5.20
5.41,5.29,5.47,5.22
5.27,5.09,5.46,5.00
5.04,4.62,5.04,4.43
4.50,4.62,4.79,4.45
4.57,4.52,4.85,4.50
4.50,4.30,4.54,4.09
4.34,4.30,4.44,4.17
4.20,4.52,4.75,4.20
4.50,4.58,4.62,4.44
4.43,4.31,4.58,4.12
4.29,4.42,4.51,4.25
4.57,4.78,4.89,4.37
4.76,4.55,4.78,4.40
4.48,4.28,4.54,4.27
4.27,4.49,4.49,4.16
4.44,4.19,4.44,4.16
4.10,4.01,4.14,4.00
4.04,4.22,4.25,4.00
4.22,4.06,4.22,4.01
4.01,4.20,4.30,4.01
4.14,4.44,4.44,4.14
4.49,4.56,4.65,4.32
4.59,4.43,4.59,4.36
4.52,4.45,4.66,4.41
4.40,4.24,4.40,4.20
4.25,4.45,4.54,4.25
4.43,4.37,4.50,4.30
4.28,4.33,4.43,4.16
4.35,4.39,4.50,4.30
4.33,4.39,4.50,4.33
4.40,5.17,5.42,4.40
5.24,5.01,5.33,4.86
5.00,5.06,5.12,4.91
4.93,4.94,5.22,4.90
4.93,4.74,5.00,4.60
4.70,4.62,4.70,4.42
4.55,4.65,4.65,4.39
4.60,4.82,4.99,4.57
4.90,4.82,4.98,4.68
4.78,4.82,4.93,4.70
4.80,4.53,4.89,4.43
4.46,4.10,4.59,4.08
4.11,4.37,4.49,4.02
4.40,4.34,4.52,4.29
4.37,4.45,4.59,4.23
4.56,4.82,4.94,4.36
4.97,4.85,5.00,4.80
4.93,4.73,4.95,4.67
4.71,4.69,4.83,4.66
4.74,4.45,4.74,4.38
4.45,4.59,4.66,4.34
4.27,4.32,4.51,4.20
4.31,4.38,4.46,4.30
4.41,4.47,4.50,4.27
4.50,4.70,4.80,4.46
4.72,4.75,4.90,4.70
4.76,4.76,4.84,4.66
4.75,4.63,4.75,4.60
4.67,4.43,4.76,4.43
4.39,4.39,4.52,4.38
4.40,4.39,4.46,4.33
4.38,4.24,4.47,4.12
4.25,4.27,4.73,4.17
4.25,4.39,4.62,4.17
4.40,4.34,4.49,4.30
4.38,4.54,4.54,4.32
4.47,4.51,4.72,4.33
4.47,4.30,4.47,4.12
4.24,4.37,4.41,4.20
4.31,4.36,4.47,4.30
4.31,4.46,4.49,4.31
4.40,4.30,4.44,4.21
4.25,4.30,4.30,4.22
4.33,4.90,4.93,4.33
4.71,5.22,5.39,4.71
5.25,5.20,5.33,5.10
5.28,5.54,5.60,5.16
5.81,5.99,6.39,5.60
5.91,6.09,6.24,5.62
6.30,6.24,6.34,6.13
6.23,5.49,6.23,5.25
5.27,5.82,5.95,5.27
5.81,5.72,5.86,5.41
5.72,5.76,5.90,5.55
6.20,6.00,6.20,5.80
6.12,5.69,6.12,5.63
5.76,5.82,5.99,5.55
5.84,5.80,6.10,5.75
6.00,5.90,6.00,5.63
5.87,5.95,6.04,5.69
6.00,5.85,6.25,5.81
5.83,5.83,6.00,5.70
5.81,6.50,6.69,5.80
6.55,6.48,6.72,6.38
6.67,6.38,6.67,6.03
6.38,6.02,6.38,5.69
6.00,5.85,6.01,5.75
4.58,4.47,4.76,4.42
4.61,4.55,4.66,4.48
4.61,4.82,4.84,4.55
4.87,5.06,5.34,4.83
5.05,5.16,5.27,5.00
5.22,4.99,5.27,4.97
5.13,5.39,5.45,5.01
5.45,5.05,5.49,4.90
5.00,4.98,5.21,4.78
5.00,5.01,5.11,4.92
5.07,4.93,5.13,4.93
4.88,4.81,4.97,4.75
4.86,5.19,5.30,4.84
5.28,5.54,5.55,5.18
5.50,5.65,5.73,5.48
5.72,6.05,6.08,5.54
6.16,6.36,6.38,5.85
6.40,6.34,6.43,6.18
6.30,6.29,6.40,6.23
6.29,6.20,6.35,6.12
6.17,5.88,6.20,5.86
5.78,5.82,5.86,5.68
5.85,6.23,6.35,5.85
6.35,6.31,6.45,6.17
6.39,6.25,6.43,5.91
6.43,6.63,6.83,6.36
6.67,7.18,7.28,6.50
7.13,7.30,8.04,7.05
7.48,7.39,7.65,7.18
7.40,7.04,7.49,7.00
7.00,7.10,7.31,6.59
7.15,7.20,7.34,7.05
7.36,6.65,7.43,6.50
6.51,6.77,6.90,6.40
6.72,7.00,7.17,6.71
7.11,7.00,7.25,6.92
7.00,6.81,7.06,6.73
6.84,6.75,6.84,6.50
7.00,7.05,7.19,6.82
7.13,7.07,7.32,7.00
7.30,7.20,7.30,7.12
7.21,7.15,7.24,7.05
7.11,7.05,7.20,6.96
7.02,7.00,7.08,6.95
7.03,7.13,7.30,7.03
7.09,7.08,7.19,6.98
7.15,7.06,7.15,6.97
7.02,7.10,7.15,6.97
7.02,8.53,9.18,7.00
8.90,8.85,9.02,8.50
9.02,8.85,9.15,8.75
8.91,8.58,9.00,8.34
8.64,8.93,8.93,8.20
8.87,8.80,8.90,8.62
8.85,8.27,9.13,8.13
8.10,8.07,8.38,7.22
8.10,8.07,8.27,7.69
8.02,7.75,8.10,7.62
7.82,8.51,9.08,7.75
8.69,8.90,9.10,8.57
8.95,8.43,9.05,8.16
8.44,9.75,9.77,8.20
9.80,10.02,10.11,9.26
10.14,10.56,10.92,10.05
10.55,11.31,11.68,10.33
11.24,11.20,11.67,10.82
11.28,11.19,11.67,10.96
11.28,10.96,11.45,10.80
11.00,10.84,11.12,10.60
10.70,10.96,11.00,10.66
11.00,10.70,11.26,10.60
10.70,10.66,10.79,10.14
10.64,10.29,10.92,10.18
10.04,10.93,10.99,10.00
10.91,10.96,11.47,10.76
11.02,11.19,11.50,11.01
11.21,11.00,11.39,10.86
11.10,10.96,11.26,10.83
11.08,11.25,11.41,10.76
11.27,11.00,11.27,10.83
10.95,11.83,11.87,10.81
11.90,11.34,12.07,11.05
11.35,11.49,11.59,11.20
11.30,11.98,12.08,11.30
12.18,12.03,12.36,11.50
12.00,12.43,12.78,11.81
12.77,13.29,13.48,12.43
13.49,12.83,13.58,12.65
12.80,12.44,12.83,11.85
12.43,11.89,12.50,11.86
11.85,12.44,12.67,11.85
12.43,11.99,12.74,11.93
12.00,11.60,12.17,11.29
11.51,10.57,11.81,10.17
10.69,10.70,11.00,10.65
10.72,10.33,10.81,10.20
10.16,9.04,10.36,8.64
9.03,9.14,9.40,8.58
9.05,9.23,9.47,8.84
9.50,10.15,10.20,9.25
10.04,9.72,10.46,9.20
9.76,9.53,9.76,9.34
9.41,10.10,10.14,9.10
10.11,9.57,10.25,9.32
9.49,9.13,9.55,8.96
9.30,9.43,9.45,9.00
9.48,9.63,9.72,9.33
9.63,9.52,9.80,9.33
9.46,10.14,10.25,9.46
10.10,10.07,10.38,9.91
10.11,10.13,10.40,9.97
9.04,9.19,9.34,8.86
9.24,9.52,9.68,9.05
9.47,9.32,9.50,9.10
9.30,9.96,10.00,9.29
9.96,9.38,10.08,9.20
9.41,8.80,9.52,8.73
8.68,8.52,8.80,8.11
8.58,8.35,8.58,8.10
8.35,8.01,8.48,7.92
7.92,7.81,8.03,7.62
7.80,7.88,8.09,7.70
7.88,7.88,8.26,7.67
7.84,7.50,7.99,7.32
7.52,7.17,7.63,7.12
7.11,6.60,7.56,6.57
6.60,6.60,6.77,6.31
6.76,6.50,6.99,6.32
6.28,5.61,6.33,5.57
5.53,6.20,6.31,5.25
6.40,6.06,6.75,6.00
6.30,6.10,6.30,5.83
6.12,6.49,6.72,5.95
6.52,6.07,6.58,6.01
6.07,5.76,6.44,5.71
5.71,5.40,5.75,5.38
5.33,5.68,5.94,5.23
5.42,5.49,5.95,5.21
5.84,5.47,5.88,5.40
5.60,5.36,5.70,5.06
5.40,5.78,5.80,5.30
5.95,6.33,6.40,5.87
6.33,5.95,6.45,5.87
5.97,5.72,6.08,5.51
5.81,6.33,6.34,5.60
6.50,5.94,6.90,5.81
5.85,5.85,5.98,5.71
5.99,6.15,6.21,5.87
6.67,6.34,6.70,6.27
6.30,6.43,6.49,6.21
6.46,6.24,6.46,6.06
6.24,6.24,6.31,6.09
6.20,6.49,6.78,6.13
6.72,6.43,6.74,6.22
6.47,6.65,6.66,6.31
6.59,7.29,7.36,6.51
7.56,7.21,7.58,6.54
7.07,6.88,7.22,6.70
6.86,6.69,6.94,6.50
6.60,6.57,6.84,6.50
6.70,5.94,6.75,5.79
5.88,5.28,5.88,5.26
5.23,5.08,5.43,4.85
5.18,5.69,5.69,5.09
5.67,5.23,5.75,5.09
5.14,5.48,5.63,5.07
5.56,5.44,5.69,5.21
5.41,5.34,5.44,5.03
5.44,5.68,5.72,5.25
5.64,5.61,5.65,5.25
5.65,5.72,5.77,5.43
5.95,5.66,6.00,5.62
5.71,5.22,5.75,5.18
5.26,4.97,5.50,4.93
4.95,5.52,5.62,4.95
5.55,5.41,5.80,5.33
5.38,5.62,5.71,5.18
5.58,5.16,5.60,5.10
5.19,4.97,5.35,4.90
5.01,4.89,5.01,4.67
5.00,4.77,5.03,4.70
4.72,4.80,4.99,4.66
5.05,4.67,5.08,4.62
4.72,4.69,4.92,4.52
4.69,4.45,4.84,4.36
4.45,4.31,4.48,4.21
4.30,4.96,5.09,4.22
4.95,4.92,5.10,4.70
4.95,4.97,5.05,4.82
4.94,4.66,4.96,4.64
4.64,4.79,4.84,4.45
4.79,4.60,4.86,4.58
4.55,5.35,5.54,4.48
5.33,5.35,5.40,5.10
5.34,5.13,5.44,5.01
5.11,5.42,5.68,5.06
5.36,5.47,5.68,5.31
5.51,5.60,5.69,5.38
5.61,5.62,5.65,5.45
5.64,5.87,6.00,5.34
5.93,6.03,6.43,5.73
6.12,6.16,6.28,5.94
6.08,6.54,6.74,6.06
6.56,6.98,7.05,6.56
7.06,6.94,7.18,6.68
6.95,6.46,6.95,6.31
6.40,6.34,6.40,6.08
6.28,6.19,6.50,6.13
6.14,5.73,6.29,5.62
5.69,5.76,5.91,5.56
5.67,5.40,5.84,5.35
5.33,5.57,5.69,5.30
5.56,5.27,5.68,5.18
5.24,5.30,5.36,5.12
5.17,5.08,5.39,5.04
5.06,5.04,5.24,4.87
5.05,5.48,5.55,5.05
5.60,5.80,5.85,5.55
5.86,5.50,6.09,5.41
5.47,5.57,5.79,5.42
5.64,5.79,5.80,5.41
5.80,5.46,5.80,5.36
5.53,5.56,5.59,5.35
5.70,5.77,5.85,5.46
5.75,5.55,5.89,5.40
5.56,5.59,5.74,5.51
5.61,5.53,5.71,5.48
5.47,5.40,5.57,5.39
5.26,5.18,5.43,5.00
5.23,5.19,5.30,5.08
5.10,5.06,5.19,4.95
4.88,4.67,5.08,4.55
4.70,4.70,4.77,4.44
4.74,4.00,4.80,3.89
4.00,3.66,4.12,3.45
3.70,3.56,3.85,3.50
3.53,3.24,3.63,2.91
3.15,3.12,3.22,3.01
3.23,2.99,3.28,2.85
2.86,3.35,3.37,2.86
3.96,5.69,5.93,3.76
5.28,4.85,5.37,4.38
4.73,4.26,4.88,4.25
4.20,4.17,4.45,4.01
4.07,3.82,4.29,3.74
3.82,3.81,3.98,3.68
3.81,3.64,3.99,3.53
4.20,4.19,4.47,3.95
4.27,4.13,4.36,4.00
4.18,3.99,4.21,3.82
3.96,3.98,4.19,3.89
4.00,3.85,4.03,3.81
3.81,3.65,3.89,3.51
3.70,3.87,4.02,3.57
3.94,3.79,4.02,3.77
3.66,3.91,3.98,3.65
3.95,3.76,3.98,3.72
3.81,3.97,4.06,3.73
3.95,4.54,4.60,3.95
4.72,4.42,4.75,4.35
4.42,4.35,4.52,4.28
4.57,4.58,4.69,4.36
4.72,4.86,4.90,4.42
5.10,5.15,5.27,4.86
5.25,5.50,5.50,5.15
5.50,5.36,5.50,5.20
5.40,5.15,5.44,5.00
5.45,5.76,5.90,5.35
5.82,5.85,5.90,5.72
5.92,6.14,6.21,5.86
6.22,6.27,6.76,6.11
6.45,6.50,6.50,5.91
6.61,6.88,6.93,6.28
6.88,6.64,6.88,6.52
6.65,6.05,6.75,6.00
5.51,5.40,5.68,5.11
5.40,5.81,5.83,5.40
5.70,5.14,5.74,5.05
5.04,5.14,5.30,5.00
5.11,5.11,5.18,4.76
5.16,5.22,5.26,4.90
5.15,5.15,5.34,5.10
5.15,5.21,5.30,5.12
5.45,5.32,5.74,5.22
5.35,5.20,5.50,5.05
5.25,5.11,5.32,5.03
4.19,5.01,5.07,4.05
4.91,4.73,5.08,4.56
4.62,4.65,4.82,4.61
4.59,4.81,4.85,4.52
4.90,4.74,4.95,4.72
4.73,4.87,5.05,4.57
4.91,5.18,5.20,4.85
5.20,5.14,5.44,4.99
5.28,5.01,5.32,4.95
5.05,5.10,5.32,5.03
5.11,5.20,5.32,4.97
5.21,5.44,5.47,5.21
5.59,5.77,5.79,5.46
5.76,5.99,6.03,5.72
6.25,6.59,6.60,6.05
6.65,6.28,6.67,5.96
6.22,6.15,6.38,6.10
6.15,6.45,6.49,6.15
6.44,6.21,6.44,6.03
5.58,4.73,5.68,4.57
4.93,4.34,4.93,4.00
4.30,4.44,4.57,4.17
4.39,4.16,4.44,4.15
4.20,4.02,4.26,3.88
4.08,3.99,4.19,3.81
3.90,3.75,3.96,3.75
3.70,3.40,3.76,3.37
3.42,3.58,3.89,3.40
3.57,3.57,3.72,3.50
3.63,3.76,3.83,3.57
3.80,3.60,3.83,3.54
3.67,3.62,3.80,3.31
3.64,3.45,3.79,3.39
3.48,3.79,3.99,3.46
3.93,4.30,4.31,3.80
4.30,4.52,4.56,4.29
4.52,4.85,4.85,4.30
4.78,4.99,5.40,4.77
5.21,4.93,5.21,4.60
4.93,5.15,5.34,4.92
5.39,5.29,5.40,5.15
5.34,5.36,5.39,5.20
5.48,5.35,5.50,5.23
5.34,5.31,5.37,5.10
5.36,5.27,5.39,5.19
5.15,5.10,5.27,5.02
5.09,5.19,5.30,5.09
5.17,5.19,5.55,5.11
5.20,5.29,5.60,5.02
5.25,5.08,5.32,5.05
5.08,5.10,5.19,5.05
5.10,4.88,5.19,4.82
4.80,4.28,4.81,4.26
4.22,4.15,4.32,4.00
4.11,4.20,4.31,4.08
4.23,4.66,4.72,4.21
4.65,4.74,4.75,4.50
4.88,4.70,4.88,4.61
4.75,4.71,4.97,4.65
4.72,4.58,4.80,4.42
4.53,4.58,4.73,4.41
4.52,4.80,4.80,4.52
4.53,4.55,4.67,4.35
4.52,4.36,4.57,4.17
4.40,4.53,4.59,4.40
4.59,4.53,4.60,4.45
4.50,4.53,4.59,4.40
4.49,4.54,4.80,4.44
4.54,4.47,4.58,4.45
4.42,4.50,4.62,4.41
4.64,4.81,4.88,4.56
4.87,5.11,5.15,4.76
5.19,4.86,5.20,4.74
4.89,5.08,5.25,4.88
5.09,4.88,5.09,4.80
4.95,4.79,5.05,4.76
4.82,5.05,5.08,4.76
5.09,4.92,5.09,4.80
4.88,4.84,4.95,4.82
4.85,4.98,5.12,4.82
4.99,5.08,5.09,4.99
5.06,5.04,5.27,5.02
5.02,5.13,5.15,5.00
5.19,5.33,5.38,5.10
5.25,5.69,5.73,5.25
5.71,5.45,5.88,5.39
5.42,5.63,5.68,5.42
5.64,5.58,5.73,5.50
5.58,5.56,5.69,5.43
5.55,5.57,5.69,5.47
5.54,5.51,5.69,5.50
5.46,5.20,5.48,4.87
5.41,5.44,5.65,5.29
5.41,5.55,5.57,5.35
5.56,5.41,5.59,5.36
5.45,5.57,5.63,5.43
5.55,5.61,5.72,5.53
5.62,5.71,5.79,5.60
5.65,5.59,5.71,5.58
5.80,5.62,5.98,5.60
5.62,5.64,5.77,5.61
5.62,5.50,5.68,5.48
5.50,5.41,5.54,5.36
5.41,5.21,5.47,5.15
5.19,5.06,5.47,5.00
5.10,4.92,5.10,4.85
4.95,5.00,5.13,4.95
5.00,5.01,5.12,4.95
5.01,4.95,5.08,4.90
4.94,4.91,4.96,4.82
4.91,4.96,4.98,4.83
4.95,4.96,5.10,4.88
4.98,4.98,5.09,4.96
4.98,5.03,5.15,4.93
5.00,5.11,5.19,5.00
5.04,4.75,5.09,4.68
4.70,4.98,5.00,4.70
4.90,4.83,5.00,4.75
4.85,4.88,4.97,4.81
4.89,4.93,4.97,4.70
4.93,4.86,5.00,4.80
4.90,4.75,4.90,4.73
4.79,4.65,4.85,4.60
4.64,4.72,4.76,4.56
4.70,4.77,4.81,4.63
4.77,4.79,4.90,4.71
4.75,4.63,4.81,4.62
4.60,4.48,4.73,4.43
4.48,4.49,4.59,4.36
4.51,4.28,4.53,4.25
4.33,4.49,4.52,4.28
4.45,4.39,4.56,4.33
4.56,4.58,4.74,4.44
4.65,4.53,4.75,4.50
4.50,4.42,4.54,4.40
4.46,4.52,4.54,4.33
4.60,4.55,4.75,4.50
4.50,4.40,4.60,4.40
4.45,4.25,4.45,4.10
4.15,4.30,4.35,4.10
4.35,4.10,4.35,4.10
4.10,4.20,4.24,4.10
4.20,4.25,4.30,4.15
4.25,4.25,4.25,4.20
4.25,4.30,4.30,4.15
4.20,4.25,4.30,4.20
4.10,4.10,4.25,4.10
4.10,4.00,4.15,4.00
4.00,3.90,4.05,3.70
3.90,3.95,4.00,3.90
3.90,3.80,3.90,3.70
3.85,3.45,3.88,3.40
3.50,3.40,3.60,3.40
3.35,3.15,3.40,3.05
3.15,3.35,3.45,3.15
3.30,3.30,3.49,3.25
3.35,3.60,3.61,3.35
3.60,3.55,3.74,3.40
3.50,3.95,3.95,3.50
3.65,3.35,3.75,3.30
3.30,3.05,3.40,2.95
3.15,3.00,3.50,2.90
3.05,2.95,3.10,2.90
2.90,3.20,3.25,2.90
3.25,3.25,3.30,3.15
3.30,3.25,3.30,3.20
3.30,3.00,3.30,2.95
3.00,3.00,3.10,2.95
3.00,3.00,3.05,2.90
3.10,3.10,3.10,3.00
3.10,2.95,3.10,2.95
3.00,2.95,3.10,2.95
3.00,2.90,3.00,2.80
2.95,2.55,2.95,2.50
2.55,2.70,2.89,2.55
2.70,2.50,2.75,2.45
2.50,2.50,2.65,2.40
