USATP,USA Technologies,NASDAQ
19.15,19.15,19.15,19.15
19.15,19.15,19.15,19.15
19.15,19.15,19.15,19.15
19.15,19.15,19.15,19.15
19.15,19.15,19.15,19.15
18.97,19.00,19.00,18.97
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
18.75,18.75,18.75,18.75
18.70,19.00,19.04,18.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
19.55,19.00,19.55,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.73,18.75,18.75,18.73
18.75,18.75,18.75,18.70
18.53,18.50,18.53,18.50
18.50,18.50,18.50,18.50
18.50,18.50,18.50,18.50
18.50,18.50,18.50,18.50
18.50,18.50,18.50,18.50
18.50,18.50,18.50,18.50
18.50,18.50,18.50,18.50
18.50,18.50,18.50,18.50
18.12,18.12,18.12,18.12
18.12,18.12,18.12,18.12
18.12,18.12,18.12,18.12
18.12,18.12,18.12,18.12
18.25,18.25,18.25,18.25
18.25,18.25,18.25,18.25
18.25,18.25,18.25,18.25
18.25,18.25,18.25,18.25
18.25,18.25,18.25,18.25
18.25,18.25,18.25,18.25
18.25,18.25,18.25,18.25
18.25,18.25,18.25,18.25
18.25,18.25,18.25,18.25
18.25,18.25,18.25,18.25
18.25,18.25,18.25,18.25
18.25,18.25,18.25,18.25
18.25,18.25,18.25,18.25
18.25,18.25,18.25,18.25
18.00,18.00,18.00,18.00
18.00,18.00,18.00,18.00
18.00,18.00,18.00,18.00
18.00,18.00,18.00,18.00
18.00,18.00,18.00,18.00
17.00,17.88,18.00,15.40
17.00,16.50,17.00,16.26
16.26,16.50,16.50,16.26
16.50,16.50,16.61,16.50
16.50,16.50,16.50,16.50
16.26,16.26,16.26,16.26
16.30,16.26,16.32,16.00
16.26,16.26,16.26,16.26
16.00,16.00,16.00,16.00
16.03,16.00,16.03,16.00
16.00,16.00,16.00,16.00
16.00,16.00,16.00,16.00
16.00,16.00,16.00,16.00
16.00,16.00,16.00,16.00
15.95,16.65,16.65,15.95
16.65,16.65,16.65,16.65
16.65,16.65,16.65,16.65
16.65,16.65,16.65,16.65
16.65,16.65,16.65,16.65
16.65,16.65,16.65,16.65
16.65,16.65,16.65,16.65
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.92,19.90,19.92,19.90
19.00,19.00,19.02,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,18.97,19.00,18.96
18.97,18.97,18.97,18.97
18.97,18.97,18.97,18.97
18.97,18.97,18.97,18.97
18.97,18.97,18.97,18.97
18.97,18.97,18.97,18.97
18.97,18.97,18.97,18.97
18.97,18.97,18.97,18.97
16.36,17.99,17.99,16.09
18.97,18.97,18.97,18.97
18.97,18.97,18.97,18.97
18.97,18.97,18.97,18.97
18.97,18.97,18.97,18.97
18.97,18.97,18.97,18.97
18.97,18.97,18.97,18.97
18.97,18.97,18.97,18.97
18.97,18.97,18.97,18.97
18.97,18.97,18.97,18.97
18.97,18.97,18.97,18.97
18.97,18.97,18.97,18.97
18.97,18.97,18.97,18.97
18.97,18.97,18.97,18.97
18.97,18.97,18.97,18.97
18.97,18.97,18.97,18.97
18.97,18.97,18.97,18.97
18.76,18.76,18.76,18.76
18.76,18.76,18.76,18.76
16.83,16.83,16.83,16.83
16.83,16.83,16.83,16.83
16.83,16.83,16.83,16.83
16.83,16.83,16.83,16.83
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.21,20.40,20.40,19.21
20.00,20.60,21.20,20.00
20.00,20.00,20.00,20.00
19.50,19.50,19.50,19.50
19.50,19.50,19.50,19.50
19.50,19.50,19.50,19.50
19.50,19.50,19.50,19.50
19.50,19.50,19.50,19.50
19.76,19.76,19.76,19.76
19.76,19.76,19.76,19.76
19.76,19.76,19.76,19.76
19.76,19.76,19.76,19.76
19.76,19.76,19.76,19.76
19.76,19.76,19.76,19.76
19.76,19.76,19.76,19.76
19.76,19.76,19.76,19.76
19.76,19.76,19.76,19.76
19.76,19.76,19.76,19.76
19.76,19.76,19.76,19.76
19.76,19.76,19.76,19.76
19.76,19.76,19.76,19.76
19.76,19.76,19.76,19.76
19.76,19.76,19.76,19.76
19.76,19.76,19.76,19.76
19.76,19.76,19.76,19.76
19.76,19.76,19.76,19.76
19.76,19.76,19.76,19.76
19.76,19.76,19.76,19.76
19.76,19.76,19.76,19.76
19.06,20.00,20.00,19.06
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
19.06,19.00,19.06,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
18.32,18.32,18.32,18.32
17.35,17.35,17.35,17.35
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
17.61,17.60,17.71,17.60
17.69,17.69,17.69,17.59
18.00,18.04,18.04,18.00
18.04,18.04,18.04,18.04
18.04,18.04,18.04,18.04
18.04,18.04,18.04,18.04
18.04,18.04,18.04,18.04
18.04,18.04,18.04,18.04
18.04,18.04,18.04,18.04
18.04,18.04,18.04,18.04
16.90,16.80,16.90,16.78
16.52,16.50,16.52,16.50
16.50,16.50,16.50,16.50
17.50,17.89,17.89,17.50
15.68,16.56,16.56,15.67
16.56,16.56,16.56,16.56
16.00,16.00,16.00,16.00
16.00,16.00,16.00,16.00
16.00,17.15,17.15,16.00
15.91,15.62,15.91,15.60
16.00,16.00,16.00,16.00
16.00,16.00,16.00,16.00
16.00,16.00,16.00,16.00
16.06,16.07,16.07,16.00
16.07,16.07,16.07,16.07
16.20,16.20,16.20,16.20
16.20,16.20,16.20,16.20
16.20,16.20,16.20,16.20
16.03,16.00,16.03,16.00
16.26,16.00,16.26,16.00
16.00,16.20,16.20,16.00
16.20,16.20,16.20,16.20
16.20,16.20,16.20,16.20
16.20,16.20,16.20,16.20
17.20,17.20,17.20,17.18
17.20,17.20,17.20,17.20
17.20,17.20,17.20,17.20
17.20,17.20,17.20,17.20
17.20,17.20,17.20,17.20
17.20,17.20,17.20,17.20
17.20,17.20,17.20,17.20
17.20,17.20,17.20,17.20
17.20,17.20,17.20,17.20
17.20,17.20,17.20,17.20
17.20,17.20,17.20,17.20
18.26,19.50,19.50,18.26
19.50,19.50,19.50,19.50
19.50,19.50,19.50,19.46
19.70,21.00,21.00,19.70
21.00,21.00,21.00,21.00
20.48,20.48,20.48,20.48
20.85,20.48,20.85,20.48
20.63,20.63,20.63,20.63
20.63,20.63,20.63,20.63
20.63,20.63,20.63,20.63
20.50,20.50,20.50,20.50
20.50,20.50,20.50,20.50
20.50,20.50,20.50,20.50
20.50,20.50,20.50,20.50
20.50,20.50,20.50,20.50
20.50,20.50,20.50,20.50
20.50,20.50,20.50,20.50
20.50,20.50,20.50,20.50
20.50,20.50,20.50,20.50
19.82,19.67,19.88,19.67
19.67,19.67,19.67,19.67
19.67,19.67,19.67,19.67
19.67,19.67,19.67,19.67
19.67,19.67,19.67,19.67
19.67,19.67,19.67,19.67
19.67,19.67,19.67,19.67
19.67,19.67,19.67,19.67
19.67,19.67,19.67,19.67
19.67,19.67,19.67,19.67
19.67,19.67,19.67,19.67
19.67,19.67,19.67,19.67
19.67,19.67,19.67,19.67
19.67,19.67,19.67,19.67
19.67,19.67,19.67,19.67
19.67,19.67,19.67,19.67
20.00,18.25,20.00,18.25
18.25,18.25,18.25,18.25
18.25,18.25,18.25,18.25
18.25,18.25,18.25,18.25
19.55,19.65,19.65,19.55
19.65,19.65,19.65,19.65
19.62,20.00,20.00,19.62
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.30,20.00,20.30,20.00
20.40,20.42,20.42,20.40
20.42,20.42,20.42,20.42
20.42,20.42,20.42,20.42
20.42,20.42,20.42,20.42
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.02,20.00,20.02,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
19.05,19.05,19.05,19.05
19.05,19.05,19.05,19.05
19.05,19.05,19.05,19.05
19.05,19.05,19.05,19.05
19.05,19.05,19.05,19.05
19.05,19.05,19.05,19.05
19.05,19.05,19.05,19.05
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
15.95,15.95,15.95,15.95
15.95,15.95,15.95,15.95
15.95,15.95,15.95,15.95
15.95,15.95,15.95,15.95
15.95,15.95,15.95,15.95
16.25,16.25,16.25,16.25
15.95,15.95,15.95,15.95
15.95,15.95,15.95,15.95
20.00,19.95,20.00,19.95
19.21,19.95,19.98,18.05
19.95,19.95,19.95,19.95
16.22,16.75,16.75,16.05
17.24,16.38,17.44,16.38
16.12,16.48,16.48,16.12
16.48,16.48,16.48,16.48
17.00,17.26,17.26,17.00
18.65,18.65,18.65,18.65
20.25,20.98,20.98,20.25
20.98,20.98,20.98,20.98
17.82,17.82,17.82,17.82
17.82,17.82,17.82,17.82
17.82,17.82,17.82,17.82
20.38,20.46,20.46,20.38
20.46,20.46,20.46,20.46
19.99,19.99,19.99,19.99
19.50,18.40,19.50,18.40
18.40,18.40,18.40,18.40
19.06,18.30,19.10,18.30
18.02,17.74,18.02,17.74
17.74,17.74,17.74,17.74
19.25,19.25,19.25,19.25
19.25,19.25,19.25,19.25
19.25,19.25,19.25,19.25
19.25,19.25,19.25,19.25
19.25,19.25,19.25,19.25
19.25,19.25,19.25,19.25
19.25,19.25,19.25,19.25
19.25,19.25,19.25,19.25
19.25,19.25,19.25,19.25
18.00,18.00,18.00,17.00
19.30,19.30,19.30,19.30
17.28,19.00,19.00,17.28
19.00,19.29,19.30,18.65
19.29,19.29,19.29,19.29
18.75,19.29,19.29,18.75
19.29,19.29,19.29,19.29
19.29,19.29,19.29,19.29
19.29,19.29,19.29,19.29
19.29,19.29,19.29,19.29
18.90,18.90,18.90,18.90
19.44,19.44,19.44,19.44
19.44,19.44,19.44,19.44
19.44,19.44,19.44,19.44
19.01,19.01,19.45,19.00
18.80,18.60,18.93,18.60
18.57,18.55,18.91,18.55
18.91,19.23,19.23,18.91
19.72,19.73,19.73,19.72
19.20,19.75,19.75,18.40
19.75,19.75,19.75,19.75
19.75,19.75,19.75,19.75
18.50,19.00,19.04,17.86
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.20,19.18,19.20,19.00
19.18,19.18,19.18,19.18
19.18,19.18,19.18,19.18
19.18,19.18,19.18,19.18
19.18,19.18,19.18,19.18
19.67,19.67,19.67,19.67
19.67,19.67,19.67,19.67
19.72,19.72,19.72,19.72
19.72,19.72,19.72,19.72
19.72,19.72,19.72,19.72
19.72,19.72,19.72,19.72
19.72,19.72,19.72,19.72
19.72,19.72,19.72,19.72
19.18,19.18,19.18,19.18
19.60,19.72,19.72,19.60
19.72,19.72,19.72,19.72
19.72,19.72,19.72,19.72
19.72,19.72,19.72,19.72
17.73,18.27,18.27,17.73
18.50,19.50,19.50,18.50
19.50,19.50,19.50,19.50
19.40,18.40,19.40,18.40
18.40,18.40,18.40,18.40
18.40,18.40,18.40,18.40
18.40,18.40,18.40,18.40
18.05,18.20,18.20,17.61
19.10,18.60,19.10,18.10
18.23,18.10,18.23,18.00
18.05,18.00,18.07,18.00
18.00,18.00,18.00,18.00
18.00,18.00,18.00,18.00
18.00,18.00,18.00,18.00
18.00,18.00,18.00,18.00
18.90,18.90,18.90,18.90
18.90,18.90,18.90,18.90
18.87,19.00,19.01,18.87
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.17,19.17,19.17,19.17
19.50,19.50,19.50,19.50
19.50,19.50,19.50,19.50
19.05,19.18,19.18,19.05
19.18,19.18,19.18,19.18
19.18,19.18,19.18,19.18
19.18,19.18,19.18,19.18
19.18,19.18,19.18,19.18
19.18,19.18,19.18,19.18
19.18,19.18,19.18,19.18
19.18,19.18,19.18,19.18
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
18.00,18.00,18.00,17.96
18.00,19.00,19.13,18.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
18.82,18.50,18.82,18.20
18.00,18.00,18.00,18.00
18.00,18.00,18.00,18.00
18.00,18.00,18.00,18.00
19.35,19.35,19.35,19.35
19.41,19.41,19.41,19.41
19.41,19.41,19.41,19.41
19.41,19.41,19.41,19.41
19.41,19.41,19.41,19.41
19.29,19.29,19.29,19.29
19.29,19.29,19.29,19.29
19.29,19.29,19.29,19.29
19.29,19.29,19.29,19.29
19.29,19.29,19.29,19.29
18.75,18.75,18.75,18.75
18.75,18.70,18.75,18.70
18.70,18.70,18.70,18.70
18.65,18.20,18.65,18.20
18.50,18.50,18.50,18.50
18.50,18.50,18.50,18.50
18.50,18.50,18.50,18.50
18.50,18.50,18.50,18.50
18.50,18.50,18.50,18.50
18.25,18.25,18.25,18.25
18.25,18.25,18.25,18.25
18.25,18.25,18.25,18.25
18.25,18.25,18.25,18.25
18.25,18.25,18.25,18.25
17.40,17.40,17.40,17.40
18.71,18.92,18.99,16.90
18.92,18.92,18.92,18.92
18.92,18.92,18.92,18.92
18.92,18.92,18.92,18.92
18.92,18.92,18.92,18.92
18.92,18.92,18.92,18.92
18.92,18.92,18.92,18.92
18.92,18.92,18.92,18.92
18.92,18.92,18.92,18.92
17.25,17.25,17.25,17.25
17.25,17.25,17.25,17.25
16.94,16.88,16.94,16.88
17.02,17.00,17.02,17.00
16.80,16.58,16.80,16.58
16.65,16.75,16.99,16.65
16.75,16.75,16.75,16.75
17.00,17.00,17.00,16.98
16.65,16.65,16.65,16.65
17.66,16.66,17.66,16.66
17.54,17.00,17.54,17.00
17.56,17.03,17.62,17.02
17.72,17.07,17.72,17.07
18.20,18.07,18.20,18.07
17.44,17.40,17.44,17.40
17.38,17.03,17.38,17.03
17.03,17.03,17.03,17.03
17.72,17.08,17.72,17.08
17.72,16.92,17.72,16.92
17.08,16.60,17.08,16.60
16.55,16.16,16.55,16.00
16.16,16.16,16.16,16.16
15.20,15.20,15.20,15.20
15.20,15.20,15.20,15.20
15.20,15.20,15.20,15.20
15.01,15.00,15.01,15.00
15.00,15.00,15.00,15.00
15.00,15.00,15.00,15.00
15.00,15.00,15.00,15.00
15.00,15.00,15.00,15.00
15.00,15.00,15.00,15.00
15.00,15.00,15.00,15.00
15.00,15.00,15.00,15.00
15.87,15.87,15.87,15.87
14.76,14.76,14.76,14.76
14.76,14.76,14.76,14.76
14.76,14.76,14.76,14.76
14.76,14.76,14.76,14.76
14.76,14.76,14.76,14.76
15.00,15.00,15.00,15.00
15.50,15.50,15.50,15.50
15.50,15.50,15.50,15.50
15.50,15.50,15.50,15.50
15.50,15.50,15.50,15.50
17.00,17.00,17.00,17.00
15.00,15.00,15.00,15.00
14.50,14.50,14.50,14.50
15.41,15.50,15.50,15.41
15.00,15.20,16.30,15.00
15.20,15.20,15.20,15.20
15.20,15.20,15.20,15.20
15.50,15.50,15.50,15.50
15.50,15.50,15.50,15.50
15.50,15.50,15.50,15.50
15.50,15.50,15.50,15.50
15.88,15.88,15.88,15.88
15.88,15.88,15.88,15.88
15.88,15.88,15.88,15.88
15.88,15.88,15.88,15.88
15.88,15.88,15.88,15.88
15.88,15.88,15.88,15.88
15.88,15.88,15.88,15.88
15.88,15.97,15.97,15.88
15.95,15.95,16.00,15.95
15.95,15.95,15.95,15.95
15.95,15.95,15.95,15.95
15.95,15.95,15.95,15.95
15.21,15.25,15.31,15.21
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.50,15.50,15.50,15.50
15.50,15.50,15.50,15.50
15.50,15.50,15.50,15.50
15.50,15.50,15.50,15.50
15.50,15.25,15.50,15.25
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
16.25,16.25,16.25,16.25
16.25,16.25,16.25,16.25
16.25,16.25,16.25,16.25
16.25,16.25,16.25,16.25
16.25,16.25,16.25,16.25
16.25,16.25,16.25,16.25
15.50,15.75,15.75,15.25
15.50,15.50,15.50,15.50
15.50,15.50,15.50,15.50
15.52,15.52,15.52,15.52
15.52,15.52,15.52,15.52
15.52,15.52,15.52,15.52
15.52,15.52,15.52,15.52
15.52,15.52,15.52,15.52
15.50,15.40,15.50,15.40
15.40,15.40,15.40,15.40
15.40,15.40,15.52,15.40
15.40,15.40,15.40,15.40
15.40,15.40,15.40,15.40
15.40,15.40,15.40,15.40
15.40,15.40,15.40,15.40
15.40,15.40,15.40,15.40
15.40,15.40,15.40,15.40
15.40,15.40,15.40,15.40
15.50,15.45,15.50,15.45
15.50,15.55,15.56,15.46
15.80,15.20,15.80,15.20
15.20,15.20,15.20,15.20
15.29,15.50,15.50,15.29
15.05,15.05,15.05,15.05
15.50,15.30,15.50,15.30
15.30,15.49,15.50,15.30
15.45,15.25,15.45,15.25
15.50,15.50,15.50,15.50
15.50,15.50,15.50,15.50
15.50,15.50,15.50,15.50
15.25,15.25,15.25,15.10
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.50,15.50,15.50,15.50
15.10,15.10,15.10,15.10
15.10,15.29,15.50,15.10
15.29,15.29,15.29,15.29
16.88,16.88,16.88,16.88
16.88,16.88,16.88,16.88
17.22,18.94,18.94,17.22
18.49,18.49,18.49,18.49
18.46,18.24,18.46,18.24
18.18,18.18,18.18,18.18
18.18,18.18,18.18,18.18
18.08,18.03,18.08,18.03
18.03,18.03,18.03,18.03
18.08,18.08,18.08,18.08
18.08,18.08,18.08,18.08
18.08,18.08,18.08,18.08
18.08,18.08,18.08,18.08
18.03,18.03,18.03,18.02
18.03,18.03,18.03,18.03
18.03,18.03,18.03,18.03
18.03,18.03,18.03,18.03
18.03,18.03,18.03,18.03
18.03,18.03,18.03,18.03
18.45,18.45,18.45,18.45
18.45,18.45,18.45,18.45
17.10,18.75,18.75,17.10
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.20,18.80,18.80,17.75
18.80,18.80,18.80,18.80
18.80,18.80,18.80,18.80
18.80,18.80,18.80,18.80
18.80,18.80,18.80,18.80
18.00,18.80,18.80,18.00
18.80,18.80,18.80,18.80
18.80,18.80,18.80,18.80
18.80,18.80,18.80,18.80
18.07,18.70,18.80,17.50
18.70,18.70,18.70,18.70
18.70,18.70,18.70,18.70
18.70,18.70,18.70,18.70
17.85,17.86,17.86,17.85
17.86,17.86,17.86,17.86
17.86,17.86,17.86,17.86
17.85,17.50,17.85,17.50
17.80,17.31,17.80,17.30
17.31,17.31,17.31,17.31
16.91,17.00,17.00,16.58
17.25,17.25,17.25,17.25
17.25,17.25,17.25,17.25
17.25,17.25,17.25,17.25
17.71,17.71,17.71,17.71
17.50,17.50,17.50,17.50
17.50,17.62,18.34,17.50
17.62,17.62,17.62,17.62
17.62,17.62,17.62,17.62
18.05,18.00,18.05,18.00
18.00,18.00,18.00,18.00
17.95,17.52,17.95,17.52
17.52,17.52,17.52,17.52
17.25,17.65,17.65,17.25
17.79,17.60,17.80,17.53
17.50,17.51,17.60,17.45
17.50,17.50,17.50,17.50
17.37,17.35,17.45,17.35
17.35,17.35,17.35,17.35
17.41,17.41,17.41,17.41
17.41,17.41,17.41,17.41
17.42,17.27,17.94,17.27
17.27,17.27,17.27,17.27
17.26,17.27,18.17,17.26
17.26,17.76,18.08,17.26
17.71,17.71,17.71,17.71
17.40,17.40,17.40,17.40
17.40,17.40,17.40,17.40
17.40,17.40,17.40,17.40
17.40,17.40,17.40,17.40
17.40,17.40,17.40,17.40
17.40,17.40,17.40,17.40
17.40,17.40,17.40,17.40
17.40,17.40,17.40,17.40
17.40,17.40,17.40,17.40
17.40,17.40,17.40,17.40
17.40,17.40,17.40,17.40
17.40,17.40,17.40,17.40
17.40,17.40,17.40,17.40
17.40,17.40,17.40,17.40
17.94,17.51,17.94,17.35
17.89,17.80,17.89,17.80
17.50,18.00,18.00,17.50
18.00,18.00,18.00,18.00
17.76,17.96,17.96,17.76
17.50,17.96,17.96,17.50
17.96,17.96,17.96,17.96
17.96,17.96,17.96,17.96
17.96,17.96,17.96,17.96
17.96,17.96,17.96,17.96
17.95,17.95,17.95,17.95
17.93,17.93,17.93,17.93
17.93,17.93,17.93,17.93
17.93,17.93,17.93,17.93
17.94,17.94,17.94,17.94
17.95,17.99,18.00,17.75
18.00,18.25,18.25,17.99
18.49,18.49,18.49,18.49
18.49,18.39,18.99,18.39
18.39,18.39,18.39,18.39
18.39,18.39,18.39,18.39
18.39,18.39,18.39,18.39
18.68,18.50,18.68,18.50
17.55,17.98,18.30,17.50
18.87,18.40,18.87,18.40
18.40,18.40,18.40,18.40
17.89,17.85,17.89,17.85
18.80,18.80,18.80,18.80
18.80,18.80,18.80,18.80
18.80,18.80,18.80,18.80
18.80,18.80,18.80,18.80
18.80,18.80,18.80,18.80
18.80,18.80,18.80,18.80
18.80,18.80,18.80,18.80
18.80,18.80,18.80,18.80
18.80,18.80,18.80,18.80
18.80,18.80,18.80,18.80
18.80,18.80,18.80,18.80
18.80,18.80,18.80,18.80
18.78,18.78,18.78,18.78
18.78,18.78,18.78,18.78
18.65,19.00,19.00,18.19
19.00,18.99,19.00,18.99
19.14,18.98,19.14,18.98
18.79,18.81,18.98,18.65
18.86,18.80,18.86,18.80
18.80,18.80,18.99,18.79
19.04,19.45,19.45,19.00
19.44,19.49,19.49,19.26
19.15,19.99,20.00,19.00
19.50,20.00,20.00,19.50
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
19.99,20.00,20.00,19.85
20.01,20.00,20.01,19.55
19.52,19.80,20.00,19.52
19.51,20.00,20.00,19.51
20.00,20.00,20.00,20.00
19.95,19.95,20.00,19.55
20.00,20.85,20.85,19.54
20.45,20.61,20.84,19.96
20.43,20.95,20.97,20.42
20.95,20.95,20.95,20.95
20.95,20.95,20.95,20.95
20.40,20.91,20.91,20.40
20.91,20.91,20.91,20.91
20.91,20.91,20.91,20.91
20.90,20.90,20.90,20.90
20.90,20.90,20.90,20.90
20.90,20.90,20.90,20.75
20.83,21.00,21.00,20.79
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
21.00,21.99,21.99,21.00
21.99,21.99,21.99,21.99
22.50,22.50,22.50,22.50
22.50,22.50,22.50,22.50
21.74,23.00,23.00,21.74
22.30,22.96,22.96,21.40
23.00,23.00,23.00,23.00
21.50,23.00,23.00,21.50
22.00,22.97,22.97,22.00
22.97,22.97,22.97,22.97
22.97,22.97,22.97,22.97
22.97,22.97,22.97,22.97
22.97,22.97,22.97,22.97
22.97,22.97,22.97,22.97
22.97,22.97,22.97,22.97
22.97,22.97,22.97,22.97
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
