ICCC,ImmuCell Corporation - Common Stock,NASDAQ
3.65,3.67,3.67,3.65
3.67,3.67,3.67,3.67
3.71,3.71,3.71,3.71
3.65,3.83,3.83,3.65
3.81,3.83,3.85,3.81
3.84,3.84,3.85,3.84
3.81,3.76,3.85,3.76
3.77,3.90,3.90,3.76
3.76,3.76,3.76,3.76
3.76,3.76,3.76,3.76
3.75,3.77,3.77,3.75
3.77,3.77,3.77,3.77
3.87,3.87,3.87,3.87
3.85,3.86,3.90,3.65
3.90,3.90,3.90,3.90
3.70,3.80,3.85,3.62
3.76,3.75,3.76,3.75
3.64,3.61,3.66,3.60
3.80,3.90,3.90,3.76
3.65,3.48,3.65,3.19
3.62,3.45,3.62,3.33
3.47,3.55,3.63,3.47
3.62,3.45,3.62,3.45
3.40,3.41,3.54,3.40
3.54,3.35,3.54,3.35
3.35,3.35,3.35,3.35
3.46,3.46,3.46,3.46
3.33,3.33,3.33,3.33
3.37,3.34,3.47,3.34
3.33,3.28,3.34,3.26
3.29,3.29,3.29,3.29
3.34,3.35,3.35,3.34
3.32,3.35,3.38,3.32
3.36,3.40,3.40,3.36
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.55,3.55,3.55,3.55
3.55,3.58,3.58,3.55
3.60,3.70,3.70,3.60
3.70,3.65,3.70,3.65
3.70,3.76,3.76,3.68
3.76,3.68,4.50,3.68
3.77,4.30,4.30,3.68
4.26,4.10,4.26,4.10
4.16,4.16,4.16,4.16
3.81,4.19,4.19,3.81
4.16,4.16,4.16,4.16
3.91,3.89,3.92,3.89
3.89,3.89,4.17,3.89
3.93,4.10,4.18,3.93
4.10,4.10,4.10,4.10
4.10,4.21,4.25,4.10
4.25,4.25,4.25,4.20
4.22,4.35,4.35,4.22
4.25,3.90,4.25,3.90
4.08,4.31,4.37,3.98
4.30,4.11,4.30,4.10
4.15,4.40,4.48,4.12
4.47,4.36,4.70,4.36
4.36,4.36,4.36,4.36
4.40,4.49,4.66,4.22
4.30,4.39,4.39,4.30
4.48,4.35,4.48,4.35
4.58,4.58,4.58,4.58
4.60,4.70,4.70,4.60
4.75,4.94,5.10,4.75
4.95,4.42,4.95,4.42
4.44,4.89,4.89,4.44
4.90,4.65,4.90,4.60
4.65,4.65,4.65,4.65
4.60,4.73,4.75,4.60
4.73,4.73,4.73,4.73
4.70,4.52,4.70,4.52
4.52,4.50,4.53,4.50
4.50,4.40,4.50,4.40
4.31,4.35,4.56,4.31
4.41,4.37,4.41,4.35
4.33,4.33,4.33,4.33
4.40,4.39,4.55,4.35
4.39,4.39,4.39,4.39
4.40,4.55,4.65,4.40
4.55,4.55,4.55,4.55
4.55,4.55,4.55,4.48
4.55,4.72,4.72,4.55
4.56,4.60,4.66,4.56
4.74,4.84,4.84,4.74
4.67,4.69,4.69,4.67
4.69,4.69,4.69,4.69
4.69,4.69,4.69,4.69
4.70,4.55,4.70,4.55
4.70,4.53,4.70,4.53
4.51,4.53,4.55,4.50
4.61,4.56,4.61,4.56
4.58,4.45,4.58,4.45
4.50,4.31,4.50,4.30
4.34,4.46,4.46,4.34
4.40,4.25,4.40,4.25
4.30,4.33,4.50,4.29
4.45,4.31,4.45,4.31
4.38,4.31,4.38,4.31
4.31,4.31,4.31,4.31
4.32,4.20,4.32,4.20
4.23,4.17,4.23,4.17
4.11,4.30,4.35,4.01
4.30,4.30,4.30,4.30
4.15,4.25,4.27,4.12
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.17,4.08,4.21,4.05
4.18,4.20,4.20,4.15
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.15,4.08,4.30,4.08
4.16,4.35,4.35,4.16
4.19,4.11,4.19,4.11
4.10,4.13,4.19,4.10
4.13,4.12,4.13,4.12
4.35,4.30,4.86,4.30
4.37,4.16,4.37,4.16
4.10,4.15,4.38,4.09
4.23,4.25,4.45,4.23
4.12,4.12,4.12,4.12
4.20,4.22,4.46,4.20
4.17,4.15,4.21,4.15
4.20,4.15,4.20,4.15
4.25,4.07,4.25,4.07
4.05,4.24,4.24,4.05
4.15,4.19,4.20,4.15
4.19,4.19,4.19,4.19
4.19,4.19,4.19,4.19
4.15,4.10,4.15,4.10
4.15,4.15,4.15,4.05
4.06,4.27,4.27,4.06
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.06,4.16,4.25,4.06
4.16,4.11,4.22,4.11
4.19,4.27,4.27,4.19
4.21,4.22,4.22,4.20
4.10,4.13,4.22,4.09
4.20,4.08,4.38,4.06
4.12,4.09,4.23,4.09
4.25,4.33,4.38,4.25
4.39,4.40,4.40,4.39
4.10,4.10,4.10,4.10
4.28,4.28,4.28,4.28
4.26,4.25,4.26,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.40,4.15,4.40,4.15
4.39,4.17,4.40,4.17
4.11,4.11,4.11,4.11
4.16,4.40,4.40,4.16
4.26,4.29,4.55,4.11
4.21,4.21,4.21,4.21
4.21,4.21,4.21,4.21
4.21,4.21,4.21,4.21
4.21,4.21,4.21,4.21
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.16,4.14,4.26,4.14
4.12,4.12,4.12,4.12
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.58,4.58,4.25
4.62,4.35,4.62,4.35
4.29,4.24,4.29,4.20
4.49,4.27,4.62,4.27
4.27,4.27,4.27,4.27
4.27,4.27,4.27,4.27
4.27,4.27,4.27,4.27
4.26,4.46,4.95,4.26
4.20,4.55,4.94,4.20
4.55,4.64,4.91,4.33
4.64,4.64,4.64,4.64
4.64,4.64,4.64,4.64
4.84,4.83,4.84,4.83
4.71,4.77,4.84,4.71
4.77,4.77,4.77,4.77
4.62,4.65,4.65,4.62
4.62,4.62,4.62,4.62
4.55,4.55,4.55,4.55
4.84,4.53,4.84,4.53
4.53,4.53,4.53,4.53
4.65,4.60,4.65,4.60
4.60,4.60,4.60,4.60
4.60,4.60,4.60,4.60
4.55,4.55,4.55,4.55
4.55,4.55,4.55,4.55
4.53,4.53,4.53,4.53
4.53,4.53,4.53,4.53
4.53,4.53,4.53,4.53
4.60,4.80,4.80,4.60
4.80,4.80,4.80,4.80
4.53,4.51,4.53,4.51
4.51,4.51,4.51,4.51
4.50,4.50,4.53,4.49
4.41,4.44,4.44,4.41
4.44,4.44,4.44,4.44
4.48,4.41,4.48,4.41
4.65,4.44,4.65,4.40
4.46,4.55,4.55,4.30
4.55,4.58,4.58,4.55
4.55,4.54,4.58,4.54
4.43,4.45,4.45,4.40
4.45,4.55,4.55,4.45
4.36,4.46,4.51,4.36
4.48,4.42,4.55,4.36
4.42,4.42,4.42,4.42
4.42,4.42,4.42,4.42
4.42,4.42,4.42,4.42
4.35,4.35,4.38,4.35
4.40,4.25,4.55,4.13
4.20,4.10,4.20,4.05
4.14,4.04,4.14,4.04
4.16,3.94,4.16,3.81
3.90,3.77,3.90,3.77
3.74,3.78,3.78,3.54
3.90,3.51,3.90,3.51
3.53,3.52,3.53,3.52
3.62,3.45,3.65,3.45
3.44,3.44,3.44,3.44
3.69,3.66,3.69,3.66
3.30,3.50,3.50,3.30
3.55,3.95,3.95,3.30
3.90,3.63,4.00,3.60
3.80,3.98,3.98,3.80
3.80,3.85,3.85,3.80
4.00,4.14,4.14,3.98
4.14,4.14,4.14,4.14
3.96,4.30,4.40,3.94
4.30,4.40,4.40,4.14
4.40,4.40,4.40,4.39
4.20,4.10,4.20,4.10
4.32,4.31,4.32,4.31
4.32,4.26,4.32,3.87
4.00,4.25,4.30,3.92
4.09,4.14,4.20,4.04
4.14,4.14,4.14,4.14
4.14,4.14,4.14,4.14
4.30,4.01,4.30,4.01
4.01,4.01,4.01,4.01
4.11,4.10,4.12,4.10
4.15,4.06,4.30,4.03
4.37,4.74,4.74,4.01
4.75,4.80,5.30,4.68
4.98,4.41,5.00,4.41
4.41,4.41,4.41,4.41
4.51,4.51,4.51,4.51
4.41,4.85,5.16,4.41
4.65,4.65,4.65,4.65
4.51,4.52,4.52,4.51
4.52,4.52,4.52,4.52
4.35,4.36,4.52,4.35
4.46,4.46,4.46,4.46
4.30,4.40,4.42,4.21
4.23,4.26,4.26,4.23
4.28,4.65,4.83,4.28
4.43,4.43,4.43,4.43
4.74,4.58,4.75,4.50
4.43,4.67,4.72,4.41
4.77,4.72,4.77,4.51
4.46,4.73,4.81,4.45
4.81,4.82,4.85,4.50
4.83,4.80,4.83,4.80
4.65,4.83,4.83,4.60
4.43,4.55,4.65,4.43
4.57,4.55,4.77,4.40
4.50,4.65,4.84,4.50
4.86,4.52,4.86,4.52
4.54,4.60,4.85,4.54
4.54,4.60,4.80,4.54
4.54,4.62,4.62,4.54
4.61,4.80,4.80,4.61
4.62,4.62,4.62,4.62
4.62,4.62,4.62,4.62
4.86,4.79,4.86,4.79
4.64,4.80,4.80,4.62
4.64,4.64,4.64,4.64
4.86,4.69,4.86,4.60
4.72,4.72,4.72,4.72
4.60,4.60,4.60,4.60
4.56,4.54,4.56,4.54
4.52,4.59,4.75,4.17
4.47,4.46,4.47,4.46
4.46,4.46,4.82,4.46
4.50,4.50,4.50,4.50
4.38,4.67,4.80,4.38
4.86,4.61,4.86,4.50
4.52,4.52,4.52,4.52
4.50,4.56,4.75,4.41
4.43,4.58,4.74,4.43
4.75,4.55,4.75,4.55
4.65,4.75,4.75,4.56
4.73,4.70,4.75,4.56
4.70,4.70,4.70,4.70
4.57,4.57,4.57,4.57
4.57,4.57,4.57,4.57
4.57,4.44,4.57,4.36
4.53,4.51,4.78,4.46
4.43,4.39,4.43,4.33
4.47,4.39,4.47,4.39
4.47,4.54,4.54,4.39
4.44,4.43,4.58,4.39
4.41,4.71,4.71,4.39
4.44,4.45,4.75,4.44
4.72,4.72,4.73,4.72
4.72,4.72,4.72,4.72
4.49,4.45,4.49,4.45
4.49,4.42,4.50,4.42
4.42,4.49,4.80,4.42
4.72,5.05,5.05,4.57
5.09,5.35,5.35,5.08
5.40,5.24,5.53,5.11
5.49,5.34,5.51,5.24
5.40,5.45,5.46,5.15
5.46,5.30,5.68,5.30
5.37,4.91,5.37,4.82
4.83,4.93,5.00,4.83
4.93,4.97,4.97,4.93
4.96,4.81,4.97,4.81
4.81,4.70,4.81,4.70
4.78,4.78,4.78,4.78
4.63,4.70,4.72,4.63
4.60,4.42,4.60,4.42
4.32,4.29,4.52,4.29
4.18,4.13,4.18,4.13
4.17,3.96,4.17,3.96
4.07,4.05,4.09,4.05
4.15,4.34,4.50,4.15
4.45,4.45,4.90,4.45
4.38,4.85,4.85,4.38
4.73,4.73,4.81,4.65
4.80,4.80,4.80,4.80
5.00,4.87,5.00,4.81
4.99,4.82,4.99,4.55
4.72,4.59,4.74,4.55
4.58,4.60,4.80,4.58
4.65,4.63,4.75,4.63
4.63,4.63,4.63,4.63
4.63,4.63,4.63,4.63
4.90,4.90,4.90,4.90
4.93,4.93,4.93,4.93
4.83,4.97,4.97,4.82
4.97,4.97,4.97,4.97
4.59,4.59,4.59,4.59
4.59,4.59,4.59,4.59
4.59,4.59,4.59,4.59
4.75,5.00,5.00,4.72
4.66,4.66,4.66,4.66
4.72,4.77,4.77,4.68
5.00,4.76,5.00,4.71
4.80,4.80,4.80,4.80
5.29,5.03,5.29,4.98
5.09,5.10,5.10,5.06
5.09,4.73,5.09,4.73
5.02,4.95,5.02,4.85
4.66,4.66,4.66,4.66
4.73,4.80,4.80,4.71
5.03,4.85,5.03,4.68
4.80,4.90,4.91,4.74
4.89,4.89,4.89,4.89
4.76,4.78,4.83,4.69
4.78,4.78,4.78,4.78
4.89,4.83,4.89,4.83
4.87,4.82,4.87,4.81
4.86,4.70,4.86,4.70
4.66,4.72,4.72,4.63
4.64,4.65,4.73,4.64
4.72,4.64,4.78,4.63
4.74,5.37,5.44,4.67
5.18,4.93,5.27,4.73
4.82,5.07,5.12,4.77
4.88,5.04,5.04,4.76
5.04,5.04,5.04,5.04
5.04,4.71,5.04,4.71
4.99,5.01,5.01,4.99
4.80,5.00,5.05,4.77
5.08,5.08,5.08,5.08
5.07,5.00,5.07,5.00
4.82,4.82,4.82,4.82
4.86,4.91,5.07,4.86
5.09,4.95,5.35,4.95
4.90,4.86,5.06,4.86
5.30,5.12,5.30,5.05
5.00,5.20,5.40,4.99
5.20,5.52,5.52,5.20
5.20,5.13,5.20,5.13
5.01,5.02,5.09,5.01
5.01,5.08,5.20,5.01
5.18,5.28,5.43,5.18
5.12,5.11,5.12,5.11
5.09,5.09,5.20,5.08
5.10,5.10,5.18,5.08
5.15,5.38,5.40,5.15
5.40,5.75,5.75,5.36
5.97,6.44,6.49,5.96
6.78,6.50,6.78,6.42
6.55,6.50,6.62,6.44
6.25,6.55,6.86,5.71
6.56,6.55,6.56,6.55
6.21,6.00,6.21,5.76
6.01,6.42,6.49,6.01
6.08,6.02,6.34,6.00
6.06,5.99,6.06,5.88
5.82,5.97,5.97,5.81
6.00,6.10,6.10,6.00
6.01,6.02,6.02,6.01
6.35,6.55,6.92,6.35
6.92,6.60,6.92,6.60
6.62,6.74,6.81,6.61
6.60,6.58,6.75,6.53
6.58,6.85,7.22,6.58
6.80,6.29,6.80,6.12
6.00,6.35,6.75,5.71
6.13,6.35,6.66,6.13
6.70,6.70,6.70,6.15
6.70,6.70,6.70,6.70
6.55,6.68,6.68,6.55
6.59,7.01,7.05,6.39
7.18,7.00,7.18,6.82
6.90,6.90,6.90,6.90
6.60,6.65,6.65,6.57
6.65,7.00,7.07,6.65
6.76,6.88,7.15,6.70
6.96,7.00,7.00,6.96
7.05,7.05,7.05,7.05
7.10,7.05,7.20,7.05
7.06,6.79,7.06,6.79
6.85,6.96,6.97,6.85
7.20,6.80,7.20,6.80
6.80,6.80,6.80,6.80
6.90,6.85,7.11,6.85
6.97,6.55,7.05,6.55
6.55,6.79,6.79,6.55
6.70,6.45,6.70,6.45
6.58,6.60,6.60,6.58
6.60,6.52,6.62,6.52
6.44,6.44,6.44,6.44
6.44,6.44,6.44,6.44
6.09,6.05,6.09,6.05
6.07,6.96,6.96,5.97
6.96,6.87,6.96,6.31
6.21,6.75,6.75,6.21
6.55,6.29,6.57,6.29
6.30,6.30,6.30,6.30
6.55,6.12,6.55,6.10
6.95,6.55,6.95,6.33
6.20,6.32,6.55,6.20
6.30,6.30,6.30,6.30
6.02,5.99,6.23,5.90
6.00,6.07,6.08,6.00
5.99,5.98,5.99,5.98
6.11,6.00,6.11,5.94
6.10,6.19,6.52,6.10
5.85,6.18,6.30,5.85
6.08,6.05,6.08,5.90
6.03,6.05,6.11,5.97
6.13,6.13,6.13,6.12
6.22,6.32,6.32,6.11
6.46,6.25,6.55,6.18
6.16,6.31,6.38,6.11
6.12,6.29,6.48,6.12
6.13,6.12,6.13,6.10
6.15,6.55,6.99,6.15
6.49,6.37,6.58,6.37
6.44,6.51,6.66,6.40
6.46,6.36,6.60,6.36
6.40,6.30,6.45,6.25
6.26,5.80,6.29,5.62
5.90,5.72,6.01,5.72
5.69,5.68,5.69,5.60
5.78,5.90,5.96,5.50
5.80,5.65,5.81,5.53
6.70,7.12,8.05,6.70
7.55,7.32,7.55,7.20
7.42,7.37,7.42,6.71
7.35,8.03,8.20,7.35
8.20,8.49,8.49,8.08
8.49,8.13,8.69,8.12
7.96,7.23,7.96,7.23
7.15,7.33,7.39,7.15
7.04,7.12,7.16,6.72
6.98,7.20,7.30,6.90
7.20,7.30,7.30,6.98
7.19,7.30,7.30,7.19
7.30,6.96,7.30,6.77
7.00,7.24,7.24,6.96
7.23,7.28,7.28,7.04
7.29,7.15,7.53,7.15
7.15,7.22,7.52,7.15
7.49,7.45,7.49,7.22
7.45,7.35,7.49,7.25
7.33,7.30,7.49,7.30
7.34,7.30,7.34,7.30
7.40,7.49,7.49,7.40
7.40,7.49,7.50,7.40
7.47,7.40,7.48,7.38
7.18,7.22,7.80,7.18
7.40,7.46,7.82,7.17
7.72,7.62,7.72,7.59
7.70,7.87,7.87,7.66
7.87,7.88,7.88,7.75
7.88,7.85,7.95,7.61
7.60,7.60,7.60,7.60
7.59,7.79,7.93,7.59
7.94,7.63,7.94,7.59
7.90,7.85,8.00,7.71
8.01,7.87,8.01,7.60
7.97,7.93,7.97,7.93
7.93,7.95,7.97,7.93
7.80,7.83,7.83,7.42
8.25,8.20,8.99,7.98
8.48,8.56,8.82,8.25
8.72,9.07,9.21,8.72
9.19,9.01,9.42,9.00
9.21,8.36,9.21,8.35
8.74,8.74,8.85,8.60
8.84,8.60,8.89,8.55
8.75,8.89,8.94,8.48
8.89,8.64,8.89,8.50
8.65,8.69,8.69,8.28
8.73,8.84,8.84,8.73
8.40,8.87,8.88,8.40
8.67,8.50,8.83,8.37
8.50,8.83,8.86,8.45
8.65,9.01,9.09,8.60
9.02,10.60,10.74,9.02
10.55,11.05,11.19,10.30
11.10,11.00,11.40,10.99
11.28,10.17,11.28,10.00
10.23,10.07,11.06,10.02
10.79,10.49,10.79,10.08
11.13,9.83,11.13,9.76
9.75,9.76,10.48,9.64
9.80,10.27,10.47,9.80
10.30,10.00,10.50,9.98
10.05,10.16,10.49,9.85
10.30,10.27,10.92,10.12
10.62,9.31,10.62,8.51
9.41,9.20,9.41,8.76
9.18,8.39,9.18,8.39
8.59,8.20,8.95,7.82
8.40,8.32,8.89,8.10
8.25,8.05,8.34,8.03
7.80,7.89,7.96,7.50
8.00,7.85,8.00,7.50
7.85,7.54,7.98,7.38
7.51,7.40,7.54,7.33
7.38,7.21,7.38,7.17
7.20,7.26,7.54,7.19
7.16,6.71,7.16,6.55
6.94,6.81,6.94,6.27
6.82,7.03,7.18,6.69
6.70,7.01,7.11,6.63
7.09,6.99,7.22,6.82
6.88,7.16,7.19,6.60
7.00,7.06,7.10,7.00
7.00,6.94,7.20,6.91
6.93,6.74,7.17,6.60
6.59,6.59,6.89,6.52
7.10,6.53,7.10,6.53
6.79,6.72,6.79,6.61
6.87,6.95,6.95,6.57
6.65,6.72,6.92,6.65
6.56,6.52,6.69,6.52
6.47,6.17,6.55,6.01
6.25,6.17,6.45,6.08
6.42,6.27,6.50,6.25
6.26,6.16,6.49,5.96
6.03,6.15,6.23,6.00
6.27,5.95,6.45,5.95
6.25,6.06,6.32,6.03
6.41,6.13,6.50,6.13
6.52,6.40,6.52,6.37
6.35,6.30,6.59,6.21
6.39,6.40,6.59,6.39
6.35,6.32,6.65,6.30
6.35,6.38,6.49,6.35
6.55,6.38,6.64,6.38
6.35,6.50,6.62,6.35
6.45,6.43,6.46,6.43
6.45,6.63,6.64,6.44
6.63,6.65,6.65,6.60
6.41,6.80,6.89,6.41
6.98,6.80,6.98,6.77
6.81,6.78,6.87,6.67
6.70,6.80,6.95,6.50
7.04,6.88,7.30,6.80
6.93,7.40,7.75,6.93
7.12,7.10,7.23,7.10
7.06,7.01,7.10,7.00
7.20,7.23,7.23,7.00
6.90,6.90,6.90,6.90
6.97,6.80,7.04,6.69
6.55,6.53,6.96,6.30
6.62,6.97,6.98,6.62
6.85,6.73,6.85,6.73
6.95,6.75,6.95,6.60
6.79,6.67,6.93,6.51
6.45,6.50,6.73,6.42
6.59,6.90,6.99,6.59
6.72,6.75,6.89,6.61
7.50,7.40,7.80,7.35
7.50,7.50,7.63,7.40
7.67,7.41,7.68,7.41
7.70,7.41,7.73,7.41
7.43,7.50,7.65,7.41
7.50,7.50,7.50,7.50
7.40,7.42,7.60,7.40
7.51,7.47,7.51,7.40
7.47,7.47,7.60,7.43
7.59,7.46,7.59,7.46
7.46,7.60,7.60,7.36
7.58,7.46,7.58,7.46
7.46,7.38,7.46,7.38
7.38,7.38,7.38,7.38
7.40,7.44,7.56,7.38
7.48,7.38,7.56,7.38
7.35,7.45,7.71,7.35
7.59,7.38,7.59,7.38
7.58,7.44,7.59,7.30
7.44,7.36,7.44,7.36
7.38,7.32,7.38,7.32
7.38,7.34,7.54,7.32
7.54,7.54,7.54,7.54
7.53,7.54,7.54,7.35
7.43,7.54,7.54,7.43
7.34,7.34,7.41,7.33
7.41,7.60,7.60,7.38
7.59,7.55,7.60,7.46
7.55,7.55,7.55,7.55
7.46,7.44,7.46,7.44
7.59,7.33,7.59,7.33
7.60,7.54,7.60,7.53
7.54,7.54,7.54,7.54
7.43,7.43,7.43,7.43
7.44,7.44,7.53,7.44
7.75,8.08,8.29,7.54
8.10,7.83,8.10,7.77
8.01,7.89,8.03,7.82
7.62,7.79,7.93,7.60
7.88,7.88,7.88,7.88
7.71,7.74,7.88,7.70
7.85,7.80,7.85,7.60
7.60,7.78,7.79,7.50
7.80,7.51,7.80,7.51
7.66,7.21,7.66,6.95
7.51,7.62,7.70,7.35
7.77,7.49,7.77,7.24
7.49,7.46,7.65,7.46
7.24,7.52,7.52,7.24
7.52,7.66,7.66,7.52
7.76,7.74,8.10,7.58
5.95,5.87,6.24,5.60
7.09,6.31,7.09,6.01
6.25,6.15,6.46,6.07
6.64,6.35,6.94,6.13
6.50,6.20,6.50,6.16
6.37,6.17,6.98,6.09
6.17,6.00,6.17,6.00
6.15,6.30,6.30,6.15
6.31,6.22,6.31,6.06
6.00,6.05,6.30,5.80
5.94,5.90,6.00,5.85
6.01,6.20,6.25,5.95
6.25,6.19,6.25,6.01
6.16,6.10,6.22,6.05
6.12,6.06,6.16,6.05
6.06,6.08,6.20,6.05
6.11,6.00,6.13,6.00
6.00,5.86,6.03,5.85
6.00,5.97,6.00,5.80
5.92,5.88,5.95,5.80
5.85,5.95,5.99,5.85
5.95,6.00,6.00,5.95
6.00,6.00,6.00,5.92
6.10,5.98,6.20,5.98
6.14,6.19,6.25,6.14
6.24,6.10,6.25,6.06
6.06,6.06,6.10,6.06
6.08,6.11,6.20,6.06
6.10,6.24,6.24,6.10
6.09,6.32,6.34,6.09
6.21,6.29,6.40,6.11
6.20,6.31,6.47,6.20
6.38,6.49,6.50,6.31
6.50,6.67,6.81,6.11
6.75,6.91,6.99,6.74
6.70,6.53,6.70,6.35
6.50,6.50,6.60,6.50
6.51,6.53,6.64,6.51
6.50,6.53,6.71,6.50
6.63,6.55,6.63,6.55
6.84,6.86,6.95,6.80
6.99,6.95,6.99,6.89
6.89,6.85,6.95,6.79
6.74,6.55,6.74,6.55
6.70,6.70,6.70,6.70
6.90,6.90,6.93,6.90
6.75,6.75,6.75,6.75
6.95,6.71,6.95,6.71
6.62,6.50,6.62,6.50
6.73,6.70,6.73,6.70
6.51,6.50,6.64,6.50
6.88,6.55,6.98,6.55
6.73,6.61,6.87,6.57
6.75,6.62,6.91,6.62
6.63,6.72,6.79,6.63
6.80,6.73,6.80,6.64
6.72,6.72,6.72,6.60
6.77,6.75,6.80,6.62
6.79,6.74,6.80,6.68
6.80,6.73,6.80,6.56
6.62,6.85,6.92,6.62
6.98,6.96,7.00,6.78
6.95,6.98,6.98,6.78
6.99,6.76,6.99,6.70
6.86,6.66,6.86,6.65
6.66,6.55,6.66,6.52
6.55,6.13,6.84,6.13
6.20,6.06,6.28,5.62
6.12,6.49,6.49,5.93
6.47,6.93,6.96,6.47
6.95,6.79,6.95,6.73
6.95,6.71,6.95,6.70
6.40,6.15,6.91,6.01
6.22,6.22,6.23,6.15
6.24,6.41,6.47,6.24
6.50,6.70,6.80,6.50
6.80,7.10,7.38,6.80
7.16,6.76,7.21,6.59
6.91,6.91,6.91,6.91
6.71,6.67,6.96,6.60
6.70,6.82,6.93,6.70
6.92,6.76,6.92,6.70
6.92,6.88,6.92,6.88
6.81,6.78,6.90,6.70
6.88,6.77,6.93,6.75
6.65,6.61,6.65,6.46
6.41,6.41,6.41,6.41
6.49,6.83,6.84,6.49
6.83,6.75,6.83,6.67
6.75,6.72,6.75,6.72
6.72,6.80,6.82,6.59
6.81,6.81,6.81,6.62
6.75,6.92,6.92,6.75
6.86,6.80,6.90,6.63
6.86,6.93,6.96,6.86
6.98,6.96,6.98,6.87
6.84,6.83,6.84,6.79
6.65,6.67,6.83,6.65
6.65,7.04,7.05,6.65
7.02,7.02,7.02,7.02
7.06,7.00,7.06,7.00
7.10,7.10,7.23,7.02
6.96,7.18,7.18,6.92
7.15,7.23,7.23,6.98
7.05,7.09,7.09,7.05
7.20,7.22,7.24,7.16
7.11,6.90,7.23,6.90
6.95,6.60,6.97,6.60
6.60,6.66,6.66,6.55
6.60,6.59,6.62,6.57
6.55,6.47,6.58,6.47
6.53,6.75,6.79,6.46
7.13,6.90,7.16,6.81
7.06,7.00,7.06,6.95
6.97,6.84,7.00,6.71
6.83,6.76,6.90,6.76
6.76,6.85,6.85,6.76
6.96,6.89,7.00,6.86
6.92,6.94,6.96,6.92
6.97,6.97,6.97,6.97
6.87,6.72,6.88,6.65
6.75,6.80,6.80,6.75
6.76,6.88,6.88,6.76
6.93,6.78,7.02,6.78
6.90,7.04,7.06,6.90
6.96,6.86,6.99,6.86
7.06,7.02,7.06,7.02
7.00,6.94,7.00,6.90
7.03,7.06,7.06,6.99
6.96,7.20,7.25,6.96
7.21,7.27,7.32,7.21
7.32,7.65,7.74,7.32
7.75,7.83,7.99,7.75
7.94,7.99,8.00,7.74
7.99,7.95,8.00,7.95
8.00,8.00,8.14,7.96
7.47,7.54,7.60,7.10
7.46,7.40,7.63,7.30
7.32,7.33,7.37,7.24
7.46,7.31,7.46,7.30
7.30,7.25,7.30,7.15
7.23,7.21,7.23,7.21
7.17,7.20,7.30,7.10
7.31,7.25,7.31,7.25
7.27,7.20,7.30,7.20
7.32,7.29,7.32,7.20
7.27,7.27,7.27,7.27
7.29,7.18,7.31,7.17
7.23,7.15,7.27,7.15
7.16,7.09,7.19,7.09
7.16,7.28,7.28,7.15
7.24,7.26,7.26,7.20
7.20,7.07,7.24,7.07
7.23,7.12,7.32,7.10
7.16,7.31,7.31,7.11
7.28,7.29,7.36,7.25
7.22,7.18,7.28,7.13
7.19,7.25,7.40,7.19
7.12,7.30,7.44,7.12
7.38,7.30,7.46,7.23
7.29,7.50,7.50,7.26
7.48,7.83,7.90,7.45
7.93,7.90,8.10,7.60
7.90,8.12,8.12,7.78
7.99,8.15,8.16,7.85
8.12,8.12,8.22,7.48
8.19,8.21,8.22,7.99
8.13,8.11,8.24,8.11
8.07,7.98,8.21,7.95
8.07,7.93,8.07,7.93
7.93,7.73,7.97,7.73
7.74,7.66,7.99,7.66
7.67,7.74,7.74,7.52
7.74,7.65,7.74,7.65
7.65,7.52,7.75,7.52
7.68,7.52,7.73,7.52
7.53,7.55,7.76,7.53
7.79,7.80,7.80,7.76
7.79,7.91,7.91,7.78
7.96,7.96,7.96,7.96
7.78,7.78,7.78,7.78
7.78,7.78,7.78,7.78
7.00,6.65,7.01,5.76
6.73,6.25,6.73,6.06
6.20,6.13,6.33,5.91
6.23,6.00,6.23,5.90
5.81,5.84,6.00,5.81
5.97,5.74,5.97,5.50
5.83,5.85,6.09,5.82
6.02,5.63,6.02,5.60
5.80,5.63,5.86,5.60
5.63,5.59,5.65,5.59
5.55,5.55,5.60,5.29
5.60,5.16,5.66,5.16
5.25,5.04,5.25,5.01
5.10,5.14,5.80,5.10
5.16,5.07,5.20,4.99
5.13,5.11,5.28,5.05
5.12,5.31,5.49,5.05
5.11,5.20,5.82,5.10
5.10,5.16,5.39,5.02
5.21,5.06,5.49,5.00
5.11,5.08,5.24,5.08
5.11,4.90,5.11,4.76
5.09,5.06,5.09,4.98
5.01,5.20,5.32,5.01
5.23,5.45,5.68,5.23
5.65,5.45,5.77,5.43
5.45,5.66,5.66,5.45
5.66,5.35,5.66,5.35
5.45,5.65,5.68,5.45
5.57,5.50,5.68,5.28
5.38,5.36,5.70,5.34
5.48,6.22,6.49,5.34
6.06,6.30,6.49,5.75
6.30,6.30,6.46,5.83
