AVB,AvalonBay Communities,NASDAQ
128.64,131.69,132.79,128.64
130.43,133.54,136.88,128.67
134.91,135.44,136.44,133.55
135.85,135.20,137.55,134.94
136.36,136.47,137.38,135.80
136.11,134.91,136.92,134.83
134.81,135.35,137.46,134.81
135.20,136.95,137.44,135.20
136.41,135.73,136.80,134.30
135.73,135.01,136.13,132.08
135.11,134.42,136.35,134.14
135.07,137.31,137.93,134.54
137.29,137.50,137.59,135.68
138.67,140.38,141.03,138.67
140.99,140.45,141.16,139.67
139.76,139.67,140.74,139.18
139.71,140.33,141.53,139.65
140.47,140.59,141.31,139.38
141.08,141.04,141.71,140.06
140.96,140.36,141.39,139.51
140.47,140.77,141.23,140.03
141.13,140.33,141.28,139.88
140.19,138.09,140.61,137.04
137.57,137.94,138.83,135.58
137.39,138.98,139.07,136.84
138.41,137.64,138.76,137.17
138.66,137.25,139.06,136.63
138.16,135.34,138.34,133.84
135.88,134.91,136.47,134.55
134.91,133.95,136.23,133.79
132.11,133.18,134.07,132.11
133.19,133.12,134.46,132.39
132.51,132.22,133.14,131.67
132.74,132.03,132.98,131.22
132.10,133.12,133.88,131.62
132.97,131.77,132.97,130.54
131.91,129.71,131.91,129.22
129.84,128.55,130.06,128.39
125.59,125.39,128.76,125.29
125.47,122.79,125.56,122.56
122.41,122.36,123.49,121.98
122.41,123.85,124.49,122.41
123.27,123.76,125.54,121.52
124.02,125.20,125.88,122.75
125.71,126.23,126.31,124.15
126.18,126.80,127.37,125.86
123.34,125.78,126.74,123.34
125.73,124.45,125.84,123.87
123.46,124.30,124.64,122.49
124.60,123.90,125.52,123.47
124.78,122.72,124.82,121.32
122.47,124.34,125.00,121.82
124.22,123.65,124.24,122.21
124.52,125.59,126.65,124.27
126.43,128.19,128.22,125.77
128.44,128.33,128.76,126.96
128.69,129.94,130.00,127.68
129.66,129.40,130.61,128.66
128.73,129.19,130.14,128.48
131.68,130.02,132.64,129.49
129.34,129.21,131.40,129.01
129.43,134.84,135.16,128.83
134.87,135.31,136.27,133.83
135.22,133.04,135.50,133.04
132.51,131.78,133.75,131.40
131.84,129.57,132.18,129.35
129.70,130.92,131.42,128.86
130.60,129.70,130.60,128.79
129.35,129.30,130.52,128.44
128.75,127.09,130.38,126.58
127.09,127.69,129.71,126.84
128.99,128.88,128.99,126.61
128.13,126.26,128.97,125.83
126.66,124.91,127.19,124.56
123.66,124.99,126.32,123.65
125.93,123.87,125.93,123.75
123.93,124.63,125.81,123.93
125.43,128.41,128.41,125.35
127.74,128.96,129.01,126.48
127.97,128.61,128.81,127.51
127.91,128.50,129.40,127.65
129.28,131.18,131.43,128.52
131.03,133.25,133.47,130.66
133.57,132.64,133.67,131.68
132.50,132.71,132.88,131.56
133.61,134.25,135.15,131.92
134.06,134.20,134.50,132.83
127.94,128.50,132.22,126.06
127.90,131.47,132.14,127.90
131.77,129.02,131.87,128.00
128.92,127.07,128.98,126.17
127.00,126.67,127.48,125.67
126.86,125.05,127.22,123.81
125.86,125.71,126.11,124.33
125.77,126.01,126.18,125.29
125.44,124.00,125.88,123.78
124.61,124.42,125.01,124.24
124.46,122.82,124.47,122.82
121.96,121.84,122.14,120.27
122.14,122.39,123.22,121.89
122.50,121.28,122.50,120.28
120.59,121.87,121.89,120.29
122.67,121.99,123.78,121.93
121.70,120.22,122.52,119.91
120.22,118.93,120.75,118.50
118.93,118.07,119.37,117.55
118.13,117.45,119.68,116.79
117.84,118.36,118.67,117.01
118.29,117.56,118.84,117.05
118.13,116.86,118.82,116.12
117.00,117.34,117.78,116.11
117.34,119.72,119.90,117.30
119.97,118.56,119.97,118.11
118.18,117.72,119.17,117.20
116.03,118.56,119.84,116.03
117.76,120.74,122.29,117.74
119.18,120.63,122.29,118.97
119.98,121.70,121.80,119.98
121.70,122.11,122.57,121.36
121.23,122.21,122.75,121.09
122.30,120.55,122.53,120.43
121.49,119.67,122.24,119.61
120.25,119.24,121.04,118.61
119.48,119.04,119.90,118.93
118.81,117.93,119.25,117.64
117.94,119.63,119.85,116.37
119.66,118.01,119.99,117.11
117.74,118.76,118.78,117.64
119.58,117.99,119.76,117.84
118.00,118.27,118.50,117.72
119.17,118.73,119.55,118.04
118.23,118.91,119.07,117.55
119.27,118.55,119.31,118.25
118.57,118.23,119.22,117.94
118.25,118.24,119.26,117.68
117.74,119.76,120.29,117.74
120.54,121.54,121.57,119.76
121.55,121.02,122.13,120.32
120.61,121.32,122.17,120.13
119.44,120.89,121.74,119.44
121.35,121.80,122.10,120.88
121.33,120.83,122.19,120.41
121.19,121.73,122.07,120.87
121.97,122.64,123.00,121.81
123.45,122.85,123.57,122.45
122.97,121.88,123.23,121.67
122.49,122.14,122.99,121.73
122.54,121.91,123.12,121.59
121.22,120.65,121.42,120.46
118.98,119.52,120.12,118.98
118.84,118.38,120.22,118.38
118.00,117.53,119.52,117.51
121.36,117.62,124.78,117.06
114.16,122.16,123.27,114.16
121.30,123.50,124.05,121.30
123.50,123.29,124.46,123.11
123.86,124.96,125.08,123.08
124.63,126.02,126.32,124.24
126.16,126.99,127.10,126.08
127.30,127.81,128.13,126.78
128.27,129.33,129.78,127.67
129.02,129.65,130.87,128.64
129.60,128.86,129.94,128.63
128.55,128.34,129.48,128.24
128.40,128.99,129.05,128.34
128.74,129.50,129.76,128.50
129.38,128.35,129.82,128.11
128.77,128.89,129.32,127.78
128.75,128.66,129.58,127.82
128.77,129.22,130.20,128.52
128.84,129.23,129.74,128.62
129.91,128.43,129.94,128.04
128.56,127.30,128.74,126.95
127.61,128.97,129.47,127.11
128.69,129.01,129.56,128.46
130.24,130.46,130.50,129.62
130.07,128.84,130.39,127.90
128.84,127.84,128.95,127.31
127.77,128.22,128.42,126.94
128.17,127.55,128.41,126.94
127.77,128.63,128.80,127.22
128.32,129.15,129.19,128.09
129.47,129.14,129.50,127.58
129.05,129.75,130.36,129.05
130.00,130.10,130.58,129.23
129.97,130.08,130.36,129.40
130.16,129.04,130.83,127.73
128.51,128.71,129.48,128.05
129.97,129.84,130.60,128.66
130.22,129.63,130.40,128.82
130.33,131.57,131.80,129.66
131.53,130.05,131.53,129.70
128.75,129.54,129.90,128.39
130.18,130.13,130.96,129.75
130.54,131.32,132.17,129.40
131.32,131.27,131.45,130.04
131.05,131.80,132.27,130.47
137.69,132.08,137.69,131.54
132.87,133.43,134.10,131.88
133.40,133.55,134.94,133.31
133.38,133.82,133.99,132.82
133.74,133.33,134.36,133.03
133.47,132.82,134.48,132.27
132.41,132.25,133.30,131.71
132.95,133.25,133.67,132.25
133.15,134.55,134.69,132.55
134.83,135.20,135.24,134.21
134.63,133.64,134.89,132.96
133.56,134.25,134.50,133.28
134.18,134.57,134.71,132.77
133.80,133.35,134.91,133.03
132.44,133.94,135.02,132.07
134.04,135.33,135.45,133.90
135.78,136.84,137.20,135.78
137.00,136.54,137.23,135.86
136.54,136.55,137.10,135.45
136.76,136.37,136.98,135.00
135.87,137.07,137.12,135.39
136.62,138.24,138.30,136.27
137.26,137.52,138.12,137.05
138.29,139.11,139.72,137.44
139.08,139.65,140.00,138.62
139.53,139.33,139.99,138.49
139.40,140.44,140.64,139.27
139.96,139.14,141.29,138.84
139.40,139.08,139.84,138.63
139.22,140.23,140.44,138.82
140.04,140.63,140.70,139.47
140.40,140.86,141.00,139.70
140.29,140.35,141.04,139.66
140.43,139.83,141.20,139.31
139.69,139.36,140.38,139.07
139.66,140.06,140.13,139.45
140.27,140.62,141.00,140.16
140.62,140.27,140.83,139.55
140.44,140.36,140.65,139.52
140.51,141.84,141.95,139.85
141.74,141.85,142.43,141.68
141.51,142.37,142.58,141.42
142.00,142.64,142.91,141.86
142.78,144.41,144.51,142.20
144.34,142.56,144.41,142.06
142.63,139.92,143.28,139.36
139.51,139.09,140.23,138.79
139.09,138.95,139.45,138.26
138.91,139.29,139.67,138.06
139.66,140.02,140.28,138.52
139.72,139.15,140.28,138.95
139.09,140.25,140.30,138.51
139.75,140.75,141.04,138.82
140.68,141.40,141.41,140.45
141.98,141.30,142.00,140.44
141.28,141.72,142.35,140.95
141.28,142.47,142.49,141.28
142.02,142.84,142.95,142.02
141.53,141.37,142.01,140.93
141.11,142.35,142.41,140.92
142.56,142.19,143.05,140.90
142.14,142.40,142.95,141.36
142.44,142.55,142.60,141.29
142.31,142.03,142.65,140.92
141.81,142.68,142.93,141.80
142.40,143.46,144.00,142.35
143.90,143.51,144.00,142.39
142.84,143.80,144.82,142.68
143.48,143.86,144.30,143.06
144.12,145.27,145.32,143.62
145.33,146.05,146.34,145.00
146.25,146.68,146.85,145.53
146.01,146.12,146.93,145.51
146.42,147.32,147.55,145.79
147.12,146.27,147.17,146.27
146.49,146.37,147.30,146.25
146.38,145.14,146.68,145.14
150.00,149.15,151.00,146.40
148.87,147.98,148.96,147.57
148.10,150.20,150.87,148.10
149.59,149.64,150.45,148.67
149.64,150.98,151.40,149.64
150.32,148.08,150.86,148.06
148.21,148.68,149.77,147.91
148.60,150.31,150.72,147.52
149.39,148.83,150.32,148.29
149.21,149.38,149.60,148.16
149.55,149.07,150.06,148.46
149.57,149.80,149.84,148.46
149.80,150.54,151.26,149.48
150.12,150.44,151.12,150.06
150.40,152.45,152.94,150.40
152.27,151.49,152.82,150.87
151.43,150.96,151.80,150.11
151.82,153.28,153.33,151.56
153.65,154.05,154.39,152.59
153.61,155.02,155.62,152.91
154.99,155.43,156.16,154.88
155.07,153.63,155.32,152.63
154.33,153.21,154.50,152.72
153.20,153.15,153.58,152.75
153.38,153.20,154.01,152.61
152.42,152.65,153.75,151.93
153.00,154.10,154.49,152.63
154.35,154.15,154.49,153.14
154.20,154.31,154.54,153.29
154.11,154.49,155.67,153.74
154.67,155.86,155.96,154.06
156.15,156.64,157.16,156.13
156.24,155.83,156.46,155.32
152.50,148.98,153.00,148.79
148.99,149.48,150.17,148.43
149.29,144.97,149.29,144.10
144.70,144.10,146.22,143.36
144.41,145.41,145.84,144.39
145.91,145.35,146.74,145.06
145.46,144.25,146.12,143.82
144.94,145.00,145.71,144.08
144.71,145.00,145.31,144.22
145.04,144.37,146.18,144.34
144.23,142.05,145.47,141.95
142.17,140.94,142.58,140.60
140.92,141.03,141.42,139.27
140.39,140.93,140.98,139.40
140.93,140.97,141.60,139.65
141.13,141.59,142.62,141.00
141.15,141.92,142.61,141.15
142.38,142.69,143.13,141.55
142.78,142.91,143.85,142.16
142.75,142.23,143.84,142.16
142.36,145.37,145.39,142.36
145.60,145.91,147.58,145.23
146.25,146.25,147.80,146.23
146.19,147.26,148.15,146.19
147.86,150.06,150.48,147.34
149.00,149.71,150.92,148.64
148.43,148.53,149.77,147.00
149.13,149.37,149.38,147.33
149.12,150.35,150.44,148.89
150.91,150.68,150.91,149.27
151.22,151.29,151.88,150.39
151.90,151.59,152.32,151.04
151.78,151.23,152.49,150.30
151.41,152.46,152.57,151.14
150.15,151.56,152.39,150.00
151.59,152.40,152.82,151.23
151.72,153.56,153.63,151.38
154.50,155.84,155.85,153.56
156.14,158.13,158.21,155.90
158.67,159.61,159.75,157.16
159.49,158.11,159.49,157.16
158.32,157.20,159.01,156.89
156.78,157.30,158.26,156.03
157.15,159.03,159.09,156.95
158.73,158.22,158.77,157.33
158.08,156.93,158.33,156.40
157.47,158.35,158.64,156.60
158.36,156.75,158.64,156.42
156.81,158.16,158.36,156.44
157.82,158.25,158.58,156.96
157.75,156.87,158.56,156.70
156.76,157.20,157.20,156.10
157.64,157.43,158.16,157.01
158.24,157.65,158.43,157.32
157.49,157.13,158.01,156.98
157.86,160.41,160.78,157.86
160.90,160.79,162.55,160.30
160.82,161.72,163.57,160.32
161.44,162.16,162.47,160.77
162.17,161.58,162.22,160.50
161.92,162.02,162.22,161.14
161.20,160.62,161.27,159.30
161.00,162.94,163.47,161.00
161.91,163.19,164.45,161.70
162.87,164.64,165.16,162.87
165.00,164.31,165.29,163.66
163.87,162.96,166.00,162.84
163.18,161.98,164.42,161.16
162.16,161.09,162.87,159.64
162.10,164.90,165.88,161.94
165.75,165.89,166.62,164.99
166.60,165.60,166.67,164.97
166.29,169.20,169.32,166.28
169.63,168.22,170.14,167.36
167.91,166.95,168.59,166.47
167.30,167.44,167.79,166.76
166.24,167.44,167.56,165.46
166.95,166.16,167.91,165.86
166.76,163.39,167.61,163.20
164.06,165.81,166.46,163.81
165.66,166.93,166.98,165.13
167.57,169.20,169.83,166.95
170.38,171.16,171.51,169.00
171.16,172.75,173.12,170.41
173.13,173.28,174.44,171.35
174.99,174.78,175.65,173.96
175.19,174.60,176.04,173.70
174.50,176.85,176.88,173.57
177.06,177.50,177.89,176.49
177.86,179.08,179.47,176.49
180.21,175.57,180.67,175.23
175.76,176.94,177.22,174.44
177.20,178.96,179.56,176.55
179.39,178.90,179.83,178.34
178.64,180.27,180.33,178.10
180.04,179.46,181.32,178.93
179.90,177.55,180.88,177.15
176.85,174.90,178.79,174.34
174.00,172.99,175.89,172.69
172.87,172.65,172.90,169.66
173.00,173.68,173.81,170.64
173.60,173.34,174.37,171.93
173.80,175.00,175.45,173.17
174.55,169.16,175.00,168.41
169.24,168.44,170.38,168.16
169.18,170.08,170.32,167.41
170.53,170.44,172.20,169.16
170.94,173.39,173.43,169.98
172.91,170.82,173.12,169.96
170.35,170.74,172.21,169.98
170.75,173.20,173.37,169.38
173.20,169.03,173.20,168.77
168.80,171.00,171.10,168.13
171.70,173.46,173.46,171.07
172.65,168.90,172.72,168.07
168.81,167.98,170.78,167.88
168.02,166.23,168.17,165.95
166.61,168.34,168.34,165.67
168.42,169.66,171.39,168.37
168.65,168.82,169.49,167.30
168.55,168.14,169.53,167.46
168.71,169.93,171.33,168.56
167.86,164.64,167.86,163.84
165.65,166.47,166.89,165.53
166.45,166.84,168.15,166.31
166.63,167.29,168.55,166.48
168.11,171.22,171.61,168.11
171.54,170.68,172.35,170.29
171.60,173.62,174.11,171.33
173.09,172.86,174.16,172.34
173.00,175.66,176.18,171.73
175.00,174.79,176.86,173.44
175.56,179.83,180.08,175.56
180.16,180.88,181.54,179.00
180.96,180.29,181.69,179.28
180.29,176.88,181.47,176.73
176.78,175.96,177.69,175.06
174.53,174.12,175.77,173.22
174.90,176.15,176.43,174.16
175.52,174.25,176.67,174.09
174.40,172.91,174.99,172.53
173.27,174.74,175.47,172.70
174.98,175.81,176.43,174.55
175.35,172.59,175.67,172.53
173.22,173.88,174.26,172.84
173.27,169.23,173.43,168.52
170.09,168.31,171.32,168.20
168.31,167.72,169.26,167.72
168.11,169.53,170.41,168.11
169.10,168.00,169.68,167.46
167.45,169.04,169.96,166.97
168.50,168.31,169.49,167.25
168.36,168.25,169.35,167.63
168.63,169.05,169.85,168.63
168.85,170.64,171.35,168.36
170.63,171.23,171.81,170.19
171.16,171.27,172.53,170.90
171.90,171.55,173.12,171.37
171.48,171.19,172.76,169.25
169.72,167.75,171.13,166.32
166.92,164.34,168.40,163.44
165.42,167.63,168.46,165.09
168.66,168.96,170.61,168.27
168.41,163.70,168.48,163.35
163.81,163.43,165.19,162.78
163.73,165.98,167.35,163.73
169.04,168.51,170.40,167.97
167.65,164.57,168.58,164.31
163.53,165.25,166.68,162.42
165.71,164.09,167.60,163.46
164.75,167.19,167.28,164.10
167.79,168.45,169.25,167.23
167.85,167.84,169.02,167.27
167.28,167.62,168.60,166.44
168.02,167.46,168.62,166.97
167.46,165.60,167.95,165.24
165.73,166.24,167.26,164.71
165.94,164.83,166.08,164.14
165.55,167.44,167.89,165.12
167.43,167.78,168.19,167.03
168.09,166.50,168.73,165.52
166.80,168.29,168.63,165.95
167.61,165.35,167.88,165.03
165.25,161.40,165.32,160.91
159.46,161.01,162.09,159.46
159.68,161.05,162.47,158.72
161.20,160.95,161.99,160.07
160.78,160.65,161.88,159.82
160.39,161.34,162.73,159.39
162.29,162.96,163.48,162.26
162.93,162.54,163.46,162.07
162.35,162.76,162.87,161.20
163.14,164.51,165.34,161.37
164.56,166.62,166.88,163.30
167.10,168.29,169.81,166.95
167.74,165.86,168.02,165.86
166.41,164.91,166.83,164.87
164.55,162.70,164.79,162.70
162.98,162.32,164.00,162.14
162.60,161.50,163.83,161.31
160.89,161.92,162.13,159.77
169.12,159.08,163.72,159.08
160.58,159.87,161.06,159.00
160.61,162.95,162.95,158.97
164.35,163.98,165.92,162.96
163.23,164.95,165.21,163.14
165.69,167.43,168.37,164.75
166.68,166.65,167.78,165.68
167.75,166.68,170.71,166.00
167.01,167.30,168.66,166.26
168.79,167.36,169.55,166.32
167.78,168.19,168.77,165.48
168.19,168.62,169.33,167.20
169.01,169.84,170.35,168.72
169.35,169.21,170.00,168.53
168.41,169.40,169.94,168.06
170.02,168.61,171.50,168.35
168.84,170.03,170.84,168.68
169.65,168.57,170.04,167.30
168.20,169.27,169.79,167.44
169.47,168.61,171.15,168.36
169.53,169.89,172.15,168.63
170.13,170.62,171.06,168.47
170.23,171.23,171.82,169.38
172.80,172.34,174.15,172.18
172.44,173.97,174.31,172.04
173.61,172.65,174.78,172.31
173.04,172.38,173.57,171.51
172.13,172.77,173.07,170.30
172.70,173.85,173.85,171.18
174.39,173.76,174.88,173.20
173.35,175.22,176.41,173.27
174.72,175.70,175.93,173.58
175.01,176.08,177.10,174.44
176.11,177.12,177.44,174.52
177.13,178.59,178.59,176.26
178.48,179.70,180.24,178.48
178.44,178.14,179.42,177.45
178.35,177.40,180.00,176.70
176.91,173.44,177.76,173.44
172.42,165.55,172.45,165.25
168.83,162.48,168.85,162.31
166.14,166.49,167.12,163.47
167.74,168.64,170.17,166.39
168.66,168.71,169.24,167.25
168.60,165.06,170.50,164.98
163.11,161.82,164.05,160.51
163.56,163.13,164.46,161.74
163.60,163.13,164.54,162.56
161.42,160.53,162.45,159.30
162.37,162.77,163.90,161.25
163.92,161.13,166.35,160.93
160.97,161.86,163.66,160.96
161.84,165.77,165.77,161.84
166.50,164.85,167.03,164.31
165.16,167.04,167.71,164.26
166.89,168.58,169.37,166.89
168.42,169.85,173.11,167.29
168.86,170.83,173.42,168.15
170.81,172.32,173.38,170.80
171.72,170.52,172.16,169.84
170.46,171.41,171.96,169.80
170.84,169.34,171.73,167.96
171.33,170.65,172.34,167.66
169.23,167.24,170.67,166.18
167.66,172.81,173.21,167.08
174.31,174.82,174.85,172.81
175.60,175.25,176.10,172.73
174.80,175.80,177.44,173.18
176.14,177.04,177.57,175.47
176.60,175.57,177.60,174.53
175.55,176.78,176.78,174.37
176.77,178.23,178.57,175.06
177.88,178.94,179.02,176.97
179.38,180.19,180.95,178.17
179.56,179.73,181.26,178.70
180.31,177.73,180.49,177.21
178.15,180.77,180.77,177.90
181.84,183.42,184.04,180.01
183.24,185.26,185.43,182.76
184.87,184.69,186.54,183.59
185.48,184.23,185.93,184.00
185.21,184.79,185.81,183.51
184.16,182.85,186.89,181.22
183.66,182.00,185.44,181.04
179.00,178.91,181.85,177.39
179.58,177.06,180.34,174.47
176.46,177.95,178.18,175.30
178.28,174.83,178.51,174.24
174.83,180.15,180.25,174.55
179.14,177.71,180.38,176.53
178.28,178.10,178.88,176.71
177.56,177.42,178.99,176.15
178.55,172.95,178.55,171.32
172.48,170.21,172.87,168.83
169.21,172.49,174.20,169.17
172.67,173.94,174.99,172.29
173.79,173.82,175.84,172.27
174.62,172.64,175.10,172.42
172.65,174.42,174.68,169.02
174.01,175.16,176.63,173.31
175.67,176.40,176.72,173.79
176.40,177.40,178.28,175.57
177.95,180.02,180.33,177.70
180.19,181.50,181.68,179.71
180.24,179.45,180.85,177.81
179.74,181.04,182.22,178.61
180.80,182.35,183.40,179.86
182.79,181.79,185.01,181.15
182.65,184.89,184.89,182.10
184.47,180.86,185.32,180.61
180.00,176.21,182.65,175.36
177.40,182.11,182.23,176.75
180.29,179.03,182.88,178.18
178.82,179.36,179.94,178.14
178.12,177.12,179.81,176.19
177.67,173.78,177.81,173.78
173.61,174.92,175.57,172.44
174.67,174.32,176.08,171.70
175.90,176.87,178.52,175.27
177.67,180.92,181.43,176.97
181.02,178.98,181.73,177.81
178.15,178.21,179.90,177.22
179.42,179.95,181.05,178.83
180.71,180.82,182.99,180.66
181.13,183.07,183.16,180.92
182.76,182.73,183.62,181.39
182.10,183.90,184.08,181.76
183.94,185.54,185.57,182.84
185.24,185.32,186.38,184.99
185.37,184.13,186.31,183.89
182.35,180.72,182.70,179.25
181.43,184.88,185.12,180.77
183.23,183.50,184.22,182.40
181.45,182.66,184.46,180.87
183.13,179.42,184.40,179.34
179.66,180.54,181.77,179.18
181.10,179.51,181.10,178.61
179.58,177.00,182.07,176.95
177.71,176.18,179.29,175.80
174.44,175.70,179.00,171.48
177.03,178.35,179.13,175.49
178.00,171.52,178.25,169.29
172.66,171.30,173.67,170.34
173.16,174.33,174.85,172.16
174.88,174.27,177.48,173.31
174.73,178.00,178.50,174.73
177.56,175.59,178.02,174.51
175.15,170.74,176.06,170.02
172.46,171.49,173.59,166.20
170.87,171.97,173.82,170.02
172.43,168.42,173.47,168.22
169.76,169.09,170.48,166.16
169.79,171.12,173.08,167.18
169.98,166.27,171.46,165.92
166.13,163.55,167.29,161.36
162.17,161.11,164.28,160.66
162.20,164.53,166.02,161.51
161.77,161.56,163.15,160.81
163.29,164.42,164.82,162.00
165.85,165.37,165.87,162.79
166.06,167.76,168.93,164.90
167.35,168.36,169.82,167.10
167.86,170.11,171.47,166.19
170.93,171.07,172.54,170.55
170.57,170.47,173.04,168.12
169.87,169.73,172.36,168.16
171.00,172.71,172.98,169.94
172.67,171.42,172.89,170.85
171.42,171.64,174.02,171.04
172.73,177.63,177.63,171.84
177.25,178.53,179.40,174.60
178.52,179.79,179.85,176.74
179.57,180.02,180.30,178.11
178.40,180.21,180.48,177.54
180.18,179.35,181.20,179.03
179.00,180.45,181.94,178.45
181.50,179.44,181.96,177.67
181.34,183.21,183.21,179.80
183.38,183.30,183.74,181.63
182.55,184.03,184.37,181.94
183.43,185.18,185.46,182.42
185.60,188.95,189.28,184.79
189.07,187.04,190.42,187.04
187.04,185.03,187.66,184.27
185.10,185.85,186.80,184.88
186.04,185.51,186.59,184.96
185.10,185.09,185.58,183.84
186.05,186.93,187.45,185.20
185.70,189.61,189.65,185.60
190.35,188.83,190.49,188.72
189.21,190.20,190.20,188.22
189.87,189.87,190.50,188.72
190.10,189.70,190.83,188.18
188.82,189.68,190.06,188.57
189.35,189.45,189.89,188.17
188.56,187.94,189.48,186.65
189.09,189.20,190.42,188.37
187.83,185.54,188.14,185.27
186.11,185.61,186.20,183.81
186.12,183.09,186.50,182.09
182.62,178.28,182.72,178.00
177.93,181.42,182.23,177.20
181.78,183.11,183.11,180.30
182.98,183.62,183.64,182.31
183.92,179.41,184.39,179.35
179.00,177.62,181.12,176.76
178.77,180.17,180.73,177.98
179.68,181.65,181.67,179.68
182.01,181.75,184.23,180.90
180.46,179.52,180.47,175.68
178.19,179.56,183.56,177.46
178.57,176.79,179.09,174.68
177.63,180.83,181.25,177.63
180.23,181.38,181.52,179.57
179.52,185.15,185.23,178.98
184.81,186.53,187.22,184.56
186.33,187.71,188.05,184.25
188.00,188.98,189.02,187.11
189.35,191.00,192.29,188.10
190.83,187.08,191.10,185.90
187.03,187.65,187.95,184.96
187.52,186.09,187.52,185.55
186.00,187.66,188.33,185.59
186.98,184.35,187.04,183.40
184.34,181.86,184.34,179.81
179.64,179.31,180.54,178.24
179.91,180.44,180.89,179.00
181.05,180.21,181.06,179.57
181.76,180.09,183.02,179.28
180.73,180.81,181.31,178.75
180.86,179.94,180.91,179.24
180.38,180.15,182.20,178.90
180.68,179.88,180.68,178.00
178.10,176.42,178.81,174.66
175.99,176.55,176.73,173.95
177.70,173.41,177.94,173.33
173.36,170.23,174.37,168.16
170.49,169.79,172.11,169.47
168.30,169.61,169.77,166.59
169.13,170.25,171.45,168.22
169.44,170.06,170.38,168.91
170.92,170.63,172.85,170.33
170.31,170.00,170.52,169.19
170.39,172.61,173.31,169.60
172.29,174.20,174.28,171.54
173.99,173.50,173.99,172.38
174.62,174.00,176.73,173.71
174.11,175.07,175.48,174.11
175.54,174.95,176.50,174.17
176.59,174.73,176.96,174.11
170.32,172.57,175.24,169.80
171.79,174.98,175.50,171.49
174.11,177.91,177.93,172.79
178.67,178.15,180.32,177.22
178.37,180.39,180.42,176.80
180.86,180.72,181.87,180.05
180.51,182.91,183.23,180.51
182.47,181.88,183.26,180.90
181.68,180.85,181.93,179.45
182.64,184.94,185.17,181.52
185.00,184.55,185.00,183.12
184.53,185.67,185.71,183.01
186.28,187.43,187.74,185.31
187.37,185.45,188.00,184.56
184.90,183.26,184.90,182.07
183.11,183.16,183.56,182.54
182.73,184.24,184.46,182.33
184.30,183.77,184.60,182.67
183.49,184.00,184.84,182.51
184.17,185.32,185.89,183.96
185.58,185.17,186.45,184.07
183.87,182.42,183.87,181.08
181.67,179.76,182.19,176.62
179.50,182.28,183.50,179.06
182.28,185.65,187.43,182.28
185.41,186.73,187.48,183.61
186.30,184.79,186.78,184.23
184.43,182.83,184.67,181.94
183.13,181.48,183.13,181.08
181.60,182.62,182.66,180.82
183.00,185.83,185.88,182.21
185.54,185.98,186.24,183.62
186.35,183.74,186.60,182.96
183.90,181.31,183.90,180.21
181.46,180.79,183.63,180.33
181.34,181.77,182.10,181.09
181.12,178.84,181.82,178.54
179.23,178.30,179.30,176.04
178.29,177.23,178.87,176.62
176.62,176.16,177.42,174.90
176.49,175.95,177.20,174.54
176.43,174.97,176.59,174.93
175.14,174.48,175.75,173.00
174.61,175.18,177.20,173.58
175.67,173.55,176.82,172.60
174.24,175.55,176.32,174.20
175.84,174.42,175.84,173.28
174.60,175.01,175.76,173.48
175.20,175.81,176.26,174.22
176.31,175.46,178.92,175.20
177.08,178.83,178.83,175.45
178.34,179.82,179.88,176.51
178.82,175.94,178.82,175.90
173.05,169.69,174.02,169.69
169.55,172.55,173.20,169.03
170.86,168.91,171.61,168.57
169.32,171.26,171.90,169.14
171.06,173.28,173.34,170.33
172.77,173.33,173.42,171.60
173.81,175.41,175.58,173.25
176.36,176.15,176.55,175.74
175.99,178.81,179.08,174.04
180.00,182.11,182.41,180.00
181.21,182.77,183.95,180.20
182.54,183.48,183.78,181.41
184.00,181.76,184.00,181.22
181.13,181.59,182.20,179.42
180.85,179.40,181.85,178.94
180.93,177.84,181.52,177.78
177.19,173.73,177.58,173.54
174.27,172.63,174.33,170.95
172.99,167.09,173.51,166.84
166.75,166.95,168.56,164.62
167.52,165.63,170.01,165.00
165.68,167.12,167.42,165.34
167.07,166.88,167.56,165.58
167.34,167.66,168.12,166.20
166.71,168.11,168.25,166.53
168.31,168.93,169.46,166.92
168.86,169.09,169.66,168.14
170.25,168.77,170.72,168.72
168.48,169.14,169.23,167.64
169.74,168.12,171.27,167.50
166.75,167.94,168.74,166.64
168.88,168.22,170.04,167.48
164.93,166.87,167.62,159.18
166.91,169.13,169.32,165.08
169.11,165.70,169.11,164.28
166.53,167.46,169.62,165.70
168.33,171.18,171.26,167.69
171.39,169.26,171.39,167.38
169.77,169.57,171.12,169.07
169.60,170.61,172.03,168.92
170.91,171.61,172.58,169.57
173.38,170.72,174.17,170.01
171.14,172.92,173.57,170.57
169.88,169.30,172.02,166.37
168.39,166.53,169.23,163.18
166.60,167.66,170.24,166.53
167.00,171.20,173.18,164.20
171.53,165.13,171.72,164.71
165.37,166.69,168.08,164.57
166.68,164.09,168.56,163.34
163.92,162.32,164.88,161.29
162.55,159.75,164.08,159.68
160.58,162.40,163.75,159.28
160.76,160.44,160.87,158.32
159.96,160.90,161.50,159.96
161.65,163.42,164.72,161.61
163.98,164.76,165.81,163.65
163.38,164.49,165.83,162.49
163.44,163.50,164.90,161.59
164.40,164.63,167.48,163.46
164.61,164.62,165.57,163.27
164.73,164.20,166.37,163.58
