CBRL,Cracker Barrel Old Country Store,NASDAQ
93.75,92.41,93.99,92.13
92.69,91.57,93.45,90.20
90.80,92.36,92.75,89.46
93.00,92.01,93.62,91.24
92.82,93.28,94.06,92.46
94.02,94.92,95.35,94.02
95.19,94.66,96.31,94.41
95.43,96.80,96.82,95.36
96.50,97.40,97.52,96.00
97.29,97.94,98.26,96.60
99.25,99.33,99.59,98.36
99.75,99.98,100.00,98.92
100.55,100.32,100.88,99.81
100.62,99.63,100.98,99.22
100.80,101.06,101.54,99.72
101.39,101.78,102.40,100.96
102.14,102.16,102.53,101.73
102.76,102.01,102.95,100.84
101.39,99.95,102.25,99.54
100.45,101.76,102.14,99.95
99.85,99.08,100.65,98.27
98.53,98.75,99.78,96.41
99.24,97.49,99.50,96.75
98.06,96.10,98.68,95.92
95.82,96.53,96.57,94.85
95.93,96.72,97.20,95.87
96.89,97.22,97.30,95.67
97.45,97.15,97.78,96.61
97.58,97.90,98.51,97.11
98.34,99.58,99.81,98.34
99.96,100.95,101.11,99.50
101.17,101.39,101.49,100.28
101.39,99.05,101.40,98.93
98.90,98.49,99.35,97.72
97.91,99.09,99.62,97.50
98.89,98.56,100.14,98.25
97.96,98.99,99.38,97.64
99.29,99.09,99.45,97.56
99.30,99.04,99.55,98.74
98.44,99.10,99.54,98.25
98.69,100.24,100.81,98.68
100.90,99.05,100.94,99.03
99.58,100.74,101.07,99.02
100.59,100.72,101.71,100.03
100.93,101.09,101.75,100.74
101.15,100.53,101.15,99.76
100.82,100.97,101.40,100.28
100.27,98.80,100.95,98.75
98.68,98.93,99.50,98.64
99.05,99.79,100.00,98.88
99.95,98.42,100.27,98.17
99.31,98.32,99.96,98.17
98.82,99.89,100.14,98.12
100.22,98.71,100.25,98.49
98.66,98.04,99.20,96.32
98.47,99.03,99.04,98.06
99.56,100.67,100.76,99.08
100.47,101.03,101.17,100.07
101.09,102.79,103.71,101.05
103.50,104.64,104.98,102.44
106.65,104.69,106.65,104.57
105.30,107.00,107.98,105.30
104.00,104.73,105.40,101.29
105.28,103.98,105.32,102.35
104.00,102.44,104.53,102.07
102.21,102.88,103.41,101.59
103.00,102.08,103.77,102.03
102.87,102.37,103.31,101.51
103.91,103.90,104.46,101.79
103.74,103.07,103.84,102.78
102.49,103.18,103.30,102.27
103.36,104.24,104.24,102.84
103.70,103.98,104.35,102.20
104.04,102.58,104.27,101.84
102.44,104.24,104.47,102.40
103.77,102.99,103.95,102.68
103.30,102.64,104.39,102.50
102.67,102.33,103.98,101.63
103.48,104.55,105.15,102.37
104.50,105.66,105.77,104.17
104.87,106.19,106.65,104.87
105.60,105.20,106.24,104.80
104.98,105.00,105.42,104.25
105.01,105.51,105.61,104.10
106.39,106.28,106.39,105.33
106.93,105.68,106.98,105.16
105.90,106.65,106.88,105.21
106.45,105.86,106.54,105.17
106.50,107.30,107.80,106.07
107.93,108.43,108.91,107.10
108.80,109.07,109.11,108.16
109.70,109.96,111.70,108.51
110.52,109.71,110.63,108.22
109.31,109.87,111.46,108.54
110.25,110.17,110.65,108.94
110.47,111.70,111.87,109.82
111.63,113.92,114.32,111.14
115.00,112.68,115.00,112.62
113.46,110.21,113.64,109.74
110.24,112.20,113.19,110.08
112.35,111.92,112.55,110.51
111.41,111.24,112.17,110.57
111.76,111.06,111.96,110.45
111.27,110.77,111.55,110.65
110.61,110.37,110.99,109.72
110.90,110.34,111.43,109.97
110.63,110.93,111.51,109.50
111.49,112.20,113.07,111.31
113.35,116.30,117.30,113.16
116.30,116.87,117.61,116.00
117.77,118.12,118.63,117.14
114.27,109.58,114.32,109.27
109.92,108.82,109.92,108.28
109.08,108.49,109.74,108.05
108.49,108.05,109.54,107.15
108.16,106.57,108.70,106.23
105.54,105.58,106.37,105.03
105.28,106.31,106.87,105.28
107.48,107.57,108.14,106.50
107.54,107.46,107.93,107.03
106.99,107.42,108.30,106.50
107.59,106.07,107.72,106.02
106.00,105.24,107.21,105.20
105.46,105.53,106.08,105.01
105.05,108.04,108.17,105.05
108.35,107.09,108.44,106.70
107.49,109.73,109.81,107.40
109.73,107.38,110.00,106.82
107.74,108.63,109.33,106.77
109.26,110.39,110.50,109.15
111.00,112.31,112.48,110.65
112.39,111.87,113.64,111.70
112.32,111.26,112.66,111.15
111.00,110.20,111.00,109.17
110.40,110.07,111.04,109.56
109.50,109.36,109.75,108.14
109.38,110.59,110.94,109.14
110.80,109.29,111.51,109.18
109.95,111.06,111.82,109.25
111.46,110.89,112.00,110.30
111.55,110.38,111.57,109.54
110.53,110.43,111.10,109.32
109.85,107.04,110.43,106.00
107.70,106.79,108.13,106.02
106.16,104.16,106.73,103.94
103.65,102.63,105.14,102.43
102.63,103.21,103.46,100.88
103.50,102.81,103.58,101.57
103.20,103.44,103.71,102.77
103.27,102.80,103.32,101.98
101.87,101.37,102.86,101.04
101.86,99.92,102.03,99.21
99.83,98.99,100.56,98.43
97.26,96.73,98.79,96.41
97.76,97.78,98.39,96.55
98.17,99.01,99.81,97.97
99.12,95.11,99.62,94.12
95.36,95.74,96.41,95.00
95.41,94.63,96.32,93.59
94.67,95.86,96.37,94.60
96.25,97.13,97.66,94.60
97.04,98.05,98.17,96.80
98.11,98.94,99.36,97.62
99.34,97.81,99.78,97.70
97.33,100.08,100.24,97.05
99.98,99.21,100.31,99.07
99.50,98.67,100.63,98.60
98.03,97.56,99.69,97.47
97.18,97.93,98.24,97.18
98.48,98.11,99.31,97.26
98.47,99.40,100.37,98.08
99.00,100.05,100.79,98.85
100.48,97.96,100.48,96.99
97.64,99.82,99.87,96.75
99.93,99.45,101.05,98.79
98.44,99.97,100.01,97.41
101.05,100.92,101.97,100.30
101.17,99.14,101.17,98.60
99.47,98.72,99.87,98.56
99.40,99.93,100.19,98.58
99.63,100.70,101.06,99.51
100.36,100.46,101.18,99.31
100.28,102.79,102.83,99.68
103.30,101.43,103.30,100.71
100.69,100.68,101.60,100.10
101.30,101.79,102.65,101.27
101.78,102.16,102.84,101.72
102.02,100.60,102.57,100.17
100.37,100.41,101.75,99.26
100.19,98.04,100.88,97.73
98.34,97.60,98.97,96.41
98.00,97.37,98.00,96.69
97.70,96.95,97.70,96.91
97.00,96.47,97.32,96.00
96.17,97.22,97.97,96.09
98.17,97.24,98.25,96.67
97.85,98.63,98.89,97.25
98.61,98.49,99.06,98.09
98.95,98.41,99.18,98.00
98.95,96.00,98.95,95.88
95.75,94.86,96.33,94.00
94.63,94.83,95.40,94.11
95.20,96.52,97.68,95.20
96.75,95.05,97.46,94.79
94.58,95.66,96.22,94.56
96.40,97.29,98.28,96.21
96.51,94.73,96.54,93.91
95.59,95.53,96.87,94.71
95.51,95.67,96.29,94.86
95.55,94.98,95.55,94.50
95.30,96.74,96.98,95.09
96.41,95.91,96.87,95.76
96.43,96.53,96.88,95.60
96.33,95.80,96.78,95.66
96.06,94.62,96.95,93.76
95.28,95.37,96.76,95.28
94.34,94.74,94.98,93.81
94.72,95.75,95.84,94.01
95.73,96.92,97.37,95.49
97.87,97.75,98.19,96.64
97.81,96.05,98.20,96.00
95.92,95.58,96.31,94.41
95.58,96.21,96.42,95.02
95.80,95.24,96.38,94.19
95.49,97.79,98.03,95.49
97.58,97.36,98.12,96.73
97.49,94.79,97.49,94.61
94.80,95.20,95.23,92.84
95.09,97.37,97.37,94.92
97.14,97.67,97.81,96.26
97.66,97.11,97.79,95.87
97.49,96.78,97.80,96.13
97.19,98.24,98.48,96.83
98.47,99.25,99.50,97.91
100.05,100.52,100.86,99.10
100.69,101.14,101.82,98.52
101.64,99.25,101.70,98.91
99.69,100.55,100.72,99.55
100.73,100.57,101.15,99.11
100.45,99.97,101.10,99.91
99.71,100.23,100.61,99.51
100.82,101.85,101.86,99.64
102.33,102.74,102.87,102.01
102.74,102.40,103.18,101.88
102.30,100.91,103.32,100.21
100.60,101.81,101.92,100.60
101.67,101.13,101.81,100.95
101.74,101.39,102.55,100.75
100.94,99.91,101.58,99.82
100.00,100.27,100.77,99.75
99.24,99.64,99.83,98.31
99.71,99.68,100.53,98.92
99.67,99.13,99.67,98.33
99.50,99.31,99.75,98.61
98.81,99.31,100.45,98.80
99.28,99.97,99.99,99.04
100.34,100.40,100.65,99.21
100.01,100.57,100.73,99.75
100.13,99.57,100.71,98.82
99.44,100.62,101.43,99.22
100.94,100.02,101.74,99.82
100.67,100.48,101.04,100.19
100.59,99.98,101.41,99.60
100.20,99.62,100.35,99.25
100.18,99.86,100.63,99.66
99.42,99.77,100.24,98.82
99.80,99.52,100.02,99.06
100.27,99.32,100.27,99.17
99.20,99.27,99.70,98.14
99.00,98.59,99.04,97.53
97.95,97.45,98.29,97.02
97.27,98.03,98.58,97.16
97.88,96.86,97.97,96.37
97.58,97.48,97.95,96.77
97.22,97.70,98.17,96.97
97.90,98.02,98.39,97.35
97.33,97.77,98.20,97.11
98.00,97.55,98.33,97.46
98.07,98.49,98.99,97.66
98.72,98.89,98.91,97.94
98.35,96.96,98.73,96.90
97.33,96.66,97.35,96.01
97.26,97.74,97.93,96.79
97.45,96.81,98.54,96.56
96.92,97.15,97.69,96.50
97.81,97.04,98.06,96.52
97.59,97.92,98.25,97.07
98.55,98.61,99.19,98.13
98.49,98.73,98.96,98.16
98.77,99.07,99.73,98.31
99.26,99.13,99.26,98.72
99.55,98.63,99.76,97.86
99.12,98.66,99.69,98.61
98.97,99.61,99.70,98.84
99.66,99.31,99.76,99.00
99.39,99.41,99.44,98.20
99.65,99.42,99.90,99.33
99.79,99.86,100.16,99.14
99.72,100.53,100.74,99.42
100.32,99.84,100.33,99.51
99.67,100.19,100.64,99.12
100.51,100.41,100.62,99.06
100.55,100.55,100.70,99.60
100.67,100.83,101.50,100.48
101.15,101.59,101.83,101.07
101.13,102.31,102.50,101.10
102.65,102.64,102.85,102.18
102.60,101.81,102.60,101.63
101.52,102.08,102.37,101.26
101.46,102.26,102.82,101.32
102.42,102.58,103.52,102.12
102.99,103.45,104.52,102.61
103.71,103.27,104.48,103.00
103.68,101.07,103.68,100.94
101.02,103.85,103.89,101.02
103.85,102.93,104.36,102.75
102.71,102.92,103.82,102.07
102.96,102.02,103.43,101.57
102.33,103.37,103.62,102.33
103.23,102.31,103.71,102.27
102.82,104.04,104.47,102.77
103.32,104.97,105.18,103.06
105.23,103.19,105.25,103.19
103.37,102.28,104.63,102.14
102.01,102.57,103.76,101.67
103.92,104.49,105.21,103.23
105.00,103.79,105.05,103.67
103.69,102.15,104.18,102.01
102.25,103.20,103.69,102.25
103.49,103.93,105.17,103.37
103.61,103.62,105.47,103.21
104.00,103.02,104.29,102.30
105.99,108.19,108.82,104.18
105.78,106.70,107.28,104.95
105.59,107.27,107.98,104.70
108.71,107.26,108.95,107.02
107.34,108.98,109.03,106.62
109.24,109.49,109.57,107.02
110.00,108.92,110.00,108.83
109.99,109.54,110.90,107.77
109.94,110.99,111.62,109.41
110.23,111.10,111.65,110.23
111.72,113.34,113.36,111.12
113.88,113.59,113.88,112.22
113.62,115.00,115.37,113.22
116.34,115.35,116.34,114.58
115.81,115.77,116.30,114.94
115.94,117.33,118.50,115.47
118.29,118.16,118.77,116.65
118.65,118.50,118.66,117.51
118.42,118.44,118.56,116.42
118.16,119.58,120.59,118.16
117.56,119.52,120.00,117.51
118.89,120.64,121.45,118.53
121.00,120.64,122.17,120.40
120.77,120.46,121.45,120.05
120.64,118.44,121.05,118.33
119.20,118.83,119.99,117.90
118.93,118.04,118.93,117.13
117.34,118.85,118.99,117.34
120.08,118.57,120.45,118.39
119.11,121.27,121.47,118.80
125.00,124.40,126.79,123.18
124.93,125.87,126.62,124.78
126.50,128.01,130.44,126.50
128.06,127.52,129.78,126.89
128.10,129.00,129.98,127.75
128.62,128.71,129.65,127.40
128.25,128.78,129.40,128.06
129.82,131.73,131.87,129.74
131.71,132.78,134.69,130.56
132.00,133.09,133.70,130.49
133.21,130.41,133.80,130.11
130.73,131.61,132.90,130.60
130.82,132.51,133.17,130.82
132.75,131.52,133.90,130.81
131.03,129.37,132.69,129.33
130.80,133.85,133.90,129.08
134.77,134.71,135.00,133.02
134.89,134.61,135.52,133.73
134.61,136.48,136.82,134.38
137.44,137.70,137.97,137.03
137.56,138.16,138.97,136.80
138.21,139.07,139.99,137.98
139.53,140.68,140.96,139.50
140.50,140.47,141.33,139.75
140.31,140.76,141.79,140.02
141.77,138.77,142.49,137.10
138.01,137.43,139.36,136.63
137.18,133.99,139.19,132.14
134.86,136.60,138.02,134.86
137.70,136.22,139.41,136.00
136.53,134.89,136.53,134.01
135.00,135.22,135.95,134.31
136.40,136.73,137.78,135.06
134.75,133.33,134.75,132.16
133.30,131.29,133.63,128.29
130.82,132.10,132.57,130.00
132.88,132.72,133.51,131.51
132.33,131.43,132.65,131.03
132.00,133.42,134.00,131.18
133.53,134.46,135.00,133.38
134.25,136.67,136.87,133.83
135.41,135.18,136.04,134.52
136.12,134.52,136.72,134.50
134.49,137.55,137.57,134.49
136.62,134.51,137.39,134.24
134.39,132.00,135.16,129.62
131.89,133.53,133.54,131.17
133.12,135.87,136.90,133.12
136.60,136.08,137.48,135.77
132.00,128.20,132.34,127.89
127.50,124.72,128.78,121.89
128.01,130.22,130.64,126.63
131.14,130.64,131.71,129.61
131.47,130.95,131.55,129.23
130.55,130.79,131.46,129.50
130.54,131.77,131.85,130.04
131.99,133.49,134.16,131.77
133.99,134.41,136.05,133.46
134.74,134.71,135.00,133.39
135.81,134.25,135.81,133.00
141.77,145.81,146.00,137.60
145.90,149.56,150.62,145.26
149.88,151.02,151.11,148.55
151.42,151.03,152.87,150.65
149.75,150.43,152.63,149.10
149.88,151.76,152.10,148.90
152.07,149.57,152.07,148.86
150.04,151.16,152.00,149.52
151.51,147.51,151.51,146.43
147.51,150.13,151.00,147.51
149.22,149.58,150.36,148.98
150.19,149.70,151.00,149.20
150.12,153.49,154.18,149.51
152.48,151.71,153.99,151.08
153.50,153.59,155.49,153.21
153.21,154.20,154.59,153.21
154.30,152.89,154.64,150.20
152.89,154.84,155.07,151.91
156.57,155.21,159.94,154.33
155.21,155.21,156.29,153.40
154.07,155.64,156.50,153.93
155.73,150.08,156.59,149.35
149.17,150.02,151.61,148.00
150.00,151.08,152.50,149.51
151.90,152.79,153.29,151.22
151.79,152.14,153.61,151.60
151.80,150.25,151.80,148.29
150.54,151.65,152.00,149.79
150.57,150.45,152.38,150.14
150.75,147.61,151.38,147.26
147.79,149.00,149.41,145.81
149.51,147.70,150.51,146.50
148.24,148.89,150.40,147.74
149.73,148.11,150.00,147.79
148.87,145.59,148.96,144.45
145.34,141.88,145.56,141.31
142.03,141.91,143.47,141.57
141.24,139.91,141.50,139.17
139.99,139.99,141.39,139.58
140.26,138.50,140.60,138.10
138.81,137.40,140.04,136.33
137.07,141.41,142.11,136.97
141.91,142.08,142.84,141.32
142.61,140.19,142.61,139.57
140.67,140.55,141.86,138.77
139.14,134.14,139.54,133.45
133.89,132.48,136.20,132.22
132.99,133.83,134.93,131.60
133.89,134.15,136.24,133.55
133.98,132.41,134.76,131.87
133.42,132.96,133.78,131.21
132.52,136.10,136.40,132.52
137.61,136.82,138.33,135.94
136.51,136.43,137.70,136.04
135.54,135.19,136.20,133.76
135.32,135.60,136.30,134.27
135.70,136.96,137.56,134.64
136.94,135.36,137.16,135.17
136.37,135.89,136.66,133.53
135.92,138.85,139.40,135.48
138.50,139.15,139.58,137.19
138.87,139.22,140.34,138.85
139.05,138.40,140.12,138.23
138.25,140.26,140.80,137.84
141.21,141.61,143.36,140.24
141.85,142.41,143.22,141.50
141.65,141.08,142.78,139.70
141.19,139.79,142.21,138.72
144.45,146.55,148.39,142.91
147.08,146.72,147.88,145.46
146.75,146.89,147.54,146.23
146.79,145.86,147.58,145.31
146.65,146.72,148.39,146.02
146.38,144.95,146.55,144.79
145.02,146.90,147.69,144.73
147.03,146.84,148.14,146.36
146.92,147.21,147.97,146.60
145.04,143.10,145.19,142.13
143.10,143.53,145.50,143.10
143.55,145.02,145.11,143.13
144.79,146.09,146.80,144.50
146.06,146.01,146.96,145.44
146.77,148.22,148.50,146.03
148.83,147.92,148.87,147.14
147.43,146.42,148.72,146.01
146.72,147.98,149.15,146.50
148.53,149.16,149.35,147.28
147.38,147.14,149.68,146.99
148.57,149.16,150.16,148.57
150.05,151.57,151.67,150.00
151.76,150.89,152.40,150.75
150.21,152.17,152.52,149.67
152.60,155.50,156.01,151.93
153.75,154.90,156.49,153.75
156.00,154.65,157.41,154.06
156.24,157.14,157.36,155.59
158.42,160.75,162.33,158.41
160.41,160.42,162.00,159.01
156.61,153.22,158.00,151.51
153.41,151.48,154.72,150.96
151.38,151.10,151.83,150.13
151.91,150.13,151.94,149.62
149.73,149.92,150.50,148.48
149.59,150.93,151.99,149.06
151.57,150.00,152.57,149.20
150.41,149.36,150.60,148.77
148.52,148.59,150.08,147.87
148.45,148.17,148.97,146.65
148.40,151.43,152.41,148.32
150.43,151.28,153.18,149.60
151.50,151.89,152.84,150.97
152.03,153.99,154.23,151.46
153.33,152.81,154.51,152.20
153.90,154.52,155.51,152.51
153.70,152.88,155.97,151.80
153.85,152.64,154.48,150.06
153.21,151.01,154.58,150.53
150.16,151.00,151.07,149.51
149.96,151.48,151.85,148.09
151.06,153.05,154.87,150.50
152.42,151.13,154.07,150.54
151.09,152.25,152.50,149.59
152.64,149.98,153.11,149.82
149.16,150.31,152.18,148.65
148.31,146.47,149.51,146.47
144.00,143.92,146.65,142.37
133.91,139.01,141.81,117.95
140.22,138.50,141.99,136.68
140.87,143.19,143.69,138.58
143.65,146.34,148.32,143.00
145.75,145.82,146.83,143.78
145.81,144.18,147.55,143.46
141.72,143.33,144.32,141.20
144.77,145.56,145.67,143.36
146.20,146.44,147.52,144.60
144.66,146.50,147.23,144.61
148.38,149.20,150.10,146.75
149.98,148.97,151.00,148.56
148.15,149.60,150.04,147.63
148.65,151.29,151.58,148.23
151.80,152.32,152.97,151.38
152.01,151.07,152.48,150.02
145.40,145.59,146.86,143.00
145.09,146.33,150.00,145.09
144.97,145.96,147.90,144.80
146.49,148.39,148.61,146.14
147.43,147.04,149.08,146.27
146.98,147.96,148.31,146.48
147.08,145.25,147.74,143.56
145.85,145.42,148.29,144.90
146.63,143.58,147.00,142.02
142.89,144.73,144.93,141.12
146.01,147.28,149.87,145.53
148.60,147.25,148.60,143.66
147.46,148.27,148.49,144.56
150.60,151.55,151.82,147.67
152.05,148.45,152.29,146.36
148.57,149.46,150.36,147.32
148.45,145.14,149.53,143.64
145.34,144.26,145.66,143.10
145.47,146.01,146.01,144.27
146.00,146.15,147.26,144.30
145.58,139.50,145.66,138.71
139.76,140.96,140.96,137.20
141.70,142.96,143.50,141.00
142.30,143.04,144.56,141.87
142.99,140.91,144.50,140.83
141.87,137.50,142.11,137.12
139.18,139.62,141.03,136.53
141.01,141.07,142.42,139.07
140.48,142.13,142.67,140.25
141.77,140.93,142.62,139.61
141.65,143.90,143.90,141.06
143.36,139.05,143.36,138.19
140.08,137.46,141.89,137.22
137.52,140.77,141.30,137.31
140.57,139.77,141.60,139.61
140.75,137.18,141.94,135.98
137.89,135.27,138.43,132.70
136.50,138.56,139.50,134.86
137.66,135.52,138.33,134.22
134.85,136.01,136.10,133.74
136.28,135.96,137.08,134.92
135.77,134.24,136.51,133.72
136.07,132.88,136.07,132.42
132.19,133.42,133.94,131.65
133.30,132.95,134.69,132.15
132.99,134.43,134.77,131.84
134.65,134.10,136.00,133.94
134.96,137.68,138.04,134.57
138.00,138.86,140.00,137.90
136.99,129.91,138.74,128.25
129.14,131.00,131.90,128.02
130.51,128.99,131.76,128.69
128.50,125.92,130.36,125.85
126.30,124.27,127.16,124.22
124.20,125.72,127.15,123.50
125.62,124.47,126.88,124.19
125.28,125.09,126.74,123.65
125.63,126.71,127.08,123.84
126.02,127.50,129.63,125.10
129.40,128.14,130.76,127.50
128.44,127.95,129.70,126.98
126.29,127.16,128.03,126.09
127.37,127.39,128.40,126.05
127.47,128.83,130.67,127.08
129.75,126.99,130.00,126.74
127.24,124.61,128.25,124.07
124.60,124.29,125.87,123.54
124.42,126.92,126.97,124.42
127.25,126.81,128.25,124.24
127.08,127.37,128.24,126.64
126.88,125.64,126.88,125.25
125.50,126.02,126.52,124.30
126.32,125.99,127.93,125.61
125.78,126.54,126.95,124.88
126.26,126.83,127.60,125.50
125.39,123.62,125.99,122.00
124.43,123.05,125.99,122.98
122.33,121.98,122.84,121.89
120.99,120.52,123.03,120.50
120.72,120.14,122.04,120.11
121.14,121.81,122.30,120.22
122.90,122.97,123.38,121.87
122.53,120.83,123.50,120.62
121.25,120.63,122.31,119.36
119.58,123.69,123.89,118.01
124.30,124.37,126.26,123.31
122.68,123.18,123.90,118.52
122.76,121.65,123.78,120.50
121.92,123.75,123.90,121.46
123.65,122.05,124.00,121.12
123.87,128.76,129.40,123.51
128.68,128.55,131.46,127.58
129.06,130.59,131.83,128.89
130.73,131.23,131.97,129.58
131.10,133.11,134.60,131.00
132.71,132.68,134.91,131.92
133.09,131.53,133.09,130.11
131.37,130.55,131.73,129.10
130.59,127.36,131.02,127.11
125.84,131.07,131.55,124.80
129.62,131.43,132.89,128.51
132.00,131.86,133.47,131.05
130.00,131.14,131.85,129.06
132.30,133.73,134.38,131.08
134.57,136.43,136.67,133.16
137.08,140.67,141.57,136.80
141.16,137.83,141.58,135.98
137.87,139.08,139.82,136.57
142.55,141.26,145.39,140.20
140.74,147.48,148.88,138.80
146.33,146.77,147.61,142.75
146.64,147.90,148.25,145.00
148.45,148.13,148.49,146.50
148.13,148.05,149.95,147.11
148.66,148.58,149.66,147.50
148.59,149.37,149.66,147.49
148.99,148.04,149.49,146.60
148.23,149.40,150.60,147.39
148.90,150.37,150.37,147.99
149.37,149.28,150.37,148.04
149.56,150.00,151.72,148.45
150.76,148.86,151.45,147.68
150.00,150.70,151.37,149.11
150.11,149.91,150.99,149.36
148.80,148.06,150.25,147.72
147.31,150.39,151.50,147.31
150.18,151.79,153.54,149.38
152.58,153.64,156.65,152.06
154.40,154.39,154.57,152.21
152.89,151.31,154.03,150.00
150.67,150.22,151.55,149.34
149.70,150.29,151.49,149.04
151.28,150.21,151.44,150.00
150.43,153.88,154.00,150.04
154.29,153.35,154.96,151.57
153.54,152.67,154.19,151.80
152.08,152.28,153.32,151.27
152.28,150.56,153.98,149.83
149.67,150.08,150.61,147.62
150.87,152.48,152.71,150.56
156.27,152.55,156.27,151.79
152.10,153.63,154.64,150.42
153.63,151.55,154.67,151.40
151.55,152.85,152.95,150.77
152.02,153.13,153.38,150.02
152.72,150.66,153.31,150.49
150.17,150.76,151.92,149.11
150.86,150.91,152.38,150.21
150.16,148.28,150.68,147.66
148.88,148.74,149.82,148.30
148.86,146.93,149.71,146.71
146.52,147.50,147.72,145.88
146.84,148.20,148.34,146.14
148.00,148.11,149.00,146.50
147.36,148.57,148.76,146.00
147.69,147.48,148.35,147.01
146.79,146.41,147.69,145.30
147.41,148.31,148.76,146.62
148.18,148.08,149.00,147.57
147.06,149.25,149.82,147.06
149.58,148.29,149.67,147.26
148.54,148.81,148.83,146.28
148.16,150.48,152.08,148.16
150.85,151.39,152.07,149.49
151.55,147.64,151.76,147.05
147.29,149.09,149.54,147.29
147.50,147.47,149.73,146.33
147.47,149.55,150.13,147.04
149.74,147.46,151.00,146.36
147.46,145.51,148.34,144.00
145.62,145.96,147.00,144.74
146.71,146.75,146.87,145.59
146.59,145.79,147.65,145.70
146.76,149.17,150.12,146.76
149.13,149.66,150.10,147.11
149.20,150.50,151.19,148.68
151.12,152.77,153.00,150.21
153.43,151.48,153.97,150.72
158.58,164.22,167.10,158.06
163.17,167.56,167.76,162.80
167.01,166.28,167.35,165.17
166.06,169.17,169.87,165.90
169.75,169.92,171.27,169.32
170.01,169.56,170.55,168.65
169.72,171.26,172.33,169.34
170.91,169.61,171.25,168.87
168.72,166.94,169.56,166.61
166.85,167.83,169.25,166.60
169.43,168.01,169.43,167.16
167.31,168.32,169.13,166.57
168.00,167.01,168.22,166.03
169.62,167.01,169.75,166.81
167.66,168.05,168.80,166.28
168.05,168.74,169.42,167.15
168.95,172.25,172.33,168.67
166.68,171.13,172.50,166.50
169.88,168.23,170.69,167.61
168.16,169.54,170.26,167.55
171.96,171.31,172.89,169.64
171.95,171.47,171.99,168.50
170.60,169.69,171.87,169.00
170.00,169.05,171.73,168.76
169.00,167.25,170.61,166.40
167.19,167.93,168.16,165.98
168.37,164.70,168.95,164.54
162.28,163.08,165.31,161.13
163.13,162.52,165.00,161.56
159.00,155.62,159.21,155.39
156.70,155.34,157.40,155.11
156.00,153.89,156.00,153.70
154.48,153.26,154.50,153.10
153.74,154.43,155.43,153.46
155.43,157.17,159.00,154.94
156.98,156.89,157.16,155.94
157.09,158.73,159.56,157.09
159.17,160.95,161.63,158.68
160.85,157.25,162.34,156.34
157.20,155.76,158.07,155.64
155.86,157.61,158.17,155.51
158.53,157.41,159.30,156.30
158.51,158.91,158.94,157.45
158.39,155.80,158.99,155.23
155.94,156.41,157.17,155.24
156.76,155.95,157.16,155.18
157.07,158.90,159.15,155.97
158.83,157.31,159.67,156.50
156.60,157.42,158.50,156.50
157.50,156.93,157.64,156.44
157.27,158.49,159.20,156.71
158.09,158.64,159.24,157.76
158.50,160.08,160.23,158.50
160.09,160.00,160.98,159.03
159.53,160.20,160.88,158.51
159.96,161.39,162.30,159.83
160.73,161.33,161.78,160.01
161.49,161.51,162.08,160.00
161.80,160.95,162.33,160.30
161.40,159.77,161.90,159.77
159.63,159.78,160.30,159.28
160.17,157.23,160.57,156.75
157.37,156.67,158.00,156.58
155.95,152.32,156.05,152.01
152.64,152.11,153.46,151.57
152.45,151.27,152.49,151.00
152.11,150.86,152.34,150.79
151.39,150.95,151.61,150.62
150.71,152.40,152.81,150.56
152.90,150.29,152.90,149.78
149.90,146.91,149.90,146.86
146.60,149.73,149.79,146.51
149.00,150.53,150.86,148.20
144.10,139.98,145.55,139.25
139.60,140.20,141.00,138.58
140.63,140.15,142.45,140.15
139.84,140.17,141.18,139.70
141.06,139.01,141.30,138.86
144.37,139.49,144.40,137.85
139.29,138.78,139.56,138.46
138.41,138.14,139.43,137.92
138.14,136.29,138.75,136.17
136.21,135.66,136.67,134.75
135.24,134.09,135.48,133.30
134.00,131.29,134.00,131.24
131.70,132.22,133.04,130.54
132.22,132.06,132.77,131.06
132.57,131.62,132.85,130.60
131.48,132.19,132.77,131.17
131.96,133.71,134.14,130.93
133.86,133.44,134.58,133.10
133.44,133.62,134.39,133.27
133.48,132.95,133.68,132.14
132.30,132.54,133.24,130.95
132.02,131.89,134.38,131.81
132.19,133.49,134.43,131.76
133.28,132.50,134.68,132.27
132.56,132.09,133.88,132.06
132.07,134.25,134.57,132.03
134.18,132.12,134.18,130.15
132.17,135.19,135.77,131.93
135.90,135.03,136.00,134.13
134.01,133.12,134.19,132.61
132.63,132.04,133.60,131.81
132.81,133.19,133.39,131.50
133.00,136.68,136.93,133.00
136.94,138.00,138.21,136.73
138.22,134.83,138.25,134.26
134.98,135.62,136.45,134.02
135.75,134.03,136.28,133.58
134.71,131.97,135.58,131.74
133.62,132.89,133.62,131.96
133.40,135.49,135.75,132.03
133.67,142.72,143.53,133.67
143.72,146.02,150.73,143.72
146.54,147.91,148.07,145.95
148.73,153.28,154.47,148.73
153.58,154.46,154.63,151.34
154.46,155.04,155.99,153.32
154.91,154.99,155.12,152.88
155.18,155.27,155.64,153.82
155.40,154.16,155.88,151.87
162.25,163.01,164.36,159.53
164.49,165.64,169.22,164.25
165.52,164.33,165.97,164.11
162.67,161.58,163.44,160.01
161.72,163.37,164.09,161.50
162.77,162.74,163.23,160.67
163.98,167.41,167.45,163.58
166.53,166.00,167.40,165.00
166.67,167.78,167.95,165.77
