NSEC,National Security Group,NASDAQ
7.15,7.78,7.79,7.15
7.74,7.10,7.74,7.10
7.40,7.74,7.80,7.29
7.65,7.03,7.65,7.03
7.22,7.51,7.51,7.22
7.70,7.70,7.70,7.70
7.70,7.70,7.70,7.70
7.28,7.12,7.28,7.12
7.21,7.35,7.35,7.21
7.22,7.03,7.22,7.03
7.05,7.05,7.05,7.05
6.90,7.09,7.28,6.90
7.02,7.04,7.06,6.95
7.04,7.04,7.04,7.04
7.04,7.04,7.04,6.96
6.95,6.65,7.00,6.65
6.53,6.69,6.80,6.45
6.61,6.63,6.70,6.61
6.62,6.64,6.64,6.62
6.62,6.62,6.62,6.62
6.90,7.10,7.20,6.80
7.10,7.10,7.10,7.10
6.67,6.66,6.75,6.62
6.70,6.51,6.74,6.50
6.85,6.85,6.85,6.85
6.83,6.50,6.83,6.50
6.63,7.04,7.04,6.63
6.65,6.93,7.00,6.65
6.91,7.20,7.20,6.91
7.17,7.15,7.17,7.15
7.01,7.01,7.01,7.01
7.08,7.14,7.14,7.08
7.20,7.49,7.67,7.20
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.36,7.36,7.36,7.36
7.36,7.36,7.36,7.36
7.38,7.38,7.38,7.38
7.38,7.38,7.38,7.38
6.80,7.12,7.34,6.75
7.12,7.12,7.12,7.12
7.35,6.89,7.35,6.89
6.89,6.89,6.89,6.89
6.89,6.89,6.89,6.89
6.89,6.89,6.89,6.89
6.89,6.89,6.89,6.89
6.75,6.89,7.20,6.70
7.14,7.16,7.35,7.07
7.16,7.16,7.16,7.16
7.16,7.16,7.16,7.16
7.16,7.16,7.16,7.16
6.81,6.87,6.90,6.81
6.90,7.15,7.24,6.90
7.19,6.97,7.19,6.97
7.15,7.04,7.15,7.04
7.04,7.04,7.04,7.04
7.04,7.04,7.04,7.04
7.35,7.08,7.35,7.08
7.10,7.02,7.34,7.02
7.10,6.87,7.10,6.85
6.85,7.04,7.04,6.38
6.90,6.53,6.90,6.50
6.57,6.55,6.57,6.47
6.55,6.45,6.64,6.40
6.50,6.41,6.54,6.40
6.40,6.38,6.40,6.38
6.18,6.21,6.25,6.18
6.23,6.17,6.34,6.17
6.45,6.43,6.75,6.43
6.42,6.25,6.42,6.25
6.44,6.44,6.44,6.31
6.46,6.46,6.46,6.46
6.61,6.47,6.62,6.47
6.43,6.55,6.55,6.43
6.44,6.56,6.66,6.44
6.50,6.54,6.65,6.46
6.46,6.47,6.47,6.44
6.57,6.57,6.57,6.57
6.57,6.57,6.57,6.57
6.56,6.47,6.56,6.47
6.47,6.48,6.53,6.46
6.08,6.08,6.08,6.08
6.08,6.08,6.08,6.08
6.08,6.08,6.08,6.08
6.30,6.30,6.30,6.30
6.28,6.26,6.35,6.26
6.26,6.30,6.30,6.26
6.28,6.28,6.28,6.28
6.57,6.36,6.57,6.36
6.62,6.55,6.67,6.45
6.64,6.62,6.70,6.49
6.67,6.45,6.67,6.45
6.48,6.51,6.73,6.48
6.53,6.57,6.57,6.44
6.57,6.90,7.24,6.57
6.90,6.90,6.90,6.90
6.45,6.45,6.45,6.45
6.60,6.80,6.87,6.58
6.88,6.47,6.88,6.47
6.87,7.02,7.29,6.75
7.22,7.15,7.26,7.15
7.05,7.30,7.30,7.05
7.30,7.45,7.45,7.14
7.52,7.52,7.52,7.52
7.80,7.80,7.80,7.80
7.76,7.25,7.80,7.25
7.80,7.90,8.35,7.41
7.73,7.94,7.98,7.28
7.78,7.60,7.88,7.42
7.65,7.75,7.93,7.61
7.70,7.95,8.00,7.60
8.00,8.00,9.00,7.93
8.00,9.29,9.40,8.00
9.20,9.23,9.37,8.80
9.29,9.31,9.40,9.01
9.30,9.73,10.28,9.00
9.72,9.97,9.97,9.37
9.83,10.09,10.50,9.45
9.72,10.26,10.31,9.46
9.58,10.00,10.00,9.51
10.00,9.86,10.00,9.85
9.49,9.21,9.55,8.90
9.20,9.35,9.80,9.20
9.39,9.68,9.68,9.30
9.48,9.68,9.68,9.48
9.56,9.68,9.68,9.56
9.65,9.50,9.65,9.50
9.34,9.93,9.93,9.34
9.75,10.00,10.00,9.32
9.90,9.95,9.99,9.51
9.77,9.75,9.82,9.75
9.60,9.93,9.93,9.60
10.00,9.95,10.00,9.79
9.99,9.93,9.99,9.93
9.95,9.95,9.95,9.95
10.18,9.94,10.43,9.94
9.92,10.11,10.47,9.92
9.96,10.08,10.15,9.96
9.89,10.04,10.05,9.89
10.04,10.04,10.04,10.04
10.00,10.00,10.00,10.00
10.00,10.50,10.50,10.00
9.85,9.91,9.91,9.85
9.88,9.62,9.88,9.60
9.62,9.62,9.62,9.62
9.80,9.86,9.91,9.80
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.70,10.00,10.00,9.70
10.06,9.72,10.06,9.70
9.73,8.85,9.73,8.85
9.05,9.05,9.05,9.05
9.05,9.05,9.05,9.05
9.03,9.05,9.10,8.93
8.90,9.06,9.22,8.82
9.11,9.03,9.22,8.99
9.12,9.25,9.68,9.12
8.82,8.83,8.83,8.82
8.82,8.84,8.90,8.82
8.84,8.84,8.84,8.84
8.98,8.84,8.98,8.84
8.84,8.84,8.84,8.84
8.82,8.96,8.96,8.48
8.96,8.96,8.96,8.96
7.92,7.95,8.19,7.92
8.19,8.60,8.60,8.19
8.94,8.94,8.94,8.22
8.50,8.58,8.58,8.50
8.69,8.70,8.70,8.69
8.70,8.70,8.70,8.70
8.70,8.70,8.70,8.70
9.36,8.95,9.80,8.90
8.95,8.95,8.95,8.95
9.05,9.05,9.06,9.05
9.11,9.11,9.11,9.11
9.15,9.16,9.16,9.15
9.35,10.05,10.28,9.35
10.02,10.00,10.02,9.25
9.99,10.05,10.75,9.99
10.05,10.25,10.25,10.05
10.50,10.50,10.50,10.50
10.50,10.49,10.50,10.38
10.50,10.50,10.50,10.50
10.50,10.47,10.50,10.47
10.49,10.25,10.49,10.25
10.25,9.67,10.25,9.67
9.61,9.50,9.61,9.50
10.65,10.65,10.65,10.65
10.65,10.65,10.65,10.65
10.65,10.65,10.65,10.65
10.65,10.65,10.65,10.65
10.65,10.65,10.65,10.65
10.61,10.00,10.61,9.89
10.04,10.03,10.04,10.03
10.00,9.70,10.00,9.70
10.00,10.00,10.00,9.97
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
9.98,9.98,9.98,9.98
9.98,9.98,9.98,9.98
9.75,9.77,9.77,9.70
9.89,10.18,10.20,9.85
10.15,10.25,10.70,9.82
10.15,10.12,10.22,9.90
10.30,10.27,10.40,10.00
10.25,10.35,10.35,10.11
10.35,10.35,10.35,10.35
10.35,10.35,10.35,10.35
10.25,10.25,10.25,10.25
10.25,10.25,10.25,10.25
10.12,10.07,10.12,10.07
10.10,10.72,10.75,10.10
9.77,10.07,10.17,9.77
10.07,10.07,10.07,10.07
10.07,10.07,10.07,10.07
9.99,9.99,9.99,9.99
10.04,10.01,10.23,10.01
10.01,10.01,10.01,10.01
10.05,10.12,10.12,10.01
10.12,10.12,10.12,10.12
10.16,10.16,10.16,10.16
10.16,10.16,10.16,10.16
10.06,10.06,10.06,10.06
10.00,10.06,10.06,10.00
10.07,10.07,10.07,10.07
10.25,10.25,10.25,10.25
10.26,10.26,10.37,10.01
10.12,10.16,10.29,10.11
10.16,10.16,10.16,10.16
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.44,10.40,10.44,10.40
10.40,10.40,10.40,10.40
10.40,10.40,10.40,10.40
10.05,10.50,10.50,9.97
10.18,10.17,10.39,10.15
10.30,10.26,10.31,10.26
10.48,10.32,10.50,10.32
10.48,10.55,10.58,10.48
10.70,11.24,11.60,10.60
11.72,11.75,11.81,11.72
11.75,12.28,12.28,11.72
12.28,12.28,12.28,12.28
12.28,12.28,12.28,12.28
12.27,12.27,12.27,12.27
11.73,11.72,11.86,11.72
11.72,11.72,11.72,11.72
12.45,12.47,12.75,12.11
12.47,12.47,12.61,12.47
12.39,12.57,12.59,12.39
12.58,12.30,12.58,12.30
12.60,12.55,12.75,12.55
12.00,12.18,12.18,12.00
12.05,12.10,12.21,12.05
12.10,12.10,12.10,12.10
12.69,12.00,12.69,12.00
12.00,12.10,12.10,12.00
12.10,12.10,12.10,12.10
12.72,12.39,12.72,12.39
12.05,12.05,12.05,12.05
12.53,12.53,12.53,12.53
12.06,12.11,12.75,12.06
12.10,12.02,12.11,12.02
12.02,12.28,12.69,12.00
12.42,12.21,12.42,12.03
12.14,12.00,12.20,12.00
12.25,12.17,12.25,12.05
12.10,12.10,12.10,12.10
12.10,12.10,12.10,12.10
12.22,11.95,12.22,11.95
11.95,12.09,12.23,11.93
12.24,12.24,12.24,12.24
12.24,12.24,12.24,12.24
11.94,11.91,12.17,11.91
11.91,11.91,11.91,11.91
11.93,12.00,12.00,11.93
12.10,12.00,12.10,11.98
12.22,12.22,12.22,12.22
12.10,12.08,12.10,12.08
12.09,11.91,12.09,11.91
11.96,10.53,11.96,9.66
11.28,11.34,11.95,11.28
11.95,11.17,11.95,11.17
11.00,11.50,11.50,10.50
11.60,11.70,11.70,11.60
11.60,11.60,11.73,11.55
11.73,11.00,11.73,10.96
10.88,10.87,10.88,10.85
10.76,10.80,10.80,10.55
11.00,11.00,11.00,10.60
11.00,11.69,11.69,11.00
11.68,11.68,11.68,11.68
11.11,11.11,11.11,11.11
11.69,11.15,11.69,11.15
11.50,11.50,11.50,11.50
11.62,11.70,11.75,11.25
11.65,11.80,11.80,11.65
11.66,11.72,11.72,11.66
11.82,11.86,12.07,11.77
12.10,12.10,12.10,12.00
11.51,12.01,12.25,11.51
11.50,13.00,13.00,11.50
12.15,12.99,12.99,12.15
12.92,12.73,13.00,12.65
12.78,12.95,13.00,12.77
12.25,13.00,13.00,12.25
12.63,13.00,13.00,12.63
12.99,13.00,13.00,12.50
12.91,12.48,12.94,12.48
12.48,12.47,12.48,12.47
12.37,12.24,12.37,12.24
12.23,12.08,12.23,12.08
12.08,12.08,12.08,12.08
12.00,12.00,12.00,12.00
11.02,11.96,12.00,11.02
12.34,12.50,12.50,12.34
12.40,12.50,12.50,12.40
12.50,12.50,12.50,12.50
12.55,12.55,12.55,12.55
12.65,12.65,12.65,12.65
12.65,12.65,12.65,12.65
12.67,12.68,12.70,12.67
13.02,13.00,13.02,13.00
13.20,13.65,14.00,13.20
13.98,13.98,14.20,13.94
14.03,12.90,14.15,12.90
13.05,13.15,13.15,13.00
13.00,13.11,13.11,13.00
13.00,13.00,13.00,13.00
13.20,14.01,14.15,13.20
13.90,13.99,14.00,13.90
14.02,14.18,14.25,13.85
14.18,13.87,14.18,13.00
14.00,14.00,14.02,14.00
14.13,14.00,14.13,13.20
14.00,14.00,14.00,14.00
14.00,14.00,14.00,14.00
14.20,13.61,14.20,13.00
13.57,13.35,13.61,13.00
13.35,13.35,13.35,13.16
13.35,13.31,13.60,13.28
13.60,13.60,13.60,13.60
13.57,14.00,14.00,13.55
14.00,14.00,14.00,14.00
14.15,14.51,14.75,14.15
14.97,14.65,15.85,14.60
14.70,14.72,15.00,14.67
14.80,15.00,15.22,14.60
15.03,15.25,15.25,14.60
15.15,14.99,15.24,14.99
14.99,14.99,14.99,14.99
14.78,14.78,14.78,14.78
14.75,13.89,14.75,13.08
14.00,14.00,14.00,14.00
14.75,13.75,14.75,13.55
13.50,13.50,13.50,13.48
14.39,14.00,14.45,14.00
14.00,13.48,14.00,13.30
13.30,13.30,13.30,13.30
13.74,13.81,14.23,13.74
14.00,14.00,14.40,13.96
14.22,14.67,14.67,14.20
14.67,14.67,14.67,14.67
14.25,14.25,14.25,14.25
14.20,14.20,14.20,14.20
14.25,14.25,14.25,14.25
14.25,14.25,14.25,14.25
13.50,13.56,13.56,13.50
14.25,14.25,14.25,14.25
14.25,14.25,14.25,14.25
13.56,13.56,13.56,13.56
13.56,13.20,13.58,13.20
13.08,13.30,13.30,13.08
14.25,14.25,14.25,14.25
13.05,13.05,13.05,13.05
13.05,13.05,13.05,13.05
13.05,13.05,13.05,13.05
13.45,13.45,13.45,13.45
13.45,13.45,13.45,13.45
13.45,13.45,13.45,13.44
13.44,13.65,13.65,13.44
13.70,13.50,13.70,13.50
13.75,13.50,13.75,13.50
14.18,14.01,14.20,14.01
13.80,13.75,13.80,13.75
13.75,13.75,13.75,13.75
13.75,13.75,13.75,13.75
13.28,13.28,13.28,13.28
13.30,13.67,13.67,13.30
13.67,13.24,13.67,13.24
13.77,13.77,13.77,13.77
13.26,13.38,13.88,13.26
13.40,13.38,13.40,13.33
13.38,13.38,13.38,13.38
13.38,13.38,13.38,13.38
13.50,13.50,13.50,13.50
13.35,13.22,13.35,13.07
13.22,13.08,13.55,13.08
13.08,13.08,13.08,13.08
13.08,13.08,13.08,13.08
14.24,14.00,14.24,13.26
13.85,13.85,13.85,13.85
13.36,13.36,13.36,13.36
13.36,13.36,13.36,13.36
13.50,14.00,14.00,13.50
14.00,14.00,14.00,14.00
14.00,14.00,14.00,14.00
14.00,14.00,14.00,14.00
13.25,13.40,13.53,13.20
13.20,13.20,13.20,13.20
13.20,13.20,13.20,13.20
13.26,13.15,13.26,13.03
13.10,13.10,13.10,13.10
13.50,13.11,13.50,13.10
13.03,13.03,13.03,13.03
13.02,12.96,13.02,12.96
12.96,12.96,12.96,12.96
12.96,12.96,12.96,12.96
13.26,13.84,14.92,13.26
13.70,13.70,13.70,13.70
13.57,13.80,13.81,13.50
13.55,13.60,13.60,13.55
13.66,13.66,13.66,13.66
14.00,14.14,14.14,14.00
14.15,14.31,15.25,14.15
14.25,14.21,14.28,14.21
14.86,14.47,14.86,14.40
14.42,14.42,14.42,14.42
14.42,14.42,14.42,14.42
14.00,14.40,14.40,14.00
14.40,14.40,14.40,14.40
14.37,14.24,14.37,14.24
14.24,14.24,14.24,14.24
14.22,14.15,14.22,14.15
14.15,14.00,14.15,14.00
14.00,13.95,14.00,13.95
14.00,14.00,14.00,14.00
14.25,14.00,14.25,14.00
14.01,14.38,14.38,14.01
14.21,14.33,14.33,14.21
14.10,14.10,14.10,14.10
14.10,14.06,14.12,14.01
14.10,14.10,14.10,14.10
14.12,14.03,14.30,14.03
14.10,14.15,14.15,14.01
14.02,14.01,14.02,14.01
14.14,15.45,16.43,14.14
15.99,16.50,16.97,15.75
16.79,16.19,16.79,16.00
15.06,15.73,16.21,15.05
15.55,16.25,16.26,15.55
16.24,16.05,16.24,16.05
15.68,15.60,15.68,15.60
15.72,15.93,16.30,15.70
15.77,16.07,16.07,15.77
15.93,15.93,15.93,15.93
15.85,16.28,16.28,15.84
15.84,16.12,16.12,15.84
16.12,16.12,16.12,16.12
15.78,15.78,15.78,15.78
15.77,15.31,15.78,15.31
16.05,14.32,16.10,13.98
14.60,14.25,15.62,13.62
15.08,14.65,15.10,14.50
14.65,14.65,14.65,14.65
14.99,15.00,15.00,14.94
14.93,14.90,14.93,14.90
14.90,14.90,14.90,14.90
15.57,15.51,15.59,15.25
15.51,15.51,15.51,15.51
15.51,15.51,15.51,15.51
15.34,14.82,15.64,14.67
15.75,15.25,15.75,15.25
15.26,15.50,15.50,15.26
15.87,15.00,15.90,15.00
15.04,15.84,15.84,15.04
15.11,15.37,15.37,15.11
15.05,15.68,15.68,15.05
15.60,15.50,15.65,15.31
15.01,15.23,15.69,15.01
15.23,15.23,15.23,15.23
15.23,15.23,15.23,15.23
15.25,15.24,15.25,15.24
15.21,15.15,15.35,15.05
15.08,15.49,15.49,15.08
15.50,15.50,15.50,15.50
15.50,15.50,15.50,15.50
15.99,15.99,15.99,15.99
15.80,15.20,15.80,15.20
15.30,15.30,15.30,15.30
15.30,15.30,15.30,15.30
15.30,15.30,15.30,15.30
15.20,15.20,15.20,15.20
15.20,15.01,15.20,15.01
14.75,14.75,14.75,14.75
14.64,14.75,14.75,14.64
14.64,14.55,14.81,14.55
15.29,14.68,15.29,14.63
14.71,14.70,14.71,14.70
14.70,14.70,14.70,14.70
14.70,14.70,14.70,14.70
15.67,15.67,15.67,15.67
15.65,15.65,15.65,15.65
15.65,15.65,15.65,15.65
15.65,15.65,15.65,15.65
14.72,14.99,15.05,14.64
14.61,14.76,14.83,14.61
14.67,14.61,14.75,14.61
14.59,14.59,14.59,14.59
14.65,14.57,14.65,14.57
14.57,14.57,14.57,14.57
14.33,14.28,15.04,14.27
14.21,14.31,14.84,14.21
14.40,14.27,14.40,14.25
14.68,14.38,14.68,14.38
14.38,14.38,14.38,14.38
14.38,14.38,14.38,14.38
14.34,14.50,14.50,14.34
14.47,14.47,14.47,14.47
14.23,14.08,14.23,14.08
14.10,14.19,14.40,14.10
14.19,14.19,14.19,14.19
14.19,14.19,14.19,14.19
14.19,14.19,14.19,14.19
14.19,14.19,14.19,14.19
14.19,14.19,14.19,14.19
14.19,14.19,14.19,14.19
14.19,14.19,14.19,14.19
14.31,14.29,14.50,14.20
14.30,14.30,14.30,14.30
14.30,14.30,14.30,14.30
14.20,14.16,14.38,14.16
14.42,14.16,14.42,14.16
14.16,14.16,14.16,14.16
14.43,14.43,14.43,14.43
13.44,13.02,13.44,12.23
12.95,12.95,12.95,12.95
12.53,12.75,12.78,12.53
12.54,13.00,13.00,12.54
13.00,13.00,13.00,13.00
12.88,12.88,12.88,12.88
12.88,12.58,12.88,12.58
12.72,12.71,13.99,12.71
12.56,12.92,13.46,12.56
12.98,12.95,12.98,12.95
12.95,12.95,12.95,12.95
12.95,12.95,12.95,12.95
12.95,12.95,12.97,12.95
12.94,12.81,12.94,12.81
12.81,12.81,12.81,12.81
12.78,12.74,12.78,12.74
12.74,12.74,12.74,12.74
13.08,13.25,13.26,13.07
13.25,13.90,14.98,13.19
13.90,14.24,14.25,13.80
14.24,14.24,14.24,13.03
14.24,14.45,14.50,14.24
14.50,14.85,14.85,14.50
12.83,15.29,15.30,12.83
15.29,14.24,15.29,13.52
14.09,14.11,14.11,14.05
13.85,15.74,17.05,13.85
16.30,16.50,19.89,16.09
16.34,15.25,16.34,15.11
15.62,15.61,15.62,14.87
16.12,14.80,16.12,14.55
14.80,14.80,14.80,14.80
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
14.56,14.56,14.58,14.55
14.97,14.92,14.99,14.92
14.92,14.92,14.92,14.92
14.96,14.96,14.96,14.96
14.45,14.27,14.45,13.99
14.40,14.40,14.40,14.40
14.40,14.40,14.40,14.40
13.52,13.52,13.52,13.52
13.75,13.75,13.75,13.75
14.60,14.30,14.60,14.30
14.30,14.30,14.30,14.30
13.71,14.13,14.13,13.71
14.38,14.41,14.41,14.38
14.41,14.41,14.41,14.41
14.41,14.41,14.41,14.41
14.41,14.41,14.41,14.41
13.88,13.76,13.88,13.76
13.75,13.52,13.75,13.50
14.04,13.30,14.04,13.30
13.27,13.20,13.27,13.10
13.50,13.50,13.61,13.50
13.50,13.50,13.50,13.50
14.10,14.02,14.10,14.02
13.92,13.92,13.92,13.92
13.80,13.80,13.80,13.80
13.80,13.80,13.80,13.80
13.98,13.70,13.98,13.70
14.60,15.00,17.00,14.60
15.00,14.30,15.04,14.30
14.30,14.30,14.30,14.30
13.80,14.19,14.27,13.80
14.20,14.20,14.20,14.20
14.20,14.20,14.20,14.20
14.10,14.10,14.10,14.10
14.10,14.10,14.10,14.10
14.10,14.10,14.10,14.10
14.10,14.10,14.10,14.10
14.15,14.20,14.24,14.15
14.50,14.50,14.95,14.50
14.50,14.50,14.50,14.50
14.94,14.56,14.94,14.56
14.51,14.51,14.51,14.50
14.50,14.99,14.99,14.50
14.52,14.45,14.52,14.15
15.09,15.00,15.09,14.10
15.00,15.00,15.00,15.00
14.30,14.50,14.52,14.30
14.50,14.50,14.50,14.50
14.50,14.50,14.50,14.50
14.79,14.82,15.20,14.79
14.82,14.82,14.82,14.82
14.76,14.76,14.76,14.76
14.76,14.76,14.76,14.76
14.76,14.76,14.76,14.76
14.40,15.20,15.20,14.40
15.20,15.20,15.20,15.20
14.80,14.80,14.94,14.80
15.08,14.42,15.10,14.42
14.42,14.42,14.42,14.42
14.27,14.27,14.27,14.27
14.27,14.27,14.27,14.27
14.34,14.37,14.37,14.20
14.59,15.25,15.25,14.45
15.32,15.19,15.45,14.70
15.19,15.19,15.19,15.19
15.19,15.19,15.19,15.19
14.32,14.80,15.30,14.31
14.36,14.90,15.07,14.36
14.15,14.50,15.24,13.73
14.66,14.45,14.92,14.25
15.00,15.01,15.21,15.00
15.00,15.00,15.00,15.00
15.00,15.08,15.15,14.71
15.15,15.17,15.22,15.00
15.19,15.09,15.22,15.09
15.45,15.45,15.80,15.45
15.45,14.45,15.45,14.45
14.65,14.65,14.65,14.65
15.80,15.80,15.80,15.80
15.80,15.80,15.80,15.80
15.80,15.80,15.80,15.80
15.01,15.04,15.07,15.00
15.69,15.69,15.69,15.69
15.69,15.69,15.69,15.69
15.69,15.69,15.69,15.69
15.59,15.59,15.59,15.59
15.80,15.75,15.80,15.74
15.75,15.80,15.80,15.75
15.80,15.80,15.80,15.80
15.80,15.80,15.80,15.80
15.80,15.80,15.80,15.80
15.80,15.80,15.80,15.80
15.80,15.80,15.80,15.80
16.30,16.30,16.30,16.30
16.30,16.30,16.30,16.30
16.30,16.30,16.30,16.30
15.25,15.45,15.45,15.25
15.45,15.45,15.45,15.45
14.63,15.12,15.12,14.63
15.12,15.12,15.12,15.12
15.12,15.12,15.12,15.12
14.80,15.01,15.24,14.00
15.76,15.75,15.76,15.75
14.92,14.92,14.92,14.92
14.92,14.92,14.92,14.92
15.02,15.50,15.50,14.91
15.50,15.25,15.50,15.02
15.45,15.45,15.45,15.45
15.59,15.30,15.59,15.30
15.30,15.30,15.30,15.30
15.30,15.30,15.30,15.30
14.91,14.91,14.91,14.91
14.91,14.91,14.91,14.91
14.91,14.93,14.93,14.91
15.40,15.40,15.40,15.40
15.40,15.40,15.40,15.40
14.86,14.86,14.90,14.86
15.06,14.80,15.06,14.80
14.80,14.80,14.80,14.80
14.64,14.34,14.64,14.33
14.61,14.50,14.61,14.50
14.50,14.50,14.50,14.50
14.51,14.95,14.95,14.51
14.76,15.03,15.28,14.76
15.00,15.00,15.00,15.00
15.03,15.46,15.54,15.03
15.40,15.50,15.88,15.40
15.30,15.30,15.45,15.30
15.30,15.30,15.30,15.30
15.39,15.40,15.43,15.30
15.35,15.30,15.35,15.30
15.30,15.37,15.37,15.30
15.37,15.37,15.37,15.37
15.37,15.37,15.37,15.37
15.31,15.30,15.37,15.30
15.50,15.50,15.58,15.50
15.50,15.50,15.50,15.50
15.55,15.52,15.55,15.40
16.00,15.50,16.00,15.50
15.50,15.72,15.92,15.50
15.55,15.53,15.55,15.53
15.70,16.65,16.66,15.70
16.00,15.95,16.15,15.95
16.00,15.98,16.01,15.98
15.82,15.82,15.82,15.82
15.50,15.50,15.52,15.49
15.75,15.60,16.18,15.60
15.55,15.55,15.55,15.55
16.00,15.60,16.00,15.55
15.60,15.60,15.60,15.60
15.18,15.66,15.82,14.36
15.99,15.85,15.99,15.83
15.08,15.02,15.08,15.02
15.70,15.23,15.70,15.23
15.23,15.23,15.23,15.23
15.21,15.36,15.36,15.21
15.43,14.98,15.45,14.98
15.71,15.45,15.71,15.40
15.45,15.45,15.45,15.45
15.46,15.46,15.46,15.46
15.40,15.55,15.57,15.40
15.55,15.55,15.55,15.55
16.22,16.70,16.96,15.88
16.70,16.97,17.00,16.70
16.92,16.90,17.15,16.60
17.25,17.14,17.99,17.10
17.18,17.18,17.18,17.18
17.22,17.22,17.22,17.22
17.25,17.57,17.90,17.25
17.35,17.17,17.35,17.17
17.21,17.21,17.21,17.21
17.22,17.49,17.60,17.20
17.89,17.58,17.89,17.33
17.20,17.20,17.20,17.20
16.09,17.00,17.47,16.09
17.00,17.00,17.00,17.00
16.57,16.99,16.99,16.57
16.99,16.99,16.99,16.99
16.40,17.00,17.00,16.17
17.44,18.11,18.11,17.44
18.39,18.40,18.40,18.39
18.35,18.34,18.35,18.34
18.05,17.50,18.18,17.50
18.05,18.05,18.05,18.05
17.90,17.80,17.90,17.79
17.80,17.80,17.80,17.80
17.80,17.80,17.80,17.80
17.95,18.12,18.43,17.95
18.49,18.50,18.50,18.49
18.50,18.50,18.50,18.50
18.50,18.50,18.50,18.50
18.50,18.50,18.50,18.50
19.00,18.39,19.00,18.39
18.39,18.39,18.39,18.39
19.00,19.00,19.00,19.00
19.05,19.05,19.05,19.05
20.00,19.05,20.00,19.05
19.12,19.05,19.32,19.05
19.45,19.10,19.45,19.10
19.10,19.10,19.10,19.10
19.10,19.10,19.10,19.10
19.10,19.24,19.24,19.10
19.10,19.10,19.10,19.10
19.37,19.10,19.45,19.10
19.10,19.10,19.10,19.10
19.10,19.19,19.19,19.10
19.24,19.40,19.40,19.23
19.40,19.40,19.40,19.40
19.35,19.21,19.43,19.21
19.67,19.64,20.00,19.64
19.50,19.70,19.88,19.50
19.60,19.74,19.74,19.60
19.74,19.74,19.74,19.74
19.90,20.00,20.00,19.90
20.00,20.48,20.50,19.80
19.92,20.02,20.84,19.92
19.80,19.80,19.80,19.80
19.80,19.80,19.80,19.80
20.40,20.02,20.40,20.00
20.19,19.80,20.19,19.80
19.80,19.80,19.80,19.80
19.38,20.30,20.30,19.38
19.00,19.00,19.00,19.00
19.89,19.99,19.99,19.89
19.89,19.89,19.89,19.89
19.89,19.89,19.89,19.89
19.89,19.89,19.89,19.89
19.75,19.79,19.89,19.75
19.79,19.79,19.79,19.79
19.79,19.79,19.83,19.50
19.93,19.60,19.99,19.60
19.90,19.80,19.90,19.40
19.38,19.38,19.38,19.38
19.74,19.23,19.75,19.23
19.16,19.16,19.16,19.16
19.16,19.16,19.16,19.16
19.54,19.90,19.90,19.54
19.80,19.43,19.90,19.04
19.99,19.99,19.99,19.99
19.99,19.90,19.99,19.90
19.90,19.90,19.90,19.90
19.85,19.80,19.85,19.80
19.10,19.29,19.29,19.10
19.17,19.17,19.17,19.17
18.85,18.85,18.85,18.85
18.51,18.35,18.70,17.90
18.35,18.35,18.35,18.35
17.92,17.80,18.00,17.80
17.90,17.95,19.54,17.90
17.95,17.95,17.95,17.90
17.93,17.93,17.93,17.93
18.00,17.85,18.00,17.80
17.80,17.95,17.95,17.80
17.80,17.80,17.80,17.80
17.40,17.35,17.40,17.35
17.02,17.00,17.93,17.00
17.25,17.25,17.25,17.25
17.69,17.24,17.97,17.24
17.24,17.13,17.24,17.00
17.49,17.21,18.98,17.11
17.20,17.20,17.30,17.20
17.11,17.11,17.11,17.11
17.10,17.10,17.10,17.10
17.00,17.00,17.00,17.00
17.00,17.00,17.00,17.00
17.00,17.00,17.00,17.00
17.00,17.00,17.00,17.00
17.10,17.15,17.15,17.10
17.06,17.05,17.06,17.05
17.05,17.05,17.05,17.05
17.06,17.06,17.06,17.06
17.10,17.05,17.10,17.05
17.02,17.10,17.10,17.02
17.10,17.10,17.10,17.10
17.08,18.49,18.49,17.08
18.49,18.49,18.49,18.49
18.49,18.49,18.49,18.49
17.95,17.95,17.95,17.95
17.95,17.45,17.95,17.45
17.04,17.95,17.95,17.04
17.25,17.25,17.25,17.25
17.25,17.25,17.25,17.25
17.25,17.45,18.90,17.25
17.45,17.45,17.45,17.45
17.45,17.45,17.45,17.45
17.45,17.45,17.45,17.45
17.45,17.45,17.45,17.45
17.34,17.84,17.84,17.29
17.84,17.84,17.84,17.84
17.84,17.84,17.84,17.84
17.84,17.84,17.84,17.84
17.84,17.84,17.84,17.84
17.84,17.84,17.84,17.84
17.84,17.84,17.84,17.84
18.35,17.50,18.52,17.50
17.50,17.50,17.50,17.50
17.50,17.68,17.79,17.50
17.68,17.68,17.68,17.68
