DRYS,DryShips Inc. - Common Stock,NASDAQ
3420.00,3390.00,3465.00,3390.00
3375.00,3397.50,3435.00,3375.00
3420.00,3375.00,3420.00,3360.00
3405.00,3480.00,3510.00,3375.00
3540.00,3405.00,3577.50,3375.00
3405.00,3480.00,3480.00,3375.00
3480.00,3510.00,3525.00,3450.00
3450.00,3570.00,3630.00,3420.00
3600.00,3637.50,3795.00,3570.00
3600.00,3562.50,3615.00,3435.00
3495.00,3495.00,3660.00,3465.00
3435.00,3480.00,3480.00,3390.00
3510.00,3480.00,3570.00,3450.00
3510.00,3510.00,3525.00,3450.00
3465.00,3450.00,3510.00,3420.00
3420.00,3300.00,3480.00,3300.00
3375.00,3390.00,3495.00,3330.00
3390.00,3435.00,3495.00,3390.00
3450.00,3480.00,3525.00,3405.00
3525.00,3555.00,3660.00,3480.00
3510.00,3450.00,3555.00,3375.00
3360.00,3300.00,3435.00,3300.00
3345.00,3300.00,3390.00,3300.00
3330.00,3315.00,3375.00,3270.00
3300.00,3180.00,3300.00,3180.00
3300.00,3120.00,3300.00,3045.00
3000.00,2505.00,3000.00,2490.00
2565.00,2550.00,2565.00,2190.00
2580.00,2512.50,2625.00,2430.00
2490.00,2460.00,2502.00,2430.00
2445.00,2550.00,2550.00,2400.00
2535.00,2580.00,2610.00,2505.00
2580.00,2625.00,2640.00,2520.00
2625.00,2760.00,2775.00,2595.00
2715.00,2715.00,2730.00,2625.00
2715.00,2700.00,2767.50,2670.00
2670.00,2535.00,2700.00,2520.00
2550.00,2580.00,2595.00,2535.00
2595.00,2640.00,2685.00,2550.00
2580.00,2610.00,2670.00,2580.00
2595.00,2625.00,2625.00,2520.00
2595.00,2542.50,2610.00,2520.00
2520.00,2527.50,2549.85,2475.00
2520.00,2535.00,2610.00,2475.00
2550.00,2610.00,2610.00,2550.00
2595.00,2610.00,2668.80,2565.00
2550.00,2745.00,2760.00,2550.00
2760.00,2640.00,2775.00,2595.00
2580.00,2640.00,2670.00,2550.00
2595.00,2685.00,2730.00,2595.00
2685.00,2640.00,2730.00,2610.00
2580.00,2595.00,2595.00,2535.00
2550.00,2550.00,2580.00,2505.00
2535.00,2550.00,2550.00,2490.00
2490.00,2475.00,2520.00,2460.00
2445.00,2370.00,2445.00,2340.00
2355.00,2400.00,2415.00,2295.00
2475.00,2460.00,2535.00,2415.00
2490.00,2595.00,2610.00,2460.00
2640.00,3255.00,3270.00,2610.00
3300.00,3270.00,3390.00,3075.00
3255.00,3300.00,3360.00,3210.00
3330.00,3210.00,3345.00,3210.00
3285.00,3285.00,3345.00,3240.00
3240.00,3180.00,3285.00,3165.00
3210.00,3165.00,3254.85,3165.00
3150.00,2940.00,3165.00,2940.00
2940.00,3030.00,3060.00,2880.00
3195.00,3105.00,3270.00,3105.00
3105.00,3195.00,3195.00,3090.00
3150.00,3285.00,3300.00,3150.00
3300.00,3195.00,3360.00,3180.00
3165.00,3210.00,3255.00,3165.00
3225.00,3195.00,3240.00,3165.00
3180.00,3270.00,3345.00,3150.00
3300.00,3420.00,3570.00,3270.15
3435.00,3225.00,3450.00,3225.00
3210.00,3240.00,3345.00,3180.00
3315.00,3360.00,3450.00,3285.00
3300.00,3240.00,3300.00,3195.00
3270.00,3255.00,3375.00,3240.00
3225.00,3330.00,3330.00,3225.00
3300.00,3285.00,3375.00,3240.00
3285.00,3255.00,3300.00,3240.00
3240.00,3240.00,3270.00,3210.00
3285.00,3390.00,3420.00,3240.00
3390.00,3450.00,3660.00,3390.00
3465.00,3375.00,3480.00,3322.50
3390.00,3270.00,3405.00,3270.00
3270.00,3315.00,3345.00,3270.00
3360.00,3090.00,3360.00,3090.00
3120.00,3045.00,3120.00,3015.00
3090.00,2955.00,3105.00,2940.00
3000.00,2895.00,3060.00,2895.00
2880.00,2895.00,2910.00,2805.00
2895.00,2955.00,2970.00,2895.00
2955.00,2895.00,2985.00,2880.00
2880.00,2700.00,2880.00,2670.00
2745.00,2775.00,2790.00,2700.00
2775.00,2955.00,2971.50,2775.00
2985.00,2970.00,3150.00,2955.00
2730.00,2865.00,2925.00,2685.00
2895.00,2940.00,3030.00,2880.00
2970.00,3060.00,3105.00,2910.00
2985.00,2917.50,3045.00,2895.00
2895.00,2955.00,2969.85,2865.00
2940.00,2887.50,2970.00,2880.00
2880.00,2956.50,3030.00,2880.00
2955.00,2940.00,3060.00,2940.00
3000.00,2940.00,3014.85,2910.00
2985.00,2880.00,2995.20,2880.00
2895.00,3135.00,3240.00,2879.85
3165.00,3195.00,3360.00,3165.00
3270.00,3060.00,3300.00,3030.00
3105.00,3030.00,3105.00,2970.00
3075.00,3135.00,3225.00,3000.00
3180.00,3060.00,3255.00,3030.00
3045.00,2910.00,3090.00,2895.00
2925.00,2865.00,2955.00,2820.00
2865.00,2775.00,2880.15,2745.00
2790.00,2805.00,2880.00,2745.00
2730.00,2760.00,2790.00,2700.00
2775.00,2805.00,2820.00,2745.00
2805.00,2880.00,2925.00,2791.50
2880.00,2850.00,2955.00,2850.00
2880.00,2880.00,2910.00,2835.00
2835.00,2820.00,2865.00,2805.00
2805.00,2730.00,2805.00,2730.00
2760.00,2745.00,2805.00,2715.00
2715.00,2655.00,2745.00,2655.00
2670.00,2580.00,2700.00,2550.00
2625.00,2625.00,2625.00,2565.00
2624.85,2640.00,2655.00,2580.00
2655.00,2655.00,2700.00,2640.00
2655.00,2760.00,2760.00,2625.00
2760.00,2760.00,2820.00,2730.15
2760.00,2715.00,2760.00,2670.00
2760.00,2775.00,2820.00,2730.00
2805.00,2790.00,2836.50,2730.00
2760.00,2730.00,2790.00,2730.00
2760.00,2775.00,2775.00,2700.00
2775.00,2835.00,2850.00,2760.00
2835.00,2895.00,2925.00,2820.00
2880.00,2850.00,2925.00,2797.50
2865.00,2835.00,2865.00,2790.00
2820.00,2805.00,2835.00,2790.00
2805.00,2790.00,2812.50,2745.00
2775.00,2760.00,2790.00,2745.00
2760.00,2775.00,2790.00,2730.00
2775.00,2806.50,2850.00,2745.00
2895.00,3150.00,3270.00,2880.00
3210.00,3120.00,3270.00,3045.00
3105.00,3255.00,3375.00,3105.00
3405.00,3375.00,3525.00,3270.00
3405.00,3135.00,3435.00,3045.00
2850.00,2865.00,3015.00,2820.00
2865.00,2865.00,2925.00,2850.00
2925.00,2910.00,2955.00,2895.00
2895.00,2835.00,2910.00,2805.00
2820.00,2775.00,2835.00,2775.00
2820.00,2775.00,2835.00,2775.00
2775.00,2760.00,2820.00,2745.00
2775.00,2715.00,2775.00,2715.00
2760.00,2700.00,2760.00,2700.00
2730.00,2685.00,2745.00,2655.00
2685.00,2715.00,2715.00,2655.00
2760.00,2730.00,2775.00,2700.00
2700.00,2670.00,2715.00,2640.00
2700.00,2670.00,2715.00,2655.00
2700.00,2805.00,2820.00,2655.00
2835.00,2730.00,2850.00,2700.00
2775.00,2760.00,2850.00,2730.00
2745.00,2730.00,2805.00,2730.00
2745.00,2700.00,2760.00,2670.00
2670.00,2655.00,2730.00,2640.00
2715.00,2685.00,2715.00,2625.00
2670.00,2520.00,2670.00,2475.00
2580.00,2595.00,2625.00,2550.00
2625.00,2595.00,2685.00,2580.00
2640.00,2655.00,2655.00,2595.00
2670.00,2805.00,2835.00,2610.00
2790.00,2835.00,2985.00,2790.00
2805.00,2670.00,2835.00,2655.00
2700.00,2715.00,2730.00,2655.00
2700.00,2700.00,2745.00,2700.00
2715.00,2730.00,2760.00,2700.00
2760.00,2760.00,2775.00,2700.00
2760.00,2775.00,2790.00,2715.00
2805.00,2760.00,2820.00,2730.15
2760.00,2865.00,2910.00,2700.00
2925.00,2895.00,2955.00,2835.15
2895.00,2880.00,2910.00,2835.00
2895.00,2895.00,2925.00,2850.00
2895.00,3045.00,3120.00,2895.00
2955.00,2992.50,3045.00,2955.00
3000.00,3135.00,3135.00,2970.00
3180.00,3135.00,3195.15,3075.00
3150.00,3060.00,3225.00,3030.00
3030.00,3120.00,3255.00,3030.00
3120.00,3060.00,3150.00,3030.45
3075.00,2947.50,3075.00,2925.00
2985.00,2880.00,3000.00,2865.00
2895.00,2880.00,2925.00,2880.00
2925.00,2940.00,3030.00,2925.00
2970.00,3045.00,3045.00,2940.15
3000.00,3075.00,3075.00,2985.00
3045.00,2910.00,3054.00,2865.00
2940.00,2940.00,2955.00,2865.00
3015.00,3030.00,3132.00,2955.00
3030.00,3060.00,3105.00,3000.00
3060.00,3000.00,3135.00,2925.00
3000.00,2925.00,3090.00,2925.00
2895.00,3135.00,3180.00,2880.00
3120.00,3180.00,3225.00,3045.00
3180.00,3060.00,3300.00,3045.00
3075.00,2880.00,3090.00,2805.00
2925.00,3015.00,3045.00,2910.00
3015.00,3075.00,3165.00,2955.00
3210.00,3255.00,3315.00,3210.00
3345.00,3375.00,3450.00,3285.00
3420.00,3615.00,3735.00,3390.00
3525.00,3660.00,3870.00,3480.00
3645.00,3675.00,3930.00,3630.00
3765.00,3555.00,3780.00,3495.00
3570.00,3495.00,3585.00,3450.00
3630.00,3495.00,3660.00,3420.00
3495.00,3735.00,3840.00,3480.00
3810.00,4147.50,4170.00,3810.00
4350.00,4320.00,4485.00,4185.00
4545.00,4627.50,4710.00,4500.00
4800.00,4447.50,4830.00,4365.00
4470.00,4545.00,4680.00,4230.00
4635.00,4365.00,4650.00,4365.00
4350.00,4350.00,4410.00,4260.00
4500.00,4455.00,4575.00,4410.00
4485.00,4635.00,4665.00,4485.00
4695.00,4935.00,4950.00,4695.00
5235.00,5412.00,5625.00,5175.00
5640.00,5242.50,5670.00,5025.00
5325.00,5190.00,5400.00,5100.00
5340.00,5400.00,5475.00,5100.00
5490.00,5895.00,5985.00,5415.00
5970.00,5790.00,6000.00,5655.00
5595.00,5460.00,5625.00,5430.00
5100.00,5310.00,5430.00,4980.00
5310.00,5595.00,5730.00,5310.00
5505.00,5610.00,5692.50,5475.00
5685.00,5565.00,5775.00,5475.00
5670.00,5670.00,5715.00,5565.00
5280.00,5355.00,5490.00,5205.00
5385.00,5092.50,5475.00,5025.00
5175.00,4965.00,5264.85,4725.00
5145.00,5235.00,5310.00,5115.00
5257.50,5130.00,5265.00,5055.00
5025.00,5085.00,5160.00,4950.00
5055.00,5070.00,5265.00,5010.00
5115.00,5191.50,5220.00,5025.00
5220.00,5235.00,5310.00,5161.50
5250.00,5137.50,5280.00,5100.00
4980.00,4620.00,5010.00,4530.00
4530.00,4635.00,4755.00,4500.00
4530.00,4372.50,4560.00,4320.00
4320.00,4260.00,4380.00,4050.00
4200.00,4305.00,4380.00,4200.00
4215.00,4078.50,4303.50,4005.00
4095.00,4245.00,4275.00,4080.00
4230.00,4080.00,4245.00,4065.00
4170.00,4140.00,4170.00,3975.00
4305.00,4605.00,4650.00,4305.00
4815.00,4845.00,4965.00,4695.00
4995.00,4770.00,5235.00,4545.00
4770.00,4543.50,4800.00,4440.00
4575.00,4305.00,4590.00,4290.00
4335.00,4590.00,4590.00,4260.00
4545.00,4740.00,4785.00,4500.00
4680.00,4635.00,4710.00,4545.00
4545.00,4785.00,4830.00,4530.00
4710.00,4650.00,4755.00,4575.00
4650.00,4695.00,4800.00,4620.00
4695.00,4560.00,4725.00,4500.00
4605.00,4410.00,4605.15,4365.00
4515.00,4455.00,4560.00,4425.00
4470.00,4650.00,4650.00,4440.00
4575.00,4575.00,4605.00,4515.00
4560.00,4590.00,4650.00,4545.00
4545.00,4636.50,4695.00,4530.00
4800.00,4935.00,5025.00,4770.00
5250.00,5160.00,5325.00,5115.00
5235.00,4995.00,5280.00,4950.00
5025.00,5025.00,5130.00,4905.00
4995.00,5100.00,5130.00,4890.00
5295.00,5400.00,5460.00,5212.50
5505.00,5250.00,5550.00,5220.00
5385.00,5145.00,5385.00,5085.00
5085.00,5130.00,5220.00,4965.00
5205.00,5190.00,5264.85,5130.00
5250.00,5235.00,5355.00,5182.50
5250.00,5490.00,5505.00,5205.00
5475.00,5400.00,5580.00,5280.00
5310.00,5370.00,5415.00,5235.00
5355.00,5385.00,5400.00,5250.00
5355.00,5595.00,5625.00,5310.00
5655.00,5535.00,5685.00,5505.00
5580.00,5895.00,5917.50,5535.00
6015.00,6255.00,6330.00,5955.00
6405.00,7050.00,7125.00,6390.00
7485.00,7020.00,7500.00,6840.00
6960.00,6570.00,6975.00,6525.00
6735.00,7050.00,7095.00,6660.00
6570.00,6465.00,6750.00,6345.00
6555.00,6405.00,6600.00,6345.00
6405.00,6060.00,6405.00,5985.00
6105.00,6157.50,6330.00,6015.00
6105.00,6120.00,6300.00,6030.00
6120.00,5880.00,6195.00,5775.00
5685.00,5790.00,5835.00,5475.00
5685.00,5430.00,5790.00,5415.00
5490.00,5520.00,5700.00,5445.00
5580.00,6000.00,6000.00,5550.00
6120.00,5985.00,6240.00,5940.00
6075.00,5730.00,6075.00,5715.00
5775.00,5715.00,5880.00,5625.00
5715.00,5715.00,5760.00,5640.00
5790.00,5655.00,5850.00,5625.00
5550.00,5070.00,5550.00,5040.00
4965.00,5100.00,5250.00,4860.15
5115.00,5205.00,5310.00,5085.00
5070.00,5040.00,5205.00,4890.00
5190.00,5055.00,5250.00,5025.00
4920.00,5100.00,5122.50,4890.00
5145.00,4876.50,5190.00,4875.00
4920.00,4980.00,5055.00,4890.00
4980.00,4845.00,5017.50,4725.00
4920.00,5115.00,5145.00,4875.00
5250.00,5460.00,5595.00,5175.00
5445.00,5445.00,5460.00,5295.00
5475.00,5700.00,5850.00,5460.00
5745.00,5610.00,5805.00,5520.00
5490.00,5595.00,5670.00,5325.00
5550.00,5550.00,5685.00,5520.00
5595.00,5565.00,5640.00,5385.00
5610.00,5220.00,5700.00,5175.00
5205.00,5295.00,5325.00,5085.00
5325.00,5265.00,5355.00,5235.00
5280.00,5400.00,5475.00,5280.00
5430.00,5317.50,5475.00,5250.00
5355.00,5265.00,5445.00,5235.00
5355.00,5490.00,5550.00,5295.00
5520.00,5520.00,5700.00,5400.00
5355.00,5520.00,5625.00,5280.00
5700.00,5820.00,5925.00,5685.00
6000.00,6210.00,6225.00,5940.00
6420.00,6030.00,6555.00,5940.00
6150.00,5925.00,6150.00,5850.00
5865.00,5670.00,5970.00,5625.00
5745.00,5520.00,5775.00,5460.00
5430.00,5355.00,5475.00,5280.00
5385.00,5280.00,5520.00,5190.00
5310.00,5100.00,5340.00,5085.00
5160.00,5130.00,5220.00,5085.00
5160.00,5385.00,5385.00,5130.00
5400.00,5370.00,5550.00,5280.00
5370.00,5242.50,5392.50,5175.00
5280.00,5220.00,5295.00,5160.00
5250.00,4965.00,5280.00,4875.00
4995.00,5025.00,5130.00,4965.00
5085.00,4830.00,5085.00,4815.00
4875.00,4710.00,4980.00,4650.00
4725.00,4875.00,4919.85,4710.00
4920.00,4845.00,4965.00,4770.00
4845.00,4920.00,4950.00,4800.00
4905.00,4920.00,4964.85,4860.00
4920.00,4815.00,5040.00,4800.00
4830.00,4890.00,4995.00,4725.00
4815.00,4785.00,4890.00,4695.00
4725.00,4875.00,4935.00,4710.00
4905.00,5009.85,5010.00,4830.00
5025.00,4785.00,5040.00,4785.00
4725.00,4650.00,4800.00,4590.00
4695.00,4695.00,4740.00,4575.00
4665.00,4650.00,4695.00,4380.00
4605.00,4695.00,4710.00,4605.00
4665.00,4740.00,4755.00,4650.00
4740.00,4875.00,4890.00,4740.00
4935.00,4980.00,5085.00,4935.00
4965.00,4875.00,5040.00,4815.00
4860.00,4830.00,4905.00,4665.00
4740.00,4665.00,4777.50,4635.00
4665.00,4410.00,4695.00,4365.00
4380.00,4350.00,4485.00,4290.00
4350.00,4380.00,4395.00,4170.00
4395.00,4560.00,4680.00,4395.00
4590.00,4605.00,4710.00,4575.00
4590.00,4635.00,4635.00,4485.00
4590.00,4605.00,4740.00,4575.00
4620.00,4500.00,4650.00,4440.00
4500.00,4425.00,4612.50,4425.00
4425.00,4470.00,4485.00,4380.00
4515.00,4650.00,4650.00,4500.00
4620.00,4620.00,4680.00,4545.00
4575.00,4560.00,4680.00,4530.00
4530.00,4545.00,4560.00,4350.00
4650.00,4545.00,4650.00,4440.00
4470.00,4530.00,4605.00,4470.00
4470.00,4485.00,4590.00,4455.00
4485.00,4545.00,4575.00,4470.00
4530.00,4590.00,4635.00,4500.00
4485.00,4620.00,4680.00,4320.00
4650.00,4620.00,4725.00,4590.00
4575.00,4515.00,4650.00,4515.00
4515.00,4620.00,4650.00,4515.00
4575.00,4515.00,4605.00,4485.00
4500.00,4440.00,4545.00,4425.00
4410.00,4350.00,4485.00,4305.00
4335.00,4650.00,4650.00,4335.00
4695.00,4800.00,4830.00,4665.00
4860.00,4740.00,4875.00,4710.00
4785.00,4815.00,4845.00,4717.50
4875.00,5160.00,5197.50,4815.00
5100.00,5115.00,5205.00,4965.00
5070.00,5070.00,5197.50,4995.00
5040.00,5040.00,5130.00,4965.00
5085.00,5085.00,5130.00,4965.00
5085.00,5265.00,5325.00,5010.00
5280.00,5145.00,5280.00,5085.00
5190.00,5190.00,5295.00,5130.00
5175.00,5055.00,5250.00,5040.00
5055.00,5100.00,5115.00,5010.00
5100.00,4845.00,5130.00,4830.00
4830.00,4950.00,4965.00,4785.00
4950.00,4875.00,4950.00,4860.00
4815.00,4830.00,4920.00,4800.00
4830.00,4830.00,4905.00,4785.00
4905.00,4815.00,4980.00,4815.00
4890.00,4875.00,4950.00,4830.00
4875.00,4860.00,4920.00,4860.00
4905.00,4680.00,4905.00,4680.00
4665.00,4560.00,4695.00,4485.00
4560.00,4590.00,4635.00,4530.00
4470.00,4515.00,4560.00,4425.00
4515.00,4470.00,4575.00,4440.00
4500.00,4515.00,4560.00,4455.00
4500.00,4455.00,4575.00,4440.00
4500.00,4455.00,4560.00,4425.00
4425.00,4364.85,4485.00,4350.00
4395.00,4380.00,4425.00,4320.00
4350.00,4395.00,4425.00,4320.00
4410.00,4410.00,4470.00,4395.00
4440.00,4410.00,4485.00,4410.00
4440.00,4545.00,4575.00,4425.00
4590.00,4575.00,4590.00,4500.00
4575.00,4500.00,4605.00,4500.00
4530.00,4470.00,4559.85,4395.00
4485.00,4380.00,4530.00,4380.00
4350.00,4290.00,4365.00,4275.00
4275.00,4110.00,4305.00,4005.00
4110.00,4065.00,4185.00,4050.00
4080.00,4050.00,4140.00,4005.00
4230.00,4275.00,4365.00,4230.00
4335.00,4185.00,4395.00,4185.00
4215.00,4290.00,4304.55,4155.00
4320.00,4440.00,4470.00,4305.00
4485.00,4605.00,4635.00,4470.00
4650.00,4635.00,4710.00,4590.00
4695.00,4785.00,4800.00,4650.00
4800.00,4800.00,4875.00,4695.00
4845.00,4875.00,4935.00,4815.00
4905.00,4890.00,4965.00,4830.00
4830.00,4845.00,4875.00,4815.00
4815.00,5040.00,5040.00,4815.00
5010.00,4980.00,5025.00,4935.00
4980.00,4890.00,4995.15,4845.00
4890.00,4980.00,4995.00,4875.00
4950.00,4890.00,4980.00,4860.00
4800.00,4875.00,4950.00,4710.00
4875.00,4935.00,4995.00,4875.00
4950.00,4890.00,4950.00,4875.00
4890.00,4785.00,4920.00,4740.00
4785.00,4815.00,4920.00,4770.00
4860.00,4785.00,4860.00,4770.00
4740.00,4725.00,4785.00,4725.00
4740.00,4650.00,4770.00,4650.00
4620.00,4650.00,4665.00,4560.00
4650.00,4635.00,4650.00,4575.00
4605.00,4410.00,4650.00,4365.00
4380.00,4305.00,4392.60,4230.00
4380.00,4530.00,4560.00,4350.00
4605.00,4635.00,4650.00,4590.00
4650.00,4470.00,4650.00,4455.00
4500.00,4500.00,4515.00,4410.15
4500.00,4290.00,4500.00,4275.00
4230.00,4140.00,4264.80,4110.00
4200.00,4050.00,4215.00,4042.50
4110.00,3750.00,4110.00,3660.00
3840.00,3810.00,3945.00,3765.00
3810.00,3780.00,3870.00,3720.00
3765.00,3705.00,3791.25,3675.00
3720.00,3480.00,3765.00,3465.00
3495.00,3405.00,3562.50,3255.00
3435.00,3315.00,3465.00,3270.00
3375.00,3405.00,3480.00,3150.00
3345.00,3300.00,3435.00,3270.00
3270.00,3240.00,3345.00,3075.00
3225.00,2910.00,3240.00,2745.00
2910.00,2790.00,2925.00,2700.00
2535.00,2205.00,2595.00,2175.00
2205.00,2220.00,2280.00,1980.00
2100.00,2385.00,2385.00,2025.00
2385.00,2640.00,2775.00,2385.00
2730.00,2535.00,2820.00,2490.00
2640.00,2880.00,2940.00,2595.00
2985.00,3165.00,3255.00,2985.00
3285.00,2865.00,3315.00,2865.00
2970.00,3000.00,3015.00,2880.00
2250.00,2280.00,2355.00,2100.00
2355.00,2310.00,2355.00,2190.00
2400.00,2415.00,2460.00,2355.00
2400.00,2205.00,2475.00,2190.00
2235.00,2280.00,2280.00,2175.00
2280.00,2220.00,2325.00,2190.00
2250.00,2235.00,2250.00,2190.00
2205.00,2070.00,2250.00,2070.00
2145.00,2190.00,2265.00,2040.00
2310.00,2250.00,2400.00,2220.00
2250.00,2250.00,2295.00,2115.00
2250.00,2205.00,2265.00,2190.00
2250.00,2175.00,2250.00,2100.00
2100.00,2145.00,2175.00,2100.00
2145.00,2115.00,2160.00,2070.00
2100.00,2115.00,2145.00,2025.00
2100.00,2115.00,2190.00,2085.00
2115.00,2145.00,2190.00,2100.00
2175.00,2145.00,2175.00,2100.00
2130.00,2160.00,2175.00,2100.00
2190.00,2250.00,2280.00,2190.00
2325.00,2250.00,2340.00,2220.00
2265.00,2175.00,2280.00,2160.00
2160.00,2160.00,2175.00,2115.00
2122.50,1965.00,2130.00,1920.00
1935.00,1740.00,1980.00,1740.00
1845.00,1815.00,1875.00,1770.00
1815.00,1822.50,1845.00,1740.00
1800.00,1755.00,1830.00,1740.00
1800.00,1710.00,1800.00,1680.00
1695.00,1425.00,1710.00,1215.00
1320.00,1456.35,1515.00,1245.00
1425.00,1364.55,1440.00,1350.00
1380.00,1359.30,1423.50,1324.65
1350.00,1290.00,1350.00,1282.50
1290.00,1198.35,1318.50,1192.50
1185.00,1170.15,1237.50,1141.50
1185.00,1220.85,1237.50,1170.15
1290.00,1402.50,1423.35,1275.00
1410.00,1515.00,1545.00,1380.00
1560.00,1815.00,1845.00,1530.00
1875.00,1860.00,2040.00,1710.00
1875.00,1800.00,1890.00,1755.00
1800.00,1785.00,1860.00,1755.00
1740.00,1747.50,1830.00,1710.00
1755.00,1605.00,1755.00,1575.00
1530.00,1590.00,1620.00,1515.00
1620.00,1695.00,1725.00,1590.00
1680.00,1605.00,1710.00,1545.00
1605.00,1560.00,1620.00,1500.00
1560.00,1515.00,1605.00,1515.00
1590.00,1620.00,1650.00,1515.00
1635.00,1560.00,1665.00,1545.00
1590.00,1575.00,1647.00,1515.00
1650.00,1500.00,1650.00,1429.50
1442.40,1545.00,1560.00,1395.00
1515.00,1470.00,1545.00,1455.00
1462.50,1483.50,1500.00,1455.00
1425.00,1413.00,1470.00,1395.00
1440.00,1530.00,1560.00,1416.75
1545.00,1545.00,1575.00,1530.00
1545.00,1451.85,1575.00,1411.50
1455.00,1440.15,1470.00,1414.50
1410.00,1436.85,1449.90,1395.75
1455.00,1440.00,1455.00,1401.75
1452.00,1345.80,1452.60,1290.00
1290.00,1395.00,1440.00,1290.00
1395.00,1448.55,1468.50,1381.20
1473.00,1515.00,1590.00,1459.50
1530.00,1545.00,1605.00,1500.00
1560.00,1590.00,1620.00,1515.00
1590.00,1545.00,1635.00,1530.00
1560.00,1545.00,1590.00,1530.00
1590.00,1464.75,1590.00,1455.00
1456.50,1441.50,1496.25,1425.00
1485.00,1485.00,1515.00,1455.45
1485.00,1515.00,1515.00,1471.35
1530.00,1500.00,1530.00,1425.00
1500.00,1515.00,1545.00,1470.00
1515.00,1530.00,1530.00,1500.00
1500.00,1470.00,1515.00,1425.00
1470.00,1470.15,1499.25,1432.50
1470.00,1469.25,1484.85,1447.50
1485.00,1530.00,1530.00,1456.50
1530.00,1485.00,1615.95,1470.00
1455.30,1425.15,1470.00,1425.00
1425.15,1394.85,1440.00,1368.00
1368.30,1384.95,1425.00,1365.00
1380.00,1366.50,1395.00,1338.75
1365.00,1349.40,1365.90,1335.00
1350.00,1322.40,1350.00,1305.00
1335.00,1348.50,1350.15,1290.00
1320.00,1345.05,1348.50,1292.70
1309.50,1282.50,1335.00,1275.00
1277.25,1305.00,1330.35,1277.25
1320.00,1275.15,1327.35,1266.00
1275.00,1213.50,1290.00,1159.50
1188.15,1173.00,1213.50,1159.50
1155.00,1139.25,1192.50,1110.00
1125.00,1095.00,1139.25,1080.00
1087.50,1204.50,1204.50,1087.50
1185.00,1212.45,1237.50,1158.30
1241.70,1275.00,1275.00,1189.35
1255.35,1236.90,1257.00,1215.00
1236.90,1260.00,1267.50,1215.75
1275.00,1245.00,1275.00,1200.00
1260.00,1215.00,1267.50,1183.65
1245.00,1140.00,1260.00,1110.00
1148.25,1105.65,1170.00,1087.50
1124.70,1125.15,1165.95,1124.70
1125.00,1170.00,1191.60,1116.00
1180.35,1202.55,1229.85,1164.75
1216.95,1189.80,1246.50,1160.85
1185.00,1185.00,1213.20,1173.75
1200.00,1180.35,1200.00,1162.50
1170.00,1171.50,1200.00,1162.50
1170.00,1147.50,1186.20,1132.50
1149.00,1188.00,1215.00,1149.00
1188.00,1131.75,1198.50,1127.70
1125.00,1110.00,1131.00,1095.00
1110.00,1125.00,1125.00,1094.85
1102.50,1109.85,1125.00,1062.00
1095.00,1110.00,1123.05,1067.55
1110.00,1063.20,1125.00,1032.00
1063.35,1095.75,1106.70,1060.65
1080.00,1065.00,1107.00,1060.65
1050.00,1043.85,1065.00,1039.50
1043.85,1013.25,1050.00,982.35
1005.00,1065.00,1065.00,975.90
1062.75,1035.90,1064.85,978.00
1020.00,1050.00,1057.50,1012.65
1062.75,1095.00,1098.00,1020.00
1080.00,1092.00,1117.20,1074.15
1080.00,1045.50,1092.60,1036.35
1050.00,1057.50,1065.00,1035.00
1065.00,1080.00,1113.00,1065.00
1080.00,1162.50,1176.00,1050.00
1200.00,1217.55,1275.00,1185.00
1202.40,1208.70,1264.50,1185.00
1215.00,1162.95,1215.00,1162.50
1158.00,1181.10,1200.00,1129.50
1185.00,1143.75,1185.00,1140.00
1143.75,1157.25,1177.50,1143.75
1185.00,1191.15,1225.50,1170.00
1230.00,1207.50,1230.00,1185.00
1208.10,1134.15,1208.10,1125.00
1154.40,1162.50,1192.50,1125.00
1142.40,1120.35,1169.85,1113.15
1125.00,1098.60,1125.00,1080.00
1065.00,1095.00,1113.75,1065.00
1108.50,1131.00,1140.00,1065.45
1110.00,1090.65,1152.15,1080.00
1095.00,1090.35,1102.50,1087.50
1094.70,1084.05,1102.50,1080.00
1082.25,1065.00,1095.00,1065.00
1092.00,1065.00,1092.00,1042.50
1065.45,1047.15,1065.45,1024.50
1047.00,1020.00,1059.75,1020.00
1020.00,1011.00,1048.20,1011.00
1018.50,1085.55,1102.50,1005.00
1066.50,1093.20,1096.50,1066.50
1095.00,1039.50,1132.50,1039.50
1065.00,1027.50,1069.50,990.00
1027.50,1062.00,1062.00,1020.00
1050.00,1065.00,1078.50,1035.00
1059.00,1068.00,1108.20,1050.15
1065.00,1099.50,1105.50,1050.00
1095.00,1042.50,1108.50,1035.00
1065.00,1065.00,1065.00,1029.00
1020.00,945.00,1043.85,937.50
930.00,901.80,967.50,870.00
930.00,855.15,957.00,840.00
871.80,888.90,915.00,870.00
879.00,807.00,884.85,799.20
813.00,761.55,825.00,735.00
761.55,765.00,810.00,759.90
780.00,799.50,835.50,780.00
852.00,800.85,868.50,796.65
870.00,873.00,900.00,831.60
896.85,870.00,900.00,844.65
870.00,832.65,880.50,825.15
840.00,927.00,930.00,825.60
946.50,1012.95,1035.00,916.50
1035.00,961.05,1035.00,945.00
972.15,990.00,1005.00,945.00
987.45,883.50,990.00,862.50
915.00,865.35,945.00,840.00
884.85,827.70,913.50,825.00
