BLK,BlackRock,NASDAQ
372.57,370.79,372.93,368.61
373.81,377.20,381.24,371.65
377.21,371.36,377.46,369.40
374.33,374.35,376.72,371.54
375.34,373.97,375.38,371.40
374.42,379.81,380.44,373.77
380.02,390.33,392.05,377.64
391.90,388.54,391.95,386.20
394.28,390.28,396.64,385.26
391.28,392.64,395.04,389.13
391.22,390.00,396.91,388.81
391.52,393.75,394.70,388.81
395.23,392.62,396.40,391.00
392.25,389.77,393.55,389.00
392.41,398.45,399.46,392.22
398.82,393.53,399.09,392.21
390.26,387.12,390.26,385.33
387.12,385.74,388.84,384.35
388.01,387.49,388.58,385.62
388.38,381.03,388.74,380.71
381.34,379.00,384.19,378.92
381.56,380.54,382.35,378.64
384.62,386.43,387.95,382.28
384.65,386.66,386.97,383.16
384.98,382.54,386.70,380.08
383.57,384.30,385.47,381.43
384.35,380.42,385.43,380.01
381.78,380.31,382.28,378.55
379.67,380.95,382.47,377.10
379.62,378.29,379.87,372.21
378.69,379.35,386.95,375.95
