GLBS,Globus Maritime Limited - Common Stock,NASDAQ
5.60,5.80,5.80,5.40
5.79,5.54,5.79,5.12
5.55,5.75,5.92,5.50
6.00,5.84,6.00,5.56
5.87,5.70,5.87,5.40
5.54,5.48,5.88,5.15
5.43,5.85,5.85,5.30
5.95,5.53,5.95,5.50
5.81,5.28,5.81,4.58
5.19,5.23,5.30,4.81
5.28,5.06,5.50,4.81
4.99,5.23,5.29,4.86
5.25,5.15,5.25,5.02
5.07,5.48,5.65,5.02
5.49,5.60,5.60,5.05
5.56,6.31,6.49,5.08
6.41,7.00,7.14,6.31
6.60,6.75,6.91,6.16
6.96,6.97,6.97,6.49
6.95,6.53,6.95,6.48
6.59,6.32,6.75,6.01
6.37,6.22,6.73,5.72
6.19,5.94,6.19,5.83
6.19,5.98,6.19,5.39
6.29,5.92,6.29,5.51
6.01,5.89,6.01,5.86
6.20,6.03,6.20,6.03
6.23,5.75,6.23,5.57
5.69,5.57,5.80,5.50
5.61,5.50,5.65,5.50
5.36,5.35,5.37,5.06
5.54,5.05,5.54,5.03
5.41,5.42,5.42,5.15
5.37,5.16,5.37,5.05
5.02,5.23,5.23,5.00
5.13,5.20,5.20,5.13
5.03,4.98,5.03,4.98
5.01,4.95,5.01,4.95
5.13,5.13,5.13,5.13
5.01,5.07,5.20,4.80
5.16,5.15,5.19,5.14
5.15,5.17,5.20,5.15
5.15,5.00,5.15,4.90
5.00,4.95,5.08,4.65
5.10,5.00,5.10,5.00
5.00,5.00,5.00,4.84
5.11,4.73,5.11,4.58
4.69,4.74,4.84,4.65
4.85,4.63,4.87,4.19
4.50,4.60,4.60,4.49
4.78,4.69,4.94,4.50
4.91,4.72,4.91,4.54
4.84,4.74,4.84,4.70
4.70,4.51,4.76,4.51
4.55,4.56,4.57,4.54
4.62,4.63,4.74,4.35
4.73,4.44,4.73,4.18
4.35,4.20,4.40,4.02
4.19,4.26,4.49,4.14
4.17,4.17,4.63,3.92
4.18,4.15,4.36,4.07
4.25,4.42,4.46,4.25
4.39,4.36,4.43,4.30
4.30,4.20,4.40,4.20
4.29,4.31,4.35,3.92
4.34,4.16,4.34,4.16
4.23,4.21,4.24,4.20
4.17,4.11,4.17,4.05
4.11,4.12,4.15,4.09
4.15,4.14,4.15,4.02
4.10,4.14,4.22,4.03
4.27,4.02,4.27,3.90
4.02,3.98,4.02,3.85
3.98,3.94,3.98,3.86
3.95,3.95,3.95,3.94
4.05,3.84,4.20,3.66
3.70,3.61,3.71,3.41
3.66,3.74,3.95,3.26
3.72,3.73,3.78,3.68
3.76,3.75,3.83,3.57
3.90,3.89,4.09,3.70
3.88,3.99,4.05,3.88
3.97,4.02,4.10,3.97
4.10,4.14,4.18,4.00
4.29,4.22,4.29,4.14
4.10,4.01,4.10,3.88
4.02,3.99,4.07,3.75
3.97,3.60,3.98,3.36
3.55,3.41,3.64,3.30
3.40,3.00,3.40,3.00
2.98,3.12,3.26,2.98
3.19,3.22,3.31,3.11
3.21,3.14,3.33,3.00
3.01,3.08,3.16,3.00
3.10,3.11,3.20,2.95
3.01,2.99,3.16,2.94
2.96,2.64,3.11,2.50
2.66,2.85,2.99,2.66
2.95,3.31,3.31,2.91
3.23,3.90,3.99,3.15
3.99,4.19,4.68,3.99
4.48,4.20,4.48,4.01
4.14,4.30,4.47,4.00
4.43,4.28,4.50,4.18
4.00,4.20,4.20,3.95
4.02,4.02,4.10,4.00
4.02,3.93,4.28,3.85
4.30,4.14,4.30,4.01
4.35,4.32,4.53,4.20
4.46,4.38,4.50,4.30
4.42,4.41,4.54,4.23
4.35,4.32,4.54,4.29
4.35,4.35,4.51,4.26
4.41,4.14,4.41,3.97
4.06,3.96,4.20,3.90
4.08,4.39,4.39,3.96
4.39,4.30,4.54,4.25
4.37,4.45,4.75,3.90
4.38,4.28,4.38,4.16
4.31,4.38,4.49,4.26
4.47,4.49,4.49,4.28
4.51,4.22,4.51,4.20
4.20,4.34,4.48,4.07
4.43,4.35,4.44,4.25
4.40,4.40,4.48,4.30
4.34,4.40,4.40,4.27
4.34,4.45,4.45,4.33
4.48,4.80,5.19,4.43
4.84,4.80,4.93,4.62
4.78,4.65,4.78,4.51
4.56,4.63,4.84,4.56
4.70,4.69,4.99,4.56
4.76,4.69,5.05,4.69
4.67,4.63,4.74,4.51
4.62,4.98,4.98,4.51
4.98,4.95,4.98,4.75
4.94,4.73,4.94,4.69
4.80,4.92,4.98,4.70
4.95,4.96,4.99,4.75
4.99,5.10,5.10,4.94
4.96,5.59,5.61,4.96
5.60,5.56,6.00,5.35
5.20,5.36,5.45,5.20
5.34,5.60,5.75,5.20
5.60,5.77,5.79,5.54
5.79,5.74,5.79,5.55
5.74,5.29,5.74,5.23
5.30,5.15,5.44,5.07
5.11,5.08,5.24,5.05
5.08,5.28,5.39,5.05
5.20,5.34,5.38,5.05
5.40,5.20,5.40,5.20
5.20,5.11,5.28,5.00
5.13,5.28,5.28,5.13
5.26,5.24,5.34,4.85
5.16,5.11,5.24,5.11
5.11,5.00,5.11,4.94
4.98,5.10,5.10,4.95
5.12,5.10,5.15,4.96
5.00,5.14,5.14,4.95
5.13,5.08,5.15,5.00
5.02,5.03,5.13,5.02
5.03,5.13,5.14,5.03
5.04,5.05,5.11,4.98
5.10,5.08,5.16,5.06
5.08,5.07,5.08,5.07
5.11,5.10,5.14,5.07
5.09,5.14,5.14,5.07
5.07,5.10,5.13,4.89
5.00,4.85,5.00,4.81
4.82,4.76,5.08,4.75
4.65,4.65,5.02,4.52
4.63,4.59,4.63,4.52
4.57,4.65,4.80,4.51
4.85,4.70,4.85,4.70
4.81,4.65,4.81,4.65
4.71,4.59,4.71,4.52
4.56,4.58,4.75,4.56
4.52,4.76,4.81,4.52
4.82,5.10,5.20,4.82
5.13,5.25,5.25,5.10
5.18,5.29,5.50,4.81
5.28,5.01,5.28,5.01
5.01,5.28,5.28,5.00
5.20,5.10,5.30,5.03
5.13,5.20,5.20,5.00
5.05,5.09,5.10,5.00
5.00,5.00,5.00,5.00
5.01,4.78,5.01,4.76
4.82,4.97,5.10,4.78
4.98,4.99,5.00,4.80
4.76,3.85,4.80,3.85
3.84,3.87,3.98,3.20
3.84,4.05,4.13,3.57
3.75,3.75,4.04,3.60
3.75,3.80,4.10,3.66
3.85,4.00,4.00,3.81
3.21,3.85,3.98,3.21
3.85,3.85,3.85,3.73
3.74,3.71,3.83,3.65
3.77,3.65,3.77,3.60
3.54,3.73,3.73,3.51
3.72,3.61,3.72,3.61
3.78,3.61,3.79,3.52
3.65,3.50,3.66,3.50
3.57,3.57,3.57,3.50
3.51,3.27,3.58,3.27
3.42,3.38,3.42,3.26
3.29,3.12,3.40,3.12
3.13,3.02,3.45,3.02
3.36,3.05,3.44,3.02
3.03,3.00,3.09,2.92
2.84,2.99,3.43,2.84
3.24,2.86,3.24,2.80
2.94,3.09,3.39,2.84
3.13,3.00,3.13,2.85
3.13,2.90,3.13,2.90
2.99,2.99,2.99,2.90
2.99,3.13,3.24,2.99
3.08,2.81,3.24,2.80
2.89,3.08,3.08,2.89
3.07,3.24,3.25,3.07
3.24,3.19,3.24,3.01
3.18,3.20,3.20,3.02
3.23,3.01,3.23,2.95
2.90,2.99,3.00,2.90
2.95,2.95,3.00,2.90
2.98,2.98,2.98,2.95
3.06,2.95,3.06,2.93
3.00,3.03,3.14,3.00
3.13,3.10,3.15,3.10
3.03,2.79,3.03,2.76
2.86,2.89,2.98,2.86
2.87,2.86,2.95,2.85
2.97,2.74,2.97,2.72
2.82,2.81,2.85,2.72
2.75,2.60,2.75,2.57
2.60,2.69,2.72,2.60
2.60,2.82,2.82,2.60
2.81,2.76,2.81,2.64
2.72,2.69,2.76,2.66
2.69,2.65,2.87,2.65
2.74,2.75,2.75,2.73
2.65,2.79,2.89,2.65
2.79,2.79,2.79,2.79
2.82,2.85,3.08,2.82
3.13,2.84,3.13,2.83
3.05,3.19,3.23,2.96
3.16,3.10,3.16,3.04
3.10,3.08,3.14,2.94
3.08,2.95,3.08,2.95
2.93,2.99,3.00,2.85
2.81,3.01,3.01,2.75
2.95,2.81,2.95,2.77
2.81,2.81,2.81,2.81
2.84,2.94,2.96,2.76
3.02,2.98,3.03,2.90
3.02,2.90,3.03,2.90
2.95,2.85,2.95,2.77
2.79,2.74,2.98,2.74
2.75,2.75,2.75,2.74
2.75,2.74,2.95,2.74
2.79,2.79,2.79,2.79
2.84,2.91,3.03,2.31
2.86,2.70,2.91,2.52
2.76,2.73,2.76,2.56
2.69,2.70,2.70,2.69
2.69,2.62,2.77,2.60
2.63,2.60,2.63,2.59
2.60,2.57,2.60,2.57
2.60,2.60,2.60,2.50
2.50,2.60,2.60,2.41
2.59,2.53,2.60,2.45
2.52,2.49,2.60,2.31
2.35,2.30,2.43,2.20
2.30,2.20,2.30,2.20
2.29,2.31,2.53,2.22
2.31,2.19,2.35,2.13
2.16,2.16,2.26,2.15
2.16,2.25,2.30,2.16
2.20,2.18,2.32,2.16
2.22,2.22,2.32,2.22
2.20,2.15,2.31,2.15
2.17,2.20,2.73,2.17
2.21,2.18,2.24,2.18
2.18,2.15,2.20,2.15
2.15,2.25,2.25,2.15
2.19,2.23,2.23,2.19
2.24,2.18,2.24,2.15
2.23,2.23,2.23,2.20
2.23,2.22,2.30,2.16
2.19,2.19,2.26,2.19
2.25,2.39,2.39,2.20
2.37,2.50,2.50,2.34
2.41,2.44,2.44,2.41
2.47,2.42,2.47,2.27
2.36,2.21,2.38,2.21
2.25,2.25,2.25,2.21
2.28,2.32,2.33,2.28
2.25,2.24,2.33,2.21
2.25,2.45,2.49,2.25
2.32,2.33,2.33,2.25
2.32,2.33,2.39,2.15
2.34,2.40,2.40,2.33
2.23,2.30,2.35,2.21
2.34,2.30,2.40,2.30
2.30,2.30,2.30,2.30
2.30,2.38,2.38,2.23
2.34,2.44,2.80,2.34
2.52,2.44,2.52,2.35
2.41,2.41,2.44,2.31
2.42,2.50,2.50,2.42
2.47,2.50,2.50,2.47
2.50,2.54,2.54,2.32
2.42,2.31,2.42,2.20
2.26,2.35,2.35,2.25
2.30,2.22,2.35,2.22
2.11,2.28,2.28,2.11
2.12,2.10,2.13,2.10
2.10,2.11,2.13,2.10
2.18,2.00,2.18,1.72
2.00,1.86,2.00,1.85
1.89,1.97,1.97,1.89
1.94,1.98,1.98,1.94
1.95,1.93,1.95,1.90
1.73,1.75,1.90,1.73
1.73,1.81,1.81,1.73
1.86,1.80,1.97,1.75
1.83,1.83,1.89,1.83
1.80,1.80,1.80,1.72
1.78,1.80,1.85,1.72
1.70,1.80,1.80,1.63
1.82,1.84,1.84,1.80
1.85,1.86,1.90,1.75
1.76,1.80,1.80,1.60
1.71,1.81,1.81,1.70
1.87,1.65,1.87,1.60
1.65,1.48,1.65,1.48
1.51,1.65,1.65,1.50
1.65,1.65,1.65,1.60
1.58,1.65,1.68,1.58
1.64,1.59,1.69,1.43
1.59,1.60,1.69,1.59
1.60,1.60,1.68,1.60
1.60,1.61,1.61,1.60
1.52,1.53,1.53,1.50
1.48,1.52,1.57,1.46
1.55,1.55,1.60,1.41
1.55,1.69,1.75,1.55
1.72,1.70,1.86,1.65
1.78,1.75,1.78,1.75
1.90,1.94,2.00,1.84
2.02,2.10,2.12,1.90
2.10,2.00,2.11,1.97
2.05,2.09,2.25,2.05
2.15,2.35,2.35,2.15
2.35,2.51,2.75,2.34
2.58,2.29,2.75,2.20
2.39,2.20,2.39,2.16
2.25,2.50,2.50,2.00
2.50,2.49,2.55,2.29
2.42,2.45,2.47,2.42
2.60,2.11,2.60,2.11
2.60,2.25,2.60,2.18
2.17,2.20,2.49,2.13
2.39,2.16,2.39,2.15
2.25,2.21,2.27,2.21
2.26,2.34,2.35,2.20
2.33,2.30,2.35,2.29
2.25,2.25,2.25,2.25
2.10,2.10,2.10,2.06
2.11,2.01,2.11,2.00
2.00,2.13,2.13,2.00
2.10,2.06,2.10,2.00
2.05,2.06,2.06,2.05
2.06,2.06,2.07,2.05
2.06,2.07,2.09,2.05
2.05,2.05,2.06,2.05
2.06,2.06,2.10,2.05
2.10,2.05,2.10,2.05
2.10,2.09,2.10,2.05
2.05,2.08,2.08,2.05
2.07,2.08,2.08,2.05
2.00,2.05,2.06,1.95
2.06,2.05,2.08,2.05
2.05,2.05,2.06,2.05
2.05,2.05,2.06,2.05
2.05,1.80,2.05,1.78
1.80,1.90,1.90,1.80
1.91,1.81,1.91,1.77
1.84,1.84,1.84,1.84
1.84,1.82,1.84,1.82
1.85,1.91,2.00,1.83
1.91,1.95,2.00,1.90
1.91,1.94,1.95,1.85
1.97,1.96,2.00,1.93
1.99,1.95,1.99,1.87
1.87,2.10,2.10,1.85
2.14,2.02,2.14,1.88
1.94,1.95,1.96,1.87
1.86,1.96,1.99,1.85
1.96,2.00,2.00,1.96
1.86,1.88,2.03,1.86
1.85,2.05,2.12,1.85
2.13,2.25,2.45,1.97
2.29,2.06,2.30,2.04
2.11,2.00,2.20,1.99
2.06,2.15,2.20,2.05
2.22,2.49,2.76,2.10
2.76,2.98,3.05,2.66
2.98,2.83,2.98,2.82
2.88,2.80,2.98,2.70
2.80,2.65,2.80,2.54
2.60,2.59,2.94,2.49
2.61,2.72,2.89,2.61
2.69,2.65,2.70,2.63
2.69,2.84,2.88,2.69
2.76,2.88,2.88,2.55
2.89,2.82,2.89,2.82
2.82,2.75,2.82,2.65
2.67,2.75,2.89,2.52
2.69,2.62,2.69,2.47
2.76,2.71,2.76,2.50
2.69,2.67,2.70,2.65
2.51,2.73,2.73,2.51
2.73,2.73,2.73,2.70
2.71,2.30,2.71,2.22
2.41,2.35,2.43,2.23
2.32,2.39,2.39,2.26
2.25,2.23,2.29,2.22
2.22,2.31,2.31,2.09
2.36,2.67,2.67,2.20
2.54,2.73,2.73,2.54
2.69,2.49,2.69,2.43
2.43,2.57,2.57,2.09
2.51,2.45,2.51,2.42
2.44,2.35,2.44,2.25
2.31,2.39,2.39,2.17
2.31,2.32,2.50,2.31
2.23,2.35,2.49,2.21
2.30,2.32,2.49,2.30
2.39,2.30,2.48,2.21
2.39,2.37,2.80,2.35
2.30,2.39,2.74,2.30
2.67,2.60,2.69,2.53
2.50,2.60,2.69,2.50
2.61,2.50,2.75,2.36
2.50,2.50,2.70,2.30
2.57,2.45,2.63,2.40
2.45,2.58,2.58,2.37
2.39,2.34,2.40,2.27
2.38,2.46,2.46,2.38
2.46,2.34,2.46,2.34
2.34,2.55,2.55,2.34
2.36,2.42,2.52,2.36
2.41,2.39,2.48,2.37
2.45,2.35,2.54,2.35
2.34,2.20,2.39,2.17
2.15,2.18,2.22,2.15
2.17,2.15,2.30,2.14
2.24,2.25,2.26,2.14
2.21,2.25,2.26,2.21
2.25,2.25,2.25,2.25
2.18,2.20,2.20,2.07
2.04,2.02,2.12,2.02
2.00,1.88,2.10,1.88
