SMIT,Schmitt Industries,NASDAQ
3.00,2.99,3.00,2.85
3.01,2.94,3.01,2.94
3.01,3.01,3.01,3.01
3.01,3.01,3.01,3.01
2.99,3.05,3.06,2.99
2.95,2.95,2.95,2.95
2.95,2.95,2.95,2.95
2.95,2.93,3.04,2.93
2.93,2.93,2.93,2.93
3.02,3.02,3.02,3.02
3.02,3.02,3.02,3.02
3.00,3.00,3.00,3.00
3.00,3.01,3.01,3.00
3.03,3.03,3.03,3.03
3.08,2.95,3.08,2.95
2.95,2.93,2.95,2.75
2.78,2.75,2.78,2.72
2.78,2.80,2.80,2.74
2.79,2.79,2.85,2.72
2.75,2.75,2.76,2.70
2.85,2.85,2.85,2.85
2.75,2.74,2.75,2.72
2.78,2.72,2.78,2.72
2.71,2.70,2.71,2.70
2.70,2.70,2.70,2.70
2.70,2.70,2.70,2.70
2.70,2.70,2.70,2.70
2.73,2.70,2.73,2.67
2.72,2.72,2.72,2.72
2.65,2.65,2.65,2.65
2.65,2.65,2.65,2.65
2.65,2.65,2.65,2.65
2.66,2.73,2.73,2.65
2.73,2.73,2.73,2.73
2.65,2.73,2.74,2.60
2.68,2.67,2.68,2.67
2.75,2.72,2.75,2.69
2.63,2.63,2.63,2.63
2.62,2.62,2.62,2.61
2.62,2.63,2.63,2.62
2.71,2.72,2.73,2.70
2.62,2.55,2.74,2.53
2.60,2.60,2.61,2.60
2.60,2.70,2.70,2.60
2.60,2.60,2.60,2.60
2.60,2.56,2.61,2.56
2.55,2.54,2.64,2.54
2.55,2.60,2.60,2.55
2.51,2.62,2.63,2.51
2.51,2.51,2.51,2.51
2.51,2.51,2.51,2.50
2.50,2.60,2.60,2.50
2.60,2.60,2.60,2.60
2.55,2.55,2.55,2.55
2.58,2.60,2.60,2.58
2.58,2.54,2.64,2.54
2.59,2.47,2.59,2.47
2.46,2.44,2.46,2.43
2.44,2.44,2.46,2.40
2.46,2.69,2.70,2.46
2.50,2.46,2.50,2.40
2.46,2.49,2.49,2.44
2.42,2.49,2.49,2.42
2.50,2.53,2.59,2.43
2.54,2.54,2.54,2.54
2.47,2.55,2.55,2.46
2.55,2.55,2.55,2.55
2.55,2.55,2.55,2.55
2.53,2.61,2.62,2.53
2.52,2.52,2.52,2.52
2.62,2.56,2.62,2.56
2.55,2.63,2.63,2.55
2.55,2.62,2.63,2.50
2.53,2.53,2.62,2.53
2.55,2.58,2.58,2.54
2.58,2.63,2.63,2.55
2.63,2.63,2.63,2.63
2.60,2.55,2.60,2.55
2.56,2.55,2.56,2.54
2.53,2.52,2.53,2.52
2.53,2.55,2.55,2.52
2.55,2.64,2.64,2.55
2.55,2.55,2.55,2.55
2.55,2.62,2.62,2.55
2.62,2.56,2.62,2.55
2.55,2.55,2.55,2.55
2.55,2.55,2.55,2.55
2.55,2.55,2.55,2.55
2.55,2.58,2.58,2.55
2.55,2.55,2.55,2.55
2.55,2.59,2.59,2.55
2.59,2.55,2.59,2.55
2.55,2.54,2.55,2.50
2.59,2.60,2.60,2.59
2.60,2.63,2.63,2.60
2.54,2.54,2.55,2.54
2.50,2.60,2.60,2.50
2.58,2.60,2.60,2.58
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.55,2.60,2.60,2.55
2.51,2.67,2.67,2.51
2.67,2.59,2.67,2.59
2.59,2.59,2.59,2.59
2.59,2.59,2.59,2.59
2.67,2.67,2.67,2.67
2.67,2.67,2.67,2.67
2.53,2.70,2.70,2.53
2.70,2.70,2.70,2.70
2.70,2.70,2.70,2.70
2.70,2.63,2.70,2.63
2.63,2.63,2.63,2.63
2.63,2.63,2.63,2.63
2.58,2.58,2.58,2.53
2.55,2.55,2.55,2.55
2.56,2.54,2.56,2.54
2.54,2.68,2.68,2.54
2.65,2.52,2.65,2.52
2.52,2.52,2.52,2.52
2.55,2.56,2.58,2.55
2.56,2.56,2.56,2.56
2.53,2.54,2.54,2.53
2.55,2.52,2.56,2.52
2.52,2.53,2.61,2.52
2.59,2.59,2.61,2.59
2.53,2.53,2.54,2.53
2.53,2.60,2.60,2.53
2.55,2.58,2.58,2.53
2.54,2.55,2.65,2.54
2.55,2.65,2.65,2.55
2.55,2.56,2.56,2.55
2.65,2.57,2.66,2.57
2.57,2.56,2.57,2.56
2.58,2.56,2.58,2.55
2.65,2.65,2.65,2.65
2.66,2.66,2.67,2.66
2.57,2.57,2.57,2.56
2.66,2.66,2.66,2.58
2.65,2.56,2.65,2.55
2.56,2.55,2.56,2.55
2.54,2.53,2.54,2.52
2.50,2.60,2.60,2.50
2.54,2.55,2.55,2.54
2.55,2.55,2.55,2.55
2.54,2.53,2.54,2.52
2.53,2.53,2.57,2.52
2.53,2.60,2.60,2.53
2.58,2.54,2.58,2.54
2.63,2.54,2.63,2.54
2.55,2.55,2.55,2.55
2.55,2.55,2.55,2.55
2.56,2.51,2.56,2.51
2.54,2.62,2.62,2.54
2.62,2.62,2.63,2.55
2.54,2.54,2.54,2.54
2.54,2.54,2.54,2.54
2.54,2.54,2.54,2.54
2.52,2.52,2.52,2.52
2.52,2.52,2.52,2.52
2.50,2.51,2.51,2.50
2.52,2.52,2.52,2.52
2.51,2.55,2.55,2.51
2.55,2.60,2.60,2.55
2.60,2.60,2.60,2.60
2.55,2.55,2.55,2.55
2.55,2.55,2.55,2.55
2.55,2.64,2.64,2.55
2.60,2.53,2.60,2.51
2.53,2.53,2.53,2.53
2.60,2.55,2.60,2.55
2.72,2.65,2.72,2.65
2.65,2.65,2.65,2.65
2.60,2.70,2.70,2.60
2.70,2.70,2.70,2.70
2.70,2.70,2.70,2.70
2.62,2.65,2.65,2.57
2.65,2.65,2.65,2.65
2.72,2.81,2.81,2.72
2.76,2.76,2.76,2.76
2.84,2.97,3.06,2.84
2.95,2.90,2.95,2.85
2.95,2.95,2.95,2.95
2.95,2.95,2.95,2.95
2.71,2.90,2.95,2.71
2.80,2.76,2.80,2.75
2.80,2.80,2.80,2.80
2.80,2.80,2.80,2.80
2.80,2.80,2.80,2.80
2.80,2.80,2.80,2.80
2.75,2.75,2.75,2.75
2.75,2.75,2.75,2.75
2.96,3.02,3.31,2.87
2.88,2.95,3.03,2.88
2.95,2.95,2.95,2.95
2.95,2.95,2.95,2.95
2.95,2.95,2.95,2.95
2.90,2.72,2.90,2.72
2.72,2.72,2.72,2.72
2.77,2.77,2.77,2.77
2.76,2.76,2.76,2.76
2.76,2.76,2.76,2.76
2.76,2.76,2.76,2.76
2.80,2.80,2.80,2.80
2.80,2.80,2.80,2.73
2.75,2.95,2.95,2.75
2.95,2.95,2.95,2.95
2.94,3.03,3.03,2.89
3.50,2.97,3.50,2.76
2.87,2.87,2.87,2.87
2.89,2.89,2.89,2.89
2.86,2.90,3.36,2.85
2.91,2.90,2.91,2.90
2.79,2.86,2.87,2.79
2.75,2.77,2.88,2.75
2.80,2.79,2.80,2.79
2.80,2.85,2.88,2.80
2.85,2.85,2.85,2.85
2.80,2.75,2.81,2.75
2.75,2.75,2.81,2.75
2.75,2.75,2.75,2.75
2.75,2.75,2.76,2.75
2.74,2.79,2.81,2.74
2.77,2.74,2.77,2.73
2.90,2.90,2.90,2.90
2.90,2.90,2.90,2.90
2.70,2.65,2.70,2.53
2.65,2.65,2.65,2.65
2.65,2.65,2.65,2.65
2.65,2.65,2.65,2.65
2.70,2.70,2.70,2.70
2.64,2.78,2.92,2.64
2.72,2.92,2.92,2.72
2.83,2.90,2.90,2.83
2.84,2.85,2.85,2.84
2.85,2.85,2.85,2.85
2.85,2.85,2.85,2.85
2.85,2.85,2.85,2.85
2.85,2.85,2.85,2.85
2.70,2.70,2.70,2.70
2.70,2.70,2.70,2.70
2.70,2.70,2.70,2.70
2.70,2.70,2.70,2.70
2.70,2.70,2.70,2.70
2.71,2.73,2.73,2.71
2.73,2.72,2.73,2.72
2.72,2.72,2.72,2.72
2.72,2.75,2.75,2.72
2.77,2.77,2.77,2.77
2.85,2.80,2.85,2.80
2.77,2.77,2.77,2.77
2.80,2.75,2.80,2.75
2.75,2.75,2.75,2.75
2.95,2.75,2.95,2.75
2.75,2.75,2.75,2.75
2.75,2.74,2.76,2.74
2.80,2.75,2.80,2.75
2.95,2.95,2.95,2.90
2.80,2.80,2.95,2.78
2.80,2.80,2.80,2.80
2.81,2.83,2.83,2.81
2.83,2.83,2.83,2.83
2.87,2.82,2.90,2.82
2.87,2.81,2.90,2.81
2.81,2.88,2.88,2.81
2.87,2.80,2.87,2.71
2.79,2.85,2.89,2.79
2.75,2.90,2.94,2.75
2.85,2.80,2.94,2.75
2.79,2.87,2.87,2.70
2.87,2.87,2.87,2.87
2.72,2.72,2.72,2.72
2.72,2.80,2.80,2.70
2.72,2.78,2.78,2.70
2.69,2.65,2.80,2.62
2.62,2.71,2.75,2.62
2.68,2.70,2.71,2.68
2.65,2.68,2.80,2.65
2.65,2.76,2.77,2.65
2.72,2.84,2.84,2.65
2.68,2.70,2.70,2.65
2.70,2.75,2.81,2.68
2.78,2.77,2.82,2.73
2.73,2.78,2.85,2.70
2.77,2.74,2.78,2.71
2.76,2.74,2.83,2.68
2.72,2.71,2.73,2.65
2.82,3.06,3.22,2.80
3.09,2.95,3.21,2.95
2.89,2.89,2.91,2.81
2.80,2.87,2.88,2.80
2.78,2.78,2.78,2.78
2.78,2.78,2.85,2.77
2.85,2.78,2.85,2.78
2.78,2.76,2.80,2.76
2.74,2.74,2.74,2.74
2.77,2.75,2.79,2.75
2.72,2.72,2.72,2.71
2.76,2.79,2.79,2.76
2.71,3.04,3.05,2.68
3.05,2.94,3.20,2.90
3.10,2.88,3.14,2.73
2.95,2.88,3.00,2.75
2.79,2.82,2.85,2.78
2.72,2.84,2.84,2.72
2.77,2.81,2.84,2.77
2.78,2.76,2.78,2.70
2.76,2.76,2.82,2.72
2.76,2.76,2.76,2.76
2.70,2.70,2.70,2.70
2.71,2.77,2.77,2.71
2.77,2.77,2.77,2.77
2.71,2.71,2.71,2.71
2.76,2.77,2.77,2.76
2.77,2.77,2.77,2.77
2.70,2.72,2.72,2.67
2.72,2.72,2.72,2.72
2.72,2.72,2.72,2.72
2.69,2.71,2.71,2.69
2.73,2.71,2.80,2.71
2.71,2.75,2.90,2.68
2.68,2.95,3.19,2.68
3.04,3.20,3.40,2.99
3.26,2.96,3.55,2.83
3.06,2.78,3.06,2.70
2.79,2.82,2.95,2.79
2.88,2.90,3.08,2.85
2.86,2.92,2.92,2.85
2.80,3.03,3.22,2.80
2.85,3.04,3.05,2.85
2.93,3.00,3.38,2.81
2.98,2.81,3.27,2.72
2.82,2.82,2.85,2.69
2.76,2.85,2.94,2.74
2.87,2.87,2.88,2.86
2.90,2.99,3.00,2.90
3.01,3.01,3.01,3.01
2.87,2.93,2.93,2.85
2.90,3.14,3.15,2.90
3.02,3.00,3.10,2.95
3.18,3.11,3.18,2.97
3.02,3.12,3.13,2.90
2.94,2.93,2.99,2.93
2.99,2.84,3.07,2.84
2.83,2.86,2.92,2.83
2.90,2.94,2.94,2.90
2.93,2.90,3.02,2.90
2.92,2.97,2.98,2.90
2.90,2.90,2.90,2.90
2.90,3.00,3.00,2.90
2.91,2.97,2.97,2.91
2.94,2.94,2.94,2.94
2.93,2.97,2.98,2.93
2.93,2.93,2.94,2.93
2.93,2.93,2.93,2.93
2.93,2.94,2.99,2.93
2.90,2.90,2.90,2.90
2.93,2.93,2.93,2.93
2.93,2.93,2.93,2.93
2.94,2.99,2.99,2.94
2.96,3.04,3.10,2.96
3.02,3.00,3.02,3.00
2.94,2.94,2.94,2.94
2.90,2.90,2.90,2.90
2.99,3.00,3.00,2.99
2.95,2.89,2.95,2.89
2.90,2.90,2.90,2.90
2.90,2.92,2.92,2.73
2.90,2.96,2.96,2.84
2.95,2.95,2.95,2.94
2.95,2.95,2.95,2.95
2.95,2.95,2.95,2.95
2.80,2.97,2.99,2.80
2.87,2.83,2.94,2.80
2.83,2.83,2.83,2.83
2.88,2.87,2.88,2.80
2.80,2.87,2.87,2.80
2.85,2.90,2.94,2.75
2.84,2.78,2.84,2.76
2.77,2.95,2.95,2.76
2.91,2.91,2.91,2.91
2.89,2.80,2.89,2.79
2.78,2.78,2.78,2.78
2.99,2.97,2.99,2.90
3.00,2.90,3.00,2.90
2.93,2.95,2.95,2.90
2.95,2.95,2.95,2.95
2.99,2.99,2.99,2.99
2.91,2.77,2.91,2.75
2.77,2.82,2.84,2.75
2.95,2.95,2.95,2.95
2.95,2.95,2.95,2.95
2.78,2.76,2.78,2.76
2.76,2.97,2.97,2.76
3.00,2.78,3.00,2.77
2.78,2.78,2.78,2.78
2.88,2.76,2.88,2.76
2.76,2.76,2.76,2.76
2.74,2.74,2.74,2.72
2.72,2.76,2.80,2.72
2.80,2.73,2.80,2.73
2.73,2.73,2.73,2.73
2.68,2.82,2.82,2.68
2.73,2.75,2.75,2.69
2.78,2.78,2.78,2.78
2.70,2.84,2.85,2.62
2.84,2.84,2.84,2.84
2.84,2.84,2.84,2.84
2.84,2.84,2.84,2.84
2.84,2.84,2.84,2.84
2.84,2.84,2.84,2.84
2.84,2.84,2.84,2.84
2.79,2.80,2.80,2.79
2.73,2.73,2.73,2.73
2.73,2.73,2.73,2.73
2.73,2.73,2.73,2.73
2.73,2.73,2.74,2.72
2.72,2.74,2.74,2.72
2.72,2.70,2.75,2.67
2.62,2.70,2.70,2.62
2.67,2.66,2.67,2.66
2.75,2.75,2.75,2.75
2.70,2.69,2.70,2.69
2.62,2.76,2.76,2.62
2.73,2.73,2.73,2.73
2.70,2.70,2.70,2.70
2.70,2.70,2.70,2.70
2.70,2.68,2.70,2.68
2.68,2.65,2.68,2.65
2.68,2.68,2.68,2.68
2.71,2.70,2.71,2.69
2.71,2.68,2.71,2.68
2.68,2.70,2.70,2.68
2.70,2.68,2.70,2.68
2.68,2.65,2.68,2.65
2.67,2.70,2.70,2.67
2.59,2.70,2.70,2.59
2.58,2.70,2.70,2.58
2.68,2.69,2.69,2.68
2.66,2.68,2.68,2.66
2.62,2.62,2.62,2.62
2.62,2.62,2.62,2.62
2.62,2.62,2.62,2.62
2.62,2.62,2.62,2.62
2.66,2.64,2.66,2.63
2.66,2.69,2.70,2.66
2.65,2.70,2.70,2.64
2.70,2.70,2.70,2.70
2.70,2.70,2.70,2.70
2.70,2.70,2.70,2.70
2.70,2.70,2.70,2.70
2.70,2.70,2.70,2.70
2.68,2.66,2.68,2.66
2.62,2.62,2.64,2.61
2.68,2.70,2.71,2.62
2.70,2.70,2.70,2.70
2.69,2.69,2.70,2.60
2.69,2.69,2.69,2.69
2.69,2.80,2.80,2.69
2.69,2.77,2.77,2.69
2.77,2.77,2.77,2.77
2.77,2.77,2.77,2.77
2.77,2.77,2.77,2.77
2.77,2.77,2.77,2.77
2.75,2.75,2.75,2.75
2.61,2.69,2.69,2.61
2.69,2.72,2.72,2.69
2.71,2.73,2.73,2.71
2.60,2.69,2.69,2.60
2.69,2.69,2.69,2.69
2.69,2.69,2.69,2.69
2.69,2.69,2.69,2.69
2.69,2.69,2.69,2.69
2.69,2.69,2.69,2.69
2.64,2.64,2.64,2.64
2.64,2.64,2.64,2.64
2.72,2.63,2.75,2.63
2.63,2.69,2.69,2.58
2.69,2.69,2.69,2.69
2.75,2.75,2.75,2.75
2.75,2.75,2.75,2.75
2.75,2.75,2.75,2.75
2.60,2.72,2.73,2.60
2.72,2.72,2.72,2.72
2.65,2.65,2.65,2.65
2.62,2.62,2.62,2.62
2.69,2.70,2.70,2.69
2.70,2.70,2.70,2.70
2.74,2.74,2.74,2.74
2.74,2.74,2.74,2.74
2.74,2.74,2.74,2.74
2.74,2.74,2.74,2.74
2.74,2.74,2.74,2.74
2.61,2.65,2.65,2.61
2.69,2.69,2.69,2.69
2.69,2.69,2.69,2.69
2.69,2.69,2.69,2.69
2.69,2.69,2.69,2.69
2.69,2.69,2.69,2.69
2.62,2.63,2.63,2.62
2.63,2.63,2.63,2.63
2.63,2.63,2.63,2.63
2.63,2.63,2.63,2.63
2.63,2.63,2.63,2.63
2.63,2.63,2.63,2.63
2.69,2.70,2.70,2.69
2.74,2.77,2.77,2.74
2.75,2.87,2.87,2.75
2.87,2.87,2.87,2.87
2.87,2.87,2.87,2.87
2.87,2.87,2.87,2.87
2.80,2.80,2.80,2.80
2.80,2.80,2.80,2.80
2.80,2.80,2.80,2.80
2.80,2.80,2.80,2.80
2.80,2.80,2.80,2.80
2.80,2.80,2.80,2.80
2.80,2.80,2.80,2.80
2.80,2.80,2.80,2.80
2.80,2.80,2.80,2.80
2.65,2.65,2.70,2.65
2.79,2.79,2.79,2.79
2.79,2.79,2.79,2.79
2.72,2.79,2.79,2.72
2.77,2.77,2.77,2.77
2.77,2.77,2.77,2.77
2.72,2.72,2.74,2.72
2.72,2.79,2.79,2.72
2.86,2.79,2.87,2.75
2.79,2.82,2.82,2.79
2.79,2.89,2.92,2.79
2.85,2.85,2.86,2.85
2.82,2.84,2.84,2.82
2.85,2.86,2.86,2.85
2.86,2.86,2.86,2.86
2.92,2.92,2.92,2.86
2.92,2.92,2.92,2.92
2.92,2.92,2.92,2.92
2.79,2.79,2.80,2.79
2.90,2.90,2.90,2.90
2.79,2.79,2.79,2.79
2.75,2.80,2.80,2.72
2.78,2.89,2.89,2.78
2.74,2.74,2.74,2.74
2.80,2.80,2.80,2.80
2.76,2.76,2.76,2.76
2.76,2.76,2.76,2.76
2.74,2.72,2.74,2.72
2.74,2.71,2.74,2.71
2.71,2.71,2.71,2.71
2.71,2.71,2.71,2.71
2.71,2.71,2.71,2.71
2.65,2.65,2.65,2.65
2.65,2.65,2.65,2.65
2.68,2.68,2.68,2.68
2.78,2.74,2.83,2.74
2.75,2.82,2.82,2.74
2.74,2.74,2.74,2.74
2.76,2.87,2.87,2.74
2.85,2.78,2.85,2.74
2.87,2.97,3.08,2.83
3.08,3.05,3.08,3.01
3.08,3.10,3.10,3.06
3.08,3.09,3.09,2.94
3.07,3.08,3.08,3.07
3.07,3.08,3.08,3.07
3.07,2.93,3.10,2.93
2.95,3.07,3.07,2.95
3.07,3.07,3.07,3.07
3.07,3.07,3.07,3.07
3.16,3.16,3.16,3.16
3.16,3.16,3.16,3.16
2.90,2.92,3.01,2.90
2.92,2.92,2.92,2.92
2.92,2.92,2.92,2.92
2.90,2.90,2.90,2.90
2.90,2.90,2.90,2.90
2.73,2.74,2.84,2.68
2.75,2.62,2.76,2.62
2.66,2.66,2.66,2.66
2.64,2.60,2.64,2.60
2.61,2.56,2.61,2.54
2.75,2.75,2.75,2.75
2.65,2.65,2.65,2.65
2.65,2.65,2.65,2.65
2.63,2.73,2.75,2.60
2.73,2.73,2.73,2.73
2.61,2.61,2.61,2.61
2.66,2.65,2.67,2.65
2.65,2.65,2.65,2.65
2.74,2.75,2.75,2.73
2.62,2.76,2.76,2.62
2.76,2.76,2.76,2.76
2.76,2.76,2.76,2.76
2.72,2.72,2.72,2.72
2.68,2.68,2.68,2.68
2.64,2.64,2.64,2.63
2.61,2.61,2.70,2.61
2.78,2.77,2.78,2.77
2.77,2.77,2.77,2.77
2.77,2.77,2.77,2.77
2.72,2.65,2.72,2.65
2.62,2.62,2.62,2.62
2.61,2.60,2.61,2.60
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.60,2.62,2.62,2.60
2.62,2.62,2.62,2.62
2.74,2.69,2.74,2.66
2.69,2.69,2.69,2.69
2.75,2.75,2.75,2.75
2.75,2.76,2.76,2.75
2.76,2.76,2.76,2.76
2.63,2.70,2.70,2.60
2.72,2.72,2.72,2.72
2.72,2.72,2.72,2.72
2.60,2.71,2.72,2.60
2.65,2.53,2.65,2.53
2.53,2.53,2.53,2.53
2.53,2.53,2.54,2.53
2.53,2.53,2.53,2.53
2.64,2.64,2.64,2.64
2.64,2.64,2.64,2.64
2.52,2.52,2.52,2.52
2.60,2.53,2.60,2.52
2.59,2.59,2.59,2.59
2.59,2.59,2.59,2.59
2.59,2.59,2.59,2.59
2.52,2.54,2.54,2.52
2.59,2.59,2.59,2.59
2.53,2.53,2.53,2.53
2.53,2.53,2.53,2.53
2.53,2.53,2.53,2.53
2.58,2.58,2.58,2.57
2.58,2.58,2.58,2.58
2.55,2.53,2.59,2.53
2.52,2.53,2.53,2.52
2.53,2.54,2.66,2.53
2.59,2.67,2.67,2.53
2.53,2.53,2.55,2.53
2.62,2.62,2.62,2.55
2.55,2.57,2.70,2.54
2.51,2.70,2.70,2.51
2.53,2.51,2.68,2.51
2.50,2.40,2.63,2.40
2.38,2.35,2.38,2.28
2.24,2.24,2.24,2.24
2.23,2.23,2.23,2.23
2.22,2.22,2.22,2.22
2.22,2.25,2.25,2.22
2.09,2.18,2.18,2.08
2.33,2.08,2.33,2.08
2.08,2.08,2.08,2.08
2.12,2.12,2.12,2.12
2.12,2.12,2.12,2.12
2.12,2.12,2.12,2.12
2.12,2.12,2.12,2.12
2.31,2.32,2.32,2.31
2.32,2.32,2.32,2.32
2.32,2.32,2.32,2.32
2.32,2.32,2.32,2.32
2.32,2.32,2.32,2.32
2.25,2.25,2.25,2.25
2.25,2.25,2.25,2.25
2.25,2.25,2.25,2.25
2.25,2.25,2.25,2.25
2.25,2.25,2.25,2.25
2.18,2.18,2.18,2.18
2.18,2.20,2.20,2.18
2.18,2.18,2.18,2.18
2.20,2.20,2.20,2.20
2.23,2.23,2.23,2.23
2.23,2.23,2.23,2.23
2.31,2.31,2.31,2.31
2.31,2.31,2.31,2.31
2.31,2.31,2.31,2.31
2.26,2.26,2.26,2.26
2.26,2.26,2.26,2.26
2.26,2.26,2.26,2.26
2.26,2.26,2.26,2.26
2.26,2.26,2.26,2.26
2.26,2.26,2.26,2.26
2.49,2.49,2.49,2.49
2.27,2.27,2.27,2.27
2.27,2.27,2.27,2.27
2.27,2.27,2.27,2.27
2.36,2.36,2.36,2.36
2.36,2.36,2.36,2.36
2.31,2.31,2.31,2.31
2.31,2.31,2.31,2.31
2.31,2.31,2.31,2.31
2.31,2.31,2.31,2.31
2.28,2.28,2.28,2.28
2.28,2.28,2.28,2.28
2.28,2.28,2.28,2.28
2.30,2.34,2.34,2.26
2.29,2.29,2.29,2.29
2.29,2.29,2.29,2.29
2.45,2.45,2.45,2.45
2.40,2.40,2.40,2.40
2.40,2.40,2.40,2.40
2.47,2.47,2.47,2.47
2.47,2.47,2.47,2.47
2.47,2.47,2.47,2.47
2.47,2.47,2.47,2.47
2.47,2.47,2.47,2.47
2.29,2.29,2.29,2.29
2.29,2.29,2.29,2.29
2.35,2.20,2.50,2.11
2.05,2.23,2.25,1.92
2.09,2.33,2.33,2.09
2.33,2.33,2.33,2.33
2.33,2.33,2.33,2.33
2.32,2.15,2.32,2.04
2.33,2.32,2.33,2.30
2.33,2.33,2.33,2.33
2.30,2.30,2.30,2.30
2.30,2.30,2.30,2.30
2.30,2.30,2.30,2.30
2.30,2.31,2.31,2.30
2.31,2.31,2.31,2.31
2.30,2.30,2.30,2.30
2.30,2.24,2.30,2.24
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.13,2.11,2.13,2.11
2.11,2.11,2.11,2.11
2.12,2.12,2.13,2.12
2.29,2.18,2.29,2.18
2.28,2.28,2.28,2.28
2.28,2.28,2.28,2.28
2.28,2.28,2.28,2.28
2.28,2.28,2.28,2.28
2.14,2.14,2.14,2.14
2.14,2.14,2.14,2.14
2.14,2.20,2.20,2.14
2.20,2.20,2.20,2.20
2.11,2.12,2.19,2.11
2.11,2.11,2.11,2.11
2.10,2.03,2.10,2.03
2.04,2.00,2.04,2.00
2.00,2.00,2.00,2.00
1.99,1.99,1.99,1.99
2.09,2.09,2.09,2.09
2.09,2.09,2.09,2.09
2.09,2.09,2.09,2.09
1.98,1.98,1.98,1.98
1.98,1.98,1.98,1.98
1.98,1.97,1.98,1.97
1.98,1.98,1.98,1.98
1.97,1.86,1.97,1.82
1.86,1.86,1.86,1.86
1.85,1.84,1.91,1.84
1.90,1.90,1.94,1.82
1.90,1.90,1.90,1.90
1.78,1.92,1.92,1.78
1.87,1.87,1.89,1.86
1.85,1.85,1.85,1.85
1.78,1.78,1.78,1.75
1.77,1.87,1.87,1.76
1.87,1.87,1.87,1.87
1.78,1.79,1.94,1.78
1.79,1.79,1.79,1.79
1.79,1.79,1.79,1.79
1.80,1.80,1.80,1.80
1.80,1.80,1.80,1.80
1.80,1.85,1.85,1.80
1.96,2.02,4.49,1.81
2.12,1.82,2.25,1.78
1.90,1.86,1.98,1.70
1.79,1.81,1.92,1.65
1.84,1.80,1.95,1.75
1.76,1.75,1.79,1.70
1.82,1.74,1.82,1.66
1.71,1.77,1.85,1.71
1.80,1.81,1.92,1.77
1.85,1.74,1.95,1.73
1.75,1.75,1.79,1.62
1.79,1.72,1.79,1.66
1.70,1.74,1.76,1.70
1.70,1.72,1.77,1.65
1.69,1.68,1.72,1.68
1.67,1.74,1.94,1.67
1.79,1.72,1.79,1.70
1.71,1.63,1.74,1.62
1.63,1.74,1.74,1.63
1.79,1.75,1.79,1.68
1.73,1.68,1.77,1.62
1.68,1.71,1.75,1.62
1.65,1.69,1.71,1.57
1.71,1.65,1.72,1.56
1.60,1.56,1.69,1.56
1.55,1.45,1.55,1.41
1.55,1.54,1.62,1.46
1.52,1.52,1.55,1.46
1.49,1.46,1.50,1.42
1.49,1.53,1.56,1.49
1.54,1.53,1.56,1.53
1.50,1.51,1.56,1.45
1.42,1.42,1.51,1.40
1.42,1.43,1.47,1.41
1.45,1.43,1.56,1.37
1.50,1.49,1.56,1.37
1.46,1.46,1.51,1.44
1.47,1.47,1.49,1.41
1.45,1.49,1.51,1.45
1.48,1.59,1.90,1.46
1.59,1.59,1.73,1.59
1.57,1.56,1.64,1.56
1.56,1.57,1.68,1.56
1.60,1.60,1.65,1.60
1.64,1.59,1.64,1.58
1.58,1.56,1.61,1.56
1.57,1.55,1.59,1.55
1.60,1.89,3.00,1.57
1.95,1.71,1.99,1.66
1.79,1.56,1.79,1.55
1.55,1.55,1.69,1.53
1.60,1.54,1.60,1.52
1.60,1.57,1.69,1.56
1.65,1.52,1.66,1.48
1.50,1.45,1.59,1.40
1.42,1.58,1.61,1.42
1.59,1.56,1.59,1.53
1.56,1.55,1.57,1.53
1.53,1.52,1.53,1.48
1.48,1.52,1.55,1.48
1.50,1.48,1.51,1.48
1.49,1.48,1.52,1.48
1.49,1.52,1.55,1.48
1.53,1.62,1.62,1.53
1.61,1.63,1.63,1.58
1.58,1.64,1.70,1.58
1.63,1.64,1.67,1.60
1.63,1.60,1.64,1.60
1.60,1.57,1.60,1.57
1.56,1.56,1.56,1.50
1.61,1.56,1.61,1.56
1.55,1.57,1.59,1.51
1.55,1.55,1.55,1.49
1.53,1.58,1.60,1.48
1.53,1.61,1.64,1.53
1.62,1.60,1.63,1.60
1.62,1.61,1.62,1.61
1.54,1.60,1.63,1.52
1.58,1.61,1.64,1.58
1.59,1.69,1.77,1.59
1.81,1.73,1.82,1.66
1.78,1.88,2.08,1.74
1.98,1.88,1.98,1.83
1.90,1.80,1.90,1.77
1.79,1.79,1.79,1.79
1.90,1.84,1.90,1.84
1.80,1.79,1.87,1.69
1.80,1.79,1.81,1.74
1.82,1.77,1.82,1.77
1.82,1.84,1.85,1.79
1.88,1.79,1.88,1.79
1.77,1.76,1.79,1.73
1.71,1.79,1.79,1.71
1.73,1.79,1.80,1.63
1.80,1.83,1.85,1.78
1.86,1.87,1.87,1.86
