ESNC,EnSync,NASDAQ
0.26,0.24,0.26,0.24
0.24,0.26,0.26,0.24
0.26,0.26,0.27,0.25
0.25,0.25,0.26,0.25
0.24,0.25,0.26,0.24
0.26,0.26,0.26,0.25
0.26,0.25,0.26,0.25
0.25,0.25,0.26,0.25
0.25,0.25,0.25,0.25
0.25,0.24,0.25,0.24
0.25,0.25,0.26,0.24
0.26,0.24,0.26,0.24
0.25,0.24,0.25,0.24
0.25,0.24,0.26,0.24
0.25,0.24,0.25,0.24
0.27,0.24,0.27,0.24
0.24,0.24,0.25,0.24
0.24,0.24,0.25,0.24
0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.24
0.24,0.23,0.24,0.23
0.24,0.24,0.25,0.23
0.24,0.23,0.24,0.23
0.23,0.23,0.24,0.23
0.24,0.23,0.24,0.23
0.23,0.23,0.23,0.23
0.23,0.22,0.23,0.21
0.22,0.23,0.23,0.21
0.21,0.21,0.23,0.21
0.21,0.19,0.22,0.18
0.19,0.20,0.22,0.19
0.20,0.20,0.21,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.21,0.20
0.20,0.20,0.21,0.20
0.20,0.20,0.21,0.20
0.21,0.21,0.22,0.20
0.20,0.19,0.21,0.19
0.20,0.20,0.20,0.19
0.19,0.20,0.20,0.19
0.20,0.20,0.20,0.19
0.19,0.19,0.20,0.19
0.19,0.20,0.21,0.19
0.20,0.21,0.21,0.19
0.21,0.19,0.21,0.19
0.20,0.21,0.21,0.20
0.22,0.19,0.22,0.19
0.19,0.21,0.21,0.19
0.20,0.20,0.20,0.20
0.20,0.20,0.21,0.19
0.20,0.20,0.21,0.19
0.20,0.20,0.20,0.19
0.20,0.20,0.20,0.20
0.20,0.19,0.20,0.19
0.20,0.19,0.20,0.19
0.22,0.20,0.22,0.20
0.20,0.20,0.20,0.20
0.21,0.20,0.21,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.19,0.20,0.19
0.19,0.18,0.20,0.18
0.19,0.20,0.20,0.19
0.20,0.19,0.20,0.19
0.19,0.19,0.20,0.18
0.19,0.19,0.19,0.18
0.19,0.19,0.19,0.18
0.19,0.19,0.20,0.19
0.20,0.19,0.20,0.18
0.20,0.18,0.20,0.18
0.18,0.19,0.20,0.18
0.20,0.19,0.20,0.19
0.18,0.19,0.19,0.18
0.18,0.18,0.19,0.17
0.18,0.18,0.18,0.17
0.18,0.17,0.18,0.17
0.17,0.17,0.18,0.17
0.17,0.18,0.18,0.17
0.18,0.17,0.18,0.17
0.18,0.17,0.18,0.17
0.18,0.17,0.18,0.17
0.17,0.17,0.18,0.17
0.17,0.17,0.17,0.17
0.17,0.13,0.17,0.12
0.13,0.15,0.16,0.13
0.14,0.14,0.15,0.13
0.14,0.16,0.16,0.13
0.15,0.15,0.17,0.15
0.16,0.16,0.18,0.16
0.17,0.17,0.17,0.16
0.21,0.20,0.21,0.18
1.00,1.00,1.17,0.88
1.00,0.93,1.00,0.86
0.92,0.92,0.99,0.92
0.92,0.78,0.92,0.75
0.74,0.69,0.75,0.62
0.64,0.73,0.75,0.64
0.70,0.65,0.74,0.64
0.70,0.64,0.70,0.64
0.64,0.67,0.74,0.61
0.70,0.70,0.71,0.64
0.67,0.67,0.70,0.64
0.66,0.56,0.66,0.53
0.56,0.52,0.62,0.50
0.50,0.46,0.50,0.46
0.45,0.40,0.48,0.40
0.40,0.50,0.52,0.40
0.52,0.50,0.54,0.47
0.50,0.52,0.52,0.48
0.55,0.53,0.55,0.53
0.56,0.55,0.56,0.53
0.55,0.60,0.63,0.55
0.65,0.59,0.65,0.55
0.61,0.56,0.61,0.53
0.57,0.60,0.63,0.54
0.60,0.60,0.64,0.60
0.60,0.67,0.72,0.60
0.70,0.60,0.70,0.60
0.60,0.61,0.69,0.54
0.61,0.59,0.61,0.57
0.54,0.55,0.58,0.52
0.54,0.58,0.60,0.54
0.57,0.54,0.60,0.53
0.62,0.86,0.94,0.62
0.88,0.77,0.88,0.76
0.79,0.79,0.82,0.77
0.82,0.88,0.88,0.82
0.95,0.98,1.00,0.85
0.95,0.95,0.98,0.94
1.00,0.99,1.04,0.92
1.04,0.97,1.05,0.96
0.95,0.90,1.00,0.86
0.90,0.89,0.93,0.89
0.88,0.89,0.94,0.88
0.92,0.86,0.95,0.84
0.85,0.81,0.90,0.81
0.81,0.83,0.86,0.81
0.96,0.90,0.96,0.87
0.94,0.92,0.94,0.92
0.89,0.88,0.93,0.88
0.88,0.92,0.93,0.86
0.93,0.92,0.93,0.88
0.93,0.93,0.94,0.90
0.94,0.92,0.94,0.89
0.94,0.94,0.94,0.90
0.94,0.85,0.94,0.76
0.83,0.87,0.87,0.83
0.85,0.86,0.87,0.80
0.86,0.82,0.86,0.80
0.81,0.80,0.81,0.77
0.80,0.80,0.81,0.78
0.80,0.81,0.85,0.78
0.80,0.80,0.82,0.79
0.77,0.76,0.80,0.73
0.73,0.73,0.76,0.73
0.72,0.76,0.78,0.72
0.73,0.74,0.78,0.72
0.71,0.73,0.77,0.71
0.73,0.76,0.78,0.73
0.77,0.76,0.77,0.75
0.74,0.97,0.97,0.74
0.98,0.95,1.02,0.91
0.96,0.95,1.00,0.92
0.93,0.83,0.94,0.80
0.88,0.89,0.90,0.81
0.89,0.86,0.89,0.84
0.89,0.82,0.89,0.81
0.82,0.82,0.85,0.82
0.82,0.84,0.84,0.82
0.83,0.84,0.90,0.81
0.86,0.83,0.86,0.81
0.83,1.03,1.03,0.81
1.00,0.94,1.10,0.92
0.91,0.90,0.92,0.83
0.92,1.63,1.67,0.91
2.01,2.40,2.89,1.95
2.48,2.08,2.48,2.01
2.18,2.18,2.30,2.02
2.45,2.65,2.80,2.35
3.30,3.24,4.75,2.55
2.81,3.30,3.58,2.65
3.50,3.18,3.66,2.95
2.74,2.38,2.80,2.31
2.41,2.22,2.48,2.14
2.15,2.32,2.37,2.14
2.27,2.31,2.50,2.20
2.26,2.20,2.39,2.20
2.20,2.35,2.39,2.14
2.24,2.23,2.48,2.12
2.30,2.50,2.55,2.16
2.39,2.24,2.48,2.21
2.21,2.17,2.32,2.15
2.17,1.81,2.28,1.80
1.94,1.73,1.98,1.71
1.73,1.71,1.82,1.60
1.74,1.90,2.04,1.71
1.95,1.87,2.03,1.85
1.90,1.78,1.93,1.73
1.75,1.72,1.78,1.63
1.72,1.74,1.80,1.67
1.76,1.80,1.90,1.72
1.76,1.70,1.85,1.65
1.65,1.65,1.68,1.63
1.68,1.60,1.75,1.58
1.60,1.45,1.60,1.40
1.50,1.50,1.57,1.45
1.57,1.45,1.60,1.45
1.46,1.46,1.59,1.41
1.42,1.53,1.57,1.42
1.54,1.48,1.54,1.45
1.49,1.44,1.50,1.41
1.43,1.35,1.44,1.31
1.37,1.19,1.37,1.16
1.18,1.14,1.19,1.11
1.12,1.22,1.22,1.11
1.21,1.18,1.28,1.17
1.22,1.13,1.24,1.10
1.11,1.14,1.15,1.11
1.17,1.37,1.39,1.14
1.39,1.55,1.69,1.39
1.56,1.43,1.60,1.41
1.53,1.41,1.56,1.36
1.38,1.34,1.48,1.34
1.36,1.38,1.44,1.35
1.40,1.47,1.50,1.37
1.47,1.49,1.50,1.42
1.70,1.75,1.89,1.62
1.75,1.72,1.95,1.70
1.71,1.64,1.71,1.56
1.65,1.52,1.66,1.52
1.52,1.42,1.55,1.41
1.44,1.48,1.55,1.44
1.49,1.80,1.82,1.49
1.80,1.81,1.88,1.65
1.85,1.83,1.97,1.78
1.82,1.75,1.85,1.75
1.75,1.78,1.88,1.72
1.83,2.00,2.13,1.78
2.00,1.93,2.08,1.87
1.94,2.02,2.05,1.88
2.03,1.95,2.08,1.81
1.90,1.81,1.99,1.81
1.82,1.81,1.86,1.78
1.81,1.76,1.82,1.74
1.85,1.72,1.90,1.72
1.70,1.71,1.75,1.68
1.68,1.69,1.75,1.66
1.67,1.67,1.79,1.62
1.66,1.85,1.87,1.64
1.95,1.88,2.03,1.85
1.89,1.86,1.92,1.80
1.87,1.76,1.87,1.76
1.81,1.68,1.81,1.67
1.70,1.69,1.72,1.65
1.70,1.74,1.80,1.63
1.74,1.69,1.80,1.67
1.72,1.62,1.72,1.50
1.61,1.66,1.72,1.61
1.67,1.66,1.82,1.66
1.67,1.68,1.72,1.67
1.68,1.67,1.72,1.65
1.65,1.60,1.70,1.55
1.63,1.62,1.68,1.57
1.68,1.56,1.68,1.51
1.54,1.54,1.60,1.52
1.54,1.63,1.63,1.54
1.65,1.69,1.71,1.62
1.69,1.65,1.69,1.63
1.62,1.59,1.63,1.56
1.56,1.58,1.63,1.54
1.59,1.67,1.75,1.58
1.75,1.70,1.85,1.68
1.73,1.64,1.73,1.63
1.60,1.61,1.65,1.59
1.61,1.64,1.64,1.60
1.61,1.61,1.66,1.61
1.63,1.56,1.66,1.55
1.55,1.50,1.56,1.30
1.50,1.48,1.50,1.43
1.47,1.48,1.48,1.40
1.47,1.42,1.50,1.41
1.40,1.39,1.41,1.36
1.38,1.38,1.41,1.37
1.42,1.37,1.42,1.35
1.36,1.40,1.40,1.35
1.40,1.32,1.40,1.31
1.32,1.36,1.40,1.31
1.37,1.38,1.43,1.35
1.43,1.45,1.47,1.40
1.45,1.39,1.45,1.39
1.43,1.35,1.45,1.34
1.35,1.27,1.35,1.26
1.27,1.22,1.32,1.20
1.22,1.44,1.47,1.20
1.22,1.10,1.22,1.06
1.05,1.12,1.16,1.05
1.13,1.15,1.15,1.10
1.13,1.15,1.15,1.12
1.15,1.16,1.16,1.13
1.16,1.12,1.16,1.12
1.16,1.09,1.16,1.07
1.10,1.07,1.12,1.04
1.04,1.08,1.10,1.04
1.08,1.01,1.08,1.00
1.02,1.03,1.05,1.01
1.04,1.07,1.12,1.01
1.07,1.03,1.08,1.01
1.03,1.06,1.09,1.00
1.04,1.07,1.07,1.03
1.10,1.02,1.10,1.02
1.03,1.02,1.07,1.01
1.03,1.02,1.04,1.01
1.03,1.00,1.04,1.00
1.02,0.85,1.02,0.80
0.85,0.75,0.85,0.72
0.77,0.80,0.82,0.76
0.84,0.79,0.84,0.78
0.77,0.70,0.77,0.70
0.75,0.72,0.75,0.70
0.72,0.69,0.72,0.65
0.69,0.56,0.70,0.54
0.60,0.74,0.78,0.60
0.74,0.67,0.74,0.65
0.71,0.64,0.71,0.61
0.70,0.67,0.70,0.62
0.65,0.62,0.66,0.61
0.63,0.68,0.69,0.60
0.69,0.63,0.70,0.62
0.62,0.62,0.64,0.61
0.65,0.66,0.67,0.62
0.66,0.66,0.74,0.66
0.65,0.69,0.69,0.62
0.64,0.75,0.76,0.64
0.76,0.78,0.85,0.76
0.85,0.81,0.85,0.78
0.83,0.81,0.84,0.78
0.82,0.89,0.91,0.82
0.90,0.90,0.93,0.90
0.90,0.84,0.90,0.82
0.85,0.81,0.85,0.80
0.80,0.81,0.81,0.75
0.78,0.79,0.83,0.76
0.80,0.78,0.85,0.78
0.80,0.80,0.82,0.78
0.82,0.82,0.85,0.75
0.80,0.74,0.84,0.74
0.77,0.70,0.77,0.68
0.70,0.61,0.70,0.60
0.65,0.61,0.65,0.55
0.63,0.64,0.65,0.62
0.64,0.65,0.66,0.62
0.64,0.63,0.64,0.61
0.62,0.62,0.64,0.61
0.63,0.64,0.64,0.58
0.64,0.64,0.65,0.60
0.64,0.61,0.64,0.61
0.62,0.59,0.62,0.55
0.58,0.58,0.60,0.56
0.58,0.62,0.64,0.50
0.62,0.63,0.64,0.60
0.64,0.62,0.65,0.59
0.62,0.62,0.63,0.58
0.59,0.60,0.61,0.56
0.60,0.57,0.60,0.57
0.58,0.59,0.61,0.57
0.62,0.58,0.62,0.57
0.57,0.57,0.59,0.57
0.57,0.59,0.59,0.57
0.56,0.57,0.58,0.53
0.53,0.54,0.54,0.50
0.51,0.51,0.53,0.48
0.50,0.48,0.52,0.48
0.48,0.48,0.50,0.48
0.49,0.46,0.49,0.41
0.45,0.46,0.46,0.41
0.44,0.53,0.55,0.44
0.58,0.58,0.61,0.54
0.60,0.56,0.61,0.55
0.59,0.55,0.59,0.53
0.55,0.53,0.55,0.51
0.53,0.52,0.53,0.50
0.52,0.53,0.53,0.50
0.54,0.51,0.56,0.51
0.52,0.50,0.53,0.50
0.51,0.51,0.55,0.50
0.52,0.51,0.54,0.51
0.51,0.50,0.53,0.50
0.56,0.52,0.56,0.52
0.54,0.52,0.54,0.52
0.54,0.56,0.57,0.54
0.57,0.65,0.65,0.55
0.66,0.70,0.74,0.65
0.73,0.80,0.84,0.73
0.82,0.72,0.82,0.70
0.77,0.65,0.77,0.65
0.70,0.63,0.70,0.58
0.63,0.58,0.68,0.57
0.61,0.62,0.64,0.61
0.61,0.66,0.66,0.57
0.66,0.66,0.66,0.61
0.65,0.67,0.70,0.64
0.67,0.64,0.68,0.63
0.64,0.62,0.65,0.61
0.62,0.65,0.65,0.60
0.63,0.63,0.63,0.61
0.63,0.63,0.64,0.60
0.63,0.62,0.63,0.60
0.62,0.63,0.63,0.60
0.63,0.60,0.63,0.60
0.61,0.66,0.68,0.61
0.64,0.65,0.68,0.64
0.67,0.68,0.73,0.65
0.69,0.67,0.73,0.63
0.67,0.65,0.68,0.64
0.65,0.67,0.70,0.63
0.70,0.67,0.70,0.63
0.56,0.62,0.65,0.50
0.59,0.60,0.62,0.58
0.58,0.58,0.61,0.58
0.58,0.60,0.65,0.57
0.60,0.60,0.65,0.58
0.60,0.61,0.61,0.58
0.63,0.57,0.63,0.56
0.57,0.58,0.58,0.56
0.58,0.57,0.59,0.55
0.57,0.58,0.58,0.56
0.58,0.55,0.58,0.55
0.55,0.55,0.56,0.55
0.58,0.54,0.58,0.52
0.53,0.50,0.54,0.49
0.51,0.50,0.52,0.49
0.50,0.50,0.53,0.48
0.53,0.55,0.57,0.53
0.54,0.55,0.55,0.50
0.55,0.57,0.57,0.51
0.56,0.55,0.57,0.54
0.54,0.55,0.55,0.53
0.53,0.57,0.58,0.53
0.56,0.56,0.57,0.55
0.55,0.56,0.58,0.52
0.56,0.55,0.57,0.54
0.55,0.55,0.56,0.54
0.56,0.54,0.56,0.53
0.53,0.57,0.58,0.53
0.58,0.58,0.58,0.56
0.58,0.57,0.60,0.55
0.57,0.67,0.67,0.56
0.64,0.76,0.78,0.64
0.76,0.70,0.77,0.64
0.73,0.72,0.73,0.70
0.70,0.69,0.72,0.68
0.68,0.69,0.72,0.68
0.68,0.70,0.72,0.68
0.70,0.73,0.75,0.68
0.74,0.77,0.78,0.73
0.78,0.88,0.91,0.77
0.90,0.97,1.02,0.90
1.06,1.06,1.25,1.05
1.10,1.00,1.17,0.97
0.96,0.98,1.02,0.92
0.98,1.00,1.02,0.94
1.00,1.06,1.08,0.97
1.07,1.01,1.10,1.00
1.01,1.02,1.05,1.00
1.03,0.99,1.03,0.97
1.03,1.01,1.03,0.96
1.01,0.92,1.01,0.89
0.95,0.84,0.96,0.82
0.89,0.86,0.89,0.84
0.88,0.88,0.94,0.87
0.91,0.85,0.92,0.82
0.88,0.96,0.99,0.85
0.94,0.94,0.98,0.88
0.94,0.94,0.97,0.91
0.97,0.93,0.99,0.92
0.93,0.90,0.95,0.86
0.90,0.89,0.95,0.87
0.86,0.88,0.91,0.79
0.88,0.80,0.89,0.78
0.82,0.80,0.82,0.73
0.81,0.86,0.86,0.77
0.86,0.84,0.89,0.82
0.82,0.82,0.85,0.81
0.83,0.82,0.89,0.78
0.83,0.82,0.86,0.79
0.79,0.81,0.82,0.78
0.79,0.81,0.82,0.77
0.80,0.77,0.80,0.77
0.78,0.77,0.78,0.73
0.77,0.87,0.88,0.76
0.85,0.85,0.88,0.82
0.84,0.96,0.96,0.82
0.95,0.95,0.97,0.91
0.91,0.90,0.95,0.90
0.90,0.92,0.92,0.87
0.90,0.85,0.91,0.83
0.86,0.87,0.88,0.84
0.89,0.95,0.95,0.84
0.92,0.91,0.92,0.86
0.91,0.90,0.92,0.87
0.88,0.91,0.95,0.87
0.92,0.90,0.92,0.88
0.88,0.88,0.90,0.85
0.87,0.90,0.94,0.87
0.92,0.93,0.95,0.90
0.94,0.99,1.04,0.94
0.98,0.92,0.99,0.92
0.90,0.89,0.93,0.88
0.85,0.88,0.91,0.85
0.87,0.81,0.92,0.81
0.81,0.82,0.84,0.78
0.82,0.75,0.84,0.73
0.80,0.75,0.83,0.70
0.77,0.77,0.78,0.70
0.80,0.75,0.80,0.75
0.78,0.80,0.80,0.77
0.85,0.85,0.86,0.82
0.83,0.84,0.87,0.80
0.85,0.88,0.88,0.83
0.85,0.89,0.89,0.85
0.88,0.89,0.90,0.85
0.89,0.87,0.89,0.83
0.85,0.88,0.90,0.84
0.88,0.89,0.90,0.85
0.89,0.90,0.92,0.87
0.90,0.87,0.90,0.86
0.85,0.78,0.85,0.75
0.78,0.81,0.83,0.77
0.81,0.81,0.87,0.78
0.83,0.80,0.84,0.80
0.81,0.79,0.82,0.77
0.79,0.79,0.82,0.79
0.79,0.80,0.83,0.79
0.78,0.78,0.82,0.77
0.80,0.79,0.82,0.78
0.79,0.78,0.82,0.78
0.82,0.80,0.82,0.78
0.78,0.76,0.81,0.76
0.75,0.75,0.79,0.73
0.74,0.76,0.81,0.74
0.78,0.75,0.78,0.72
0.70,0.72,0.74,0.53
0.70,0.70,0.72,0.60
0.61,0.65,0.69,0.61
0.64,0.61,0.65,0.55
0.56,0.58,0.62,0.53
0.64,0.55,0.64,0.53
0.54,0.54,0.59,0.53
0.52,0.51,0.53,0.46
0.51,0.53,0.54,0.50
0.53,0.50,0.55,0.50
0.55,0.53,0.55,0.50
0.54,0.53,0.54,0.50
0.54,0.51,0.54,0.50
0.54,0.47,0.56,0.47
0.50,0.52,0.52,0.44
0.52,0.51,0.54,0.45
0.52,0.49,0.52,0.46
0.52,0.50,0.52,0.45
0.50,0.51,0.52,0.48
0.52,0.50,0.52,0.50
0.50,0.51,0.52,0.50
0.52,0.53,0.54,0.50
0.54,0.67,0.67,0.54
0.65,0.71,0.71,0.61
0.70,0.67,0.72,0.67
0.60,0.60,0.70,0.56
0.65,0.69,0.70,0.62
0.66,0.64,0.69,0.64
0.67,0.61,0.67,0.58
0.61,0.59,0.61,0.58
0.61,0.54,0.64,0.50
0.54,0.56,0.56,0.50
0.56,0.54,0.59,0.50
0.50,0.54,0.58,0.50
0.50,0.53,0.53,0.48
0.52,0.54,0.54,0.50
0.50,0.50,0.52,0.48
0.48,0.56,0.57,0.48
0.56,0.55,0.57,0.52
0.55,0.55,0.55,0.52
0.55,0.55,0.55,0.53
0.55,0.55,0.56,0.53
0.50,0.56,0.56,0.50
0.56,0.55,0.56,0.49
0.52,0.53,0.56,0.49
0.53,0.57,0.57,0.52
0.55,0.54,0.57,0.54
0.52,0.55,0.57,0.52
0.52,0.53,0.54,0.52
0.52,0.52,0.54,0.52
0.52,0.52,0.56,0.52
0.54,0.52,0.55,0.52
0.52,0.50,0.55,0.50
0.51,0.48,0.52,0.48
0.50,0.49,0.51,0.49
0.48,0.47,0.53,0.47
0.47,0.47,0.50,0.46
0.47,0.49,0.49,0.43
0.47,0.50,0.55,0.46
0.51,0.46,0.54,0.44
0.50,0.52,0.53,0.46
0.53,0.53,0.55,0.50
0.52,0.50,0.53,0.47
0.47,0.54,0.55,0.47
0.51,0.50,0.56,0.47
0.54,0.50,0.56,0.48
0.48,0.48,0.52,0.47
0.48,0.48,0.54,0.47
0.47,0.49,0.50,0.47
0.48,0.47,0.49,0.47
0.47,0.45,0.53,0.43
0.45,0.45,0.49,0.41
0.49,0.43,0.49,0.43
0.46,0.45,0.50,0.43
0.45,0.45,0.52,0.44
0.45,0.42,0.50,0.40
0.45,0.40,0.45,0.40
0.43,0.40,0.45,0.40
0.41,0.40,0.43,0.39
0.41,0.40,0.43,0.39
0.39,0.39,0.40,0.39
0.39,0.40,0.40,0.38
0.40,0.40,0.41,0.38
0.41,0.39,0.42,0.38
0.40,0.37,0.40,0.36
0.38,0.38,0.40,0.36
0.38,0.38,0.39,0.36
0.37,0.35,0.38,0.35
0.35,0.38,0.40,0.35
0.37,0.39,0.40,0.37
0.40,0.40,0.40,0.37
0.38,0.39,0.40,0.38
0.38,0.38,0.39,0.36
0.36,0.36,0.38,0.36
0.38,0.38,0.42,0.36
0.39,0.38,0.40,0.37
0.37,0.37,0.39,0.37
0.39,0.39,0.40,0.38
0.39,0.36,0.39,0.36
0.37,0.35,0.37,0.35
0.36,0.36,0.40,0.36
0.38,0.38,0.40,0.37
0.40,0.36,0.40,0.36
0.36,0.36,0.36,0.35
0.35,0.36,0.37,0.35
0.35,0.35,0.36,0.35
0.36,0.35,0.37,0.35
0.35,0.33,0.35,0.33
0.33,0.34,0.36,0.33
0.36,0.36,0.39,0.34
0.38,0.35,0.38,0.35
0.38,0.35,0.38,0.35
0.35,0.37,0.39,0.35
0.36,0.37,0.40,0.35
0.36,0.37,0.40,0.36
0.37,0.36,0.39,0.36
0.37,0.36,0.37,0.36
0.35,0.37,0.37,0.35
0.36,0.35,0.36,0.34
0.34,0.32,0.36,0.31
0.33,0.31,0.33,0.31
0.32,0.28,0.32,0.28
0.28,0.30,0.32,0.28
0.29,0.30,0.30,0.29
0.30,0.31,0.32,0.28
0.32,0.34,0.35,0.31
0.36,0.34,0.36,0.31
0.31,0.30,0.34,0.29
0.32,0.30,0.34,0.30
0.30,0.29,0.30,0.21
0.29,0.30,0.30,0.27
0.30,0.27,0.30,0.25
0.25,0.30,0.30,0.22
0.29,0.32,0.32,0.29
0.32,0.31,0.33,0.31
0.31,0.31,0.31,0.30
0.30,0.32,0.32,0.28
0.32,0.31,0.33,0.30
0.31,0.32,0.33,0.27
0.33,0.30,0.33,0.30
0.32,0.32,0.34,0.31
0.31,0.34,0.34,0.31
0.31,0.31,0.33,0.30
0.32,0.31,0.34,0.30
0.30,0.32,0.32,0.28
0.32,0.28,0.34,0.26
0.27,0.32,0.34,0.27
0.29,0.30,0.30,0.27
0.30,0.28,0.30,0.28
0.29,0.30,0.32,0.27
0.30,0.29,0.30,0.28
0.27,0.29,0.30,0.27
0.27,0.28,0.29,0.27
0.29,0.27,0.30,0.26
0.28,0.28,0.28,0.27
0.29,0.29,0.29,0.27
0.28,0.28,0.29,0.26
0.29,0.28,0.29,0.27
0.27,0.28,0.29,0.26
0.28,0.29,0.30,0.28
0.29,0.25,0.30,0.13
0.26,0.27,0.27,0.26
0.27,0.27,0.27,0.25
0.26,0.28,0.30,0.26
0.28,0.29,0.30,0.28
0.28,0.27,0.30,0.27
0.27,0.27,0.28,0.25
0.28,0.26,0.28,0.26
0.24,0.24,0.26,0.24
0.24,0.23,0.25,0.23
0.27,0.24,0.27,0.22
0.24,0.22,0.24,0.21
0.23,0.21,0.23,0.21
0.21,0.20,0.22,0.20
0.22,0.20,0.22,0.20
0.20,0.20,0.21,0.20
0.21,0.19,0.22,0.19
0.19,0.20,0.21,0.19
0.20,0.30,0.34,0.19
0.32,0.24,0.34,0.20
0.24,0.25,0.29,0.22
0.26,0.27,0.28,0.26
0.28,0.27,0.28,0.21
0.25,0.26,0.27,0.24
0.25,0.26,0.27,0.22
0.24,0.24,0.26,0.20
0.24,0.27,0.30,0.24
0.30,0.31,0.34,0.28
0.26,0.30,0.30,0.26
0.31,0.36,0.36,0.31
0.36,0.42,0.45,0.33
0.41,0.39,0.41,0.35
0.41,0.39,0.41,0.34
0.41,0.41,0.42,0.39
0.42,0.41,0.43,0.41
0.41,0.43,0.43,0.41
0.41,0.41,0.42,0.41
0.42,0.41,0.43,0.41
0.41,0.42,0.42,0.40
0.40,0.41,0.43,0.40
0.41,0.41,0.43,0.41
0.42,0.42,0.43,0.37
0.43,0.42,0.44,0.39
0.42,0.41,0.43,0.41
0.42,0.39,0.43,0.38
0.39,0.38,0.40,0.37
0.37,0.37,0.40,0.37
0.37,0.38,0.39,0.37
0.40,0.38,0.40,0.37
0.37,0.35,0.38,0.35
0.36,0.33,0.37,0.33
0.36,0.34,0.36,0.30
0.30,0.33,0.34,0.30
0.34,0.33,0.34,0.30
0.32,0.36,0.37,0.32
0.37,0.35,0.38,0.33
0.32,0.31,0.34,0.30
0.30,0.32,0.32,0.30
0.32,0.37,0.37,0.31
0.37,0.37,0.37,0.33
0.37,0.37,0.40,0.35
0.37,0.35,0.40,0.33
0.34,0.39,0.40,0.34
0.39,0.39,0.39,0.39
0.39,0.39,0.39,0.39
0.36,0.38,0.38,0.36
0.36,0.36,0.38,0.36
0.36,0.38,0.40,0.31
0.36,0.35,0.39,0.34
0.37,0.38,0.40,0.36
0.36,0.36,0.38,0.33
0.35,0.38,0.38,0.34
0.36,0.36,0.36,0.34
0.35,0.36,0.36,0.34
0.35,0.36,0.36,0.35
0.35,0.34,0.36,0.34
0.34,0.35,0.35,0.34
0.35,0.34,0.35,0.34
0.34,0.33,0.36,0.33
0.35,0.34,0.36,0.34
0.33,0.33,0.34,0.32
0.32,0.44,0.50,0.32
0.48,0.46,0.63,0.44
0.47,0.45,0.49,0.44
0.44,0.40,0.44,0.40
0.40,0.44,0.46,0.40
0.45,0.45,0.47,0.42
0.44,0.42,0.50,0.40
0.46,0.48,0.51,0.42
0.50,0.47,0.50,0.45
0.47,0.41,0.50,0.41
0.45,0.46,0.48,0.42
0.48,0.47,0.48,0.45
0.46,0.48,0.48,0.45
0.45,0.48,0.48,0.45
0.48,0.45,0.48,0.44
0.47,0.53,0.55,0.45
0.55,0.62,0.65,0.52
0.60,0.60,0.60,0.52
0.62,0.64,0.68,0.62
0.62,0.60,0.64,0.56
0.64,0.69,0.71,0.60
0.71,0.67,0.72,0.60
0.67,0.72,0.78,0.64
0.69,0.73,0.75,0.68
0.72,0.75,0.77,0.72
0.75,0.80,0.83,0.71
0.80,0.75,0.85,0.75
0.75,0.75,0.79,0.71
0.70,0.78,0.78,0.68
0.80,0.89,1.00,0.80
0.89,0.84,0.89,0.80
0.86,0.82,0.86,0.80
0.81,0.78,0.85,0.68
0.80,0.93,0.94,0.78
0.90,0.87,0.93,0.83
0.87,0.85,0.87,0.80
0.87,0.88,0.90,0.83
0.90,0.85,0.93,0.83
0.83,0.86,0.87,0.82
0.86,0.85,1.03,0.84
0.86,0.93,0.96,0.83
0.91,1.00,1.03,0.90
1.03,0.99,1.05,0.95
0.99,0.99,0.99,0.93
0.92,0.98,1.02,0.92
1.00,0.98,1.02,0.98
0.98,0.98,1.00,0.97
1.00,1.02,1.03,0.97
1.00,1.20,1.20,1.00
1.20,1.28,1.30,1.08
1.28,1.18,1.29,1.18
1.20,1.22,1.27,1.15
1.22,1.30,1.40,1.22
1.33,1.20,1.42,1.15
1.18,1.15,1.35,1.10
1.15,1.14,1.19,1.08
1.14,1.04,1.14,1.00
1.05,1.16,1.18,1.05
1.16,1.08,1.19,1.03
1.08,1.13,1.23,1.06
1.10,0.96,1.21,0.96
0.94,0.85,0.96,0.82
0.85,0.71,0.87,0.65
0.70,0.82,0.84,0.69
0.72,0.70,0.80,0.68
0.69,0.70,0.74,0.68
0.70,0.70,0.77,0.65
0.70,0.68,0.72,0.68
0.68,0.66,0.70,0.66
0.68,0.86,0.87,0.68
0.84,0.82,0.85,0.77
0.72,0.80,0.83,0.72
0.80,0.78,0.83,0.71
0.77,0.99,1.08,0.77
0.95,0.99,1.09,0.91
1.00,0.92,1.09,0.78
0.84,0.88,0.95,0.80
0.92,0.88,1.01,0.88
0.93,0.93,0.93,0.89
0.95,0.97,1.01,0.90
0.95,1.01,1.08,0.95
1.04,1.02,1.07,0.96
1.00,1.00,1.03,0.97
1.03,0.92,1.03,0.90
0.88,0.93,0.97,0.88
0.98,0.94,1.02,0.90
0.90,0.88,0.97,0.87
0.89,0.88,0.92,0.86
0.90,0.86,0.92,0.83
0.86,0.83,0.88,0.81
