VTNR,Vertex Energy,NASDAQ
2.94,2.96,2.96,2.76
2.82,2.88,2.95,2.80
2.95,2.94,2.95,2.91
2.99,2.96,2.99,2.95
2.95,3.00,3.00,2.95
2.93,2.99,3.00,2.80
2.95,2.81,2.95,2.80
2.83,2.84,2.84,2.83
2.81,2.89,2.89,2.81
2.95,2.95,2.95,2.95
2.95,2.85,2.99,2.85
2.99,3.00,3.00,2.95
2.89,2.95,2.96,2.89
3.00,2.97,3.01,2.94
2.96,2.94,3.02,2.94
2.85,2.88,3.02,2.85
2.80,2.88,2.88,2.80
2.91,2.91,2.91,2.91
2.92,3.00,3.00,2.92
2.95,2.87,2.95,2.87
2.84,2.80,2.86,2.76
2.80,2.90,2.90,2.80
2.78,2.80,2.94,2.78
2.85,2.78,2.85,2.76
2.80,2.80,2.82,2.80
2.81,2.78,2.81,2.66
2.70,2.65,2.70,2.64
2.64,2.84,2.97,2.64
2.75,2.71,2.87,2.71
2.84,2.86,2.86,2.74
2.76,2.67,2.76,2.60
2.67,2.59,2.70,2.59
2.60,2.73,2.73,2.60
2.65,2.82,2.82,2.60
2.53,2.58,2.70,2.53
2.56,2.63,2.63,2.56
2.59,2.50,2.65,2.45
2.35,2.50,2.50,2.35
2.84,2.75,2.84,2.61
2.75,2.65,2.75,2.60
2.65,2.70,2.70,2.65
2.62,2.67,2.69,2.45
2.67,2.70,2.70,2.67
2.71,2.85,2.85,2.71
2.82,2.84,2.86,2.74
2.93,3.30,3.30,2.90
3.35,3.26,3.40,3.20
3.29,3.32,3.40,3.16
3.44,3.35,3.50,3.26
3.26,3.10,3.30,2.90
3.05,3.20,3.28,2.95
3.11,3.11,3.20,2.92
3.30,3.28,3.30,3.20
3.05,3.11,3.25,3.00
3.15,3.24,3.24,3.12
3.24,3.17,3.24,3.14
3.17,3.31,3.43,3.17
3.38,3.30,3.45,3.17
3.23,3.19,3.28,3.17
3.29,3.14,3.35,3.14
3.15,3.15,3.20,3.12
3.15,3.11,3.15,3.02
3.09,3.02,3.10,3.02
3.05,3.13,3.13,3.05
3.05,3.12,3.13,3.05
3.12,3.11,3.12,3.11
3.06,2.97,3.12,2.93
3.08,3.06,3.14,3.06
3.07,2.95,3.07,2.85
2.85,3.02,3.04,2.85
3.03,3.07,3.11,3.03
3.06,2.98,3.10,2.98
3.03,3.00,3.08,2.86
3.07,3.07,3.07,3.05
3.08,3.05,3.08,3.00
3.04,3.04,3.04,3.01
3.04,3.03,3.04,3.00
3.02,3.07,3.07,3.02
3.07,3.12,3.35,3.06
3.10,3.13,3.13,3.10
3.17,3.12,3.17,3.12
3.17,3.24,3.31,3.12
3.28,3.25,3.28,3.11
3.25,3.18,3.25,3.05
3.11,3.15,3.18,3.11
3.10,3.10,3.18,3.10
3.15,3.15,3.20,3.10
3.09,3.09,3.10,3.06
3.10,3.11,3.11,3.10
3.12,3.05,3.12,3.05
3.07,3.04,3.07,3.04
3.02,3.10,3.10,3.02
3.08,3.05,3.25,3.05
3.03,3.01,3.03,2.99
3.04,3.11,3.19,2.99
3.11,3.12,3.12,3.11
3.20,2.92,3.20,2.92
3.00,2.96,3.00,2.95
2.93,3.04,3.04,2.93
3.04,3.01,3.06,3.00
2.95,2.95,2.99,2.95
2.99,2.99,3.00,2.98
2.90,2.84,2.92,2.79
2.87,2.86,2.88,2.85
2.86,2.84,2.86,2.84
2.87,2.90,2.90,2.80
2.92,2.99,3.00,2.85
3.00,3.10,3.45,3.00
3.01,2.91,3.20,2.83
3.04,3.13,3.15,3.01
2.91,3.06,3.08,2.90
2.95,3.01,3.05,2.95
3.05,2.80,3.05,2.80
2.95,3.05,3.05,2.87
2.99,3.05,3.05,2.99
2.99,3.05,3.05,2.96
3.04,3.00,3.05,3.00
3.01,3.04,3.05,3.01
3.05,3.11,3.20,3.05
3.13,3.18,3.20,3.13
3.20,3.19,3.25,3.19
3.08,3.24,3.30,3.07
3.21,3.18,3.28,3.11
3.15,3.27,3.27,3.09
3.21,3.22,3.27,3.18
3.23,3.26,3.26,3.12
3.28,3.18,3.28,3.18
3.18,3.35,3.40,3.18
3.40,3.32,3.40,3.30
3.22,3.26,3.32,3.19
3.20,3.24,3.39,3.18
3.20,3.32,3.32,3.18
3.28,3.27,3.28,3.21
3.32,3.35,3.38,3.21
3.39,3.36,3.39,3.24
3.32,3.31,3.39,3.28
3.35,3.29,3.35,3.25
3.28,3.29,3.33,3.25
3.35,3.21,3.45,3.21
3.35,3.55,3.55,3.35
3.55,3.45,3.72,3.43
3.53,3.39,3.55,3.35
3.38,3.41,3.45,3.38
3.54,3.50,3.78,3.43
3.54,3.40,3.70,3.40
3.40,3.39,3.49,3.20
3.44,3.35,3.45,3.32
3.39,3.39,3.43,3.34
3.35,3.32,3.35,3.20
3.32,3.37,3.40,3.30
3.40,3.28,3.40,3.28
3.31,3.36,3.40,3.31
3.36,3.35,3.40,3.30
3.40,3.31,3.40,3.25
3.29,3.36,3.40,3.29
3.36,3.35,3.39,3.30
3.40,3.36,3.40,3.32
3.39,3.37,3.39,3.33
3.36,3.37,3.43,3.30
3.37,3.40,3.41,3.37
3.42,3.50,3.50,3.40
3.50,3.79,3.84,3.50
3.81,3.60,3.81,3.60
3.60,3.55,3.63,3.55
3.57,3.51,3.62,3.51
3.51,3.56,3.62,3.51
3.59,3.59,3.63,3.53
3.61,3.45,3.61,3.43
3.55,3.89,3.89,3.55
3.82,3.80,3.82,3.61
3.72,3.85,3.85,3.71
3.81,3.80,3.82,3.70
3.82,3.81,3.82,3.72
3.82,3.79,3.84,3.75
3.80,3.86,3.90,3.80
3.77,3.85,3.90,3.77
3.87,3.84,3.87,3.77
3.82,3.89,3.90,3.58
3.86,3.80,3.90,3.72
3.80,3.86,3.89,3.77
3.86,3.86,3.88,3.82
3.86,3.76,3.86,3.64
3.80,3.77,3.80,3.76
3.78,3.70,3.78,3.68
3.71,3.72,3.78,3.69
3.79,3.73,3.81,3.72
3.74,3.82,3.82,3.64
3.95,4.65,4.83,3.95
4.73,5.54,5.60,4.73
5.94,6.00,7.34,5.65
6.50,6.05,6.60,5.85
6.05,5.92,6.09,5.75
6.00,5.90,6.07,5.80
5.80,5.66,6.00,5.61
6.14,6.45,6.50,5.94
6.45,6.76,6.90,6.35
6.90,7.18,7.25,6.61
7.47,6.79,7.68,6.70
6.85,7.03,7.10,6.70
7.03,7.56,7.68,6.95
7.57,7.73,7.99,7.31
7.90,7.68,8.13,7.50
7.75,7.56,7.79,6.62
7.57,7.60,7.70,7.25
7.62,7.16,7.89,6.96
7.04,7.38,7.48,7.00
7.28,7.22,7.47,7.19
7.08,7.33,7.44,6.95
7.33,7.36,7.60,7.25
7.75,7.75,8.22,7.42
7.82,7.46,7.85,7.25
7.50,8.25,8.40,7.34
8.07,8.14,8.30,7.90
7.89,8.12,8.17,7.85
8.12,9.01,9.10,7.97
9.10,8.13,9.19,8.00
8.22,8.38,8.79,8.03
8.30,8.10,8.35,7.54
7.99,8.08,8.24,7.90
8.16,8.05,8.20,7.80
8.05,8.09,8.16,7.91
8.20,8.42,8.50,7.95
8.36,8.93,9.14,8.30
8.91,8.47,9.01,8.24
8.64,7.55,8.69,6.91
7.62,7.51,7.74,7.17
7.63,7.52,7.63,7.10
7.35,7.40,7.75,7.26
7.34,7.49,7.50,7.17
7.44,8.00,8.02,7.32
8.00,8.00,8.06,7.76
8.01,8.41,8.50,7.97
8.50,8.49,8.53,8.19
8.42,8.48,8.60,8.24
8.48,9.61,9.80,8.30
9.96,9.80,10.48,9.33
9.85,9.81,10.28,9.54
9.94,10.55,11.25,9.81
10.49,10.28,11.10,10.08
10.28,10.72,10.93,9.81
10.81,11.07,11.22,10.52
9.79,9.50,10.64,8.99
10.07,9.33,10.10,9.00
9.39,9.52,9.58,9.21
9.53,9.73,9.99,9.29
9.68,9.49,9.84,9.37
9.56,9.45,9.65,9.30
9.45,9.36,9.60,9.23
9.40,9.77,9.78,9.40
9.78,10.08,10.25,9.54
10.23,9.74,10.38,9.31
9.78,9.95,9.97,9.61
9.88,9.82,9.90,9.50
9.84,9.59,9.90,9.42
9.46,9.58,9.70,9.17
9.52,9.41,9.58,9.30
9.45,9.40,9.90,9.30
9.45,9.71,9.74,9.17
9.70,9.84,9.91,9.55
9.87,9.64,10.17,9.51
9.74,9.90,9.92,9.60
9.90,9.52,9.91,9.51
9.52,9.48,9.75,9.40
9.49,9.39,9.68,9.38
9.38,9.11,9.43,8.87
9.09,8.74,9.15,8.62
8.79,8.73,8.92,8.62
8.73,8.54,8.80,8.40
8.50,8.35,8.61,8.33
8.30,8.16,8.46,8.14
8.10,8.23,8.32,8.01
8.13,8.05,8.35,7.96
8.10,8.40,8.49,8.06
8.47,8.23,8.49,8.03
8.20,8.39,8.45,8.06
8.32,8.25,8.38,8.13
8.27,8.26,8.38,8.08
8.26,8.33,8.40,8.19
8.48,8.44,8.74,8.31
8.21,8.22,8.46,8.20
8.25,8.26,8.38,8.03
8.25,8.36,8.51,8.25
8.35,8.33,8.54,8.20
8.30,8.43,8.64,8.21
8.45,8.31,8.63,8.25
8.29,8.39,8.45,8.23
8.40,8.67,8.75,8.40
8.66,8.06,8.67,8.04
8.25,7.44,8.25,7.41
8.00,8.35,9.00,7.96
8.42,7.86,8.56,7.74
7.90,8.06,8.10,7.62
8.15,8.27,8.49,8.05
8.29,8.02,8.29,7.76
8.13,8.02,8.20,7.82
8.06,8.27,8.28,8.05
8.29,8.39,8.75,8.27
8.46,8.87,9.14,8.41
9.00,9.20,9.45,8.80
9.21,9.04,9.44,9.00
9.04,9.33,9.42,9.04
9.33,9.11,9.44,9.05
9.13,8.79,9.20,8.76
8.97,8.62,9.08,8.57
8.62,8.86,8.88,8.41
8.86,8.92,9.06,8.50
9.04,8.95,9.06,8.70
8.88,8.81,8.94,8.60
8.68,8.54,8.78,8.35
8.55,7.91,8.59,7.88
7.89,7.67,7.93,7.51
7.67,8.07,8.14,7.58
8.06,8.00,8.19,7.93
8.06,7.59,8.13,7.55
7.61,7.30,7.62,7.05
7.25,7.01,7.34,6.83
6.93,7.14,7.16,6.76
7.23,6.82,7.23,6.75
6.79,6.55,6.79,6.38
6.59,7.21,7.24,6.59
7.08,6.96,7.19,6.85
7.00,6.96,7.02,6.76
6.99,6.80,7.22,6.75
6.80,6.50,6.83,6.40
6.55,6.53,6.72,6.40
6.67,6.51,6.67,6.42
6.50,6.40,6.50,6.36
6.35,6.45,6.50,6.03
6.52,6.07,6.52,6.01
6.01,5.82,6.23,5.72
5.89,5.81,6.19,5.72
5.80,5.26,5.97,5.23
5.10,5.32,5.33,4.84
5.14,5.39,5.45,5.10
5.50,5.92,5.95,5.39
6.03,6.24,6.29,5.90
6.30,6.41,6.64,6.26
6.44,6.30,6.55,6.26
6.40,6.36,6.54,6.28
6.38,6.36,6.54,6.24
6.29,6.25,6.48,6.03
6.32,6.66,6.74,6.32
6.65,6.59,6.70,6.37
6.52,6.22,6.55,6.12
6.25,6.32,6.37,6.13
6.32,6.28,6.52,6.08
6.14,5.81,6.29,5.57
5.84,5.72,5.84,5.69
5.65,5.76,5.79,5.47
5.79,6.19,6.21,5.78
6.16,5.96,6.22,5.75
6.00,6.09,6.36,6.00
6.15,6.07,6.28,5.95
5.44,5.21,6.00,5.12
5.13,4.99,5.22,4.94
5.00,4.55,5.14,4.48
4.38,4.34,4.51,4.28
4.32,4.21,4.40,4.17
4.11,4.06,4.20,3.95
4.08,4.01,4.15,3.90
3.94,3.94,4.00,3.84
4.05,3.91,4.19,3.91
3.91,3.85,4.03,3.84
3.85,3.66,3.87,3.46
3.50,3.20,3.60,3.00
3.11,3.08,3.25,3.05
3.13,3.21,3.32,3.11
3.25,3.00,3.28,2.98
3.01,3.21,3.22,3.00
3.17,3.04,3.21,3.00
3.04,3.44,3.47,3.00
3.80,3.25,3.80,3.20
3.21,3.24,3.47,3.20
3.20,3.21,3.35,3.17
3.26,3.05,3.30,3.05
3.07,3.21,3.30,3.02
3.22,3.44,3.47,3.18
3.51,3.48,3.66,3.36
3.52,3.54,3.62,3.32
3.65,3.26,3.65,3.10
3.25,3.40,3.50,3.25
3.40,3.32,3.43,3.30
3.31,3.39,3.40,3.30
3.45,3.75,3.79,3.40
3.77,4.23,4.55,3.75
4.23,4.19,4.38,4.13
4.20,4.20,4.41,4.10
4.10,3.75,4.17,3.75
3.75,3.51,3.93,3.41
3.55,3.34,3.58,3.30
3.41,3.50,3.54,3.31
3.50,3.43,3.52,3.39
3.46,3.47,3.47,3.21
3.47,3.39,3.47,3.21
3.44,3.30,3.44,3.19
3.32,3.24,3.45,3.18
3.25,3.54,3.59,3.25
3.60,3.34,3.60,3.24
3.40,3.49,3.55,3.34
3.55,3.44,3.55,3.27
3.42,3.59,3.62,3.40
3.65,3.78,3.80,3.57
3.80,3.79,3.91,3.53
3.94,3.60,3.94,3.58
3.60,3.77,3.79,3.37
3.60,3.48,3.77,3.40
3.63,3.67,3.70,3.54
3.67,3.60,3.89,3.52
3.57,3.41,3.62,3.39
3.48,3.50,3.68,3.40
3.57,3.48,3.61,3.45
3.51,3.49,3.65,3.44
3.60,3.35,3.60,3.35
3.30,3.31,3.38,3.30
3.30,3.30,3.44,3.28
3.33,3.55,3.60,3.33
3.57,3.66,3.71,3.50
3.60,3.54,3.62,3.46
3.46,3.53,3.65,3.45
3.55,3.45,3.55,3.35
3.37,3.38,3.45,3.31
3.38,3.41,3.42,3.32
3.39,3.45,3.48,3.36
3.44,3.46,3.48,3.40
3.48,3.47,3.49,3.42
3.45,3.40,3.49,3.36
3.40,3.35,3.44,3.35
3.35,3.30,3.37,3.30
3.30,3.37,3.38,3.30
3.38,3.28,3.38,3.28
3.33,3.29,3.37,3.27
3.27,3.15,3.29,3.14
3.15,3.19,3.20,3.15
3.22,3.35,3.36,3.22
3.36,3.36,3.36,3.29
3.31,3.20,3.31,3.15
3.23,3.35,3.35,3.21
3.27,3.39,3.42,3.20
3.33,3.43,3.43,3.32
3.44,3.40,3.48,3.40
3.37,3.49,3.50,3.32
3.44,3.48,3.50,3.40
3.47,3.49,3.53,3.42
3.53,3.58,3.66,3.50
3.59,3.50,3.59,3.44
3.55,3.68,3.69,3.50
3.70,3.70,3.70,3.50
3.40,3.00,3.40,2.59
2.87,2.81,2.98,2.75
2.80,2.55,2.80,2.50
2.53,2.75,2.83,2.53
2.74,2.60,2.74,2.57
2.60,2.55,2.71,2.53
2.57,2.58,2.68,2.55
2.59,2.44,2.61,2.38
2.47,2.46,2.53,2.40
2.49,2.61,2.64,2.41
2.66,2.57,2.69,2.54
2.53,2.47,2.54,2.45
2.51,2.58,2.60,2.38
2.57,2.44,2.57,2.43
2.44,2.41,2.49,2.40
2.45,2.54,2.55,2.45
2.56,2.54,2.65,2.54
2.54,2.48,2.55,2.45
2.48,2.40,2.48,2.38
2.39,2.28,2.40,2.22
2.25,2.16,2.28,2.13
2.16,1.94,2.18,1.91
1.92,1.95,2.00,1.90
1.98,2.17,2.26,1.98
2.11,2.52,2.95,2.11
2.45,2.51,2.83,2.45
2.52,2.52,2.70,2.46
2.52,2.59,2.69,2.52
2.60,2.60,2.65,2.51
2.62,2.62,2.63,2.57
2.63,2.93,2.94,2.61
2.95,2.96,3.00,2.81
3.00,3.33,3.45,3.00
2.44,2.52,2.95,2.35
2.52,2.70,2.85,2.52
2.74,2.77,2.94,2.71
2.77,2.78,2.85,2.75
2.75,2.61,2.75,2.54
2.68,2.65,2.68,2.59
2.61,2.66,2.75,2.60
2.64,2.75,2.76,2.55
2.72,2.75,2.85,2.62
2.74,2.81,2.88,2.70
2.81,2.98,3.00,2.77
2.95,2.94,2.95,2.83
2.95,2.97,3.08,2.86
3.00,2.97,3.00,2.85
3.01,3.03,3.06,2.90
3.07,3.10,3.13,3.01
3.10,2.94,3.10,2.92
2.92,3.02,3.10,2.90
3.03,2.99,3.05,2.94
2.95,2.98,3.04,2.91
2.95,2.95,2.99,2.88
2.95,2.91,2.95,2.89
3.09,2.94,3.09,2.80
2.99,2.98,3.00,2.87
3.00,3.05,3.05,2.95
3.05,3.15,3.29,3.00
3.17,3.07,3.17,3.03
3.11,2.95,3.11,2.91
2.90,2.50,3.03,2.50
2.52,2.37,2.64,2.28
2.36,2.18,2.36,2.15
2.20,2.18,2.30,2.18
2.15,2.11,2.19,2.10
2.10,2.15,2.15,2.01
2.13,2.09,2.16,2.05
2.17,2.32,2.37,2.08
2.30,2.36,2.40,2.30
2.32,2.35,2.36,2.28
2.36,2.28,2.36,2.23
2.25,2.20,2.27,2.20
2.25,2.22,2.29,2.20
2.20,2.15,2.25,2.08
2.12,2.05,2.12,2.00
2.00,2.01,2.09,2.00
2.00,2.04,2.04,1.97
2.01,1.99,2.05,1.95
2.03,1.95,2.05,1.95
1.96,1.79,1.96,1.75
1.79,1.87,1.95,1.78
1.85,1.94,2.05,1.85
1.95,2.02,2.15,1.95
2.05,1.95,2.24,1.87
1.95,1.91,2.03,1.85
1.91,1.78,1.95,1.77
1.78,1.75,1.82,1.75
1.75,1.76,1.80,1.75
1.75,1.75,1.80,1.67
1.77,1.78,1.82,1.75
2.00,2.45,2.85,1.93
2.37,2.56,2.69,2.30
2.54,2.45,2.54,2.35
2.48,2.44,2.50,2.40
2.41,2.42,2.47,2.34
2.39,2.47,2.47,2.36
2.44,2.41,2.46,2.39
2.38,2.32,2.45,2.24
2.30,2.23,2.32,2.16
2.09,1.87,2.09,1.68
1.95,2.00,2.06,1.92
2.10,2.09,2.10,1.97
2.19,2.26,2.40,2.09
2.26,2.45,2.51,2.26
2.46,2.56,2.60,2.34
2.56,2.60,2.60,2.45
2.61,2.43,2.68,2.41
2.48,2.52,2.52,2.38
2.48,2.48,2.50,2.41
2.47,2.42,2.47,2.42
2.46,2.40,2.48,2.37
2.43,2.47,2.49,2.37
2.48,2.30,2.48,2.26
2.24,2.36,2.50,2.24
2.35,2.24,2.35,2.13
2.20,2.27,2.28,2.19
2.28,2.35,2.40,2.22
2.35,2.43,2.43,2.22
2.43,2.52,2.55,2.41
2.42,2.45,2.50,2.39
2.44,2.32,2.49,2.30
2.26,2.32,2.43,2.23
2.48,2.45,2.54,2.31
2.43,2.29,2.43,2.23
2.28,2.08,2.30,2.08
2.11,2.14,2.24,2.09
2.19,2.15,2.24,2.10
2.12,2.15,2.16,2.11
2.16,2.23,2.23,2.11
2.23,2.32,2.37,2.21
2.32,2.47,2.48,2.31
2.47,2.57,2.57,2.40
2.59,2.71,2.80,2.56
2.69,2.55,2.73,2.50
2.55,2.63,2.68,2.54
2.61,2.69,2.72,2.56
2.68,2.72,2.78,2.58
2.74,2.72,2.74,2.64
2.73,2.75,2.75,2.61
2.73,2.68,2.75,2.61
2.64,2.62,2.67,2.53
2.65,2.63,2.65,2.55
2.61,2.70,2.72,2.60
2.67,2.51,2.67,2.50
2.49,2.39,2.49,2.39
2.40,2.34,2.40,2.28
2.34,2.35,2.44,2.33
2.42,2.36,2.42,2.32
2.37,2.38,2.40,2.37
2.43,2.57,2.66,2.43
2.75,2.70,2.79,2.60
2.67,2.57,2.71,2.57
2.58,2.65,2.67,2.52
2.60,2.57,2.72,2.55
2.38,2.27,2.50,2.24
2.28,2.21,2.29,2.20
2.21,2.07,2.22,2.01
2.02,2.05,2.12,2.02
2.06,2.00,2.08,1.98
1.99,1.92,2.00,1.89
1.91,1.85,2.00,1.75
1.86,1.85,1.86,1.82
1.83,1.84,1.85,1.82
1.82,1.82,1.91,1.82
1.88,1.88,1.92,1.81
1.88,1.89,1.97,1.88
1.89,1.94,1.97,1.89
2.00,1.93,2.00,1.91
1.91,1.93,1.94,1.90
1.93,1.90,1.93,1.84
1.92,1.84,1.92,1.83
1.81,1.81,1.83,1.74
1.78,1.62,1.80,1.57
1.59,1.42,1.60,1.40
1.42,1.37,1.50,1.33
1.37,1.32,1.44,1.30
1.30,1.39,1.42,1.27
1.43,1.34,1.44,1.32
1.33,1.34,1.39,1.25
1.34,1.32,1.42,1.32
1.33,1.10,1.41,1.05
1.30,1.25,1.30,1.12
1.25,1.15,1.27,1.14
1.17,1.07,1.24,1.06
1.07,1.17,1.19,1.07
1.19,1.17,1.22,1.16
1.17,1.09,1.17,1.08
1.09,1.07,1.14,1.07
1.05,1.01,1.06,1.01
1.02,1.10,1.13,1.00
1.14,1.15,1.19,1.02
1.12,1.11,1.17,1.08
1.16,1.00,1.16,1.00
0.95,0.99,1.04,0.95
1.01,1.05,1.11,0.98
1.01,1.01,1.04,1.01
1.05,0.94,1.05,0.91
0.92,0.91,0.98,0.88
0.91,0.91,1.01,0.85
0.90,0.82,0.98,0.80
0.85,0.78,0.93,0.77
0.77,0.80,0.90,0.63
0.85,1.02,1.07,0.83
1.12,1.02,1.12,0.98
0.98,0.96,1.02,0.94
0.99,1.06,1.08,0.97
1.07,1.05,1.09,1.01
1.09,1.05,1.09,1.01
1.07,1.01,1.10,1.01
1.04,1.12,1.13,1.04
1.16,1.11,1.16,1.07
1.30,1.77,2.21,1.16
1.71,1.79,1.83,1.63
1.78,1.77,1.78,1.66
1.76,1.69,1.80,1.60
1.72,1.65,1.72,1.63
1.74,1.70,1.79,1.63
1.65,1.53,1.69,1.45
1.50,1.63,1.66,1.45
1.63,1.62,1.66,1.57
1.62,1.71,1.72,1.61
1.75,1.70,1.79,1.68
1.68,1.69,1.71,1.68
1.74,1.66,1.74,1.66
1.75,1.54,1.75,1.50
1.52,1.46,1.58,1.42
1.48,1.42,1.48,1.39
1.45,1.44,1.47,1.43
1.47,1.50,1.58,1.42
1.49,1.55,1.68,1.44
1.57,1.57,1.65,1.55
1.62,1.53,1.62,1.44
1.59,1.62,1.66,1.58
1.58,1.67,1.73,1.45
1.72,1.73,1.75,1.70
1.75,1.81,1.87,1.75
1.85,1.86,2.00,1.85
1.94,1.93,2.03,1.84
1.93,2.08,2.20,1.87
2.09,1.98,2.20,1.96
1.98,2.05,2.08,1.87
2.06,1.92,2.06,1.83
1.98,2.01,2.09,1.89
2.05,2.01,2.08,1.97
1.99,1.99,2.00,1.94
1.95,1.85,2.04,1.79
1.82,1.80,1.89,1.65
1.85,1.69,1.92,1.68
1.67,1.79,1.92,1.67
1.98,1.85,1.99,1.76
1.70,1.95,2.05,1.50
1.94,1.88,1.94,1.87
1.85,1.87,2.01,1.81
1.89,1.81,1.90,1.80
1.86,1.84,1.88,1.71
1.81,1.67,1.90,1.67
1.79,1.64,1.83,1.62
1.65,1.61,1.78,1.61
1.63,1.65,1.70,1.52
1.67,1.68,1.68,1.60
1.67,1.64,1.68,1.47
1.58,1.54,1.64,1.46
1.49,1.58,1.63,1.49
1.58,1.57,1.62,1.46
1.57,1.60,1.64,1.50
1.52,1.63,1.65,1.51
1.60,1.56,1.63,1.56
1.65,1.62,1.68,1.59
1.61,1.58,1.62,1.57
1.68,1.61,1.68,1.57
1.60,1.60,1.67,1.58
1.63,1.61,1.63,1.61
1.61,1.58,1.68,1.58
1.55,1.57,1.60,1.55
1.59,1.61,1.62,1.55
1.63,1.57,1.63,1.55
1.55,1.58,1.60,1.55
1.59,1.58,1.59,1.51
1.51,1.50,1.57,1.50
1.50,1.45,1.50,1.45
1.44,1.45,1.50,1.44
1.45,1.23,1.45,0.92
1.27,1.31,1.37,1.25
1.30,1.43,1.54,1.30
1.41,1.42,1.50,1.39
1.40,1.42,1.42,1.36
1.46,1.30,1.48,1.27
1.30,1.36,1.43,1.30
1.35,1.38,1.42,1.34
1.39,1.44,1.45,1.39
1.44,1.42,1.45,1.35
1.42,1.43,1.45,1.41
1.43,1.40,1.45,1.37
1.43,1.42,1.43,1.36
1.38,1.38,1.49,1.37
1.39,1.39,1.39,1.38
1.40,1.43,1.44,1.38
1.43,1.43,1.46,1.40
1.43,1.30,1.43,1.27
1.30,1.39,1.39,1.27
1.35,1.29,1.41,1.15
1.29,1.31,1.40,1.27
1.31,1.29,1.39,1.23
1.30,1.12,1.37,1.12
1.16,1.31,1.35,1.16
1.37,1.32,1.40,1.31
1.31,1.38,1.40,1.31
1.32,1.37,1.40,1.31
1.36,1.36,1.36,1.34
1.37,1.32,1.37,1.30
1.30,1.26,1.31,1.24
1.21,1.19,1.27,1.19
1.39,1.37,1.39,1.25
1.39,1.36,1.49,1.34
1.32,1.33,1.37,1.28
1.32,1.30,1.32,1.29
1.30,1.32,1.32,1.29
1.30,1.37,1.37,1.30
1.33,1.30,1.37,1.29
1.30,1.39,1.43,1.30
1.36,1.34,1.40,1.31
1.34,1.33,1.34,1.30
1.31,1.26,1.31,1.25
1.25,1.28,1.31,1.23
1.28,1.22,1.30,1.22
1.22,1.22,1.29,1.20
1.20,1.20,1.24,1.20
1.30,1.25,1.30,1.20
1.30,1.29,1.36,1.25
1.27,1.28,1.30,1.27
1.28,1.27,1.36,1.26
1.25,1.25,1.28,1.25
1.23,1.26,1.28,1.23
1.24,1.23,1.29,1.21
1.25,1.28,1.28,1.25
1.28,1.25,1.30,1.17
1.25,1.24,1.25,1.22
1.26,1.30,1.30,1.26
1.30,1.27,1.30,1.25
1.25,1.27,1.27,1.25
1.27,1.37,1.47,1.27
1.45,1.30,1.49,1.27
1.29,1.27,1.29,1.27
1.50,1.38,1.55,1.35
1.36,1.34,1.38,1.28
1.34,1.33,1.39,1.30
1.35,1.30,1.36,1.30
1.31,1.32,1.35,1.29
1.32,1.39,1.45,1.32
1.36,1.37,1.38,1.34
1.32,1.32,1.35,1.29
1.31,1.31,1.32,1.28
1.30,1.29,1.33,1.28
1.30,1.27,1.31,1.26
1.30,1.25,1.31,1.22
1.26,1.26,1.30,1.24
1.27,1.30,1.32,1.26
1.28,1.28,1.29,1.23
1.23,1.25,1.28,1.23
1.25,1.22,1.28,1.22
1.24,1.24,1.29,1.22
1.23,1.25,1.30,1.23
1.25,1.28,1.30,1.24
1.27,1.29,1.29,1.24
1.27,1.29,1.30,1.20
1.29,1.25,1.29,1.19
1.21,1.23,1.25,1.21
1.24,1.18,1.29,1.15
1.25,1.10,1.25,1.10
1.14,1.18,1.18,1.12
1.16,1.20,1.20,1.15
1.20,1.18,1.20,1.16
1.14,1.16,1.20,1.14
1.18,1.13,1.18,1.11
1.16,1.14,1.16,1.10
1.10,1.14,1.18,1.10
1.14,1.13,1.15,1.10
1.12,1.15,1.15,1.11
1.15,1.15,1.15,1.13
1.10,1.11,1.15,1.10
1.12,1.14,1.14,1.11
1.13,1.12,1.17,1.10
1.12,1.11,1.15,1.11
1.10,1.15,1.17,1.10
1.17,1.10,1.17,1.10
1.11,1.07,1.12,1.07
1.05,1.04,1.10,1.03
1.09,1.05,1.09,1.04
1.06,1.06,1.07,1.06
1.04,1.04,1.05,1.01
1.00,1.00,1.02,0.96
0.99,1.02,1.04,0.98
1.00,1.04,1.09,1.00
1.05,1.05,1.05,1.04
1.04,1.03,1.04,1.03
1.04,1.04,1.07,1.04
1.04,1.06,1.07,1.04
1.05,1.04,1.06,1.02
1.02,1.04,1.05,1.02
1.04,1.05,1.05,1.04
1.07,1.04,1.07,1.04
1.09,1.04,1.11,0.99
1.05,1.07,1.13,1.04
1.08,1.03,1.08,1.01
1.07,1.03,1.08,1.03
1.03,1.02,1.04,1.01
1.01,1.05,1.06,1.00
1.05,0.99,1.06,0.90
0.99,1.00,1.02,0.91
1.01,0.95,1.01,0.95
0.96,1.01,1.07,0.96
0.98,1.04,1.10,0.98
1.05,1.04,1.07,1.00
1.04,1.03,1.04,1.00
1.03,1.03,1.05,1.01
1.05,1.07,1.07,1.03
1.05,1.03,1.05,1.02
1.03,1.04,1.05,1.03
1.05,1.01,1.05,1.01
1.01,1.01,1.03,1.00
1.02,1.06,1.07,1.01
1.09,1.05,1.11,1.04
1.07,1.37,1.39,1.07
1.35,1.37,1.42,1.29
1.34,1.33,1.39,1.25
